Line,Source,Target,Reactance,Flow Limit (MW),Vulnerable?,Zone
91,5515,37,0.08440400,99999,1,1
92,730,38,0.00655100,99999,0,2
93,1229,39,0.04222200,99999,0,1
94,5809,39,0.06308600,99999,0,1
95,1229,39,0.04222200,99999,0,1
96,2251,40,0.14259300,99999,1,2
97,4595,40,0.10901200,99999,1,2
98,430,41,0.00067200,331,0,2
99,3953,41,0.00008900,268,0,2
100,1484,42,0.02006300,99999,1,2
101,2765,42,0.00881800,99999,1,2
102,2724,43,0.00629600,99999,0,2
103,3488,44,0.13701200,99999,1,1
104,4322,44,0.19450700,99999,1,1
105,5097,45,0.00074100,99999,0,1
106,1085,46,0.13403900,99999,0,2
107,2194,46,0.09095500,99999,0,2
108,3305,46,0.12344200,99999,0,2
109,1085,47,0.11816600,99999,0,2
110,5363,48,0.05703700,99999,0,2
111,1223,49,0.18090200,99999,1,1
112,2345,49,0.18191000,99999,1,1
113,470,50,0.10453500,99999,0,2
114,1676,50,0.17142900,99999,0,2
115,3553,50,0.07155400,99999,0,2
116,4629,50,0.03023400,99999,1,2
117,3553,50,0.07064800,99999,0,2
118,4629,50,0.03010800,99999,1,2
119,1196,51,0.02862200,455,1,2
120,1197,51,0.02858300,455,1,2
121,166,52,0.03271600,99999,1,1
122,5489,52,0.03604900,99999,1,1
123,3349,53,0.02166800,99999,0,2
124,2769,54,0.04765400,99999,0,1
125,373,55,0.00051400,99999,0,2
126,2693,56,0.00215300,452,1,2
127,3427,56,0.00086900,481,1,2
128,5098,57,0.00252000,99999,0,1
129,3390,58,0.00083000,268,1,2
130,3565,58,0.00061200,268,1,2
131,142,59,0.07634200,99999,1,2
132,1652,59,0.02469100,99999,1,2
133,2476,60,0.17057200,99999,1,2
134,3525,60,0.15177600,99999,1,2
135,2228,61,0.04855100,99999,1,2
136,2634,61,0.14525100,99999,1,2
137,2048,62,0.05794900,99999,1,2
138,2950,62,0.02973000,99999,1,2
139,371,63,0.06591100,99999,1,2
140,3081,63,0.05920900,99999,1,2
141,145,64,0.01175300,424,1,2
142,5108,64,0.01161500,290,1,2
143,4607,65,0.03358500,99999,0,2
144,4607,65,0.03366100,99999,0,2
145,1546,66,0.22675700,99999,0,1
146,2292,66,0.40529100,99999,1,1
147,3249,66,0.16156600,99999,1,1
148,3030,67,0.01461300,99999,0,1
149,2883,68,0.13983400,99999,1,1
150,4537,68,0.16125000,99999,1,1
151,5151,68,0.01662900,99999,1,1
152,4610,69,0.20508900,99999,0,1
153,5099,70,0.00008800,99999,0,2
154,2165,71,0.00252000,99999,0,2
155,3145,71,0.08868700,99999,1,2
156,5100,71,0.01637700,99999,1,2
157,3145,71,0.07483000,99999,1,2
158,3746,72,0.00077000,379,0,2
159,3746,73,0.00077000,379,0,2
160,5108,74,0.00343700,290,1,2
161,5128,74,0.03687900,522,1,2
162,145,74,0.00345700,418,1,2
163,4964,75,0.04691400,99999,1,2
164,2084,75,0.01432100,99999,1,2
165,3082,76,0.01118000,304,1,2
166,3832,76,0.00312100,270,1,2
167,2344,77,0.03552500,99999,0,1
168,240,78,0.00831400,99999,0,1
169,4562,78,0.00030200,99999,0,1
170,630,79,0.02187000,99999,0,2
171,1871,79,0.01461300,99999,0,2
172,2410,79,0.01705700,99999,0,2
173,4077,79,0.00176400,99999,1,2
174,630,79,0.02187000,99999,0,2
175,4076,79,0.00156200,99999,1,2
176,4078,81,0.00014400,701,0,2
177,4078,80,0.00016200,251,0,2
178,680,82,0.17309100,99999,1,1
179,803,82,0.06878300,99999,1,1
180,2073,82,0.20282200,99999,1,1
181,3485,83,0.00116500,405,0,2
182,2129,84,0.11741000,99999,1,1
183,3802,84,0.02469100,99999,1,1
184,5103,85,0.13159500,99999,0,1
185,2809,86,0.12888900,99999,1,1
186,3511,86,0.09703700,99999,1,1
187,3771,87,0.05870500,99999,0,2
188,4346,87,0.20415700,99999,0,2
189,3771,87,0.05862400,99999,0,2
190,1617,88,0.22474200,99999,1,1
191,1706,88,0.08969500,99999,0,1
192,3642,88,0.25573200,99999,1,1
193,5559,88,0.00050400,99999,0,1
194,2496,89,0.08723500,99999,1,2
195,4226,89,0.08321000,99999,1,2
196,5104,90,0.00113600,99999,0,2
197,3727,91,0.13086400,99999,0,2
198,653,92,0.15744500,99999,1,1
199,4056,92,0.10304900,99999,0,1
200,5729,92,0.05240600,99999,1,1
201,2137,93,0.02074100,99999,0,2
202,3768,94,0.02074100,99999,1,1
203,5844,94,0.05469100,99999,1,1
204,283,95,0.03086400,99999,1,1
205,1174,95,0.03444400,99999,1,1
206,5705,95,0.01419800,99999,1,1
207,4110,96,0.04076600,99999,0,1
208,3001,97,0.11942600,99999,1,1
209,4176,97,0.16042600,99999,1,1
210,4445,97,0.05868000,99999,1,1
211,3001,97,0.11942600,99999,1,1
212,1252,98,0.00047900,99999,0,2
213,3517,98,0.36344200,99999,1,2
214,4652,98,0.17760100,99999,1,2
215,2633,99,0.06752300,99999,1,2
216,2634,99,0.06759900,99999,1,2
217,552,100,0.05794900,99999,1,2
218,1194,100,0.11683000,99999,1,2
219,1195,100,0.11254700,99999,1,2
220,1904,101,0.08289200,99999,1,1
221,4449,101,0.09869000,99999,1,1
222,1479,102,0.00529100,99999,0,1
223,1964,103,0.12043300,99999,1,2
224,2487,103,0.15948600,99999,1,2
225,4281,103,0.10428300,99999,1,2
226,1964,103,0.12043300,99999,1,2
227,1670,104,0.03792600,492,1,2
228,5494,104,0.01165400,492,1,2
229,263,105,0.00946200,463,1,2
230,1559,105,0.00693300,432,1,2
231,2095,105,0.02873300,432,1,2
232,3539,105,0.01062700,481,1,2
233,2208,106,0.02518500,99999,1,2
234,2272,106,0.04691400,99999,1,2
235,3262,106,0.09642000,99999,1,2
236,5070,106,0.04246900,99999,1,2
237,3000,107,0.00353600,506,0,1
238,3000,107,0.00353600,506,0,1
239,3979,108,0.07469100,99999,1,2
240,3978,108,0.07580200,99999,1,2
241,633,109,0.11070800,99999,1,1
242,677,109,0.22559800,99999,1,1
243,765,109,0.08868700,99999,0,1
244,5203,109,0.08516000,99999,1,1
245,5207,109,0.06802700,99999,1,1
246,4740,109,0.15016400,99999,0,1
247,481,110,0.02038500,99999,1,1
248,5405,110,0.04886900,351,1,1
249,5509,110,0.01625700,311,1,1
250,719,111,0.16326500,99999,1,1
251,4442,111,0.37339400,99999,1,1
252,1168,112,0.02771500,99999,0,2
253,1656,112,0.02847100,99999,0,2
254,2296,112,0.14562900,99999,0,2
255,5314,112,0.05190200,99999,0,2
256,1169,112,0.02595100,99999,0,2
257,1655,112,0.02721100,99999,0,2
258,2296,112,0.14552800,99999,0,2
259,1654,112,0.02796700,99999,0,2
260,1033,113,0.00341700,452,1,2
261,1076,113,0.00719800,448,1,2
262,5264,113,0.00243600,348,0,2
263,1033,113,0.00345700,356,1,2
264,1076,113,0.00724900,540,1,2
265,5263,113,0.00246900,405,0,2
266,1076,113,0.00726900,540,1,2
267,3521,114,0.11279900,99999,1,2
268,3994,114,0.07961700,99999,1,2
269,1244,117,0.24838400,99999,1,2
270,1247,117,0.35270100,99999,1,2
271,5409,117,0.14537700,99999,0,2
272,5531,117,0.03978800,99999,1,2
273,4964,118,0.00693800,99999,0,2
274,1001,119,0.06827900,99999,0,1
275,4557,119,0.15041600,99999,0,1
276,1001,119,0.06827900,99999,0,1
277,2703,120,0.03930500,99999,0,2
278,5234,121,0.07868500,99999,1,1
279,5461,121,0.18120400,99999,1,1
280,5106,122,0.01637700,99999,0,2
281,5106,123,0.01637700,99999,0,2
282,5107,124,0.02851800,99999,0,1
283,1264,125,0.23104100,99999,1,2
284,1263,125,0.27588800,99999,1,2
285,4309,126,0.24590600,99999,1,1
286,5738,126,0.08843500,99999,1,1
287,179,127,0.00190200,99999,0,2
288,2746,129,0.08138100,99999,1,1
289,4259,129,0.04258000,99999,0,1
290,5296,129,0.02242400,99999,1,1
291,5742,128,0.03048600,99999,1,1
292,2746,128,0.08843500,99999,1,1
293,5295,128,0.02066000,99999,1,1
294,2989,130,0.01169400,467,1,1
295,3413,130,0.00713100,413,0,1
296,4575,130,0.00859300,541,1,1
297,4576,130,0.00859300,541,1,1
298,4576,130,0.00853300,541,1,1
299,788,131,0.00092800,99999,0,1
300,1148,131,0.00159000,464,1,1
301,4042,131,0.00171100,385,1,1
302,4102,131,0.00335800,385,1,1
303,2195,132,0.02271600,99999,1,1
304,2734,132,0.07111100,99999,1,1
305,1709,133,0.00950300,99999,0,2
306,1190,135,0.00104700,452,1,2
307,1716,134,0.00047400,452,0,2
308,3390,135,0.00223200,452,1,2
309,1885,136,0.15246900,99999,1,2
310,4815,136,0.14686400,99999,1,2
311,626,137,0.10808800,99999,0,1
312,3048,137,0.15419500,99999,1,1
313,4527,138,0.10683600,99999,1,1
314,5185,138,0.02075600,99999,1,1
315,3557,139,0.20662600,99999,0,1
316,4751,139,0.08390000,99999,0,1
317,3002,140,0.00511800,389,1,1
318,3002,140,0.00523500,419,1,1
319,856,141,0.01946000,1579,1,1
320,185,142,0.03658300,99999,1,2
321,1652,142,0.04812300,99999,1,2
322,2218,142,0.06147600,99999,0,2
323,2219,142,0.06626400,99999,1,2
324,3891,142,0.19803500,99999,1,2
325,5725,142,0.05291000,99999,1,2
326,3891,142,0.18568900,99999,1,2
327,1674,143,0.00877000,321,1,2
328,4133,143,0.04318000,321,1,2
329,1553,144,0.18518500,99999,1,2
330,1560,144,0.00185200,99999,0,2
331,3693,144,0.06814800,99999,0,2
332,5046,144,0.03469100,99999,1,2
333,5665,144,0.05975300,99999,1,2
334,1560,144,0.00617300,99999,0,2
335,505,145,0.03245400,487,1,2
336,701,145,0.04274600,418,1,2
337,764,145,0.03124900,327,1,2
338,1050,146,0.00765200,2487,1,2
339,2721,146,0.02163400,2487,1,2
340,3372,146,0.01430100,2487,1,2
341,4602,146,0.01531200,2487,1,2
342,1050,146,0.00757600,2487,1,2
343,2721,146,0.02163300,2487,1,2
344,3372,146,0.01428700,2487,1,2
345,4603,146,0.01533900,2487,1,2
346,4602,146,0.01787400,1382,1,2
347,4981,147,0.01683000,99999,0,2
348,480,148,0.01159000,99999,0,1
349,4242,149,0.06012400,99999,0,1
350,1995,150,0.03048600,99999,0,2
351,4268,152,0.19072800,99999,1,1
352,4520,151,0.29453300,99999,1,1
353,4702,152,0.14562900,99999,1,1
354,156,151,0.00031300,99999,1,1
355,3575,153,0.11589800,99999,0,2
356,5484,153,0.06147600,99999,1,2
357,5726,153,0.05341400,99999,0,2
358,5485,153,0.06172800,99999,1,2
359,1962,154,0.00347700,254,1,2
360,5109,155,0.00168800,99999,0,1
361,689,157,0.33200000,99999,1,2
362,4745,158,0.00345700,99999,0,2
363,5810,157,0.02321000,99999,1,2
364,1727,159,0.11892200,99999,0,2
365,2764,159,0.05341400,99999,1,2
366,2839,159,0.20156200,99999,1,2
367,3692,159,0.05291000,99999,1,2
368,5073,161,0.00418800,471,0,2
369,5073,160,0.00414800,471,0,2
370,4623,162,0.06679000,99999,1,1
371,4669,162,0.04160500,99999,1,1
372,2223,164,0.00352700,99999,0,2
373,2223,163,0.00352700,99999,0,2
374,1410,167,0.09518500,99999,1,1
375,1590,167,0.06185200,99999,1,1
376,3618,167,0.11642000,99999,0,1
377,3785,166,0.03345700,99999,0,1
378,4179,166,0.01074100,99999,0,1
379,4496,166,0.04913600,99999,0,1
380,5143,167,0.03617300,99999,1,1
381,5193,167,0.04259300,99999,1,1
382,5410,166,0.10617300,99999,1,1
383,3449,166,0.05691400,99999,1,1
384,5854,166,0.08283900,99999,0,1
385,3704,168,0.00440500,541,1,1
386,5666,168,0.00460200,304,1,1
387,3704,168,0.00444400,440,1,1
388,5110,169,0.04419800,99999,0,1
389,2570,170,0.00567900,99999,1,2
390,5590,170,0.01827200,99999,1,2
391,1563,171,0.02629600,99999,0,2
392,4621,171,0.10506200,99999,1,2
393,5801,171,0.02740700,99999,1,2
394,1563,171,0.02617300,99999,0,2
395,5678,172,0.01321500,541,1,2
396,5679,172,0.01303700,99999,1,2
397,5113,173,0.00407400,99999,0,2
398,445,174,0.12160500,99999,1,2
399,5369,174,0.02506200,99999,1,2
400,1944,174,0.05246900,99999,1,2
401,5153,175,0.05618500,99999,1,1
402,5168,175,0.00831400,99999,1,1
403,4719,176,0.01026700,99999,0,1
404,5122,176,0.00751100,99999,0,1
405,180,177,0.00019800,261,0,2
406,180,178,0.00019800,261,0,2
407,916,179,0.00226800,99999,0,2
408,1449,179,0.00705500,99999,0,2
409,1493,179,0.01539700,99999,0,2
410,3467,179,0.01637700,99999,0,2
411,4937,179,0.01159000,99999,0,2
412,4942,179,0.00453700,99999,0,2
413,5674,179,0.01187600,99999,0,2
414,917,179,0.00277100,99999,0,2
415,1449,179,0.00584200,99999,0,2
416,1449,179,0.00730700,99999,0,2
417,4940,179,0.00226800,99999,0,2
418,4941,179,0.00178300,99999,0,2
419,994,180,0.00092800,99999,0,2
420,1051,180,0.01090400,352,1,2
421,1124,180,0.00201500,428,1,2
422,1269,180,0.00156000,426,1,2
423,2107,180,0.00017800,99999,0,2
424,2966,180,0.01244400,935,1,2
425,4386,180,0.00213300,268,0,2
426,4947,180,0.00069100,387,1,2
427,5038,180,0.00517500,323,1,2
428,994,180,0.00092800,99999,0,2
429,2966,180,0.01211500,943,1,2
430,4944,180,0.00021700,323,0,2
431,4943,180,0.00021700,323,0,2
432,5114,181,0.06432400,99999,0,1
433,4411,182,0.00156300,99999,0,1
434,5115,183,0.06046900,99999,0,2
435,1036,184,0.00789700,99999,0,2
436,5388,185,0.02433900,99999,1,2
437,5116,186,0.00716000,99999,0,1
438,5406,187,0.01889600,99999,0,1
439,2900,188,0.07130300,99999,0,1
440,2248,189,0.13907800,99999,1,1
441,5604,189,0.23313200,99999,1,1
442,5117,190,0.00098800,99999,0,2
443,2750,191,0.04913600,99999,1,1
444,4838,191,0.06172800,99999,1,1
445,317,192,0.13857400,99999,1,1
446,5098,192,0.08478200,99999,1,1
447,4095,193,0.00094800,348,0,2
448,2504,194,0.11917400,99999,1,1
449,2780,194,0.29984900,99999,1,1
450,5337,194,0.16603700,99999,0,1
451,3215,195,0.00767500,99999,0,2
452,3215,196,0.00801200,99999,0,2
453,321,197,0.21844300,99999,1,1
454,573,197,0.00050400,99999,0,1
455,935,197,0.11809000,99999,1,1
456,321,197,0.22146600,99999,1,1
457,831,198,0.22902500,99999,1,1
458,1760,198,0.12320500,99999,1,1
459,5118,199,0.02185200,99999,0,1
460,2455,200,0.00707600,302,0,1
461,4560,200,0.01145700,315,0,1
462,1381,201,0.00969900,566,1,2
463,1487,201,0.00954100,566,1,2
464,392,202,0.05694100,99999,1,1
465,1074,202,0.03854900,99999,1,1
466,834,203,0.02925900,99999,1,2
467,1925,203,0.02987700,99999,0,2
468,2069,203,0.08642000,99999,1,2
469,2719,203,0.04703700,99999,1,2
470,2992,203,0.05148100,99999,1,2
471,834,203,0.03160500,99999,1,2
472,1925,203,0.03185200,99999,0,2
473,1589,204,0.02822700,440,1,2
474,2720,204,0.00800000,575,1,2
475,5696,204,0.02722000,440,1,2
476,2721,205,0.00191100,2487,1,2
477,5066,205,0.00332300,2487,1,2
478,392,206,0.04106800,99999,1,1
479,1689,206,0.12446500,99999,1,1
480,5137,206,0.09120700,99999,1,1
481,563,207,0.03980800,99999,0,1
482,563,207,0.03980800,99999,0,1
483,5587,208,0.03117300,99999,1,2
484,5852,208,0.06716000,99999,1,2
485,3930,209,0.01814100,99999,0,1
486,1797,211,0.02091200,99999,0,1
487,4839,210,0.02040800,99999,0,1
488,1797,211,0.02091200,99999,0,1
489,3874,212,0.00225200,406,0,1
490,3874,213,0.00225200,406,0,1
491,525,214,0.00135800,99999,0,2
492,1182,214,0.11172800,99999,1,2
493,1420,214,0.22765400,99999,0,2
494,1738,214,0.06642000,99999,0,2
495,1885,214,0.11604900,99999,1,2
496,4071,214,0.18444400,99999,0,2
497,4915,214,0.17753100,99999,1,2
498,352,215,0.03069600,541,1,2
499,1136,215,0.04478000,405,1,1
500,2892,215,0.07832100,362,1,2
501,4625,215,0.04869100,354,1,1
502,1990,216,0.31141300,99999,1,2
503,5420,216,0.17611500,99999,1,2
504,1518,217,0.15271600,99999,1,1
505,1582,217,0.10160500,99999,1,1
506,2769,218,0.00123500,99999,0,1
507,5121,219,0.03777800,99999,0,1
508,5119,220,0.02861200,99999,0,2
509,255,221,0.25875500,99999,1,1
510,2045,221,0.29415700,99999,1,1
511,4400,221,0.16326500,99999,0,1
512,1600,222,0.05933800,409,1,1
513,2945,222,0.05663200,262,1,1
514,2314,223,0.03980800,99999,0,1
515,4154,223,0.30133500,99999,0,1
516,2314,223,0.05588300,99999,0,1
517,5122,224,0.00115600,99999,0,1
518,3833,226,0.00167900,99999,0,1
519,3833,225,0.00167900,99999,0,1
520,1550,228,0.16654100,99999,0,1
521,1550,227,0.17440200,99999,0,1
522,422,229,0.06439900,99999,1,1
523,3141,229,0.29854100,99999,1,1
524,4565,229,0.03186400,99999,0,1
525,422,229,0.06424800,99999,1,1
526,2490,230,0.00057300,99999,0,1
527,520,231,0.13444400,99999,0,1
528,1869,232,0.03901200,99999,1,2
529,4887,232,0.06654300,99999,1,2
530,3670,234,0.02901200,99999,0,2
531,3671,235,0.00483600,432,0,2
532,504,236,0.01024700,99999,0,2
533,1016,237,0.10708000,99999,1,2
534,3945,237,0.01511700,99999,1,2
535,2697,238,0.09580200,99999,1,1
536,5017,238,0.10871600,99999,1,1
537,2381,239,0.15167500,99999,1,1
538,4610,239,0.24011100,99999,1,1
539,5447,239,0.01713300,99999,1,1
540,5739,239,0.19778300,99999,1,1
541,360,240,0.11164000,99999,1,1
542,4561,240,0.02302900,99999,1,1
543,697,241,0.02901200,99999,1,1
544,4453,241,0.06007400,99999,1,1
545,5498,241,0.04811100,99999,1,1
546,1689,242,0.16024200,99999,1,1
547,5692,242,0.14638400,99999,1,1
548,3155,243,0.16049400,99999,1,1
549,3356,243,0.17032000,99999,1,1
550,1928,244,0.09469100,99999,1,1
551,2355,244,0.08532100,99999,1,1
552,5124,245,0.16477700,99999,0,1
553,282,246,0.00982600,99999,0,2
554,479,246,0.11237100,99999,1,2
555,756,246,0.01116100,99999,0,2
556,2451,246,0.19557500,99999,0,2
557,4733,246,0.03955700,99999,1,2
558,3579,247,0.00855300,346,1,2
559,3167,248,0.00073100,385,0,2
560,2115,249,0.23507200,99999,1,1
561,3568,249,0.11602400,99999,1,1
562,1272,250,0.22877300,99999,1,2
563,1627,250,0.16973500,99999,1,2
564,2263,250,0.31216900,99999,1,2
565,2946,251,0.00992900,99999,0,1
566,4013,252,0.07037000,99999,1,1
567,5116,252,0.02604900,99999,1,1
568,3517,253,0.01970300,99999,0,2
569,3517,253,0.02242400,99999,0,2
570,1118,254,0.17137800,99999,1,2
571,3823,254,0.11136300,99999,1,2
572,4642,254,0.01310200,99999,0,2
573,559,255,0.30526600,99999,1,1
574,1687,255,0.17107600,99999,0,1
575,4169,256,0.08024700,99999,0,1
576,4558,256,0.16240900,99999,1,1
577,4560,257,0.01261600,302,1,1
578,1114,258,0.01518500,99999,0,1
579,768,259,0.15794800,99999,0,2
580,1460,259,0.00249400,99999,0,2
581,4985,260,0.02973600,303,1,2
582,5805,260,0.03043000,380,1,2
583,5125,261,0.07886100,99999,0,1
584,1381,263,0.01473600,565,1,2
585,1629,262,0.00383800,507,0,2
586,2797,262,0.02030600,566,1,2
587,4849,263,0.01552600,549,1,2
588,5417,262,0.00896800,566,1,2
589,1628,262,0.00391100,415,0,2
590,2206,262,0.01270100,501,1,2
591,1946,264,0.00671700,1725,1,2
592,2798,264,0.00709800,1916,1,2
593,5074,264,0.00463100,2275,1,2
594,2798,264,0.00620100,2487,1,2
595,5067,264,0.01929800,2275,1,2
596,733,265,0.00337500,99999,0,2
597,744,266,0.00110600,461,1,2
598,1278,267,0.00193000,407,0,2
599,1377,267,0.00090900,428,1,2
600,3528,267,0.00356000,416,1,2
601,3881,266,0.00126400,416,1,2
602,1906,268,0.12118900,99999,1,1
603,2680,268,0.15621100,99999,1,1
604,549,269,0.24489800,99999,1,1
605,5288,269,0.17588800,99999,1,1
606,2989,271,0.00138300,420,0,1
607,2989,270,0.00140200,420,0,1
608,1414,272,0.09171100,99999,1,1
609,1701,272,0.04736700,99999,0,1
610,4450,272,0.00927200,99999,1,1
611,4842,272,0.01839200,99999,1,1
612,5255,272,0.04409200,99999,1,1
613,5802,272,0.08470300,99999,0,1
614,4450,272,0.00886900,99999,1,1
615,1326,273,0.00869100,525,1,1
616,2989,273,0.00466200,541,1,1
617,1944,274,0.05888900,99999,0,2
618,1944,274,0.05876500,99999,0,2
619,278,275,0.00041500,434,1,1
620,1057,276,0.00010400,1086,0,1
621,1520,276,0.00458400,2357,1,1
622,2458,276,0.00917900,2487,1,1
623,1520,276,0.00458400,2357,1,1
624,2458,276,0.00924500,2487,1,1
625,1061,276,0.00010400,1382,0,1
626,1060,276,0.00010400,1382,0,1
627,745,277,0.02666700,99999,0,1
628,986,277,0.11432100,99999,0,1
629,1059,277,0.04938300,99999,0,1
630,746,277,0.02666700,99999,0,1
631,1058,277,0.05246900,99999,0,1
632,1519,278,0.01733300,418,1,1
633,3704,278,0.06261700,471,1,1
634,2987,279,0.06928700,99999,0,2
635,2468,280,0.08524700,99999,1,2
636,4955,280,0.13019800,99999,1,2
637,5085,280,0.13382700,99999,1,2
638,2468,280,0.02614800,99999,1,2
639,1263,281,0.39607000,99999,0,2
640,5722,283,0.00172800,99999,1,1
641,448,284,0.03351000,99999,1,2
642,2670,284,0.00090700,99999,0,2
643,3645,284,0.02670700,99999,1,2
644,5127,285,0.00009900,405,0,2
645,5126,286,0.00009900,99999,0,2
646,965,287,0.06407400,99999,0,1
647,2323,288,0.00012300,99999,0,1
648,2912,288,0.01370400,99999,1,1
649,4634,288,0.07543200,99999,1,1
650,5436,288,0.00012300,99999,1,1
651,2626,289,0.00258800,388,0,2
652,2796,290,0.00674100,99999,0,2
653,2172,291,0.25900700,99999,1,1
654,2631,291,0.11084500,99999,0,1
655,3155,291,0.14688800,99999,1,1
656,5205,291,0.19098000,99999,1,1
657,292,293,0.00704800,99999,0,1
658,480,293,0.11791400,99999,1,1
659,1569,293,0.04772000,99999,1,1
660,1244,294,0.02051500,99999,0,2
661,5128,295,0.00019800,566,0,2
662,1304,296,0.21693100,99999,0,2
663,1756,297,0.00806200,99999,0,1
664,4323,298,0.06979100,99999,0,1
665,2166,299,0.00382700,99999,0,2
666,2167,300,0.00077000,272,0,2
667,5129,301,0.00176400,99999,0,1
668,1345,302,0.02821900,99999,0,1
669,1345,302,0.02403600,99999,0,1
670,197,303,0.12043300,99999,0,1
671,4594,303,0.19526300,99999,0,1
672,5747,303,0.15666400,99999,0,1
673,197,303,0.12043300,99999,0,1
674,4594,303,0.19528800,99999,0,1
675,4836,304,0.16351700,99999,1,1
676,5411,304,0.09070300,99999,1,1
677,695,305,0.16839200,99999,1,1
678,4689,305,0.13454300,99999,1,1
679,3897,306,0.24396600,99999,0,2
680,2483,307,0.14024700,99999,1,1
681,4938,307,0.07012400,99999,1,1
682,1310,308,0.05200300,99999,1,1
683,4582,308,0.03411400,99999,1,1
684,1638,310,0.01007800,99999,0,1
685,1638,309,0.01209400,99999,0,1
686,5623,311,0.00790100,99999,0,1
687,3152,312,0.00123500,99999,0,2
688,2642,313,0.01111100,99999,0,1
689,5162,313,0.06147600,99999,1,1
690,5161,313,0.05391800,99999,1,1
691,659,314,0.00784200,296,1,1
692,3031,314,0.01497900,401,1,1
693,1036,315,0.05777800,99999,1,2
694,5131,315,0.00185200,99999,1,2
695,2289,316,0.08667200,99999,1,1
696,5288,316,0.00252000,99999,1,1
697,5290,316,0.00655100,99999,1,1
698,2289,316,0.08642000,99999,1,1
699,3297,317,0.19513700,99999,1,1
700,3275,318,0.00473200,99999,0,2
701,5132,319,0.00128500,99999,0,1
702,1258,320,0.06172800,99999,1,2
703,1657,320,0.05111100,99999,1,2
704,835,321,0.01588600,99999,0,1
705,2311,321,0.14646000,99999,1,1
706,3127,321,0.06016600,99999,1,1
707,3147,321,0.14537700,99999,1,1
708,4571,321,0.11816600,99999,1,1
