Bus,Demand 1 (MW),Demand 2 (MW),Demand 3 (MW),Demand 4 (MW),Demand 5 (MW),Demand 6 (MW),Demand 7 (MW),Demand 8 (MW),Demand 9 (MW),Demand 10 (MW),Demand 11 (MW),Demand 12 (MW),Demand 13 (MW),Demand 14 (MW),Demand 15 (MW),Demand 16 (MW),Demand 17 (MW),Demand 18 (MW),Demand 19 (MW),Demand 20 (MW),Demand 21 (MW),Demand 22 (MW),Demand 23 (MW),Demand 24 (MW),Zone
22,93.50,87.92,83.73,82.34,82.34,83.73,103.27,120.01,132.57,133.97,133.97,132.57,132.57,132.57,129.78,131.18,138.16,139.55,139.55,133.97,126.99,115.83,101.87,87.92,1
23,58.54,55.05,52.43,51.55,51.55,52.43,64.66,75.14,83.01,83.88,83.88,83.01,83.01,83.01,81.26,82.13,86.50,87.38,87.38,83.88,79.51,72.52,63.79,55.05,1
24,5.56,5.23,4.98,4.90,4.90,4.98,6.15,7.14,7.89,7.97,7.97,7.89,7.89,7.89,7.72,7.81,8.22,8.30,8.30,7.97,7.56,6.89,6.06,5.23,1
25,40.28,37.87,36.07,35.47,35.47,36.07,44.49,51.70,57.11,57.71,57.71,57.11,57.11,57.11,55.91,56.51,59.52,60.12,60.12,57.71,54.71,49.90,43.89,37.87,1
26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
28,21.77,20.47,19.50,19.17,19.17,19.50,24.05,27.95,30.87,31.20,31.20,30.87,30.87,30.87,30.22,30.55,32.17,32.50,32.50,31.20,29.57,26.97,23.72,20.47,1
29,1.21,1.14,1.08,1.07,1.07,1.08,1.34,1.55,1.72,1.73,1.73,1.72,1.72,1.72,1.68,1.70,1.79,1.81,1.81,1.73,1.64,1.50,1.32,1.14,1
30,26.61,25.02,23.83,23.43,23.43,23.83,29.39,34.16,37.73,38.13,38.13,37.73,37.73,37.73,36.94,37.33,39.32,39.72,39.72,38.13,36.14,32.97,28.99,25.02,1
31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
32,47.29,44.47,42.35,41.65,41.65,42.35,52.24,60.71,67.06,67.76,67.76,67.06,67.06,67.06,65.65,66.35,69.88,70.59,70.59,67.76,64.24,58.59,51.53,44.47,1
33,8.59,8.08,7.69,7.56,7.56,7.69,9.49,11.02,12.18,12.31,12.31,12.18,12.18,12.18,11.92,12.05,12.69,12.82,12.82,12.31,11.66,10.64,9.36,8.08,1
34,4.23,3.98,3.79,3.73,3.73,3.79,4.68,5.43,6.00,6.07,6.07,6.00,6.00,6.00,5.88,5.94,6.26,6.32,6.32,6.07,5.75,5.24,4.61,3.98,1
35,9.31,8.76,8.34,8.20,8.20,8.34,10.29,11.95,13.21,13.34,13.34,13.21,13.21,13.21,12.93,13.07,13.76,13.90,13.90,13.34,12.65,11.54,10.15,8.76,1
36,14.64,13.76,13.11,12.89,12.89,13.11,16.16,18.79,20.75,20.97,20.97,20.75,20.75,20.75,20.32,20.53,21.63,21.84,21.84,20.97,19.88,18.13,15.95,13.76,1
37,2.90,2.73,2.60,2.56,2.56,2.60,3.21,3.73,4.12,4.16,4.16,4.12,4.12,4.12,4.03,4.07,4.29,4.33,4.33,4.16,3.94,3.60,3.16,2.73,1
38,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,1
39,31.45,29.57,28.16,27.69,27.69,28.16,34.73,40.37,44.59,45.06,45.06,44.59,44.59,44.59,43.65,44.12,46.47,46.94,46.94,45.06,42.71,38.96,34.26,29.57,1
40,0.85,0.80,0.76,0.75,0.75,0.76,0.94,1.09,1.20,1.21,1.21,1.20,1.20,1.20,1.18,1.19,1.25,1.26,1.26,1.21,1.15,1.05,0.92,0.80,1
41,11.25,10.58,10.07,9.91,9.91,10.07,12.42,14.44,15.95,16.12,16.12,15.95,15.95,15.95,15.61,15.78,16.62,16.79,16.79,16.12,15.28,13.94,12.26,10.58,1
42,94.83,89.17,84.92,83.51,83.51,84.92,104.74,121.72,134.46,135.88,135.88,134.46,134.46,134.46,131.63,133.04,140.12,141.54,141.54,135.88,128.80,117.48,103.32,89.17,1
43,30.36,28.55,27.19,26.73,26.73,27.19,33.53,38.97,43.05,43.50,43.50,43.05,43.05,43.05,42.14,42.59,44.86,45.31,45.31,43.50,41.24,37.61,33.08,28.55,1
44,97.25,91.44,87.09,85.64,85.64,87.09,107.41,124.83,137.89,139.34,139.34,137.89,137.89,137.89,134.99,136.44,143.70,145.15,145.15,139.34,132.08,120.47,105.96,91.44,1
45,45.72,42.99,40.94,40.26,40.26,40.94,50.50,58.69,64.83,65.51,65.51,64.83,64.83,64.83,63.46,64.15,67.56,68.24,68.24,65.51,62.10,56.64,49.82,42.99,1
46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
47,35.08,32.98,31.41,30.89,30.89,31.41,38.74,45.02,49.74,50.26,50.26,49.74,49.74,49.74,48.69,49.21,51.83,52.35,52.35,50.26,47.64,43.45,38.22,32.98,1
48,117.81,110.78,105.50,103.74,103.74,105.50,130.12,151.22,167.05,168.80,168.80,167.05,167.05,167.05,163.53,165.29,174.08,175.84,175.84,168.80,160.01,145.95,128.36,110.78,1
49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
51,25.76,24.23,23.07,22.69,22.69,23.07,28.46,33.07,36.53,36.92,36.92,36.53,36.53,36.53,35.76,36.15,38.07,38.45,38.45,36.92,34.99,31.92,28.07,24.23,1
52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
53,14.03,13.19,12.57,12.36,12.36,12.57,15.50,18.01,19.89,20.10,20.10,19.89,19.89,19.89,19.48,19.69,20.73,20.94,20.94,20.10,19.06,17.38,15.29,13.19,1
54,11.25,10.58,10.07,9.91,9.91,10.07,12.42,14.44,15.95,16.12,16.12,15.95,15.95,15.95,15.61,15.78,16.62,16.79,16.79,16.12,15.28,13.94,12.26,10.58,1
55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
56,80.56,75.75,72.14,70.94,70.94,72.14,88.97,103.40,114.22,115.42,115.42,114.22,114.22,114.22,111.82,113.02,119.03,120.23,120.23,115.42,109.41,99.79,87.77,75.75,1
57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
58,65.20,61.30,58.38,57.41,57.41,58.38,72.01,83.68,92.44,93.41,93.41,92.44,92.44,92.44,90.50,91.47,96.33,97.31,97.31,93.41,88.55,80.76,71.03,61.30,1
59,9.56,8.99,8.56,8.41,8.41,8.56,10.55,12.27,13.55,13.69,13.69,13.55,13.55,13.55,13.26,13.41,14.12,14.26,14.26,13.69,12.98,11.84,10.41,8.99,1
60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
61,48.99,46.06,43.87,43.14,43.14,43.87,54.11,62.88,69.46,70.19,70.19,69.46,69.46,69.46,68.00,68.73,72.38,73.12,73.12,70.19,66.54,60.69,53.37,46.06,1
62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
63,97.01,91.22,86.87,85.42,85.42,86.87,107.14,124.52,137.55,139.00,139.00,137.55,137.55,137.55,134.65,136.10,143.34,144.79,144.79,139.00,131.76,120.17,105.69,91.22,1
64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
65,42.70,40.15,38.24,37.60,37.60,38.24,47.16,54.81,60.54,61.18,61.18,60.54,60.54,60.54,59.27,59.90,63.09,63.73,63.73,61.18,57.99,52.89,46.52,40.15,1
66,71.24,66.99,63.80,62.74,62.74,63.80,78.69,91.45,101.02,102.08,102.08,101.02,101.02,101.02,98.89,99.95,105.27,106.33,106.33,102.08,96.76,88.26,77.62,66.99,1
67,6.65,6.26,5.96,5.86,5.86,5.96,7.35,8.54,9.43,9.53,9.53,9.43,9.43,9.43,9.23,9.33,9.83,9.93,9.93,9.53,9.04,8.24,7.25,6.26,1
68,0.73,0.68,0.65,0.64,0.64,0.65,0.80,0.93,1.03,1.04,1.04,1.03,1.03,1.03,1.01,1.02,1.07,1.08,1.08,1.04,0.99,0.90,0.79,0.68,1
69,34.59,32.53,30.98,30.46,30.46,30.98,38.21,44.40,49.05,49.57,49.57,49.05,49.05,49.05,48.02,48.53,51.12,51.63,51.63,49.57,46.99,42.85,37.69,32.53,1
70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
71,47.90,45.04,42.89,42.18,42.18,42.89,52.90,61.48,67.92,68.63,68.63,67.92,67.92,67.92,66.49,67.20,70.78,71.49,71.49,68.63,65.06,59.34,52.19,45.04,1
72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
73,15.12,14.22,13.54,13.31,13.31,13.54,16.70,19.41,21.44,21.66,21.66,21.44,21.44,21.44,20.99,21.21,22.34,22.57,22.57,21.66,20.54,18.73,16.47,14.22,1
74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
75,0.48,0.45,0.43,0.43,0.43,0.43,0.53,0.62,0.69,0.69,0.69,0.69,0.69,0.69,0.67,0.68,0.71,0.72,0.72,0.69,0.66,0.60,0.53,0.45,1
76,51.41,48.34,46.04,45.27,45.27,46.04,56.78,65.98,72.89,73.66,73.66,72.89,72.89,72.89,71.36,72.12,75.96,76.73,76.73,73.66,69.82,63.68,56.01,48.34,1
77,5.08,4.78,4.55,4.47,4.47,4.55,5.61,6.52,7.20,7.28,7.28,7.20,7.20,7.20,7.05,7.13,7.51,7.58,7.58,7.28,6.90,6.29,5.54,4.78,1
78,168.49,158.43,150.89,148.37,148.37,150.89,186.10,216.27,238.91,241.42,241.42,238.91,238.91,238.91,233.88,236.39,248.97,251.48,251.48,241.42,228.85,208.73,183.58,158.43,1
79,101.24,95.20,90.66,89.15,89.15,90.66,111.82,129.95,143.55,145.06,145.06,143.55,143.55,143.55,140.53,142.04,149.59,151.11,151.11,145.06,137.51,125.42,110.31,95.20,1
80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
84,18.39,17.29,16.46,16.19,16.19,16.46,20.31,23.60,26.07,26.34,26.34,26.07,26.07,26.07,25.52,25.79,27.17,27.44,27.44,26.34,24.97,22.78,20.03,17.29,1
85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
86,6.89,6.48,6.17,6.07,6.07,6.17,7.61,8.85,9.78,9.88,9.88,9.78,9.78,9.78,9.57,9.67,10.19,10.29,10.29,9.88,9.36,8.54,7.51,6.48,1
87,9.43,8.87,8.45,8.31,8.31,8.45,10.42,12.11,13.38,13.52,13.52,13.38,13.38,13.38,13.10,13.24,13.94,14.08,14.08,13.52,12.81,11.69,10.28,8.87,1
88,16.93,15.92,15.16,14.91,14.91,15.16,18.70,21.74,24.01,24.26,24.26,24.01,24.01,24.01,23.51,23.76,25.02,25.27,25.27,24.26,23.00,20.98,18.45,15.92,1
89,8.59,8.08,7.69,7.56,7.56,7.69,9.49,11.02,12.18,12.31,12.31,12.18,12.18,12.18,11.92,12.05,12.69,12.82,12.82,12.31,11.66,10.64,9.36,8.08,1
90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
91,72.09,67.79,64.56,63.48,63.48,64.56,79.62,92.53,102.22,103.29,103.29,102.22,102.22,102.22,100.07,101.14,106.52,107.60,107.60,103.29,97.91,89.31,78.55,67.79,1
92,33.63,31.62,30.11,29.61,29.61,30.11,37.14,43.16,47.68,48.18,48.18,47.68,47.68,47.68,46.67,47.18,49.69,50.19,50.19,48.18,45.67,41.66,36.64,31.62,1
93,73.90,69.49,66.18,65.08,65.08,66.18,81.63,94.86,104.79,105.89,105.89,104.79,104.79,104.79,102.58,103.69,109.20,110.31,110.31,105.89,100.38,91.55,80.52,69.49,1
94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
95,38.46,36.17,34.45,33.87,33.87,34.45,42.48,49.37,54.54,55.11,55.11,54.54,54.54,54.54,53.39,53.96,56.84,57.41,57.41,55.11,52.24,47.65,41.91,36.17,1
96,27.58,25.93,24.70,24.29,24.29,24.70,30.46,35.40,39.10,39.51,39.51,39.10,39.10,39.10,38.28,38.69,40.75,41.16,41.16,39.51,37.46,34.16,30.05,25.93,1
97,2.54,2.39,2.27,2.24,2.24,2.27,2.81,3.26,3.60,3.64,3.64,3.60,3.60,3.60,3.53,3.56,3.75,3.79,3.79,3.64,3.45,3.15,2.77,2.39,1
98,36.89,34.69,33.04,32.49,32.49,33.04,40.75,47.35,52.31,52.86,52.86,52.31,52.31,52.31,51.21,51.76,54.51,55.06,55.06,52.86,50.11,45.70,40.20,34.69,1
99,38.71,36.40,34.66,34.08,34.08,34.66,42.75,49.68,54.88,55.46,55.46,54.88,54.88,54.88,53.73,54.30,57.19,57.77,57.77,55.46,52.57,47.95,42.17,36.40,1
100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
102,108.01,101.57,96.73,95.12,95.12,96.73,119.30,138.64,153.15,154.77,154.77,153.15,153.15,153.15,149.93,151.54,159.60,161.22,161.22,154.77,146.71,133.81,117.69,101.57,1
103,7.74,7.28,6.93,6.82,6.82,6.93,8.55,9.94,10.98,11.09,11.09,10.98,10.98,10.98,10.75,10.86,11.44,11.55,11.55,11.09,10.51,9.59,8.43,7.28,1
104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
105,45.60,42.88,40.84,40.16,40.16,40.84,50.36,58.53,64.66,65.34,65.34,64.66,64.66,64.66,63.30,63.98,67.38,68.06,68.06,65.34,61.94,56.49,49.68,42.88,1
106,40.40,37.99,36.18,35.58,35.58,36.18,44.62,51.86,57.28,57.89,57.89,57.28,57.28,57.28,56.08,56.68,59.69,60.30,60.30,57.89,54.87,50.05,44.02,37.99,1
107,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
108,10.89,10.24,9.75,9.59,9.59,9.75,12.02,13.97,15.44,15.60,15.60,15.44,15.44,15.44,15.11,15.27,16.09,16.25,16.25,15.60,14.79,13.49,11.86,10.24,1
109,43.30,40.72,38.78,38.13,38.13,38.78,47.83,55.58,61.40,62.05,62.05,61.40,61.40,61.40,60.11,60.75,63.98,64.63,64.63,62.05,58.81,53.64,47.18,40.72,1
110,19.96,18.77,17.87,17.57,17.57,17.87,22.04,25.62,28.30,28.60,28.60,28.30,28.30,28.30,27.70,28.00,29.49,29.79,29.79,28.60,27.11,24.72,21.75,18.77,1
111,34.59,32.53,30.98,30.46,30.46,30.98,38.21,44.40,49.05,49.57,49.57,49.05,49.05,49.05,48.02,48.53,51.12,51.63,51.63,49.57,46.99,42.85,37.69,32.53,1
112,17.54,16.49,15.71,15.44,15.44,15.71,19.37,22.51,24.87,25.13,25.13,24.87,24.87,24.87,24.34,24.61,25.92,26.18,26.18,25.13,23.82,21.73,19.11,16.49,1
113,8.83,8.30,7.91,7.78,7.78,7.91,9.75,11.33,12.52,12.65,12.65,12.52,12.52,12.52,12.26,12.39,13.05,13.18,13.18,12.65,11.99,10.94,9.62,8.30,1
114,7.74,7.28,6.93,6.82,6.82,6.93,8.55,9.94,10.98,11.09,11.09,10.98,10.98,10.98,10.75,10.86,11.44,11.55,11.55,11.09,10.51,9.59,8.43,7.28,1
115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
116,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
117,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
118,55.16,51.86,49.39,48.57,48.57,49.39,60.92,70.80,78.21,79.03,79.03,78.21,78.21,78.21,76.56,77.38,81.50,82.32,82.32,79.03,74.91,68.33,60.10,51.86,1
119,23.10,21.72,20.69,20.34,20.34,20.69,25.52,29.65,32.76,33.10,33.10,32.76,32.76,32.76,32.07,32.41,34.14,34.48,34.48,33.10,31.38,28.62,25.17,21.72,1
120,12.22,11.49,10.94,10.76,10.76,10.94,13.49,15.68,17.32,17.50,17.50,17.32,17.32,17.32,16.96,17.14,18.05,18.23,18.23,17.50,16.59,15.13,13.31,11.49,1
121,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
123,10.16,9.55,9.10,8.95,8.95,9.10,11.22,13.04,14.41,14.56,14.56,14.41,14.41,14.41,14.10,14.25,15.01,15.16,15.16,14.56,13.80,12.59,11.07,9.55,1
124,48.02,45.15,43.00,42.29,42.29,43.00,53.04,61.64,68.09,68.80,68.80,68.09,68.09,68.09,66.65,67.37,70.95,71.67,71.67,68.80,65.22,59.49,52.32,45.15,1
125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
126,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
127,75.23,70.74,67.37,66.25,66.25,67.37,83.10,96.57,106.68,107.80,107.80,106.68,106.68,106.68,104.43,105.55,111.17,112.29,112.29,107.80,102.18,93.20,81.97,70.74,1
128,2.66,2.50,2.38,2.34,2.34,2.38,2.94,3.42,3.77,3.81,3.81,3.77,3.77,3.77,3.69,3.73,3.93,3.97,3.97,3.81,3.61,3.30,2.90,2.50,1
129,14.88,13.99,13.32,13.10,13.10,13.32,16.43,19.10,21.10,21.32,21.32,21.10,21.10,21.10,20.65,20.87,21.98,22.21,22.21,21.32,20.21,18.43,16.21,13.99,1
130,6.05,5.69,5.42,5.33,5.33,5.42,6.68,7.76,8.58,8.67,8.67,8.58,8.58,8.58,8.39,8.49,8.94,9.03,9.03,8.67,8.21,7.49,6.59,5.69,1
131,36.29,34.12,32.50,31.95,31.95,32.50,40.08,46.58,51.45,51.99,51.99,51.45,51.45,51.45,50.37,50.91,53.62,54.16,54.16,51.99,49.29,44.95,39.54,34.12,1
132,14.15,13.31,12.67,12.46,12.46,12.67,15.63,18.17,20.07,20.28,20.28,20.07,20.07,20.07,19.64,19.85,20.91,21.12,21.12,20.28,19.22,17.53,15.42,13.31,1
133,62.78,59.03,56.22,55.28,55.28,56.22,69.34,80.58,89.01,89.95,89.95,89.01,89.01,89.01,87.14,88.07,92.76,93.70,93.70,89.95,85.26,77.77,68.40,59.03,1
134,3.14,2.96,2.82,2.77,2.77,2.82,3.47,4.04,4.46,4.51,4.51,4.46,4.46,4.46,4.37,4.41,4.65,4.69,4.69,4.51,4.27,3.90,3.43,2.96,1
