Unit,Min Power (MW),Max Power (MW),Ramp-Down Limit (MW),Ramp-Up Limit (MW),Shutdown Ramp Limit (MW),Startup Ramp Limit (MW),Initial State,Bus,Always On,Minimum Uptime (h),Minimum Downtime (h),Price Min Power ($),Price Segment 1 ($/MW),Price Segment 2 ($/MW),Price Segment 3 ($/MW),Offer Segment 1 (MW),Offer Segment 2 (MW),Offer Segment 3 (MW),Startup Cost ($)
32,140.00,220.00,154.00,154.00,154.00,154.00,0,79,0,2,2,8636.39,43.13,46.88,59.55,26.67,26.67,26.67,35600.00
33,140.00,225.00,157.50,157.50,157.50,157.50,0,79,0,2,2,6481.68,28.84,31.08,33.63,28.33,28.33,28.33,19600.00
34,140.00,225.00,157.50,157.50,157.50,157.50,1,79,0,2,2,7194.93,52.34,59.97,66.96,28.33,28.33,28.33,12000.00
35,220.00,380.00,266.00,266.00,266.00,266.00,1,82,0,1,1,13506.33,21.07,22.69,26.98,53.33,53.33,53.33,45200.00
36,220.00,370.00,259.00,259.00,259.00,259.00,1,82,0,2,2,16632.32,23.38,26.13,29.53,50.00,50.00,50.00,53700.00
37,134.00,225.00,157.50,157.50,157.50,157.50,1,104,0,1,1,7683.65,39.95,43.05,49.12,30.33,30.33,30.33,4300.00
38,134.00,225.00,157.50,157.50,157.50,157.50,1,105,0,1,1,9540.57,51.02,59.06,71.87,30.33,30.33,30.33,14500.00
39,79.00,120.00,84.00,84.00,84.00,84.00,1,106,0,4,4,4689.83,50.13,54.12,61.11,13.67,13.67,13.67,19600.00
40,79.00,120.00,84.00,84.00,84.00,84.00,1,107,0,2,2,5792.98,62.69,69.76,81.37,13.67,13.67,13.67,22100.00
41,90.00,120.00,84.00,84.00,84.00,84.00,0,116,0,1,1,4176.52,41.46,46.25,51.49,10.00,10.00,10.00,17000.00
42,70.00,120.00,84.00,84.00,84.00,84.00,1,117,0,1,1,4760.32,45.08,51.27,59.31,16.67,16.67,16.67,5000.00
43,80.00,110.00,77.00,77.00,77.00,77.00,1,118,0,1,1,4366.40,38.03,43.68,48.66,10.00,10.00,10.00,20900.00
44,160.00,215.00,150.50,150.50,150.50,150.50,1,125,0,1,1,9646.82,2.55,2.84,3.54,18.33,18.33,18.33,30200.00
45,140.00,225.00,157.50,157.50,157.50,157.50,1,126,0,4,4,7970.16,24.80,27.59,31.29,28.33,28.33,28.33,18900.00
46,160.00,215.00,150.50,150.50,150.50,150.50,0,126,0,1,1,11658.16,36.53,41.70,44.06,18.33,18.33,18.33,27400.00
47,140.00,225.00,157.50,157.50,157.50,157.50,1,127,0,1,1,10329.18,33.03,35.35,39.89,28.33,28.33,28.33,32200.00
48,160.00,220.00,154.00,154.00,154.00,154.00,1,127,0,4,4,9993.78,53.07,58.50,67.22,20.00,20.00,20.00,41000.00
49,74.00,125.00,87.50,87.50,87.50,87.50,1,132,0,2,2,5425.15,33.16,36.03,38.34,17.00,17.00,17.00,13400.00
50,74.00,125.00,87.50,87.50,87.50,87.50,1,132,0,1,1,6178.81,50.98,54.25,62.42,17.00,17.00,17.00,23100.00
51,74.00,125.00,87.50,87.50,87.50,87.50,0,133,0,1,1,5231.71,36.23,40.02,47.67,17.00,17.00,17.00,16000.00
52,74.00,125.00,87.50,87.50,87.50,87.50,1,133,0,2,2,5362.54,51.88,56.48,63.57,17.00,17.00,17.00,6800.00
53,102.00,120.00,84.00,84.00,84.00,84.00,0,134,0,1,1,7127.90,57.93,62.97,78.19,6.00,6.00,6.00,31800.00
54,100.00,120.00,84.00,84.00,84.00,84.00,1,134,0,2,2,8004.81,52.98,58.15,71.70,6.67,6.67,6.67,30500.00
55,102.00,120.00,84.00,84.00,84.00,84.00,0,135,0,4,4,8493.74,48.18,53.38,62.60,6.00,6.00,6.00,17100.00
56,30.00,50.00,35.00,35.00,35.00,35.00,1,146,0,2,2,1824.22,36.66,40.88,46.61,6.67,6.67,6.67,4200.00
57,30.00,50.00,35.00,35.00,35.00,35.00,1,146,0,1,1,1635.27,24.35,25.88,28.50,6.67,6.67,6.67,3500.00
58,90.00,120.00,84.00,84.00,84.00,84.00,0,147,0,2,2,6319.97,54.23,59.50,67.54,10.00,10.00,10.00,23800.00
59,90.00,222.00,155.40,155.40,155.40,155.40,1,148,0,2,2,6982.53,48.41,53.54,60.01,44.00,44.00,44.00,27100.00
60,135.00,205.00,143.50,143.50,143.50,143.50,0,148,0,1,1,8558.29,25.22,27.37,31.45,23.33,23.33,23.33,36700.00
61,135.00,205.00,143.50,143.50,143.50,143.50,0,148,0,1,1,10614.48,48.44,52.99,60.84,23.33,23.33,23.33,34600.00
62,90.00,222.00,155.40,155.40,155.40,155.40,1,148,0,1,1,6290.97,36.61,40.49,48.98,44.00,44.00,44.00,19100.00
63,90.00,222.00,155.40,155.40,155.40,155.40,1,150,0,2,2,6345.01,48.99,54.04,59.18,44.00,44.00,44.00,22800.00
64,90.00,222.00,155.40,155.40,155.40,155.40,1,151,0,1,1,6903.19,43.01,48.44,54.17,44.00,44.00,44.00,26300.00
65,90.00,222.00,155.40,155.40,155.40,155.40,1,151,0,2,2,7067.67,25.49,27.86,33.16,44.00,44.00,44.00,45000.00
66,94.00,235.00,164.50,164.50,164.50,164.50,1,155,0,1,1,5681.48,44.88,48.77,55.93,47.00,47.00,47.00,10600.00
67,94.00,235.00,164.50,164.50,164.50,164.50,1,155,0,4,4,6557.92,45.53,49.73,56.81,47.00,47.00,47.00,17700.00
68,130.00,205.00,143.50,143.50,143.50,143.50,0,155,0,1,1,6104.50,46.52,50.98,60.98,25.00,25.00,25.00,16700.00
69,104.00,261.00,182.70,182.70,182.70,182.70,1,155,0,2,2,6601.43,22.53,24.17,30.16,52.33,52.33,52.33,17100.00
70,130.00,205.00,143.50,143.50,143.50,143.50,0,156,0,1,1,7516.21,48.36,54.05,63.18,25.00,25.00,25.00,18400.00
71,130.00,205.00,143.50,143.50,143.50,143.50,1,156,0,2,2,7367.61,34.88,39.69,46.18,25.00,25.00,25.00,21600.00
72,120.00,206.00,144.20,144.20,144.20,144.20,1,156,0,4,4,9689.55,38.38,42.50,46.48,28.67,28.67,28.67,29500.00
73,120.00,206.00,144.20,144.20,144.20,144.20,1,156,0,4,4,9268.37,51.64,55.92,65.78,28.67,28.67,28.67,34500.00
74,120.00,206.00,144.20,144.20,144.20,144.20,1,159,0,2,2,9228.00,33.27,35.81,42.24,28.67,28.67,28.67,16800.00
75,150.00,200.00,140.00,140.00,140.00,140.00,1,165,0,2,2,12002.32,54.59,60.60,73.14,16.67,16.67,16.67,36800.00
76,150.00,200.00,140.00,140.00,140.00,140.00,1,165,0,1,1,9745.37,63.77,69.95,80.63,16.67,16.67,16.67,22600.00
77,150.00,200.00,140.00,140.00,140.00,140.00,1,166,0,4,4,9566.59,30.49,33.84,39.85,16.67,16.67,16.67,32800.00
78,150.00,200.00,140.00,140.00,140.00,140.00,1,166,0,1,1,9118.25,37.34,41.21,47.72,16.67,16.67,16.67,17600.00
79,140.00,179.00,125.30,125.30,125.30,125.30,1,205,0,1,1,8783.30,33.90,37.07,42.93,13.00,13.00,13.00,34400.00
80,140.00,179.00,125.30,125.30,125.30,125.30,1,205,0,1,1,10112.05,37.31,40.62,45.27,13.00,13.00,13.00,25700.00
81,140.00,179.00,125.30,125.30,125.30,125.30,0,205,0,4,4,9871.84,41.96,46.95,53.27,13.00,13.00,13.00,23800.00
82,140.00,179.00,125.30,125.30,125.30,125.30,1,206,0,4,4,8179.19,48.60,52.83,61.59,13.00,13.00,13.00,7100.00
83,37.08,37.08,25.96,25.96,25.96,25.96,1,215,0,2,2,2898.36,37.37,40.55,51.62,0.00,0.00,0.00,3600.00
84,33.71,33.71,23.60,23.60,23.60,23.60,1,215,0,1,1,2505.72,51.41,57.70,63.82,0.00,0.00,0.00,8500.00
85,33.71,33.71,23.60,23.60,23.60,23.60,1,215,0,4,4,2700.26,38.98,41.93,50.00,0.00,0.00,0.00,3300.00
86,15.51,15.51,10.85,10.85,10.85,10.85,1,215,0,1,1,1368.39,39.23,44.96,52.17,0.00,0.00,0.00,4600.00
87,4.00,4.00,2.80,2.80,2.80,2.80,1,239,0,1,1,240.10,41.21,45.49,53.00,0.00,0.00,0.00,0.00
88,290.00,370.00,259.00,259.00,259.00,259.00,1,246,0,1,1,22766.71,50.77,55.50,63.20,26.67,26.67,26.67,80600.00
89,2.00,2.00,1.40,1.40,1.40,1.40,1,291,0,2,2,137.37,44.34,46.80,58.28,0.00,0.00,0.00,0.00
90,3.00,3.00,2.10,2.10,2.10,2.10,1,294,0,1,1,237.37,40.56,45.61,55.86,0.00,0.00,0.00,1000.00
91,9.17,9.17,6.42,6.42,6.42,6.42,1,306,0,4,4,658.94,36.21,39.04,45.16,0.00,0.00,0.00,2400.00
92,16.30,16.30,11.41,11.41,11.41,11.41,1,306,0,4,4,1494.26,40.48,43.50,48.93,0.00,0.00,0.00,6300.00
93,11.20,11.20,7.84,7.84,7.84,7.84,1,306,0,1,1,771.40,43.42,47.32,52.97,0.00,0.00,0.00,2800.00
94,9.17,9.17,6.42,6.42,6.42,6.42,1,306,0,2,2,825.37,55.68,63.29,72.93,0.00,0.00,0.00,3800.00
95,9.17,9.17,6.42,6.42,6.42,6.42,1,306,0,2,2,644.40,39.52,42.48,50.99,0.00,0.00,0.00,1800.00
96,36.50,36.50,25.55,25.55,25.55,25.55,1,307,0,2,2,2845.27,31.78,34.24,40.97,0.00,0.00,0.00,4800.00
97,36.50,36.50,25.55,25.55,25.55,25.55,1,307,0,2,2,2598.11,38.21,42.75,48.80,0.00,0.00,0.00,7700.00
98,32.00,32.00,22.40,22.40,22.40,22.40,1,308,0,4,4,2000.47,38.33,41.69,46.70,0.00,0.00,0.00,6700.00
99,40.00,40.00,28.00,28.00,28.00,28.00,1,308,0,2,2,3033.99,43.33,47.09,53.06,0.00,0.00,0.00,9700.00
100,35.00,35.00,24.50,24.50,24.50,24.50,1,310,0,4,4,2503.44,34.55,37.40,40.66,0.00,0.00,0.00,0.00
101,75.00,75.00,52.50,52.50,52.50,52.50,1,310,0,2,2,4075.76,33.46,37.10,40.67,0.00,0.00,0.00,12100.00
102,45.00,45.00,31.50,31.50,31.50,31.50,1,311,0,1,1,2896.86,16.89,18.61,20.84,0.00,0.00,0.00,4400.00
103,37.80,37.80,26.46,26.46,26.46,26.46,1,362,0,1,1,2633.65,56.12,60.43,69.83,0.00,0.00,0.00,1200.00
104,37.80,37.80,26.46,26.46,26.46,26.46,1,363,0,1,1,2294.84,31.93,35.80,41.03,0.00,0.00,0.00,8200.00
105,37.80,37.80,26.46,26.46,26.46,26.46,1,364,0,2,2,2463.59,45.58,50.16,56.51,0.00,0.00,0.00,11100.00
106,45.00,45.00,31.50,31.50,31.50,31.50,1,364,0,4,4,3133.68,45.80,51.35,59.74,0.00,0.00,0.00,7800.00
107,37.80,37.80,26.46,26.46,26.46,26.46,1,365,0,4,4,3060.06,27.94,32.03,33.87,0.00,0.00,0.00,9500.00
108,37.80,37.80,26.46,26.46,26.46,26.46,1,365,0,1,1,3016.79,40.27,44.32,48.57,0.00,0.00,0.00,7000.00
109,15.00,55.00,38.50,38.50,38.50,38.50,1,382,0,4,4,961.58,45.03,47.99,55.20,13.33,13.33,13.33,1300.00
110,120.00,226.00,158.20,158.20,158.20,158.20,1,382,0,4,4,10298.04,55.43,62.20,69.57,35.33,35.33,35.33,17100.00
111,15.00,55.00,38.50,38.50,38.50,38.50,1,383,0,2,2,970.69,48.88,53.79,58.91,13.33,13.33,13.33,4600.00
112,3.00,3.00,2.10,2.10,2.10,2.10,1,386,0,1,1,223.71,19.56,21.48,25.32,0.00,0.00,0.00,0.00
113,4.00,4.00,2.80,2.80,2.80,2.80,1,421,0,1,1,317.20,31.91,35.06,40.90,0.00,0.00,0.00,1300.00
114,7.00,7.00,4.90,4.90,4.90,4.90,1,431,0,2,2,380.15,35.64,40.30,43.78,0.00,0.00,0.00,1400.00
115,2.50,2.50,1.75,1.75,1.75,1.75,1,440,0,4,4,149.44,61.85,67.37,75.21,0.00,0.00,0.00,0.00
116,3.50,3.50,2.45,2.45,2.45,2.45,1,447,0,1,1,230.90,29.22,33.16,37.29,0.00,0.00,0.00,0.00
117,3.50,3.50,2.45,2.45,2.45,2.45,1,447,0,2,2,252.72,62.13,69.62,74.88,0.00,0.00,0.00,0.00
118,0.00,0.00,0.00,0.00,0.00,0.00,0,463,0,2,2,0.00,44.47,48.64,57.56,0.00,0.00,0.00,0.00
119,1.40,1.40,0.98,0.98,0.98,0.98,1,482,0,2,2,107.37,39.01,43.21,45.75,0.00,0.00,0.00,0.00
120,3.50,3.50,2.45,2.45,2.45,2.45,1,490,0,1,1,187.29,34.26,38.15,45.48,0.00,0.00,0.00,0.00
121,0.00,0.00,0.00,0.00,0.00,0.00,0,522,0,2,2,0.00,57.28,61.66,72.14,0.00,0.00,0.00,0.00
122,0.50,0.50,0.35,0.35,0.35,0.35,1,533,0,2,2,29.17,36.48,38.97,42.87,0.00,0.00,0.00,0.00
123,35.89,35.89,25.12,25.12,25.12,25.12,1,534,0,4,4,2639.21,46.14,51.84,61.88,0.00,0.00,0.00,7400.00
124,22.09,22.09,15.46,15.46,15.46,15.46,1,534,0,2,2,1701.09,38.09,41.21,46.24,0.00,0.00,0.00,2400.00
125,22.09,22.09,15.46,15.46,15.46,15.46,1,534,0,4,4,1485.38,30.20,32.02,37.35,0.00,0.00,0.00,3300.00
126,72.47,72.47,50.73,50.73,50.73,50.73,1,534,0,2,2,4972.00,22.68,24.74,27.19,0.00,0.00,0.00,13700.00
127,72.47,72.47,50.73,50.73,50.73,50.73,1,534,0,2,2,5150.85,41.84,45.02,51.00,0.00,0.00,0.00,15700.00
128,24.57,24.57,17.20,17.20,17.20,17.20,1,535,0,4,4,1571.06,36.15,40.48,45.90,0.00,0.00,0.00,3100.00
129,23.80,23.80,16.66,16.66,16.66,16.66,1,535,0,2,2,1567.07,27.94,29.61,33.45,0.00,0.00,0.00,4400.00
130,95.99,95.99,67.19,67.19,67.19,67.19,1,535,0,4,4,6702.97,20.80,23.16,23.82,0.00,0.00,0.00,16900.00
131,80.63,80.63,56.44,56.44,56.44,56.44,1,535,0,1,1,4657.13,40.20,45.15,53.13,0.00,0.00,0.00,14800.00
132,1.40,1.40,0.98,0.98,0.98,0.98,1,549,0,4,4,72.79,26.50,28.18,31.69,0.00,0.00,0.00,0.00
133,25.72,25.72,18.01,18.01,18.01,18.01,1,557,0,2,2,2221.20,44.11,48.08,54.17,0.00,0.00,0.00,7400.00
134,21.18,21.18,14.83,14.83,14.83,14.83,1,557,0,4,4,1692.39,55.93,63.50,70.47,0.00,0.00,0.00,5400.00
135,19.67,19.67,13.77,13.77,13.77,13.77,1,557,0,1,1,1467.05,59.09,63.67,68.05,0.00,0.00,0.00,4900.00
136,22.70,22.70,15.89,15.89,15.89,15.89,1,557,0,2,2,1714.79,57.55,65.96,75.51,0.00,0.00,0.00,2200.00
137,25.72,25.72,18.01,18.01,18.01,18.01,1,557,0,1,1,2136.82,37.28,42.18,47.36,0.00,0.00,0.00,9800.00
138,31.03,31.03,21.72,21.72,21.72,21.72,1,558,0,1,1,2035.53,52.90,56.22,70.31,0.00,0.00,0.00,6200.00
139,31.03,31.03,21.72,21.72,21.72,21.72,1,558,0,4,4,2078.72,37.68,41.42,46.51,0.00,0.00,0.00,7200.00
140,22.82,22.82,15.97,15.97,15.97,15.97,1,558,0,1,1,1711.00,44.29,50.24,56.13,0.00,0.00,0.00,7700.00
141,30.12,30.12,21.08,21.08,21.08,21.08,1,558,0,2,2,1860.15,32.77,36.03,40.54,0.00,0.00,0.00,4000.00
142,2.58,2.58,1.81,1.81,1.81,1.81,1,594,0,2,2,214.67,43.91,47.57,54.52,0.00,0.00,0.00,0.00
143,5.05,5.05,3.53,3.53,3.53,3.53,1,601,0,1,1,379.15,56.60,58.20,70.45,0.00,0.00,0.00,0.00
144,110.00,110.00,77.00,77.00,77.00,77.00,1,622,0,1,1,6981.22,48.74,53.87,64.79,0.00,0.00,0.00,14700.00
145,0.00,0.00,0.00,0.00,0.00,0.00,0,622,0,1,1,0.00,28.20,31.93,33.40,0.00,0.00,0.00,0.00
146,2.80,2.80,1.96,1.96,1.96,1.96,1,626,0,4,4,185.03,37.91,41.16,47.70,0.00,0.00,0.00,0.00
147,5.61,5.61,3.93,3.93,3.93,3.93,1,630,0,1,1,377.42,34.50,38.38,40.91,0.00,0.00,0.00,1200.00
148,6.73,6.73,4.71,4.71,4.71,4.71,1,631,0,1,1,469.95,27.47,30.49,35.83,0.00,0.00,0.00,1100.00
149,1.23,1.23,0.86,0.86,0.86,0.86,1,655,0,4,4,94.47,27.23,30.35,32.80,0.00,0.00,0.00,0.00
150,135.00,225.00,157.50,157.50,157.50,157.50,1,660,0,4,4,10307.94,58.81,62.81,72.75,30.00,30.00,30.00,31900.00
151,135.00,225.00,157.50,157.50,157.50,157.50,1,661,0,1,1,8427.81,51.08,58.78,63.88,30.00,30.00,30.00,26600.00
152,1.91,1.91,1.34,1.34,1.34,1.34,1,667,0,1,1,147.42,22.48,24.45,27.77,0.00,0.00,0.00,0.00
153,9.53,9.53,6.67,6.67,6.67,6.67,1,671,0,2,2,638.10,30.26,33.17,37.53,0.00,0.00,0.00,2200.00
154,3.36,3.36,2.35,2.35,2.35,2.35,1,673,0,4,4,178.83,49.09,52.16,63.23,0.00,0.00,0.00,0.00
155,190.00,190.00,133.00,133.00,133.00,133.00,1,681,0,1,1,14111.27,34.91,38.41,39.88,0.00,0.00,0.00,32800.00
156,25.00,25.00,17.50,17.50,17.50,17.50,1,681,0,1,1,1358.96,29.77,33.06,37.08,0.00,0.00,0.00,2100.00
157,11.21,11.21,7.85,7.85,7.85,7.85,1,687,0,1,1,743.50,35.88,41.31,50.34,0.00,0.00,0.00,1400.00
158,6.73,6.73,4.71,4.71,4.71,4.71,1,699,0,2,2,541.49,29.27,31.93,38.57,0.00,0.00,0.00,0.00
159,1.12,1.12,0.78,0.78,0.78,0.78,1,702,0,2,2,92.06,33.99,35.95,42.43,0.00,0.00,0.00,0.00
160,10.00,10.00,7.00,7.00,7.00,7.00,1,712,0,1,1,675.23,42.22,46.60,54.21,0.00,0.00,0.00,2400.00
161,1.57,1.57,1.10,1.10,1.10,1.10,1,718,0,2,2,103.37,49.49,54.22,63.31,0.00,0.00,0.00,0.00
162,2.80,2.80,1.96,1.96,1.96,1.96,1,722,0,1,1,192.73,47.04,51.93,60.97,0.00,0.00,0.00,0.00
163,1.68,1.68,1.18,1.18,1.18,1.18,1,731,0,2,2,86.61,26.41,28.79,32.99,0.00,0.00,0.00,0.00
164,130.00,225.00,157.50,157.50,157.50,157.50,1,736,0,4,4,11789.32,51.48,56.11,63.13,31.67,31.67,31.67,36100.00
165,2.24,2.24,1.57,1.57,1.57,1.57,1,740,0,4,4,139.40,38.38,41.43,46.15,0.00,0.00,0.00,0.00
166,5.83,5.83,4.08,4.08,4.08,4.08,1,747,0,2,2,492.06,33.73,36.90,42.13,0.00,0.00,0.00,1600.00
167,90.00,90.00,63.00,63.00,63.00,63.00,1,759,0,4,4,6200.50,46.18,52.21,58.99,0.00,0.00,0.00,22200.00
168,0.00,0.00,0.00,0.00,0.00,0.00,0,760,0,1,1,0.00,25.51,27.78,30.96,0.00,0.00,0.00,0.00
169,12.34,12.34,8.64,8.64,8.64,8.64,1,778,0,1,1,1100.82,50.11,56.20,64.98,0.00,0.00,0.00,3700.00
170,1.68,1.68,1.18,1.18,1.18,1.18,1,780,0,1,1,130.14,34.00,37.12,42.48,0.00,0.00,0.00,0.00
171,6.00,6.00,4.20,4.20,4.20,4.20,1,783,0,4,4,553.48,48.63,53.69,58.11,0.00,0.00,0.00,2600.00
172,2.00,2.00,1.40,1.40,1.40,1.40,1,788,0,2,2,126.41,56.62,60.89,67.49,0.00,0.00,0.00,0.00
173,0.00,68.00,47.60,47.60,47.60,47.60,1,792,0,1,1,0.00,31.49,35.23,41.16,22.67,22.67,22.67,0.00
174,0.00,68.00,47.60,47.60,47.60,47.60,0,792,0,1,1,0.00,42.08,45.99,51.64,22.67,22.67,22.67,0.00
175,0.00,21.00,14.70,14.70,14.70,14.70,0,792,0,2,2,0.00,38.73,42.92,51.46,7.00,7.00,7.00,0.00
176,0.00,21.00,14.70,14.70,14.70,14.70,0,792,0,1,1,0.00,42.79,46.12,52.45,7.00,7.00,7.00,0.00
177,0.00,55.00,38.50,38.50,38.50,38.50,0,803,0,2,2,0.00,47.19,50.40,59.25,18.33,18.33,18.33,0.00
178,0.00,120.00,84.00,84.00,84.00,84.00,0,804,0,4,4,0.00,34.68,38.32,45.45,40.00,40.00,40.00,0.00
179,0.00,0.00,0.00,0.00,0.00,0.00,0,809,0,1,1,0.00,31.20,35.06,40.99,0.00,0.00,0.00,0.00
180,3.36,3.36,2.35,2.35,2.35,2.35,1,815,0,2,2,216.46,36.23,39.13,46.96,0.00,0.00,0.00,0.00
181,1.12,1.12,0.78,0.78,0.78,0.78,1,834,0,2,2,72.04,28.42,31.27,32.34,0.00,0.00,0.00,0.00
182,30.00,30.00,21.00,21.00,21.00,21.00,1,840,0,1,1,1988.21,38.74,43.67,51.22,0.00,0.00,0.00,6300.00
183,30.00,30.00,21.00,21.00,21.00,21.00,1,840,0,1,1,1822.03,25.98,28.17,32.36,0.00,0.00,0.00,4800.00
184,1.90,1.90,1.33,1.33,1.33,1.33,1,844,0,4,4,166.35,64.25,70.64,70.64,0.00,0.00,0.00,0.00
185,3.01,3.01,2.11,2.11,2.11,2.11,1,848,0,4,4,247.12,20.44,22.83,25.14,0.00,0.00,0.00,0.00
186,7.00,7.00,4.90,4.90,4.90,4.90,1,854,0,1,1,578.90,31.03,34.54,38.54,0.00,0.00,0.00,2500.00
187,68.00,68.00,47.60,47.60,47.60,47.60,1,873,0,4,4,4097.42,49.90,55.12,61.61,0.00,0.00,0.00,13200.00
188,0.00,0.00,0.00,0.00,0.00,0.00,0,876,0,1,1,0.00,50.96,56.32,64.68,0.00,0.00,0.00,0.00
189,0.00,0.00,0.00,0.00,0.00,0.00,0,896,0,1,1,0.00,44.54,48.70,53.54,0.00,0.00,0.00,0.00
190,0.00,0.00,0.00,0.00,0.00,0.00,0,896,0,1,1,0.00,29.82,32.80,37.52,0.00,0.00,0.00,0.00
191,55.00,55.00,38.50,38.50,38.50,38.50,1,896,0,4,4,3446.14,62.38,70.55,79.59,0.00,0.00,0.00,10600.00
192,0.11,0.11,0.08,0.08,0.08,0.08,1,902,0,4,4,6.96,44.06,47.56,57.58,0.00,0.00,0.00,0.00
193,0.00,0.00,0.00,0.00,0.00,0.00,0,903,0,2,2,0.00,52.96,57.91,64.75,0.00,0.00,0.00,0.00
194,2.60,2.60,1.82,1.82,1.82,1.82,1,952,0,4,4,188.94,44.69,49.74,56.27,0.00,0.00,0.00,0.00
195,0.00,0.00,0.00,0.00,0.00,0.00,0,958,0,1,1,0.00,18.05,19.92,22.85,0.00,0.00,0.00,0.00
