Unit,Min Power (MW),Max Power (MW),Ramp-Down Limit (MW),Ramp-Up Limit (MW),Shutdown Ramp Limit (MW),Startup Ramp Limit (MW),Initial State,Bus,Always On,Minimum Uptime (h),Minimum Downtime (h),Price Min Power ($),Price Segment 1 ($/MW),Price Segment 2 ($/MW),Price Segment 3 ($/MW),Offer Segment 1 (MW),Offer Segment 2 (MW),Offer Segment 3 (MW),Startup Cost ($)
23,0.00,6.68,4.68,4.68,4.68,4.68,0,85,0,1,1,0.00,53.81,58.65,69.77,2.23,2.23,2.23,0.00
24,0.00,9.20,6.44,6.44,6.44,6.44,0,86,0,1,1,0.00,39.57,43.39,54.01,3.07,3.07,3.07,0.00
25,0.00,46.00,32.20,32.20,32.20,32.20,1,102,0,2,2,0.00,51.82,56.46,63.51,15.33,15.33,15.33,0.00
26,0.00,12.00,8.40,8.40,8.40,8.40,0,122,0,1,1,0.00,41.53,43.56,54.39,4.00,4.00,4.00,0.00
27,0.00,9.00,6.30,6.30,6.30,6.30,0,124,0,2,2,0.00,40.76,44.51,53.78,3.00,3.00,3.00,0.00
28,0.00,26.00,18.20,18.20,18.20,18.20,1,125,0,2,2,0.00,46.16,51.28,62.54,8.67,8.67,8.67,0.00
29,0.00,12.00,8.40,8.40,8.40,8.40,0,125,0,2,2,0.00,20.08,21.57,24.91,4.00,4.00,4.00,0.00
30,0.00,17.00,11.90,11.90,11.90,11.90,0,132,0,4,4,0.00,49.63,55.29,60.32,5.67,5.67,5.67,0.00
31,0.00,4.00,2.80,2.80,2.80,2.80,0,132,0,2,2,0.00,41.02,45.06,52.76,1.33,1.33,1.33,0.00
32,0.00,14.00,9.80,9.80,9.80,9.80,0,132,0,1,1,0.00,43.59,49.52,61.17,4.67,4.67,4.67,0.00
33,0.00,14.00,9.80,9.80,9.80,9.80,0,132,0,4,4,0.00,43.56,48.86,56.16,4.67,4.67,4.67,0.00
34,0.00,18.00,12.60,12.60,12.60,12.60,0,137,0,2,2,0.00,32.01,34.86,40.92,6.00,6.00,6.00,0.00
35,0.00,18.00,12.60,12.60,12.60,12.60,0,137,0,1,1,0.00,51.21,56.98,68.97,6.00,6.00,6.00,0.00
36,0.00,5.30,3.71,3.71,3.71,3.71,0,156,0,2,2,0.00,37.38,40.07,46.13,1.77,1.77,1.77,0.00
37,0.00,17.90,12.53,12.53,12.53,12.53,0,159,0,1,1,0.00,35.26,38.33,41.18,5.97,5.97,5.97,0.00
38,0.00,17.90,12.53,12.53,12.53,12.53,0,159,0,4,4,0.00,38.88,43.47,50.34,5.97,5.97,5.97,0.00
39,0.00,30.00,21.00,21.00,21.00,21.00,0,178,0,1,1,0.00,37.15,39.07,41.77,10.00,10.00,10.00,0.00
40,0.00,11.00,7.70,7.70,7.70,7.70,0,191,0,4,4,0.00,38.64,44.95,54.09,3.67,3.67,3.67,0.00
41,0.00,11.00,7.70,7.70,7.70,7.70,0,191,0,2,2,0.00,52.86,59.11,68.99,3.67,3.67,3.67,0.00
42,0.00,30.00,21.00,21.00,21.00,21.00,0,193,0,2,2,0.00,47.54,53.18,63.69,10.00,10.00,10.00,0.00
43,0.00,23.50,16.45,16.45,16.45,16.45,0,195,0,1,1,0.00,40.53,42.76,47.38,7.83,7.83,7.83,0.00
44,0.00,15.00,10.50,10.50,10.50,10.50,0,197,0,2,2,0.00,36.45,40.46,44.72,5.00,5.00,5.00,0.00
45,0.00,15.00,10.50,10.50,10.50,10.50,0,197,0,1,1,0.00,47.91,52.25,62.20,5.00,5.00,5.00,0.00
46,0.00,11.94,8.36,8.36,8.36,8.36,0,220,0,2,2,0.00,52.75,55.68,68.75,3.98,3.98,3.98,0.00
47,0.00,6.00,4.20,4.20,4.20,4.20,0,227,0,4,4,0.00,42.34,46.29,56.30,2.00,2.00,2.00,0.00
48,0.00,7.50,5.25,5.25,5.25,5.25,0,230,0,4,4,0.00,26.84,28.84,33.42,2.50,2.50,2.50,0.00
49,0.00,33.50,23.45,23.45,23.45,23.45,0,239,0,1,1,0.00,53.96,59.90,72.04,11.17,11.17,11.17,0.00
50,0.00,24.30,17.01,17.01,17.01,17.01,0,239,0,4,4,0.00,43.37,49.39,60.08,8.10,8.10,8.10,0.00
51,0.00,8.00,5.60,5.60,5.60,5.60,0,241,0,2,2,0.00,46.05,51.53,55.59,2.67,2.67,2.67,0.00
52,0.00,36.00,25.20,25.20,25.20,25.20,0,241,0,2,2,0.00,46.75,53.01,62.84,12.00,12.00,12.00,0.00
53,0.00,1.00,0.70,0.70,0.70,0.70,0,249,0,4,4,0.00,39.40,42.19,45.69,0.33,0.33,0.33,0.00
54,0.00,31.00,21.70,21.70,21.70,21.70,0,249,0,1,1,0.00,58.02,62.17,70.82,10.33,10.33,10.33,0.00
55,0.00,31.00,21.70,21.70,21.70,21.70,0,249,0,4,4,0.00,36.65,38.96,46.17,10.33,10.33,10.33,0.00
56,0.00,31.00,21.70,21.70,21.70,21.70,0,249,0,1,1,0.00,32.46,36.21,40.44,10.33,10.33,10.33,0.00
57,0.00,26.00,18.20,18.20,18.20,18.20,0,259,0,4,4,0.00,46.51,51.68,58.68,8.67,8.67,8.67,0.00
58,0.00,26.00,18.20,18.20,18.20,18.20,0,259,0,4,4,0.00,43.65,46.57,55.64,8.67,8.67,8.67,0.00
59,0.00,30.00,21.00,21.00,21.00,21.00,0,261,0,1,1,0.00,53.67,60.28,65.18,10.00,10.00,10.00,0.00
60,0.00,8.00,5.60,5.60,5.60,5.60,0,264,0,1,1,0.00,38.94,42.72,47.42,2.67,2.67,2.67,0.00
61,0.00,12.60,8.82,8.82,8.82,8.82,0,272,0,4,4,0.00,39.98,44.92,51.01,4.20,4.20,4.20,0.00
62,0.00,11.60,8.12,8.12,8.12,8.12,0,285,0,2,2,0.00,43.17,47.11,58.35,3.87,3.87,3.87,0.00
63,0.00,25.30,17.71,17.71,17.71,17.71,0,298,0,1,1,0.00,34.87,38.82,46.34,8.43,8.43,8.43,0.00
64,0.00,12.00,8.40,8.40,8.40,8.40,0,299,0,2,2,0.00,39.47,42.92,46.44,4.00,4.00,4.00,0.00
65,0.00,15.00,10.50,10.50,10.50,10.50,0,308,0,2,2,0.00,35.43,39.18,47.29,5.00,5.00,5.00,0.00
66,0.00,25.80,18.06,18.06,18.06,18.06,1,315,0,4,4,0.00,64.53,70.88,80.56,8.60,8.60,8.60,0.00
67,0.00,49.60,34.72,34.72,34.72,34.72,1,315,0,1,1,0.00,29.49,32.26,36.80,16.53,16.53,16.53,0.00
68,0.00,0.00,0.00,0.00,0.00,0.00,0,320,0,1,1,0.00,38.28,41.55,49.95,0.00,0.00,0.00,0.00
69,0.00,0.00,0.00,0.00,0.00,0.00,0,320,0,1,1,0.00,48.53,52.14,57.86,0.00,0.00,0.00,0.00
70,0.00,10.80,7.56,7.56,7.56,7.56,0,322,0,1,1,0.00,36.44,41.05,47.17,3.60,3.60,3.60,0.00
71,0.00,11.00,7.70,7.70,7.70,7.70,0,328,0,1,1,0.00,36.13,40.61,45.09,3.67,3.67,3.67,0.00
72,0.00,25.00,17.50,17.50,17.50,17.50,0,335,0,2,2,0.00,48.82,53.08,63.32,8.33,8.33,8.33,0.00
73,0.00,25.00,17.50,17.50,17.50,17.50,0,336,0,4,4,0.00,50.67,53.98,66.35,8.33,8.33,8.33,0.00
74,0.00,13.00,9.10,9.10,9.10,9.10,0,339,0,4,4,0.00,50.80,56.86,65.68,4.33,4.33,4.33,0.00
75,0.00,21.00,14.70,14.70,14.70,14.70,0,341,0,1,1,0.00,56.42,60.42,69.16,7.00,7.00,7.00,0.00
76,0.00,2.00,1.40,1.40,1.40,1.40,0,341,0,1,1,0.00,38.96,44.34,52.95,0.67,0.67,0.67,0.00
77,0.00,2.30,1.61,1.61,1.61,1.61,0,348,0,4,4,0.00,31.17,34.51,41.05,0.77,0.77,0.77,0.00
78,0.00,19.50,13.65,13.65,13.65,13.65,1,348,0,2,2,0.00,38.03,42.51,45.84,6.50,6.50,6.50,0.00
79,0.00,22.00,15.40,15.40,15.40,15.40,0,351,0,2,2,0.00,53.37,58.25,66.69,7.33,7.33,7.33,0.00
80,0.00,30.00,21.00,21.00,21.00,21.00,0,359,0,4,4,0.00,49.27,54.78,61.55,10.00,10.00,10.00,0.00
81,0.00,12.00,8.40,8.40,8.40,8.40,0,360,0,1,1,0.00,34.73,37.23,39.54,4.00,4.00,4.00,0.00
82,0.00,12.00,8.40,8.40,8.40,8.40,0,360,0,4,4,0.00,46.34,49.18,56.91,4.00,4.00,4.00,0.00
83,0.00,130.00,91.00,91.00,91.00,91.00,1,367,0,2,2,0.00,41.54,47.48,50.57,43.33,43.33,43.33,0.00
84,0.00,2.70,1.89,1.89,1.89,1.89,0,394,0,1,1,0.00,34.72,38.04,45.22,0.90,0.90,0.90,0.00
85,0.00,10.00,7.00,7.00,7.00,7.00,0,413,0,2,2,0.00,48.15,51.97,61.25,3.33,3.33,3.33,0.00
86,0.00,11.50,8.05,8.05,8.05,8.05,0,413,0,2,2,0.00,33.22,36.85,45.16,3.83,3.83,3.83,0.00
87,0.00,12.00,8.40,8.40,8.40,8.40,0,433,0,2,2,0.00,25.33,27.44,32.01,4.00,4.00,4.00,0.00
88,0.00,34.25,23.98,23.98,23.98,23.98,0,442,0,1,1,0.00,49.57,52.40,61.95,11.42,11.42,11.42,0.00
89,0.00,25.00,17.50,17.50,17.50,17.50,0,449,0,1,1,0.00,43.77,47.34,52.12,8.33,8.33,8.33,0.00
90,0.00,2.40,1.68,1.68,1.68,1.68,0,465,0,2,2,0.00,36.17,40.14,45.54,0.80,0.80,0.80,0.00
91,0.00,16.00,11.20,11.20,11.20,11.20,0,465,0,4,4,0.00,51.02,58.37,65.64,5.33,5.33,5.33,0.00
92,1.00,27.00,18.90,18.90,18.90,18.90,1,467,0,4,4,91.69,52.21,57.36,66.00,8.67,8.67,8.67,0.00
93,1.00,27.00,18.90,18.90,18.90,18.90,1,467,0,1,1,68.85,36.74,39.81,46.10,8.67,8.67,8.67,0.00
94,1.00,48.00,33.60,33.60,33.60,33.60,1,469,0,4,4,90.04,47.50,50.41,55.93,15.67,15.67,15.67,0.00
95,0.00,10.00,7.00,7.00,7.00,7.00,0,473,0,4,4,0.00,46.04,50.59,61.09,3.33,3.33,3.33,0.00
96,0.00,9.00,6.30,6.30,6.30,6.30,0,473,0,1,1,0.00,50.89,56.85,68.62,3.00,3.00,3.00,0.00
97,0.00,27.00,18.90,18.90,18.90,18.90,0,482,0,4,4,0.00,42.51,45.75,54.53,9.00,9.00,9.00,0.00
98,0.00,27.00,18.90,18.90,18.90,18.90,0,482,0,4,4,0.00,25.48,26.85,30.85,9.00,9.00,9.00,0.00
99,0.00,27.00,18.90,18.90,18.90,18.90,0,482,0,4,4,0.00,56.53,62.82,67.05,9.00,9.00,9.00,0.00
100,0.00,23.40,16.38,16.38,16.38,16.38,0,494,0,2,2,0.00,35.21,38.68,41.36,7.80,7.80,7.80,0.00
101,0.00,4.00,2.80,2.80,2.80,2.80,0,511,0,2,2,0.00,39.89,45.11,54.58,1.33,1.33,1.33,0.00
102,0.00,10.00,7.00,7.00,7.00,7.00,0,520,0,4,4,0.00,29.39,32.85,38.30,3.33,3.33,3.33,0.00
103,0.00,12.00,8.40,8.40,8.40,8.40,0,521,0,4,4,0.00,24.97,26.65,31.00,4.00,4.00,4.00,0.00
104,0.00,8.00,5.60,5.60,5.60,5.60,0,531,0,1,1,0.00,20.54,21.80,26.17,2.67,2.67,2.67,0.00
105,0.00,8.00,5.60,5.60,5.60,5.60,0,531,0,2,2,0.00,50.14,55.82,66.07,2.67,2.67,2.67,0.00
106,0.00,8.00,5.60,5.60,5.60,5.60,0,531,0,2,2,0.00,40.37,46.47,53.66,2.67,2.67,2.67,0.00
107,0.00,12.00,8.40,8.40,8.40,8.40,0,537,0,2,2,0.00,41.33,45.92,53.40,4.00,4.00,4.00,0.00
108,0.00,24.00,16.80,16.80,16.80,16.80,1,537,0,2,2,0.00,27.07,29.63,34.36,8.00,8.00,8.00,0.00
109,0.00,9.00,6.30,6.30,6.30,6.30,0,546,0,1,1,0.00,36.77,40.53,48.93,3.00,3.00,3.00,0.00
110,0.00,12.00,8.40,8.40,8.40,8.40,0,549,0,1,1,0.00,32.17,35.96,40.82,4.00,4.00,4.00,0.00
111,0.00,12.00,8.40,8.40,8.40,8.40,0,571,0,2,2,0.00,36.97,41.27,47.05,4.00,4.00,4.00,0.00
112,0.00,30.00,21.00,21.00,21.00,21.00,1,571,0,2,2,0.00,40.90,44.92,53.94,10.00,10.00,10.00,0.00
113,0.00,11.50,8.05,8.05,8.05,8.05,0,571,0,2,2,0.00,42.92,48.11,52.01,3.83,3.83,3.83,0.00
114,0.00,16.00,11.20,11.20,11.20,11.20,1,584,0,4,4,0.00,51.78,56.81,64.73,5.33,5.33,5.33,0.00
115,0.00,9.00,6.30,6.30,6.30,6.30,0,586,0,2,2,0.00,48.83,53.08,61.55,3.00,3.00,3.00,0.00
116,0.00,9.50,6.65,6.65,6.65,6.65,0,587,0,1,1,0.00,51.51,56.51,59.50,3.17,3.17,3.17,0.00
117,0.00,1.00,0.70,0.70,0.70,0.70,0,590,0,1,1,0.00,30.03,34.83,39.11,0.33,0.33,0.33,0.00
118,0.00,21.00,14.70,14.70,14.70,14.70,0,594,0,2,2,0.00,40.46,43.56,54.87,7.00,7.00,7.00,0.00
119,0.00,6.10,4.27,4.27,4.27,4.27,0,601,0,2,2,0.00,33.90,37.10,42.33,2.03,2.03,2.03,0.00
120,0.00,45.00,31.50,31.50,31.50,31.50,1,611,0,4,4,0.00,36.05,38.63,46.22,15.00,15.00,15.00,0.00
121,0.00,45.00,31.50,31.50,31.50,31.50,0,611,0,1,1,0.00,52.00,57.77,68.11,15.00,15.00,15.00,0.00
122,0.00,12.00,8.40,8.40,8.40,8.40,0,613,0,4,4,0.00,35.48,38.30,44.73,4.00,4.00,4.00,0.00
123,0.00,12.00,8.40,8.40,8.40,8.40,0,613,0,4,4,0.00,38.45,41.79,49.79,4.00,4.00,4.00,0.00
124,0.00,12.00,8.40,8.40,8.40,8.40,0,613,0,4,4,0.00,38.46,42.64,49.05,4.00,4.00,4.00,0.00
125,0.00,35.00,24.50,24.50,24.50,24.50,0,614,0,4,4,0.00,40.11,44.33,51.93,11.67,11.67,11.67,0.00
126,0.00,11.50,8.05,8.05,8.05,8.05,0,614,0,1,1,0.00,39.49,43.57,51.54,3.83,3.83,3.83,0.00
127,0.00,8.30,5.81,5.81,5.81,5.81,0,626,0,4,4,0.00,44.20,48.98,57.53,2.77,2.77,2.77,0.00
128,0.00,7.30,5.11,5.11,5.11,5.11,0,635,0,4,4,0.00,51.91,57.19,69.46,2.43,2.43,2.43,0.00
129,0.00,15.00,10.50,10.50,10.50,10.50,0,638,0,4,4,0.00,55.61,61.35,71.37,5.00,5.00,5.00,0.00
130,0.00,15.00,10.50,10.50,10.50,10.50,0,638,0,1,1,0.00,28.67,30.61,36.26,5.00,5.00,5.00,0.00
131,0.00,7.00,4.90,4.90,4.90,4.90,0,653,0,1,1,0.00,40.97,46.09,52.92,2.33,2.33,2.33,0.00
132,0.00,12.00,8.40,8.40,8.40,8.40,0,671,0,2,2,0.00,29.68,33.29,40.85,4.00,4.00,4.00,0.00
133,0.00,12.00,8.40,8.40,8.40,8.40,0,671,0,1,1,0.00,39.55,42.52,49.27,4.00,4.00,4.00,0.00
134,0.00,7.50,5.25,5.25,5.25,5.25,0,672,0,1,1,0.00,37.82,41.75,46.54,2.50,2.50,2.50,0.00
135,0.00,24.00,16.80,16.80,16.80,16.80,1,672,0,2,2,0.00,47.73,54.01,61.86,8.00,8.00,8.00,0.00
136,0.00,6.60,4.62,4.62,4.62,4.62,0,680,0,1,1,0.00,32.71,35.82,44.88,2.20,2.20,2.20,0.00
137,0.00,12.00,8.40,8.40,8.40,8.40,0,681,0,2,2,0.00,42.16,46.43,50.65,4.00,4.00,4.00,0.00
138,0.00,9.00,6.30,6.30,6.30,6.30,0,685,0,4,4,0.00,19.43,21.68,24.30,3.00,3.00,3.00,0.00
139,0.00,9.00,6.30,6.30,6.30,6.30,0,685,0,2,2,0.00,27.51,30.67,36.67,3.00,3.00,3.00,0.00
140,0.00,11.00,7.70,7.70,7.70,7.70,0,685,0,1,1,0.00,52.67,56.89,63.79,3.67,3.67,3.67,0.00
141,0.00,11.00,7.70,7.70,7.70,7.70,0,685,0,4,4,0.00,47.22,52.50,59.36,3.67,3.67,3.67,0.00
142,0.00,32.35,22.64,22.64,22.64,22.64,1,696,0,1,1,0.00,30.45,33.89,37.52,10.78,10.78,10.78,0.00
143,0.00,12.00,8.40,8.40,8.40,8.40,0,696,0,4,4,0.00,49.43,53.70,59.40,4.00,4.00,4.00,0.00
144,0.00,21.00,14.70,14.70,14.70,14.70,0,696,0,4,4,0.00,51.93,56.17,64.38,7.00,7.00,7.00,0.00
145,0.00,37.00,25.90,25.90,25.90,25.90,1,700,0,2,2,0.00,50.36,57.04,66.52,12.33,12.33,12.33,0.00
146,0.00,37.00,25.90,25.90,25.90,25.90,1,700,0,4,4,0.00,50.31,55.37,68.38,12.33,12.33,12.33,0.00
147,0.00,37.00,25.90,25.90,25.90,25.90,1,699,0,2,2,0.00,41.80,46.36,53.25,12.33,12.33,12.33,0.00
148,0.00,37.00,25.90,25.90,25.90,25.90,1,699,0,4,4,0.00,33.75,36.35,42.72,12.33,12.33,12.33,0.00
149,0.00,37.00,25.90,25.90,25.90,25.90,1,698,0,4,4,0.00,57.54,63.74,78.97,12.33,12.33,12.33,0.00
150,0.00,37.00,25.90,25.90,25.90,25.90,1,698,0,2,2,0.00,46.65,50.00,52.30,12.33,12.33,12.33,0.00
151,0.00,4.00,2.80,2.80,2.80,2.80,0,706,0,2,2,0.00,49.96,54.54,61.18,1.33,1.33,1.33,0.00
152,0.00,4.00,2.80,2.80,2.80,2.80,0,706,0,2,2,0.00,52.54,57.12,63.63,1.33,1.33,1.33,0.00
153,0.00,5.70,3.99,3.99,3.99,3.99,0,706,0,2,2,0.00,39.28,42.66,52.06,1.90,1.90,1.90,0.00
154,0.00,8.50,5.95,5.95,5.95,5.95,0,706,0,2,2,0.00,51.40,55.53,66.87,2.83,2.83,2.83,0.00
155,0.00,19.50,13.65,13.65,13.65,13.65,1,733,0,2,2,0.00,38.61,40.74,46.07,6.50,6.50,6.50,0.00
156,0.00,39.00,27.30,27.30,27.30,27.30,1,734,0,4,4,0.00,41.30,45.25,52.43,13.00,13.00,13.00,0.00
157,0.00,11.50,8.05,8.05,8.05,8.05,0,735,0,1,1,0.00,46.73,52.20,61.48,3.83,3.83,3.83,0.00
158,0.00,32.00,22.40,22.40,22.40,22.40,1,735,0,1,1,0.00,35.61,40.60,45.55,10.67,10.67,10.67,0.00
159,0.00,12.00,8.40,8.40,8.40,8.40,0,737,0,4,4,0.00,35.50,39.23,42.90,4.00,4.00,4.00,0.00
160,0.00,32.00,22.40,22.40,22.40,22.40,0,737,0,2,2,0.00,55.44,59.83,68.12,10.67,10.67,10.67,0.00
161,0.00,5.00,3.50,3.50,3.50,3.50,0,738,0,1,1,0.00,38.25,41.79,49.15,1.67,1.67,1.67,0.00
162,0.00,6.70,4.69,4.69,4.69,4.69,0,745,0,4,4,0.00,22.33,25.49,28.79,2.23,2.23,2.23,0.00
163,0.00,5.60,3.92,3.92,3.92,3.92,0,745,0,2,2,0.00,53.95,58.00,65.98,1.87,1.87,1.87,0.00
164,0.00,26.60,18.62,18.62,18.62,18.62,1,746,0,1,1,0.00,32.87,37.41,45.04,8.87,8.87,8.87,0.00
165,1.00,7.00,4.90,4.90,4.90,4.90,1,747,0,1,1,62.23,46.21,51.11,59.13,2.00,2.00,2.00,0.00
166,0.00,5.00,3.50,3.50,3.50,3.50,0,752,0,2,2,0.00,35.09,38.97,48.11,1.67,1.67,1.67,0.00
167,0.00,23.50,16.45,16.45,16.45,16.45,0,759,0,2,2,0.00,25.84,28.00,33.28,7.83,7.83,7.83,0.00
168,0.00,6.00,4.20,4.20,4.20,4.20,0,761,0,2,2,0.00,42.33,48.77,59.47,2.00,2.00,2.00,0.00
169,0.00,6.00,4.20,4.20,4.20,4.20,0,762,0,4,4,0.00,61.62,67.69,79.25,2.00,2.00,2.00,0.00
170,0.00,37.50,26.25,26.25,26.25,26.25,1,761,0,4,4,0.00,32.96,36.12,39.85,12.50,12.50,12.50,0.00
171,0.00,37.50,26.25,26.25,26.25,26.25,1,762,0,2,2,0.00,32.96,36.78,39.80,12.50,12.50,12.50,0.00
172,0.00,0.60,0.42,0.42,0.42,0.42,0,763,0,4,4,0.00,48.12,51.01,56.56,0.20,0.20,0.20,0.00
173,0.00,26.10,18.27,18.27,18.27,18.27,0,763,0,2,2,0.00,46.84,49.74,57.51,8.70,8.70,8.70,0.00
174,0.00,1.60,1.12,1.12,1.12,1.12,0,763,0,1,1,0.00,26.62,30.02,32.66,0.53,0.53,0.53,0.00
175,0.00,1.10,0.77,0.77,0.77,0.77,0,763,0,1,1,0.00,58.81,66.54,77.67,0.37,0.37,0.37,0.00
176,0.00,37.50,26.25,26.25,26.25,26.25,0,767,0,2,2,0.00,53.28,58.58,68.28,12.50,12.50,12.50,0.00
177,0.00,34.00,23.80,23.80,23.80,23.80,0,767,0,4,4,0.00,36.51,38.29,48.35,11.33,11.33,11.33,0.00
178,0.00,8.00,5.60,5.60,5.60,5.60,0,787,0,4,4,0.00,34.47,37.68,40.56,2.67,2.67,2.67,0.00
179,0.00,15.00,10.50,10.50,10.50,10.50,0,787,0,2,2,0.00,45.02,47.62,52.94,5.00,5.00,5.00,0.00
180,0.00,19.00,13.30,13.30,13.30,13.30,0,788,0,1,1,0.00,55.44,62.96,69.54,6.33,6.33,6.33,0.00
181,0.00,31.00,21.70,21.70,21.70,21.70,1,802,0,1,1,0.00,34.26,37.34,43.30,10.33,10.33,10.33,0.00
182,0.00,31.00,21.70,21.70,21.70,21.70,1,802,0,2,2,0.00,48.91,54.73,62.01,10.33,10.33,10.33,0.00
183,0.00,31.00,21.70,21.70,21.70,21.70,1,803,0,4,4,0.00,30.24,32.29,39.70,10.33,10.33,10.33,0.00
184,0.00,31.00,21.70,21.70,21.70,21.70,1,803,0,2,2,0.00,49.37,55.38,62.47,10.33,10.33,10.33,0.00
185,0.00,31.00,21.70,21.70,21.70,21.70,1,804,0,2,2,0.00,40.41,45.03,50.15,10.33,10.33,10.33,0.00
186,0.00,31.00,21.70,21.70,21.70,21.70,1,804,0,1,1,0.00,35.34,39.14,46.64,10.33,10.33,10.33,0.00
187,0.00,40.80,28.56,28.56,28.56,28.56,0,808,0,4,4,0.00,35.45,40.60,48.16,13.60,13.60,13.60,0.00
188,1.00,32.00,22.40,22.40,22.40,22.40,1,816,0,2,2,63.65,50.00,57.04,63.35,10.33,10.33,10.33,0.00
189,1.00,32.00,22.40,22.40,22.40,22.40,0,816,0,2,2,66.04,32.79,34.72,42.89,10.33,10.33,10.33,0.00
190,1.00,32.00,22.40,22.40,22.40,22.40,1,817,0,2,2,67.11,37.79,41.18,48.50,10.33,10.33,10.33,0.00
191,1.00,32.00,22.40,22.40,22.40,22.40,1,817,0,1,1,62.66,62.21,68.04,80.65,10.33,10.33,10.33,0.00
192,1.00,32.00,22.40,22.40,22.40,22.40,1,817,0,4,4,62.71,36.75,39.60,43.36,10.33,10.33,10.33,0.00
193,1.00,32.00,22.40,22.40,22.40,22.40,1,817,0,2,2,78.39,32.41,36.43,41.77,10.33,10.33,10.33,0.00
194,0.00,13.00,9.10,9.10,9.10,9.10,0,827,0,1,1,0.00,21.65,22.92,25.45,4.33,4.33,4.33,0.00
195,0.00,7.00,4.90,4.90,4.90,4.90,0,827,0,1,1,0.00,28.92,31.62,38.47,2.33,2.33,2.33,0.00
196,0.00,2.40,1.68,1.68,1.68,1.68,0,830,0,1,1,0.00,49.62,53.37,59.19,0.80,0.80,0.80,0.00
197,0.00,27.00,18.90,18.90,18.90,18.90,0,831,0,4,4,0.00,36.99,39.31,45.06,9.00,9.00,9.00,0.00
198,0.00,20.00,14.00,14.00,14.00,14.00,0,832,0,2,2,0.00,53.02,59.87,70.56,6.67,6.67,6.67,0.00
199,0.00,9.80,6.86,6.86,6.86,6.86,0,834,0,1,1,0.00,50.36,56.62,68.48,3.27,3.27,3.27,0.00
