Bus,Demand 1 (MW),Demand 2 (MW),Demand 3 (MW),Demand 4 (MW),Demand 5 (MW),Demand 6 (MW),Demand 7 (MW),Demand 8 (MW),Demand 9 (MW),Demand 10 (MW),Demand 11 (MW),Demand 12 (MW),Demand 13 (MW),Demand 14 (MW),Demand 15 (MW),Demand 16 (MW),Demand 17 (MW),Demand 18 (MW),Demand 19 (MW),Demand 20 (MW),Demand 21 (MW),Demand 22 (MW),Demand 23 (MW),Demand 24 (MW),Zone
31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
37,3.06,2.88,2.74,2.69,2.69,2.74,3.38,3.93,4.34,4.38,4.38,4.34,4.34,4.34,4.25,4.29,4.52,4.57,4.57,4.38,4.16,3.79,3.33,2.88,1
38,9.31,8.76,8.34,8.20,8.20,8.34,10.29,11.95,13.21,13.34,13.34,13.21,13.21,13.21,12.93,13.07,13.76,13.90,13.90,13.34,12.65,11.54,10.15,8.76,1
39,46.57,43.79,41.70,41.01,41.01,41.70,51.43,59.77,66.03,66.72,66.72,66.03,66.03,66.03,64.64,65.33,68.81,69.50,69.50,66.72,63.25,57.69,50.74,43.79,1
40,42.18,39.66,37.77,37.14,37.14,37.77,46.58,54.14,59.80,60.43,60.43,59.80,59.80,59.80,58.54,59.17,62.32,62.95,62.95,60.43,57.28,52.25,45.95,39.66,1
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
43,4.52,4.25,4.05,3.98,3.98,4.05,5.00,5.81,6.41,6.48,6.48,6.41,6.41,6.41,6.28,6.35,6.68,6.75,6.75,6.48,6.14,5.60,4.93,4.25,1
44,16.50,15.51,14.77,14.53,14.53,14.77,18.22,21.18,23.39,23.64,23.64,23.39,23.39,23.39,22.90,23.15,24.38,24.62,24.62,23.64,22.41,20.44,17.98,15.51,1
45,3.99,3.75,3.57,3.51,3.51,3.57,4.41,5.12,5.66,5.72,5.72,5.66,5.66,5.66,5.54,5.60,5.90,5.96,5.96,5.72,5.42,4.94,4.35,3.75,1
46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
48,45.24,42.54,40.51,39.83,39.83,40.51,49.96,58.06,64.14,64.82,64.82,64.14,64.14,64.14,62.79,63.47,66.84,67.52,67.52,64.82,61.44,56.04,49.29,42.54,1
49,9.18,8.63,8.22,8.08,8.08,8.22,10.14,11.78,13.02,13.15,13.15,13.02,13.02,13.02,12.74,12.88,13.56,13.70,13.70,13.15,12.47,11.37,10.00,8.63,1
50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
52,7.72,7.26,6.91,6.80,6.80,6.91,8.52,9.91,10.94,11.06,11.06,10.94,10.94,10.94,10.71,10.83,11.40,11.52,11.52,11.06,10.48,9.56,8.41,7.26,1
53,0.27,0.25,0.24,0.23,0.23,0.24,0.29,0.34,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.39,0.40,0.40,0.38,0.36,0.33,0.29,0.25,1
54,1.20,1.13,1.07,1.05,1.05,1.07,1.32,1.54,1.70,1.72,1.72,1.70,1.70,1.70,1.66,1.68,1.77,1.79,1.79,1.72,1.63,1.48,1.30,1.13,1
55,40.05,37.66,35.86,35.27,35.27,35.86,44.23,51.40,56.78,57.38,57.38,56.78,56.78,56.78,55.59,56.19,59.17,59.77,59.77,57.38,54.39,49.61,43.63,37.66,1
56,56.15,52.79,50.28,49.44,49.44,50.28,62.01,72.07,79.61,80.45,80.45,79.61,79.61,79.61,77.93,78.77,82.96,83.80,83.80,80.45,76.26,69.55,61.17,52.79,1
57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
58,143.16,134.61,128.20,126.07,126.07,128.20,158.12,183.76,202.99,205.12,205.12,202.99,202.99,202.99,198.71,200.85,211.53,213.67,213.67,205.12,194.44,177.35,155.98,134.61,1
59,6.92,6.51,6.20,6.09,6.09,6.20,7.64,8.88,9.81,9.91,9.91,9.81,9.81,9.81,9.60,9.71,10.22,10.33,10.33,9.91,9.40,8.57,7.54,6.51,1
60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
61,39.38,37.03,35.27,34.68,34.68,35.27,43.50,50.55,55.84,56.43,56.43,55.84,55.84,55.84,54.66,55.25,58.19,58.78,58.78,56.43,53.49,48.79,42.91,37.03,1
62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
63,17.03,16.01,15.25,15.00,15.00,15.25,18.81,21.86,24.15,24.40,24.40,24.15,24.15,24.15,23.64,23.89,25.16,25.42,25.42,24.40,23.13,21.10,18.56,16.01,1
64,62.80,59.05,56.24,55.30,55.30,56.24,69.36,80.61,89.04,89.98,89.98,89.04,89.04,89.04,87.17,88.11,92.79,93.73,93.73,89.98,85.29,77.80,68.42,59.05,1
65,13.30,12.51,11.91,11.72,11.72,11.91,14.69,17.08,18.87,19.06,19.06,18.87,18.87,18.87,18.47,18.67,19.66,19.86,19.86,19.06,18.07,16.48,14.50,12.51,1
66,14.77,13.89,13.23,13.00,13.00,13.23,16.31,18.96,20.94,21.16,21.16,20.94,20.94,20.94,20.50,20.72,21.82,22.04,22.04,21.16,20.06,18.30,16.09,13.89,1
67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
69,19.16,18.02,17.16,16.87,16.87,17.16,21.16,24.59,27.17,27.45,27.45,27.17,27.17,27.17,26.59,26.88,28.31,28.60,28.60,27.45,26.02,23.73,20.87,18.02,1
70,11.58,10.88,10.37,10.19,10.19,10.37,12.78,14.86,16.41,16.59,16.59,16.41,16.41,16.41,16.07,16.24,17.10,17.28,17.28,16.59,15.72,14.34,12.61,10.88,1
71,74.24,69.81,66.48,65.38,65.38,66.48,82.00,95.29,105.27,106.37,106.37,105.27,105.27,105.27,103.05,104.16,109.70,110.81,110.81,106.37,100.83,91.97,80.89,69.81,1
72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
74,49.36,46.41,44.20,43.47,43.47,44.20,54.52,63.36,69.99,70.73,70.73,69.99,69.99,69.99,68.52,69.25,72.94,73.67,73.67,70.73,67.04,61.15,53.78,46.41,1
75,25.68,24.15,23.00,22.61,22.61,23.00,28.36,32.96,36.41,36.79,36.79,36.41,36.41,36.41,35.64,36.03,37.94,38.33,38.33,36.79,34.88,31.81,27.98,24.15,1
76,8.38,7.88,7.51,7.38,7.38,7.51,9.26,10.76,11.88,12.01,12.01,11.88,11.88,11.88,11.63,11.76,12.39,12.51,12.51,12.01,11.38,10.38,9.13,7.88,1
77,38.45,36.16,34.43,33.86,33.86,34.43,42.47,49.35,54.52,55.09,55.09,54.52,54.52,54.52,53.37,53.95,56.82,57.39,57.39,55.09,52.22,47.63,41.89,36.16,1
78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
80,34.73,32.65,31.10,30.58,30.58,31.10,38.35,44.57,49.24,49.76,49.76,49.24,49.24,49.24,48.20,48.72,51.31,51.83,51.83,49.76,47.16,43.02,37.84,32.65,1
81,34.73,32.65,31.10,30.58,30.58,31.10,38.35,44.57,49.24,49.76,49.76,49.24,49.24,49.24,48.20,48.72,51.31,51.83,51.83,49.76,47.16,43.02,37.84,32.65,1
82,13.04,12.26,11.68,11.48,11.48,11.68,14.40,16.74,18.49,18.68,18.68,18.49,18.49,18.49,18.10,18.29,19.27,19.46,19.46,18.68,17.71,16.15,14.21,12.26,1
83,113.09,106.34,101.28,99.59,99.59,101.28,124.91,145.16,160.35,162.04,162.04,160.35,160.35,160.35,156.98,158.66,167.10,168.79,168.79,162.04,153.60,140.10,123.22,106.34,1
84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
85,3.06,2.88,2.74,2.69,2.69,2.74,3.38,3.93,4.34,4.38,4.38,4.34,4.34,4.34,4.25,4.29,4.52,4.57,4.57,4.38,4.16,3.79,3.33,2.88,1
86,40.31,37.91,36.10,35.50,35.50,36.10,44.53,51.75,57.16,57.76,57.76,57.16,57.16,57.16,55.96,56.56,59.57,60.17,60.17,57.76,54.75,49.94,43.92,37.91,1
87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
88,15.30,14.39,13.70,13.47,13.47,13.70,16.90,19.64,21.69,21.92,21.92,21.69,21.69,21.69,21.24,21.47,22.61,22.84,22.84,21.92,20.78,18.95,16.67,14.39,1
89,23.55,22.14,21.09,20.74,20.74,21.09,26.01,30.23,33.39,33.74,33.74,33.39,33.39,33.39,32.69,33.04,34.80,35.15,35.15,33.74,31.99,29.17,25.66,22.14,1
90,0.93,0.88,0.83,0.82,0.82,0.83,1.03,1.20,1.32,1.33,1.33,1.32,1.32,1.32,1.29,1.31,1.38,1.39,1.39,1.33,1.26,1.15,1.01,0.88,1
91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
92,32.86,30.90,29.43,28.94,28.94,29.43,36.30,42.18,46.60,47.09,47.09,46.60,46.60,46.60,45.62,46.11,48.56,49.05,49.05,47.09,44.63,40.71,35.81,30.90,1
93,3.06,2.88,2.74,2.69,2.69,2.74,3.38,3.93,4.34,4.38,4.38,4.34,4.34,4.34,4.25,4.29,4.52,4.57,4.57,4.38,4.16,3.79,3.33,2.88,1
94,17.30,16.26,15.49,15.23,15.23,15.49,19.10,22.20,24.52,24.78,24.78,24.52,24.52,24.52,24.01,24.27,25.56,25.82,25.82,24.78,23.49,21.43,18.85,16.26,1
95,50.56,47.54,45.28,44.52,44.52,45.28,55.84,64.90,71.69,72.44,72.44,71.69,71.69,71.69,70.18,70.93,74.71,75.46,75.46,72.44,68.67,62.63,55.09,47.54,1
96,1.20,1.13,1.07,1.05,1.05,1.07,1.32,1.54,1.70,1.72,1.72,1.70,1.70,1.70,1.66,1.68,1.77,1.79,1.79,1.72,1.63,1.48,1.30,1.13,1
97,62.53,58.80,56.00,55.07,55.07,56.00,69.07,80.27,88.67,89.60,89.60,88.67,88.67,88.67,86.80,87.73,92.40,93.33,93.33,89.60,84.93,77.47,68.13,58.80,1
98,8.78,8.26,7.86,7.73,7.73,7.86,9.70,11.27,12.45,12.58,12.58,12.45,12.45,12.45,12.19,12.32,12.98,13.11,13.11,12.58,11.93,10.88,9.57,8.26,1
99,29.14,27.40,26.09,25.66,25.66,26.09,32.18,37.40,41.31,41.75,41.75,41.31,41.31,41.31,40.44,40.88,43.05,43.49,43.49,41.75,39.57,36.10,31.75,27.40,1
100,61.60,57.92,55.17,54.25,54.25,55.17,68.04,79.07,87.35,88.26,88.26,87.35,87.35,87.35,85.51,86.43,91.02,91.94,91.94,88.26,83.67,76.31,67.12,57.92,1
101,18.63,17.51,16.68,16.40,16.40,16.68,20.57,23.91,26.41,26.69,26.69,26.41,26.41,26.41,25.85,26.13,27.52,27.80,27.80,26.69,25.30,23.07,20.29,17.51,1
102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
103,17.56,16.51,15.73,15.47,15.47,15.73,19.40,22.54,24.90,25.16,25.16,24.90,24.90,24.90,24.38,24.64,25.95,26.21,26.21,25.16,23.85,21.76,19.14,16.51,1
104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
105,37.92,35.65,33.96,33.39,33.39,33.96,41.88,48.67,53.77,54.33,54.33,53.77,53.77,53.77,52.63,53.20,56.03,56.60,56.60,54.33,51.50,46.97,41.31,35.65,1
106,51.62,48.54,46.23,45.46,45.46,46.23,57.02,66.26,73.20,73.97,73.97,73.20,73.20,73.20,71.66,72.43,76.28,77.05,77.05,73.97,70.11,63.95,56.25,48.54,1
107,95.26,89.58,85.31,83.89,83.89,85.31,105.22,122.28,135.07,136.50,136.50,135.07,135.07,135.07,132.23,133.65,140.76,142.18,142.18,136.50,129.39,118.01,103.79,89.58,1
108,10.51,9.88,9.41,9.26,9.26,9.41,11.61,13.49,14.90,15.06,15.06,14.90,14.90,14.90,14.59,14.75,15.53,15.69,15.69,15.06,14.28,13.02,11.45,9.88,1
109,80.63,75.81,72.20,71.00,71.00,72.20,89.05,103.49,114.32,115.53,115.53,114.32,114.32,114.32,111.92,113.12,119.14,120.34,120.34,115.53,109.51,99.88,87.85,75.81,1
110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
111,45.50,42.79,40.75,40.07,40.07,40.75,50.26,58.41,64.52,65.20,65.20,64.52,64.52,64.52,63.16,63.84,67.23,67.91,67.91,65.20,61.80,56.37,49.58,42.79,1
112,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
113,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
114,15.30,14.39,13.70,13.47,13.47,13.70,16.90,19.64,21.69,21.92,21.92,21.69,21.69,21.69,21.24,21.47,22.61,22.84,22.84,21.92,20.78,18.95,16.67,14.39,1
115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
116,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
117,17.56,16.51,15.73,15.47,15.47,15.73,19.40,22.54,24.90,25.16,25.16,24.90,24.90,24.90,24.38,24.64,25.95,26.21,26.21,25.16,23.85,21.76,19.14,16.51,1
118,2.66,2.50,2.38,2.34,2.34,2.38,2.94,3.42,3.77,3.81,3.81,3.77,3.77,3.77,3.69,3.73,3.93,3.97,3.97,3.81,3.61,3.30,2.90,2.50,1
119,47.23,44.41,42.30,41.59,41.59,42.30,52.17,60.63,66.97,67.68,67.68,66.97,66.97,66.97,65.56,66.27,69.79,70.50,70.50,67.68,64.15,58.51,51.46,44.41,1
120,39.78,37.41,35.63,35.03,35.03,35.63,43.94,51.06,56.41,57.00,57.00,56.41,56.41,56.41,55.22,55.81,58.78,59.38,59.38,57.00,54.03,49.28,43.34,37.41,1
121,20.36,19.14,18.23,17.93,17.93,18.23,22.48,26.13,28.86,29.17,29.17,28.86,28.86,28.86,28.26,28.56,30.08,30.38,30.38,29.17,27.65,25.22,22.18,19.14,1
122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
123,11.97,11.26,10.72,10.54,10.54,10.72,13.23,15.37,16.98,17.16,17.16,16.98,16.98,16.98,16.62,16.80,17.69,17.87,17.87,17.16,16.26,14.83,13.05,11.26,1
124,11.84,11.13,10.60,10.43,10.43,10.60,13.08,15.20,16.79,16.97,16.97,16.79,16.79,16.79,16.44,16.61,17.50,17.67,17.67,16.97,16.08,14.67,12.90,11.13,1
125,6.39,6.01,5.72,5.62,5.62,5.72,7.05,8.20,9.06,9.15,9.15,9.06,9.06,9.06,8.86,8.96,9.44,9.53,9.53,9.15,8.67,7.91,6.96,6.01,1
126,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
127,8.65,8.13,7.74,7.62,7.62,7.74,9.55,11.10,12.26,12.39,12.39,12.26,12.26,12.26,12.00,12.13,12.78,12.91,12.91,12.39,11.75,10.71,9.42,8.13,1
128,18.49,17.39,16.56,16.29,16.29,16.56,20.43,23.74,26.22,26.50,26.50,26.22,26.22,26.22,25.67,25.95,27.33,27.60,27.60,26.50,25.12,22.91,20.15,17.39,1
129,25.01,23.52,22.40,22.03,22.03,22.40,27.63,32.11,35.47,35.84,35.84,35.47,35.47,35.47,34.72,35.09,36.96,37.33,37.33,35.84,33.97,30.99,27.25,23.52,1
130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
131,109.10,102.59,97.70,96.07,96.07,97.70,120.50,140.04,154.69,156.32,156.32,154.69,154.69,154.69,151.44,153.06,161.21,162.83,162.83,156.32,148.18,135.15,118.87,102.59,1
132,15.83,14.89,14.18,13.94,13.94,14.18,17.49,20.32,22.45,22.69,22.69,22.45,22.45,22.45,21.98,22.21,23.39,23.63,23.63,22.69,21.50,19.61,17.25,14.89,1
133,1.73,1.63,1.55,1.52,1.52,1.55,1.91,2.22,2.45,2.48,2.48,2.45,2.45,2.45,2.40,2.43,2.56,2.58,2.58,2.48,2.35,2.14,1.88,1.63,1
134,95.40,89.70,85.43,84.00,84.00,85.43,105.36,122.45,135.26,136.69,136.69,135.26,135.26,135.26,132.41,133.84,140.96,142.38,142.38,136.69,129.57,118.18,103.94,89.70,1
135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
