Bus,Demand 1 (MW),Demand 2 (MW),Demand 3 (MW),Demand 4 (MW),Demand 5 (MW),Demand 6 (MW),Demand 7 (MW),Demand 8 (MW),Demand 9 (MW),Demand 10 (MW),Demand 11 (MW),Demand 12 (MW),Demand 13 (MW),Demand 14 (MW),Demand 15 (MW),Demand 16 (MW),Demand 17 (MW),Demand 18 (MW),Demand 19 (MW),Demand 20 (MW),Demand 21 (MW),Demand 22 (MW),Demand 23 (MW),Demand 24 (MW),Zone
15,116.32339743,109.37871699,104.17020665,102.43403654,102.43403654,104.17020665,128.47658821,149.31062954,164.93616053,166.67233065,166.67233065,164.93616053,164.93616053,164.93616053,161.46382031,163.19999042,171.88084098,173.61701109,173.61701109,166.67233065,157.99148009,144.10211920,126.74041810,109.37871699,1
16,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
17,515.05466423,484.30513204,461.24298289,453.55559985,453.55559985,461.24298289,568.86634557,661.11494215,730.30138958,737.98877263,737.98877263,730.30138958,730.30138958,730.30138958,714.92662348,722.61400653,761.05092177,768.73830482,768.73830482,737.98877263,699.55185739,638.05279300,561.17896252,484.30513204,1
18,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
19,555.45110848,522.28984828,497.41890312,489.12858807,489.12858807,497.41890312,613.48331385,712.96709447,787.57992994,795.87024499,795.87024499,787.57992994,787.57992994,787.57992994,770.99929984,779.28961489,820.74119015,829.03150520,829.03150520,795.87024499,754.41866973,688.09614932,605.19299880,522.28984828,1
20,70.69377744,66.47325342,63.30786040,62.25272939,62.25272939,63.30786040,78.07969449,90.74126657,100.23744563,101.29257664,101.29257664,100.23744563,100.23744563,100.23744563,98.12718362,99.18231462,104.45796966,105.51310066,105.51310066,101.29257664,96.01692160,87.57587355,77.02456348,66.47325342,1
21,74.36618147,69.92640944,66.59658042,65.48663741,65.48663741,66.59658042,82.13578252,95.45509860,105.44458566,106.55452867,106.55452867,105.44458566,105.44458566,105.44458566,103.22469965,104.33464265,109.88435769,110.99430070,110.99430070,106.55452867,101.00481363,92.12526958,81.02583951,69.92640944,1
22,19.28012112,18.12906911,17.26578011,16.97801711,16.97801711,17.26578011,21.29446213,24.74761816,27.33748517,27.62524817,27.62524817,27.33748517,27.33748517,27.33748517,26.76195917,27.04972217,28.48853718,28.77630018,28.77630018,27.62524817,26.18643316,23.88432915,21.00669913,18.12906911,1
23,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
24,41.31454526,38.84800524,36.99810023,36.38146523,36.38146523,36.99810023,45.63099029,53.03061033,58.58032537,59.19696037,59.19696037,58.58032537,58.58032537,58.58032537,57.34705536,57.96369036,61.04686538,61.66350039,61.66350039,59.19696037,56.11378535,51.18070532,45.01435528,38.84800524,1
25,25.70682816,24.17209215,23.02104014,22.63735614,22.63735614,23.02104014,28.39261618,32.99682421,36.44998023,36.83366423,36.83366423,36.44998023,36.44998023,36.44998023,35.68261222,36.06629623,37.98471624,38.36840024,38.36840024,36.83366423,34.91524422,31.84577220,28.00893218,24.17209215,1
26,63.34896940,59.56694137,56.73042036,55.78491335,55.78491335,56.73042036,69.96751844,81.31360251,89.82316556,90.76867257,90.76867257,89.82316556,89.82316556,89.82316556,87.93215155,88.87765856,93.60519359,94.55070059,94.55070059,90.76867257,86.04113754,78.47708149,69.02201143,59.56694137,1
27,50.49555532,47.48089530,45.21990028,44.46623528,44.46623528,45.21990028,55.77121035,64.81519041,71.59817545,72.35184045,72.35184045,71.59817545,71.59817545,71.59817545,70.09084544,70.84451044,74.61283547,75.36650047,75.36650047,72.35184045,68.58351543,62.55419539,55.01754535,47.48089530,1
28,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
29,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
30,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
31,78.03858549,73.37956546,69.88530044,68.72054543,68.72054543,69.88530044,86.19187054,100.16893063,110.65172569,111.81648070,111.81648070,110.65172569,110.65172569,110.65172569,108.32221568,109.48697069,115.31074572,116.47550073,116.47550073,111.81648070,105.99270566,96.67466561,85.02711553,73.37956546,1
32,142.30565589,133.80979584,127.43790080,125.31393579,125.31393579,127.43790080,157.17341099,182.66099115,201.77667627,203.90064128,203.90064128,201.77667627,201.77667627,201.77667627,197.52874624,199.65271125,210.27253632,212.39650133,212.39650133,203.90064128,193.28081621,176.28909611,155.04944597,133.80979584,1
33,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
34,42.23264626,39.71129425,37.82028024,37.18994223,37.18994223,37.82028024,46.64501229,54.20906834,59.88211038,60.51244838,60.51244838,59.88211038,59.88211038,59.88211038,58.62143437,59.25177237,62.40346239,63.03380040,63.03380040,60.51244838,57.36075836,52.31805433,46.01467429,39.71129425,1
35,78.95668650,74.24285447,70.70748044,69.52902244,69.52902244,70.70748044,87.20589255,101.34738864,111.95351070,113.13196871,113.13196871,111.95351070,111.95351070,111.95351070,109.59659469,110.77505269,116.66734273,117.84580074,117.84580074,113.13196871,107.23967867,97.81201461,86.02743454,74.24285447,1
36,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
37,35.80593922,33.66827121,32.06502020,31.53060320,31.53060320,32.06502020,39.54685825,45.95986229,50.76961532,51.30403232,51.30403232,50.76961532,50.76961532,50.76961532,49.70078131,50.23519832,52.90728333,53.44170034,53.44170034,51.30403232,48.63194731,44.35661128,39.01244124,33.66827121,1
38,179.02969612,168.34135606,160.32510101,157.65301599,157.65301599,160.32510101,197.73429124,229.79931144,253.84807659,256.52016161,256.52016161,253.84807659,253.84807659,253.84807659,248.50390656,251.17599158,264.53641666,267.20850168,267.20850168,256.52016161,243.15973653,221.78305639,195.06220622,168.34135606,1
39,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
40,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
41,53.24985833,50.07076231,47.68644030,46.89166629,46.89166629,47.68644030,58.81327637,68.35056443,75.50353047,76.29830448,76.29830448,75.50353047,75.50353047,75.50353047,73.91398246,74.70875647,78.68262649,79.47740050,79.47740050,76.29830448,72.32443445,65.96624241,58.01850236,50.07076231,1
42,37.64214124,35.39484922,33.70938021,33.14755721,33.14755721,33.70938021,41.57490226,48.31677830,53.37318533,53.93500834,53.93500834,53.37318533,53.37318533,53.37318533,52.24953933,52.81136233,55.62047735,56.18230035,56.18230035,53.93500834,51.12589332,46.63130929,41.01307926,35.39484922,1
43,84.46529253,79.42258850,75.64056047,74.37988447,74.37988447,75.64056047,93.29002459,108.41813668,119.76422075,121.02489676,121.02489676,119.76422075,119.76422075,119.76422075,117.24286874,118.50354474,124.80692478,126.06760079,126.06760079,121.02489676,114.72151672,104.63610866,92.02934858,79.42258850,1
44,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
45,56.00416135,52.66062933,50.15298031,49.31709731,49.31709731,50.15298031,61.85534239,71.88593845,79.40888550,80.24476850,80.24476850,79.40888550,79.40888550,79.40888550,77.73711949,78.57300249,82.75241752,83.58830052,83.58830052,80.24476850,76.06535348,69.37828944,61.01945938,52.66062933,1
46,63.34896940,59.56694137,56.73042036,55.78491335,55.78491335,56.73042036,69.96751844,81.31360251,89.82316556,90.76867257,90.76867257,89.82316556,89.82316556,89.82316556,87.93215155,88.87765856,93.60519359,94.55070059,94.55070059,90.76867257,86.04113754,78.47708149,69.02201143,59.56694137,1
47,9.18101006,8.63289005,8.22180005,8.08477005,8.08477005,8.22180005,10.14022006,11.78458007,13.01785008,13.15488008,13.15488008,13.01785008,13.01785008,13.01785008,12.74379008,12.88082008,13.56597009,13.70300009,13.70300009,13.15488008,12.46973008,11.37349007,10.00319006,8.63289005,1
48,20.19822213,18.99235812,18.08796011,17.78649411,17.78649411,18.08796011,22.30848414,25.92607616,28.63927018,28.94073618,28.94073618,28.63927018,28.63927018,28.63927018,28.03633818,28.33780418,29.84513419,30.14660019,30.14660019,28.94073618,27.43340617,25.02167816,22.00701814,18.99235812,1
49,89.97389856,84.60232253,80.57364051,79.23074650,79.23074650,80.57364051,99.37415662,115.48888472,127.57493080,128.91782481,128.91782481,127.57493080,127.57493080,127.57493080,124.88914278,126.23203679,132.94650683,134.28940084,134.28940084,128.91782481,122.20335477,111.46020270,98.03126261,84.60232253,1
50,12.85341408,12.08604608,11.51052007,11.31867807,11.31867807,11.51052007,14.19630809,16.49841210,18.22499011,18.41683212,18.41683212,18.22499011,18.22499011,18.22499011,17.84130611,18.03314811,18.99235812,19.18420012,19.18420012,18.41683212,17.45762211,15.92288610,14.00446609,12.08604608,1
51,200.14601926,188.19700318,179.23524112,176.24798711,176.24798711,179.23524112,221.05679739,256.90384561,283.78913178,286.77638580,286.77638580,283.78913178,283.78913178,283.78913178,277.81462374,280.80187776,295.73814786,298.72540187,298.72540187,286.77638580,271.84011571,247.94208356,218.06954337,188.19700318,1
52,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
53,208.40892831,195.96660423,186.63486117,183.52428015,183.52428015,186.63486117,230.18299544,267.50996768,295.50519685,298.61577787,298.61577787,295.50519685,295.50519685,295.50519685,289.28403481,292.39461583,307.94752093,311.05810195,311.05810195,298.61577787,283.06287278,258.17822462,227.07241442,195.96660423,1
54,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
55,64.26707040,60.43023038,57.55260036,56.59339036,56.59339036,57.55260036,70.98154045,82.49206052,91.12495057,92.08416058,92.08416058,91.12495057,91.12495057,91.12495057,89.20653056,90.16574057,94.96179060,95.92100060,95.92100060,92.08416058,87.28811055,79.61443050,70.02233044,60.43023038,1
56,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
57,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
58,51.41365632,48.34418430,46.04208029,45.27471228,45.27471228,46.04208029,56.78523236,65.99364841,72.89996046,73.66732846,73.66732846,72.89996046,72.89996046,72.89996046,71.36522445,72.13259245,75.96943248,76.73680048,76.73680048,73.66732846,69.83048844,63.69154440,56.01786435,48.34418430,1
59,106.49971667,100.14152463,95.37288060,93.78333259,93.78333259,95.37288060,117.62655274,136.70112886,151.00706095,152.59660896,152.59660896,151.00706095,151.00706095,151.00706095,147.82796493,149.41751294,157.36525299,158.95480100,158.95480100,152.59660896,144.64886891,131.93248483,116.03700473,100.14152463,1
60,52.33175733,49.20747331,46.86426029,46.08318929,46.08318929,46.86426029,57.79925436,67.17210642,74.20174547,74.98281647,74.98281647,74.20174547,74.20174547,74.20174547,72.63960346,73.42067446,77.32602949,78.10710049,78.10710049,74.98281647,71.07746145,64.82889341,57.01818336,49.20747331,1
61,205.65462529,193.37673721,184.16832116,181.09884914,181.09884914,184.16832116,227.14092942,263.97459366,291.59984183,294.66931385,294.66931385,291.59984183,291.59984183,291.59984183,285.46089779,288.53036981,303.87772991,306.94720193,306.94720193,294.66931385,279.32195375,254.76617760,224.07145741,193.37673721,1
62,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
63,190.96500920,179.56411313,171.01344107,168.16321705,168.16321705,171.01344107,210.91657732,245.11926554,270.77128170,273.62150572,273.62150572,270.77128170,270.77128170,270.77128170,265.07083366,267.92105768,282.17217777,285.02240179,285.02240179,273.62150572,259.37038563,236.56859348,208.06635331,179.56411313,1
64,67.93947443,63.88338640,60.84132038,59.82729838,59.82729838,60.84132038,75.03762847,87.20589255,96.33209060,97.34611261,97.34611261,96.33209060,96.33209060,96.33209060,94.30404659,95.31806860,100.38817863,101.40220064,101.40220064,97.34611261,92.27600258,84.16382653,74.02360646,63.88338640,1
65,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
66,44.06884828,41.43787226,39.46464025,38.80689624,38.80689624,39.46464025,48.67305631,56.56598435,62.48568039,63.14342440,63.14342440,62.48568039,62.48568039,62.48568039,61.17019238,61.82793639,65.11665641,65.77440041,65.77440041,63.14342440,59.85470438,54.59275234,48.01531230,41.43787226,1
67,25.70682816,24.17209215,23.02104014,22.63735614,22.63735614,23.02104014,28.39261618,32.99682421,36.44998023,36.83366423,36.83366423,36.44998023,36.44998023,36.44998023,35.68261222,36.06629623,37.98471624,38.36840024,38.36840024,36.83366423,34.91524422,31.84577220,28.00893218,24.17209215,1
68,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
69,33.96973721,31.94169320,30.42066019,29.91364919,29.91364919,30.42066019,37.51881424,43.60294627,48.16604530,48.67305631,48.67305631,48.16604530,48.16604530,48.16604530,47.15202330,47.65903430,50.19408931,50.70110032,50.70110032,48.67305631,46.13800129,42.08191326,37.01180323,31.94169320,1
70,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
71,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
72,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
73,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
74,40.58006445,38.15737404,36.34035623,35.73468362,35.73468362,36.34035623,44.81977268,52.08784393,57.53889736,58.14456996,58.14456996,57.53889736,57.53889736,57.53889736,56.32755215,56.93322476,59.96158778,60.56726038,60.56726038,58.14456996,55.11620695,50.27082612,44.21410008,38.15737404,1
75,60.59466638,56.97707436,54.26388034,53.35948233,53.35948233,54.26388034,66.92545242,77.77822849,85.91781054,86.82220854,86.82220854,85.91781054,85.91781054,85.91781054,84.10901453,85.01341253,89.53540256,90.43980057,90.43980057,86.82220854,82.30021852,75.06503447,66.02105441,56.97707436,1
76,15.97495750,15.02122869,14.30593209,14.06749989,14.06749989,14.30593209,17.64398291,20.50516933,22.65105914,22.88949134,22.88949134,22.65105914,22.65105914,22.65105914,22.17419474,22.41262694,23.60478795,23.84322015,23.84322015,22.88949134,21.69733034,19.78987272,17.40555071,15.02122869,1
77,14.50599589,13.63996629,12.99044408,12.77393668,12.77393668,12.99044408,16.02154770,18.61963652,20.56820313,20.78471053,20.78471053,20.56820313,20.56820313,20.56820313,20.13518833,20.35169573,21.43423273,21.65074014,21.65074014,20.78471053,19.70217352,17.97011431,15.80504030,13.63996629,1
78,55.36149065,52.05632703,49.57745431,48.75116341,48.75116341,49.57745431,61.14552698,71.06101785,78.49763599,79.32392690,79.32392690,78.49763599,78.49763599,78.49763599,76.84505418,77.67134509,81.80279961,82.62909052,82.62909052,79.32392690,75.19247237,68.58214513,60.31923608,52.05632703,1
79,36.63223013,34.44523132,32.80498221,32.25823250,32.25823250,32.80498221,40.45947805,47.02047449,51.94122183,52.48797153,52.48797153,51.94122183,51.94122183,51.94122183,50.84772242,51.39447212,54.12822064,54.67497034,54.67497034,52.48797153,49.75422301,45.38022538,39.91272835,34.44523132,1
80,61.23733708,57.58137666,54.83940634,53.92541624,53.92541624,54.83940634,67.63526782,78.60314909,86.82906004,87.74305015,87.74305015,86.82906004,86.82906004,86.82906004,85.00107983,85.91506994,90.48502047,91.39901057,91.39901057,87.74305015,83.17309962,75.86117878,66.72127772,57.58137666,1
81,76.66143398,72.08463195,68.65203043,67.50782992,67.50782992,68.65203043,84.67083753,98.40124362,108.69904818,109.84324869,109.84324869,108.69904818,108.69904818,108.69904818,106.41064717,107.55484767,113.27585021,114.42005072,114.42005072,109.84324869,104.12224615,94.96864210,83.52663702,72.08463195,1
82,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
83,71.42825825,67.16388462,63.96560440,62.89951099,62.89951099,63.96560440,78.89091209,91.68403298,101.27887364,102.34496704,102.34496704,101.27887364,101.27887364,101.27887364,99.14668682,100.21278023,105.54324726,106.60934067,106.60934067,102.34496704,97.01450001,88.48575276,77.82481869,67.16388462,1
84,29.37923218,27.62524817,26.30976017,25.87126416,25.87126416,26.30976017,32.44870420,37.71065624,41.65712026,42.09561626,42.09561626,41.65712026,41.65712026,41.65712026,40.78012826,41.21862426,43.41110427,43.84960028,43.84960028,42.09561626,39.90313625,36.39516823,32.01020820,27.62524817,1
85,7.89566865,7.42428545,7.07074804,6.95290224,6.95290224,7.07074804,8.72058925,10.13473886,11.19535107,11.31319687,11.31319687,11.19535107,11.19535107,11.19535107,10.95965947,11.07750527,11.66673427,11.78458007,11.78458007,11.31319687,10.72396787,9.78120146,8.60274345,7.42428545,1
86,45.53780989,42.81913467,40.78012826,40.10045945,40.10045945,40.78012826,50.29549152,58.45151717,64.56853641,65.24820521,65.24820521,64.56853641,64.56853641,64.56853641,63.20919880,63.88886760,67.28721162,67.96688043,67.96688043,65.24820521,61.84986119,56.41251075,49.61582271,42.81913467,1
87,4.22326463,3.97112942,3.78202802,3.71899422,3.71899422,3.78202802,4.66450123,5.42090683,5.98821104,6.05124484,6.05124484,5.98821104,5.98821104,5.98821104,5.86214344,5.92517724,6.24034624,6.30338004,6.30338004,6.05124484,5.73607584,5.23180543,4.60146743,3.97112942,1
88,102.91912275,96.77469751,92.16637858,90.63027227,90.63027227,92.16637858,113.67186691,132.10514263,145.93009942,147.46620573,147.46620573,145.93009942,145.93009942,145.93009942,142.85788680,144.39399311,152.07452465,153.61063096,153.61063096,147.46620573,139.78567418,127.49682370,112.13576060,96.77469751,1
89,28.18570088,26.50297247,25.24092616,24.82024406,24.82024406,25.24092616,31.13047560,36.17866083,39.96479975,40.38548185,40.38548185,39.96479975,39.96479975,39.96479975,39.12343555,39.54411765,41.64752816,42.06821026,42.06821026,40.38548185,38.28207134,34.91661452,30.70979349,26.50297247,1
90,57.84036336,54.38720734,51.79734032,50.93405132,50.93405132,51.79734032,63.88338640,74.24285447,82.01245551,82.87574452,82.87574452,82.01245551,82.01245551,82.01245551,80.28587750,81.14916651,85.46561154,86.32890054,86.32890054,82.87574452,78.55929949,71.65298745,63.02009740,54.38720734,1
91,17.99477971,16.92046451,16.11472810,15.84614930,15.84614930,16.11472810,19.87483132,23.09777694,25.51498616,25.78356496,25.78356496,25.51498616,25.51498616,25.51498616,24.97782856,25.24640736,26.58930137,26.85788017,26.85788017,25.78356496,24.44067095,22.29204054,19.60625252,16.92046451,1
