Bus,Demand 1 (MW),Demand 2 (MW),Demand 3 (MW),Demand 4 (MW),Demand 5 (MW),Demand 6 (MW),Demand 7 (MW),Demand 8 (MW),Demand 9 (MW),Demand 10 (MW),Demand 11 (MW),Demand 12 (MW),Demand 13 (MW),Demand 14 (MW),Demand 15 (MW),Demand 16 (MW),Demand 17 (MW),Demand 18 (MW),Demand 19 (MW),Demand 20 (MW),Demand 21 (MW),Demand 22 (MW),Demand 23 (MW),Demand 24 (MW),Zone
17,51.86,48.77,46.45,45.67,45.67,46.45,57.28,66.57,73.54,74.31,74.31,73.54,73.54,73.54,71.99,72.77,76.64,77.41,77.41,74.31,70.44,64.25,56.51,48.77,1
18,9.64,9.06,8.63,8.49,8.49,8.63,10.64,12.37,13.66,13.81,13.81,13.66,13.66,13.66,13.38,13.52,14.24,14.38,14.38,13.81,13.09,11.94,10.50,9.06,1
19,53.20,50.02,47.64,46.84,46.84,47.64,58.75,68.28,75.43,76.22,76.22,75.43,75.43,75.43,73.84,74.63,78.60,79.40,79.40,76.22,72.25,65.90,57.96,50.02,1
20,22.88,21.51,20.49,20.15,20.15,20.49,25.27,29.36,32.44,32.78,32.78,32.44,32.44,32.44,31.75,32.10,33.80,34.14,34.14,32.78,31.07,28.34,24.93,21.51,1
21,60.95,57.31,54.58,53.67,53.67,54.58,67.32,78.24,86.43,87.34,87.34,86.43,86.43,86.43,84.61,85.52,90.06,90.97,90.97,87.34,82.79,75.51,66.41,57.31,1
22,82.73,77.79,74.09,72.85,72.85,74.09,91.38,106.19,117.31,118.54,118.54,117.31,117.31,117.31,114.84,116.07,122.25,123.48,123.48,118.54,112.37,102.49,90.14,77.79,1
23,32.20,30.28,28.84,28.36,28.36,28.84,35.56,41.33,45.66,46.14,46.14,45.66,45.66,45.66,44.70,45.18,47.58,48.06,48.06,46.14,43.73,39.89,35.08,30.28,1
24,44.03,41.40,39.43,38.77,38.77,39.43,48.63,56.52,62.43,63.09,63.09,62.43,62.43,62.43,61.12,61.77,65.06,65.72,65.72,63.09,59.80,54.54,47.97,41.40,1
25,22.96,21.58,20.56,20.21,20.21,20.56,25.35,29.46,32.55,32.89,32.89,32.55,32.55,32.55,31.86,32.21,33.92,34.26,34.26,32.89,31.18,28.44,25.01,21.58,1
26,79.99,75.22,71.63,70.44,70.44,71.63,88.35,102.67,113.42,114.61,114.61,113.42,113.42,113.42,111.03,112.23,118.20,119.39,119.39,114.61,108.64,99.09,87.15,75.22,1
27,134.83,126.78,120.75,118.73,118.73,120.75,148.92,173.07,191.18,193.19,193.19,191.18,191.18,191.18,187.16,189.17,199.23,201.24,201.24,193.19,183.13,167.03,146.91,126.78,1
28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
30,28.36,26.67,25.40,24.97,24.97,25.40,31.32,36.40,40.21,40.64,40.64,40.21,40.21,40.21,39.37,39.79,41.91,42.33,42.33,40.64,38.52,35.13,30.90,26.67,1
31,104.36,98.13,93.45,91.90,91.90,93.45,115.26,133.95,147.97,149.53,149.53,147.97,147.97,147.97,144.85,146.41,154.20,155.76,155.76,149.53,141.74,129.28,113.70,98.13,1
32,70.04,65.86,62.72,61.68,61.68,62.72,77.36,89.90,99.31,100.36,100.36,99.31,99.31,99.31,97.22,98.27,103.49,104.54,104.54,100.36,95.13,86.77,76.31,65.86,1
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
34,8.07,7.59,7.23,7.11,7.11,7.23,8.91,10.36,11.44,11.56,11.56,11.44,11.44,11.44,11.20,11.32,11.92,12.04,12.04,11.56,10.96,10.00,8.79,7.59,1
35,17.47,16.43,15.65,15.38,15.38,15.65,19.30,22.43,24.77,25.03,25.03,24.77,24.77,24.77,24.25,24.51,25.82,26.08,26.08,25.03,23.73,21.64,19.04,16.43,1
36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
37,112.97,106.23,101.17,99.48,99.48,101.17,124.78,145.01,160.19,161.87,161.87,160.19,160.19,160.19,156.81,158.50,166.93,168.62,168.62,161.87,153.44,139.95,123.09,106.23,1
38,92.29,86.78,82.65,81.27,81.27,82.65,101.93,118.46,130.86,132.24,132.24,130.86,130.86,130.86,128.11,129.48,136.37,137.75,137.75,132.24,125.35,114.33,100.56,86.78,1
39,152.62,143.51,136.67,134.39,134.39,136.67,168.56,195.90,216.40,218.68,218.68,216.40,216.40,216.40,211.84,214.12,225.51,227.79,227.79,218.68,207.29,189.06,166.28,143.51,1
40,50.69,47.66,45.39,44.64,44.64,45.39,55.99,65.06,71.87,72.63,72.63,71.87,71.87,71.87,70.36,71.12,74.90,75.66,75.66,72.63,68.85,62.79,55.23,47.66,1
41,34.94,32.86,31.29,30.77,30.77,31.29,38.59,44.85,49.54,50.07,50.07,49.54,49.54,49.54,48.50,49.02,51.63,52.15,52.15,50.07,47.46,43.29,38.07,32.86,1
42,36.74,34.55,32.91,32.36,32.36,32.91,40.58,47.16,52.10,52.65,52.65,52.10,52.10,52.10,51.00,51.55,54.29,54.84,54.84,52.65,49.91,45.52,40.03,34.55,1
43,298.73,280.90,267.52,263.06,263.06,267.52,329.94,383.45,423.57,428.03,428.03,423.57,423.57,423.57,414.66,419.12,441.41,445.87,445.87,428.03,405.74,370.07,325.48,280.90,1
44,126.53,118.97,113.31,111.42,111.42,113.31,139.75,162.41,179.41,181.29,181.29,179.41,179.41,179.41,175.63,177.52,186.96,188.85,188.85,181.29,171.85,156.74,137.86,118.97,1
45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
48,96.76,90.98,86.65,85.20,85.20,86.65,106.87,124.20,137.19,138.64,138.64,137.19,137.19,137.19,134.30,135.75,142.97,144.41,144.41,138.64,131.42,119.86,105.42,90.98,1
49,7.83,7.37,7.02,6.90,6.90,7.02,8.65,10.06,11.11,11.23,11.23,11.11,11.11,11.11,10.87,10.99,11.58,11.69,11.69,11.23,10.64,9.71,8.54,7.37,1
50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
51,58.45,54.96,52.34,51.47,51.47,52.34,64.55,75.02,82.87,83.74,83.74,82.87,82.87,82.87,81.13,82.00,86.36,87.23,87.23,83.74,79.38,72.40,63.68,54.96,1
52,125.51,118.02,112.40,110.52,110.52,112.40,138.62,161.10,177.96,179.83,179.83,177.96,177.96,177.96,174.21,176.09,185.45,187.33,187.33,179.83,170.47,155.48,136.75,118.02,1
53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
54,24.29,22.84,21.75,21.39,21.39,21.75,26.82,31.17,34.44,34.80,34.80,34.44,34.44,34.44,33.71,34.07,35.89,36.25,36.25,34.80,32.99,30.09,26.46,22.84,1
55,11.52,10.83,10.31,10.14,10.14,10.31,12.72,14.78,16.33,16.50,16.50,16.33,16.33,16.33,15.99,16.16,17.02,17.19,17.19,16.50,15.64,14.27,12.55,10.83,1
56,157.63,148.22,141.16,138.81,138.81,141.16,174.10,202.33,223.51,225.86,225.86,223.51,223.51,223.51,218.80,221.15,232.92,235.27,235.27,225.86,214.10,195.27,171.75,148.22,1
57,44.66,41.99,39.99,39.32,39.32,39.99,49.32,57.32,63.32,63.99,63.99,63.32,63.32,63.32,61.99,62.65,65.99,66.65,66.65,63.99,60.65,55.32,48.66,41.99,1
58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
59,43.40,40.81,38.87,38.22,38.22,38.87,47.94,55.71,61.54,62.19,62.19,61.54,61.54,61.54,60.25,60.89,64.13,64.78,64.78,62.19,58.95,53.77,47.29,40.81,1
60,43.64,41.03,39.08,38.43,38.43,39.08,48.20,56.01,61.88,62.53,62.53,61.88,61.88,61.88,60.57,61.22,64.48,65.13,65.13,62.53,59.27,54.06,47.55,41.03,1
61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
62,12.85,12.08,11.51,11.31,11.31,11.51,14.19,16.49,18.22,18.41,18.41,18.22,18.22,18.22,17.83,18.03,18.99,19.18,19.18,18.41,17.45,15.92,14.00,12.08,1
63,1.25,1.18,1.12,1.10,1.10,1.12,1.38,1.61,1.78,1.80,1.80,1.78,1.78,1.78,1.74,1.76,1.85,1.87,1.87,1.80,1.70,1.55,1.37,1.18,1
64,23.27,21.88,20.84,20.49,20.49,20.84,25.70,29.87,32.99,33.34,33.34,32.99,32.99,32.99,32.30,32.65,34.38,34.73,34.73,33.34,31.60,28.83,25.35,21.88,1
65,42.85,40.30,38.38,37.74,37.74,38.38,47.33,55.01,60.76,61.40,61.40,60.76,60.76,60.76,59.49,60.12,63.32,63.96,63.96,61.40,58.21,53.09,46.69,40.30,1
66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
67,22.88,21.51,20.49,20.15,20.15,20.49,25.27,29.36,32.44,32.78,32.78,32.44,32.44,32.44,31.75,32.10,33.80,34.14,34.14,32.78,31.07,28.34,24.93,21.51,1
68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
71,59.78,56.21,53.53,52.64,52.64,53.53,66.02,76.73,84.76,85.65,85.65,84.76,84.76,84.76,82.97,83.87,88.33,89.22,89.22,85.65,81.19,74.05,65.13,56.21,1
72,22.72,21.36,20.35,20.01,20.01,20.35,25.09,29.16,32.22,32.55,32.55,32.22,32.22,32.22,31.54,31.88,33.57,33.91,33.91,32.55,30.86,28.15,24.75,21.36,1
73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
75,142.90,134.37,127.97,125.84,125.84,127.97,157.83,183.43,202.62,204.76,204.76,202.62,202.62,202.62,198.36,200.49,211.15,213.29,213.29,204.76,194.09,177.03,155.70,134.37,1
76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
78,90.96,85.53,81.46,80.10,80.10,81.46,100.46,116.75,128.97,130.33,130.33,128.97,128.97,128.97,126.26,127.61,134.40,135.76,135.76,130.33,123.54,112.68,99.10,85.53,1
79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
80,10.97,10.31,9.82,9.66,9.66,9.82,12.11,14.08,15.55,15.72,15.72,15.55,15.55,15.55,15.22,15.39,16.21,16.37,16.37,15.72,14.90,13.59,11.95,10.31,1
81,38.15,35.88,34.17,33.60,33.60,34.17,42.14,48.97,54.10,54.67,54.67,54.10,54.10,54.10,52.96,53.53,56.38,56.95,56.95,54.67,51.82,47.27,41.57,35.88,1
82,21.86,20.55,19.57,19.25,19.25,19.57,24.14,28.06,30.99,31.32,31.32,30.99,30.99,30.99,30.34,30.67,32.30,32.62,32.62,31.32,29.69,27.08,23.82,20.55,1
83,48.50,45.60,43.43,42.71,42.71,43.43,53.56,62.25,68.76,69.49,69.49,68.76,68.76,68.76,67.32,68.04,71.66,72.38,72.38,69.49,65.87,60.08,52.84,45.60,1
84,123.86,116.47,110.92,109.07,109.07,110.92,136.81,158.99,175.63,177.48,177.48,175.63,175.63,175.63,171.93,173.78,183.02,184.87,184.87,177.48,168.23,153.44,134.96,116.47,1
85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
86,316.28,297.40,283.24,278.52,278.52,283.24,349.33,405.97,448.46,453.18,453.18,448.46,448.46,448.46,439.02,443.74,467.34,472.06,472.06,453.18,429.58,391.81,344.60,297.40,1
87,85.08,80.00,76.19,74.92,74.92,76.19,93.97,109.21,120.64,121.91,121.91,120.64,120.64,120.64,118.10,119.37,125.72,126.99,126.99,121.91,115.56,105.40,92.70,80.00,1
88,110.23,103.65,98.72,97.07,97.07,98.72,121.75,141.49,156.30,157.94,157.94,156.30,156.30,156.30,153.01,154.65,162.88,164.53,164.53,157.94,149.72,136.56,120.10,103.65,1
89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
90,44.34,41.70,39.71,39.05,39.05,39.71,48.98,56.92,62.88,63.54,63.54,62.88,62.88,62.88,61.55,62.21,65.52,66.18,66.18,63.54,60.23,54.93,48.31,41.70,1
91,9.79,9.21,8.77,8.62,8.62,8.77,10.82,12.57,13.89,14.03,14.03,13.89,13.89,13.89,13.59,13.74,14.47,14.62,14.62,14.03,13.30,12.13,10.67,9.21,1
92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
94,9.95,9.36,8.91,8.76,8.76,8.91,10.99,12.77,14.11,14.26,14.26,14.11,14.11,14.11,13.81,13.96,14.70,14.85,14.85,14.26,13.51,12.33,10.84,9.36,1
95,14.34,13.48,12.84,12.63,12.63,12.84,15.84,18.40,20.33,20.54,20.54,20.33,20.33,20.33,19.90,20.11,21.18,21.40,21.40,20.54,19.47,17.76,15.62,13.48,1
96,71.14,66.89,63.71,62.64,62.64,63.71,78.57,91.31,100.87,101.93,101.93,100.87,100.87,100.87,98.74,99.81,105.11,106.18,106.18,101.93,96.62,88.13,77.51,66.89,1
97,64.32,60.48,57.60,56.64,56.64,57.60,71.04,82.56,91.20,92.16,92.16,91.20,91.20,91.20,89.28,90.24,95.04,96.00,96.00,92.16,87.36,79.68,70.08,60.48,1
98,1.02,0.96,0.91,0.90,0.90,0.91,1.12,1.31,1.44,1.46,1.46,1.44,1.44,1.44,1.41,1.43,1.50,1.52,1.52,1.46,1.38,1.26,1.11,0.96,1
99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
103,68.08,64.02,60.97,59.95,59.95,60.97,75.20,87.39,96.53,97.55,97.55,96.53,96.53,96.53,94.50,95.52,100.60,101.62,101.62,97.55,92.47,84.34,74.18,64.02,1
104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
105,10.03,9.43,8.98,8.83,8.83,8.98,11.08,12.87,14.22,14.37,14.37,14.22,14.22,14.22,13.92,14.07,14.82,14.97,14.97,14.37,13.62,12.42,10.93,9.43,1
106,117.60,110.58,105.31,103.56,103.56,105.31,129.88,150.94,166.74,168.50,168.50,166.74,166.74,166.74,163.23,164.99,173.76,175.52,175.52,168.50,159.72,145.68,128.13,110.58,1
107,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
108,25.15,23.65,22.52,22.15,22.15,22.52,27.78,32.28,35.66,36.03,36.03,35.66,35.66,35.66,34.91,35.28,37.16,37.54,37.54,36.03,34.16,31.15,27.40,23.65,1
109,23.03,21.66,20.63,20.28,20.28,20.63,25.44,29.57,32.66,33.00,33.00,32.66,32.66,32.66,31.97,32.32,34.03,34.38,34.38,33.00,31.28,28.53,25.10,21.66,1
110,103.34,97.17,92.54,91.00,91.00,92.54,114.13,132.64,146.52,148.07,148.07,146.52,146.52,146.52,143.44,144.98,152.69,154.24,154.24,148.07,140.35,128.02,112.59,97.17,1
111,137.03,128.85,122.71,120.66,120.66,122.71,151.34,175.88,194.29,196.34,196.34,194.29,194.29,194.29,190.20,192.25,202.47,204.52,204.52,196.34,186.11,169.75,149.30,128.85,1
112,101.54,95.47,90.93,89.41,89.41,90.93,112.14,130.33,143.97,145.48,145.48,143.97,143.97,143.97,140.94,142.45,150.03,151.55,151.55,145.48,137.91,125.78,110.63,95.47,1
113,192.42,180.93,172.31,169.44,169.44,172.31,212.52,246.98,272.83,275.70,275.70,272.83,272.83,272.83,267.09,269.96,284.32,287.19,287.19,275.70,261.34,238.37,209.65,180.93,1
114,64.32,60.48,57.60,56.64,56.64,57.60,71.04,82.56,91.20,92.16,92.16,91.20,91.20,91.20,89.28,90.24,95.04,96.00,96.00,92.16,87.36,79.68,70.08,60.48,1
115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
116,150.42,141.44,134.71,132.46,132.46,134.71,166.14,193.08,213.29,215.53,215.53,213.29,213.29,213.29,208.80,211.04,222.27,224.51,224.51,215.53,204.31,186.35,163.89,141.44,1
117,16.92,15.91,15.15,14.90,14.90,15.15,18.69,21.72,23.99,24.25,24.25,23.99,23.99,23.99,23.49,23.74,25.01,25.26,25.26,24.25,22.98,20.96,18.44,15.91,1
118,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
119,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
120,135.22,127.15,121.10,119.08,119.08,121.10,149.35,173.57,191.74,193.75,193.75,191.74,191.74,191.74,187.70,189.72,199.81,201.83,201.83,193.75,183.66,167.52,147.33,127.15,1
121,24.99,23.50,22.38,22.01,22.01,22.38,27.60,32.08,35.44,35.81,35.81,35.44,35.44,35.44,34.69,35.06,36.93,37.30,37.30,35.81,33.94,30.96,27.23,23.50,1
122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
123,3.45,3.24,3.09,3.04,3.04,3.09,3.81,4.42,4.89,4.94,4.94,4.89,4.89,4.89,4.78,4.84,5.09,5.15,5.15,4.94,4.68,4.27,3.76,3.24,1
124,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
126,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
127,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
129,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
131,96.76,90.98,86.65,85.20,85.20,86.65,106.87,124.20,137.19,138.64,138.64,137.19,137.19,137.19,134.30,135.75,142.97,144.41,144.41,138.64,131.42,119.86,105.42,90.98,1
132,30.63,28.80,27.43,26.98,26.98,27.43,33.83,39.32,43.43,43.89,43.89,43.43,43.43,43.43,42.52,42.98,45.26,45.72,45.72,43.89,41.61,37.95,33.38,28.80,1
133,3.45,3.24,3.09,3.04,3.04,3.09,3.81,4.42,4.89,4.94,4.94,4.89,4.89,4.89,4.78,4.84,5.09,5.15,5.15,4.94,4.68,4.27,3.76,3.24,1
134,130.76,122.95,117.10,115.15,115.15,117.10,144.42,167.84,185.40,187.36,187.36,185.40,185.40,185.40,181.50,183.45,193.21,195.16,195.16,187.36,177.60,161.98,142.47,122.95,1
135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
