Unit,Min Power (MW),Max Power (MW),Ramp-Down Limit (MW),Ramp-Up Limit (MW),Shutdown Ramp Limit (MW),Startup Ramp Limit (MW),Initial State,Bus,Always On,Minimum Uptime (h),Minimum Downtime (h),Price Min Power ($),Price Segment 1 ($/MW),Price Segment 2 ($/MW),Price Segment 3 ($/MW),Offer Segment 1 (MW),Offer Segment 2 (MW),Offer Segment 3 (MW),Startup Cost ($)
22,2.60,13.00,9.10,9.10,9.10,9.10,0,236,0,4,4,194.40,17.63,18.96,21.51,3.47,3.47,3.47,0.00
23,2.60,13.00,9.10,9.10,9.10,9.10,0,236,0,2,2,266.47,34.29,36.76,45.18,3.47,3.47,3.47,0.00
24,2.60,13.00,9.10,9.10,9.10,9.10,0,236,0,4,4,155.45,53.71,57.60,67.32,3.47,3.47,3.47,0.00
25,2.60,13.00,9.10,9.10,9.10,9.10,0,236,0,2,2,167.00,51.62,55.62,59.60,3.47,3.47,3.47,0.00
26,10.00,50.00,35.00,35.00,35.00,35.00,1,262,0,1,1,712.41,46.06,49.09,54.24,13.33,13.33,13.33,1600.00
27,1.60,8.00,5.60,5.60,5.60,5.60,0,857,0,4,4,116.84,42.65,47.40,56.06,2.13,2.13,2.13,0.00
28,1.60,8.00,5.60,5.60,5.60,5.60,0,857,0,1,1,120.38,43.52,46.15,55.08,2.13,2.13,2.13,0.00
29,10.80,54.00,37.80,37.80,37.80,37.80,0,849,0,2,2,756.10,44.82,48.48,56.40,14.40,14.40,14.40,2100.00
30,47.80,239.00,167.30,167.30,167.30,167.30,1,174,0,4,4,3988.34,39.16,42.57,50.97,63.73,63.73,63.73,14200.00
31,6.00,30.00,21.00,21.00,21.00,21.00,1,45,0,4,4,377.19,35.02,37.99,43.97,8.00,8.00,8.00,0.00
32,2.76,13.80,9.66,9.66,9.66,9.66,1,780,0,1,1,170.26,32.79,36.04,38.25,3.68,3.68,3.68,0.00
33,8.28,41.40,28.98,28.98,28.98,28.98,1,346,0,4,4,383.34,38.35,42.41,50.03,11.04,11.04,11.04,1500.00
34,26.00,130.00,91.00,91.00,91.00,91.00,1,98,0,4,4,1336.20,35.97,39.81,45.96,34.67,34.67,34.67,4700.00
35,4.20,21.00,14.70,14.70,14.70,14.70,0,686,0,1,1,257.85,32.88,37.18,43.97,5.60,5.60,5.60,0.00
36,0.00,0.00,0.00,0.00,0.00,0.00,0,945,0,2,2,0.00,41.25,46.70,53.52,0.00,0.00,0.00,0.00
37,10.60,53.00,37.10,37.10,37.10,37.10,1,945,0,2,2,607.81,38.86,43.57,51.85,14.13,14.13,14.13,2100.00
38,11.00,55.00,38.50,38.50,38.50,38.50,0,1079,0,4,4,783.18,26.47,28.11,32.52,14.67,14.67,14.67,3400.00
39,5.40,27.00,18.90,18.90,18.90,18.90,1,869,0,2,2,320.57,31.69,33.63,37.83,7.20,7.20,7.20,1100.00
40,5.40,27.00,18.90,18.90,18.90,18.90,1,869,0,4,4,395.98,43.65,48.34,55.28,7.20,7.20,7.20,1100.00
41,1.20,6.00,4.20,4.20,4.20,4.20,1,58,0,1,1,55.69,34.55,38.30,44.84,1.60,1.60,1.60,0.00
42,5.06,25.30,17.71,17.71,17.71,17.71,1,82,0,2,2,344.10,49.78,54.26,64.04,6.75,6.75,6.75,1500.00
43,10.40,52.00,36.40,36.40,36.40,36.40,1,461,0,1,1,567.63,37.44,41.59,52.27,13.87,13.87,13.87,1200.00
44,11.60,58.00,40.60,40.60,40.60,40.60,1,1183,0,1,1,699.39,45.11,49.30,59.02,15.47,15.47,15.47,3600.00
45,12.40,62.00,43.40,43.40,43.40,43.40,0,345,0,4,4,705.93,47.20,49.29,54.39,16.53,16.53,16.53,2800.00
46,15.60,78.00,54.60,54.60,54.60,54.60,1,458,0,1,1,1136.67,43.81,48.26,55.20,20.80,20.80,20.80,3100.00
47,2.20,11.00,7.70,7.70,7.70,7.70,1,1279,0,1,1,162.32,50.03,55.65,64.56,2.93,2.93,2.93,0.00
48,0.00,2.50,1.75,1.75,1.75,1.75,1,1279,0,4,4,0.00,16.84,19.31,22.38,0.83,0.83,0.83,0.00
49,4.70,23.50,16.45,16.45,16.45,16.45,1,202,0,4,4,344.57,44.57,51.33,58.21,6.27,6.27,6.27,1300.00
50,7.80,39.00,27.30,27.30,27.30,27.30,1,977,0,2,2,651.28,39.74,43.47,46.52,10.40,10.40,10.40,2400.00
51,5.52,27.60,19.32,19.32,19.32,19.32,1,14,0,4,4,390.26,6.01,6.73,7.31,7.36,7.36,7.36,1000.00
52,4.80,24.00,16.80,16.80,16.80,16.80,1,14,0,2,2,347.84,30.25,33.37,40.88,6.40,6.40,6.40,0.00
53,200.00,670.00,469.00,469.00,469.00,469.00,1,1581,0,1,1,13976.28,33.15,36.98,43.74,156.67,156.67,156.67,34800.00
54,140.00,700.00,490.00,490.00,490.00,490.00,1,1582,0,1,1,11206.74,33.54,36.00,40.82,186.67,186.67,186.67,31700.00
55,4.60,23.00,16.10,16.10,16.10,16.10,1,1583,0,1,1,383.05,39.69,42.17,50.51,6.13,6.13,6.13,1600.00
56,4.60,23.00,16.10,16.10,16.10,16.10,1,1584,0,1,1,279.71,29.88,33.28,38.71,6.13,6.13,6.13,0.00
57,5.40,27.00,18.90,18.90,18.90,18.90,1,1585,0,4,4,294.35,38.77,43.04,49.84,7.20,7.20,7.20,0.00
58,17.20,86.00,60.20,60.20,60.20,60.20,1,1586,0,2,2,1207.82,35.61,37.44,41.99,22.93,22.93,22.93,2400.00
59,9.80,49.00,34.30,34.30,34.30,34.30,1,1587,0,1,1,760.32,52.14,58.01,67.73,13.07,13.07,13.07,2600.00
60,24.80,124.00,86.80,86.80,86.80,86.80,1,1588,0,1,1,1572.19,33.62,36.22,43.67,33.07,33.07,33.07,2500.00
61,6.40,32.00,22.40,22.40,22.40,22.40,1,1589,0,4,4,503.21,36.26,39.69,47.99,8.53,8.53,8.53,0.00
62,6.40,32.00,22.40,22.40,22.40,22.40,1,1590,0,4,4,447.36,39.47,43.82,52.72,8.53,8.53,8.53,1700.00
63,6.40,32.00,22.40,22.40,22.40,22.40,1,1591,0,2,2,451.20,38.95,42.26,49.68,8.53,8.53,8.53,1700.00
64,6.40,32.00,22.40,22.40,22.40,22.40,1,1592,0,2,2,490.89,43.94,47.94,52.88,8.53,8.53,8.53,2600.00
65,18.40,92.00,64.40,64.40,64.40,64.40,1,1593,0,4,4,1444.95,38.68,43.09,48.38,24.53,24.53,24.53,1500.00
66,18.40,92.00,64.40,64.40,64.40,64.40,1,1594,0,2,2,1112.12,34.71,37.26,43.95,24.53,24.53,24.53,1600.00
67,18.40,92.00,64.40,64.40,64.40,64.40,1,1595,0,2,2,1283.68,43.04,48.84,59.79,24.53,24.53,24.53,3000.00
68,18.40,92.00,64.40,64.40,64.40,64.40,1,1596,0,1,1,864.02,31.10,32.84,37.93,24.53,24.53,24.53,1500.00
69,18.40,92.00,64.40,64.40,64.40,64.40,1,1597,0,1,1,1167.95,38.27,41.22,47.95,24.53,24.53,24.53,4800.00
70,18.40,92.00,64.40,64.40,64.40,64.40,1,1598,0,2,2,1063.83,46.43,51.84,59.62,24.53,24.53,24.53,2400.00
71,255.07,945.08,661.56,661.56,661.56,661.56,1,1599,0,1,1,14455.81,27.46,29.12,29.71,230.00,230.00,230.00,37700.00
72,288.05,978.04,684.63,684.63,684.63,684.63,1,1600,0,2,2,23258.95,41.17,45.76,49.06,230.00,230.00,230.00,59500.00
73,256.08,976.08,683.26,683.26,683.26,683.26,1,1601,0,4,4,19778.70,48.67,53.31,64.25,240.00,240.00,240.00,68700.00
74,253.07,943.08,660.16,660.16,660.16,660.16,1,1602,0,1,1,19461.09,50.79,55.00,64.78,230.00,230.00,230.00,37100.00
75,156.00,252.00,176.40,176.40,176.40,176.40,1,1603,0,1,1,12482.41,36.03,39.73,43.13,32.00,32.00,32.00,44300.00
76,154.00,250.00,175.00,175.00,175.00,175.00,1,1604,0,1,1,10005.25,54.88,59.93,70.07,32.00,32.00,32.00,17500.00
77,154.00,250.00,175.00,175.00,175.00,175.00,1,1605,0,4,4,9821.70,45.58,50.63,53.88,32.00,32.00,32.00,35300.00
78,122.00,305.00,213.50,213.50,213.50,213.50,1,1606,0,4,4,7416.17,46.14,51.41,56.50,61.00,61.00,61.00,22200.00
79,89.00,155.00,108.50,108.50,108.50,108.50,1,1607,0,1,1,5583.67,44.28,49.34,56.87,22.00,22.00,22.00,25100.00
80,11.60,58.00,40.60,40.60,40.60,40.60,1,1608,0,4,4,837.86,37.28,41.08,48.28,15.47,15.47,15.47,1800.00
81,11.60,58.00,40.60,40.60,40.60,40.60,1,1609,0,4,4,817.95,47.39,51.77,58.13,15.47,15.47,15.47,2800.00
82,11.60,58.00,40.60,40.60,40.60,40.60,1,1610,0,2,2,677.70,34.92,37.78,42.49,15.47,15.47,15.47,1400.00
83,11.60,58.00,40.60,40.60,40.60,40.60,1,1611,0,4,4,906.74,53.15,58.70,69.65,15.47,15.47,15.47,2300.00
84,11.60,58.00,40.60,40.60,40.60,40.60,1,1612,0,2,2,862.30,44.46,48.33,56.63,15.47,15.47,15.47,3300.00
85,133.00,263.00,184.10,184.10,184.10,184.10,1,1613,0,2,2,10654.28,45.73,50.76,55.50,43.33,43.33,43.33,30400.00
86,8.99,44.96,31.47,31.47,31.47,31.47,1,1614,0,4,4,793.36,41.93,45.16,55.15,11.99,11.99,11.99,3300.00
87,27.80,139.00,97.30,97.30,97.30,97.30,1,1615,0,4,4,1668.69,44.43,48.78,56.75,37.07,37.07,37.07,7200.00
88,9.80,49.00,34.30,34.30,34.30,34.30,1,1616,0,1,1,769.36,52.80,55.52,61.48,13.07,13.07,13.07,1600.00
89,9.80,49.00,34.30,34.30,34.30,34.30,1,1617,0,4,4,673.11,45.75,51.94,58.30,13.07,13.07,13.07,2300.00
90,9.80,49.00,34.30,34.30,34.30,34.30,1,1618,0,4,4,775.42,44.34,50.45,56.46,13.07,13.07,13.07,1700.00
91,9.80,49.00,34.30,34.30,34.30,34.30,1,1619,0,1,1,704.44,32.34,36.00,43.27,13.07,13.07,13.07,3100.00
92,6.40,32.00,22.40,22.40,22.40,22.40,1,1620,0,1,1,586.85,27.63,30.21,33.37,8.53,8.53,8.53,0.00
93,6.40,32.00,22.40,22.40,22.40,22.40,1,1621,0,2,2,440.64,34.63,38.84,45.70,8.53,8.53,8.53,1500.00
94,266.29,936.29,655.40,655.40,655.40,655.40,1,1622,0,1,1,23975.95,58.55,64.53,74.18,223.33,223.33,223.33,118200.00
95,272.82,942.82,659.97,659.97,659.97,659.97,1,1623,0,4,4,19178.18,30.80,32.44,35.47,223.33,223.33,223.33,53200.00
96,274.28,924.28,647.00,647.00,647.00,647.00,1,1624,0,4,4,21380.82,38.92,41.88,49.36,216.67,216.67,216.67,77600.00
97,272.80,922.80,645.96,645.96,645.96,645.96,1,1625,0,4,4,19418.20,41.52,45.76,50.65,216.67,216.67,216.67,49000.00
98,318.00,1308.00,915.60,915.60,915.60,915.60,1,1626,0,2,2,19879.67,49.43,54.53,59.01,330.00,330.00,330.00,55800.00
99,318.00,1308.00,915.60,915.60,915.60,915.60,1,1627,0,1,1,24120.20,29.05,31.61,36.26,330.00,330.00,330.00,60600.00
100,7.00,35.00,24.50,24.50,24.50,24.50,1,1628,0,1,1,500.69,38.56,41.80,47.84,9.33,9.33,9.33,0.00
101,7.00,35.00,24.50,24.50,24.50,24.50,1,1629,0,1,1,380.40,59.56,66.63,82.13,9.33,9.33,9.33,1500.00
102,7.00,35.00,24.50,24.50,24.50,24.50,1,1630,0,4,4,450.62,37.09,40.22,43.54,9.33,9.33,9.33,0.00
103,7.00,35.00,24.50,24.50,24.50,24.50,1,1631,0,2,2,487.71,41.05,46.12,51.78,9.33,9.33,9.33,1600.00
104,7.00,35.00,24.50,24.50,24.50,24.50,1,1632,0,4,4,424.97,41.40,46.32,55.56,9.33,9.33,9.33,1300.00
105,7.00,35.00,24.50,24.50,24.50,24.50,1,1633,0,4,4,456.22,37.16,40.82,51.44,9.33,9.33,9.33,1500.00
106,7.39,36.97,25.88,25.88,25.88,25.88,1,1634,0,4,4,514.62,32.92,38.11,44.64,9.86,9.86,9.86,1900.00
107,7.39,36.97,25.88,25.88,25.88,25.88,1,1635,0,4,4,598.25,64.63,72.01,83.86,9.86,9.86,9.86,2500.00
108,7.39,36.97,25.88,25.88,25.88,25.88,1,1636,0,4,4,589.79,42.17,47.96,56.62,9.86,9.86,9.86,2200.00
109,7.39,36.97,25.88,25.88,25.88,25.88,1,1637,0,2,2,473.74,39.89,45.14,50.75,9.86,9.86,9.86,1600.00
110,7.39,36.97,25.88,25.88,25.88,25.88,1,1638,0,4,4,634.19,39.94,43.17,48.08,9.86,9.86,9.86,1500.00
111,7.39,36.97,25.88,25.88,25.88,25.88,1,1639,0,1,1,478.23,44.90,49.02,60.52,9.86,9.86,9.86,1900.00
112,4.00,20.00,14.00,14.00,14.00,14.00,1,1640,0,4,4,298.28,37.23,39.32,44.63,5.33,5.33,5.33,0.00
113,4.00,20.00,14.00,14.00,14.00,14.00,1,1641,0,2,2,317.20,32.93,36.74,45.14,5.33,5.33,5.33,1100.00
114,6.20,30.98,21.69,21.69,21.69,21.69,1,1642,0,1,1,336.71,34.40,38.08,44.67,8.26,8.26,8.26,0.00
115,6.20,30.98,21.69,21.69,21.69,21.69,1,1643,0,1,1,370.61,67.36,71.84,80.20,8.26,8.26,8.26,1100.00
116,6.20,30.98,21.69,21.69,21.69,21.69,1,1644,0,1,1,409.02,49.27,53.58,58.56,8.26,8.26,8.26,1200.00
117,6.20,30.98,21.69,21.69,21.69,21.69,1,1645,0,1,1,447.67,55.14,60.82,66.21,8.26,8.26,8.26,1100.00
118,6.20,30.98,21.69,21.69,21.69,21.69,1,1646,0,2,2,422.01,45.39,51.87,56.64,8.26,8.26,8.26,1300.00
119,6.20,30.98,21.69,21.69,21.69,21.69,1,1647,0,1,1,475.49,52.74,56.73,64.33,8.26,8.26,8.26,1600.00
120,337.00,1330.00,931.00,931.00,931.00,931.00,1,1648,0,1,1,18032.92,46.68,50.63,60.98,331.00,331.00,331.00,49500.00
121,467.00,1360.00,952.00,952.00,952.00,952.00,1,1649,0,2,2,22169.44,30.31,32.79,36.22,297.67,297.67,297.67,64900.00
122,367.00,1360.00,952.00,952.00,952.00,952.00,1,1650,0,4,4,21407.73,56.76,64.17,72.31,331.00,331.00,331.00,77600.00
123,367.00,1360.00,952.00,952.00,952.00,952.00,1,1651,0,2,2,26987.74,31.82,35.40,39.80,331.00,331.00,331.00,66800.00
124,18.00,90.00,63.00,63.00,63.00,63.00,1,1652,0,1,1,1386.38,40.50,43.14,53.10,24.00,24.00,24.00,3900.00
125,19.00,95.00,66.50,66.50,66.50,66.50,0,1653,0,2,2,1277.83,59.51,65.77,72.95,25.33,25.33,25.33,2700.00
126,20.40,102.00,71.40,71.40,71.40,71.40,0,1654,0,4,4,1399.61,72.60,80.96,94.09,27.20,27.20,27.20,2000.00
127,1.40,1.50,1.05,1.05,1.05,1.05,1,1655,0,1,1,99.51,49.63,55.27,59.94,0.03,0.03,0.03,0.00
128,48.00,240.00,168.00,168.00,168.00,168.00,1,1656,0,1,1,3068.86,52.01,57.52,67.27,64.00,64.00,64.00,8100.00
129,48.00,240.00,168.00,168.00,168.00,168.00,1,1657,0,4,4,3159.81,21.48,23.69,29.13,64.00,64.00,64.00,1900.00
130,232.72,942.72,659.90,659.90,659.90,659.90,1,1658,0,4,4,16250.82,64.07,68.47,81.72,236.67,236.67,236.67,25500.00
131,243.74,953.74,667.62,667.62,667.62,667.62,1,1659,0,2,2,14078.07,48.41,49.68,57.96,236.67,236.67,236.67,33800.00
132,242.74,952.74,666.92,666.92,666.92,666.92,1,1660,0,1,1,12620.44,32.51,36.28,42.90,236.67,236.67,236.67,47500.00
133,403.00,1503.00,1052.10,1052.10,1052.10,1052.10,1,1661,0,2,2,34797.99,10.10,11.14,12.71,366.67,366.67,366.67,135000.00
134,403.00,1503.00,1052.10,1052.10,1052.10,1052.10,1,1662,0,1,1,32195.70,27.05,30.63,35.99,366.67,366.67,366.67,81600.00
135,398.00,1498.00,1048.60,1048.60,1048.60,1048.60,1,1663,0,1,1,29682.60,23.10,24.44,29.78,366.67,366.67,366.67,111300.00
136,398.00,1498.00,1048.60,1048.60,1048.60,1048.60,1,1664,0,1,1,30069.51,66.28,74.71,89.26,366.67,366.67,366.67,37400.00
137,15.00,75.00,52.50,52.50,52.50,52.50,1,1665,0,4,4,1246.01,35.75,41.17,48.68,20.00,20.00,20.00,3800.00
138,15.00,75.00,52.50,52.50,52.50,52.50,1,1666,0,1,1,983.92,26.86,29.38,32.95,20.00,20.00,20.00,4400.00
139,8.50,95.00,66.50,66.50,66.50,66.50,1,1667,0,1,1,569.39,39.89,42.93,48.13,28.83,28.83,28.83,1100.00
140,8.50,95.00,66.50,66.50,66.50,66.50,1,1668,0,4,4,637.40,35.03,39.13,43.53,28.83,28.83,28.83,2400.00
141,4.20,148.20,103.74,103.74,103.74,103.74,1,1669,0,2,2,259.39,49.64,53.79,64.75,48.00,48.00,48.00,0.00
142,180.00,685.00,479.50,479.50,479.50,479.50,1,1670,0,2,2,14977.02,32.94,35.70,39.95,168.33,168.33,168.33,20000.00
143,310.00,610.00,427.00,427.00,427.00,427.00,1,1671,0,4,4,23274.69,56.86,63.30,78.74,100.00,100.00,100.00,45000.00
144,310.00,610.00,427.00,427.00,427.00,427.00,1,1672,0,1,1,19674.34,30.72,34.07,41.33,100.00,100.00,100.00,78800.00
145,205.00,700.00,490.00,490.00,490.00,490.00,1,1673,0,1,1,14733.31,35.95,39.71,46.28,165.00,165.00,165.00,46900.00
146,7.60,38.00,26.60,26.60,26.60,26.60,1,1674,0,4,4,502.23,38.63,43.33,50.06,10.13,10.13,10.13,1800.00
147,6.20,31.00,21.70,21.70,21.70,21.70,0,1675,0,4,4,417.12,35.78,39.31,45.69,8.27,8.27,8.27,0.00
148,6.20,31.00,21.70,21.70,21.70,21.70,0,1676,0,2,2,432.94,19.58,21.19,22.89,8.27,8.27,8.27,0.00
149,10.00,50.00,35.00,35.00,35.00,35.00,1,1677,0,1,1,768.03,36.81,40.40,45.11,13.33,13.33,13.33,2300.00
150,10.00,50.00,35.00,35.00,35.00,35.00,1,1678,0,4,4,763.55,44.41,47.58,53.37,13.33,13.33,13.33,2600.00
151,10.00,50.00,35.00,35.00,35.00,35.00,1,1679,0,2,2,624.28,29.75,32.35,36.58,13.33,13.33,13.33,1800.00
152,10.00,50.00,35.00,35.00,35.00,35.00,1,1680,0,4,4,771.81,45.61,49.73,54.84,13.33,13.33,13.33,2600.00
153,10.00,50.00,35.00,35.00,35.00,35.00,1,1681,0,1,1,669.57,39.38,42.85,47.00,13.33,13.33,13.33,2500.00
154,10.00,50.00,35.00,35.00,35.00,35.00,1,1682,0,2,2,532.22,54.41,60.03,65.04,13.33,13.33,13.33,2200.00
155,280.00,1000.00,700.00,700.00,700.00,700.00,1,1683,0,1,1,20795.56,48.66,53.71,59.12,240.00,240.00,240.00,54900.00
156,280.00,1000.00,700.00,700.00,700.00,700.00,1,1684,0,4,4,15221.53,35.58,39.53,44.71,240.00,240.00,240.00,33500.00
157,280.00,1000.00,700.00,700.00,700.00,700.00,1,1685,0,1,1,18571.03,45.08,49.73,59.09,240.00,240.00,240.00,65200.00
158,280.00,930.00,651.00,651.00,651.00,651.00,1,1686,0,2,2,22528.56,28.78,31.84,36.71,216.67,216.67,216.67,57700.00
159,11.40,57.00,39.90,39.90,39.90,39.90,1,1687,0,2,2,937.07,34.84,37.50,44.28,15.20,15.20,15.20,1600.00
160,11.40,57.00,39.90,39.90,39.90,39.90,1,1688,0,4,4,769.76,47.18,53.08,59.76,15.20,15.20,15.20,2800.00
161,11.40,57.00,39.90,39.90,39.90,39.90,1,1689,0,1,1,750.55,20.70,22.50,25.56,15.20,15.20,15.20,2500.00
162,239.00,451.00,315.70,315.70,315.70,315.70,1,1690,0,2,2,16450.97,65.28,70.36,82.35,70.67,70.67,70.67,15300.00
163,21.00,63.00,44.10,44.10,44.10,44.10,1,1691,0,1,1,1082.59,47.31,54.21,65.12,14.00,14.00,14.00,4400.00
164,248.80,433.80,303.66,303.66,303.66,303.66,1,1692,0,2,2,22562.95,47.44,51.09,59.40,61.67,61.67,61.67,72500.00
165,81.81,168.17,117.72,117.72,117.72,117.72,1,1693,0,1,1,5091.06,21.99,24.57,28.36,28.79,28.79,28.79,16600.00
166,82.28,168.60,118.02,118.02,118.02,118.02,1,1694,0,4,4,6944.57,44.00,47.42,54.70,28.77,28.77,28.77,11900.00
167,53.91,248.21,173.75,173.75,173.75,173.75,1,1695,0,2,2,3714.10,36.23,41.94,47.03,64.77,64.77,64.77,14400.00
168,43.97,238.09,166.66,166.66,166.66,166.66,1,1696,0,1,1,3617.58,22.19,23.96,29.03,64.71,64.71,64.71,15900.00
169,229.69,919.69,643.78,643.78,643.78,643.78,1,1697,0,2,2,20490.15,37.28,41.49,45.72,230.00,230.00,230.00,51300.00
170,229.69,919.69,643.78,643.78,643.78,643.78,1,1698,0,2,2,17792.78,29.80,33.24,40.76,230.00,230.00,230.00,73300.00
171,236.69,926.69,648.68,648.68,648.68,648.68,1,1699,0,4,4,21833.85,44.03,50.07,59.65,230.00,230.00,230.00,23300.00
172,251.69,941.69,659.18,659.18,659.18,659.18,1,1700,0,4,4,15908.32,55.55,63.80,76.28,230.00,230.00,230.00,25900.00
173,6.40,32.00,22.40,22.40,22.40,22.40,1,1701,0,1,1,494.55,47.56,52.96,60.57,8.53,8.53,8.53,1900.00
174,7.98,39.88,27.92,27.92,27.92,27.92,1,1702,0,2,2,489.28,53.57,59.60,70.43,10.63,10.63,10.63,1400.00
175,7.98,39.88,27.92,27.92,27.92,27.92,1,1703,0,2,2,461.73,28.35,32.36,34.74,10.63,10.63,10.63,1900.00
176,7.98,39.88,27.92,27.92,27.92,27.92,1,1704,0,2,2,521.04,28.64,30.65,33.27,10.63,10.63,10.63,1900.00
177,340.00,1380.00,966.00,966.00,966.00,966.00,1,1705,0,2,2,20674.58,25.25,27.83,31.27,346.67,346.67,346.67,67700.00
178,340.00,1380.00,966.00,966.00,966.00,966.00,1,1706,0,4,4,20947.99,46.18,50.18,54.87,346.67,346.67,346.67,59900.00
179,4.80,24.00,16.80,16.80,16.80,16.80,1,1707,0,1,1,356.89,44.42,47.27,53.18,6.40,6.40,6.40,1300.00
180,4.80,24.00,16.80,16.80,16.80,16.80,1,1708,0,1,1,309.23,26.73,29.53,32.88,6.40,6.40,6.40,0.00
181,4.80,24.00,16.80,16.80,16.80,16.80,1,1709,0,1,1,308.76,49.27,53.64,60.12,6.40,6.40,6.40,0.00
182,4.80,24.00,16.80,16.80,16.80,16.80,1,1710,0,1,1,318.11,38.84,42.22,49.25,6.40,6.40,6.40,0.00
183,13.00,65.00,45.50,45.50,45.50,45.50,1,1711,0,1,1,789.55,49.43,54.25,60.14,17.33,17.33,17.33,3100.00
184,14.00,70.00,49.00,49.00,49.00,49.00,1,1712,0,2,2,1225.72,36.51,40.45,45.43,18.67,18.67,18.67,4800.00
185,13.40,67.00,46.90,46.90,46.90,46.90,1,1713,0,1,1,1100.11,45.30,50.51,56.66,17.87,17.87,17.87,4500.00
186,13.40,67.00,46.90,46.90,46.90,46.90,1,1714,0,2,2,1108.18,34.91,37.10,44.37,17.87,17.87,17.87,4400.00
187,14.00,70.00,49.00,49.00,49.00,49.00,1,1715,0,4,4,843.59,42.31,46.42,53.20,18.67,18.67,18.67,5000.00
188,4.80,23.99,16.79,16.79,16.79,16.79,1,1716,0,1,1,305.53,39.34,43.51,49.43,6.40,6.40,6.40,1200.00
189,4.80,23.99,16.79,16.79,16.79,16.79,1,1717,0,4,4,317.01,37.51,40.71,46.55,6.40,6.40,6.40,1100.00
190,4.80,23.99,16.79,16.79,16.79,16.79,1,1718,0,1,1,322.11,34.13,37.34,40.33,6.40,6.40,6.40,0.00
191,4.80,23.99,16.79,16.79,16.79,16.79,1,1719,0,1,1,300.75,29.78,32.93,37.47,6.40,6.40,6.40,0.00
192,4.80,23.99,16.79,16.79,16.79,16.79,1,1720,0,4,4,301.03,50.61,55.83,66.52,6.40,6.40,6.40,0.00
193,5.80,28.98,20.29,20.29,20.29,20.29,1,1721,0,1,1,454.65,49.55,55.80,64.84,7.73,7.73,7.73,1400.00
