Unit,Min Power (MW),Max Power (MW),Ramp-Down Limit (MW),Ramp-Up Limit (MW),Shutdown Ramp Limit (MW),Startup Ramp Limit (MW),Initial State,Bus,Always On,Minimum Uptime (h),Minimum Downtime (h),Price Min Power ($),Price Segment 1 ($/MW),Price Segment 2 ($/MW),Price Segment 3 ($/MW),Offer Segment 1 (MW),Offer Segment 2 (MW),Offer Segment 3 (MW),Startup Cost ($)
23,0,900.00,630.00,630.00,630.00,630.00,1,108,0,4,4,0.00,47.27,52.85,61.71,300.00,300.00,300.00,0.00
24,0,152.00,106.40,106.40,106.40,106.40,1,109,0,2,2,0.00,31.31,34.98,41.45,50.67,50.67,50.67,0.00
25,0,800.00,560.00,560.00,560.00,560.00,1,110,0,1,1,0.00,27.86,31.34,35.61,266.67,266.67,266.67,0.00
26,0,2100.00,1470.00,1470.00,1470.00,1470.00,1,111,0,4,4,0.00,35.29,38.38,43.87,700.00,700.00,700.00,0.00
27,0,400.00,280.00,280.00,280.00,280.00,1,112,0,1,1,0.00,30.81,33.41,38.60,133.33,133.33,133.33,0.00
28,0,2593.00,1815.10,1815.10,1815.10,1815.10,1,115,0,2,2,0.00,31.61,34.04,38.11,864.33,864.33,864.33,0.00
29,0,2813.00,1969.10,1969.10,1969.10,1969.10,1,116,0,1,1,0.00,44.35,47.98,54.18,937.67,937.67,937.67,0.00
30,0,2727.00,1908.90,1908.90,1908.90,1908.90,1,117,0,4,4,0.00,34.42,38.05,43.73,909.00,909.00,909.00,0.00
31,0,4320.00,3024.00,3024.00,3024.00,3024.00,1,118,0,2,2,0.00,34.33,37.81,41.17,1440.00,1440.00,1440.00,0.00
32,0,9054.00,6337.80,6337.80,6337.80,6337.80,1,119,0,2,2,0.00,36.27,38.85,41.18,3018.00,3018.00,3018.00,0.00
33,0,3097.00,2167.90,2167.90,2167.90,2167.90,1,121,0,1,1,0.00,30.73,34.43,42.41,1032.33,1032.33,1032.33,0.00
34,0,1109.00,776.30,776.30,776.30,776.30,1,122,0,1,1,0.00,57.55,63.93,76.68,369.67,369.67,369.67,0.00
35,0,3105.00,2173.50,2173.50,2173.50,2173.50,1,124,0,2,2,0.00,52.10,58.63,68.77,1035.00,1035.00,1035.00,0.00
36,0,13063.00,9144.10,9144.10,9144.10,9144.10,1,128,0,1,1,0.00,52.70,60.37,71.10,4354.33,4354.33,4354.33,0.00
37,0,6037.00,4225.90,4225.90,4225.90,4225.90,1,130,0,4,4,0.00,30.26,32.53,39.53,2012.33,2012.33,2012.33,0.00
38,0,28400.00,19880.00,19880.00,19880.00,19880.00,1,131,0,4,4,0.00,33.65,37.73,42.56,9466.67,9466.67,9466.67,0.00
39,0,3195.00,2236.50,2236.50,2236.50,2236.50,1,132,0,4,4,0.00,36.04,39.53,44.86,1065.00,1065.00,1065.00,0.00
40,0,20726.00,14508.20,14508.20,14508.20,14508.20,1,134,0,2,2,0.00,37.11,41.67,48.96,6908.67,6908.67,6908.67,0.00
41,0,6082.00,4257.40,4257.40,4257.40,4257.40,1,135,0,4,4,0.00,32.66,36.08,40.01,2027.33,2027.33,2027.33,0.00
42,0,52050.00,36435.00,36435.00,36435.00,36435.00,1,136,0,2,2,0.00,32.71,37.76,45.92,17350.00,17350.00,17350.00,0.00
43,0,12168.00,8517.60,8517.60,8517.60,8517.60,1,137,0,2,2,0.00,48.39,53.09,62.40,4056.00,4056.00,4056.00,0.00
44,0,56934.00,39853.80,39853.80,39853.80,39853.80,1,139,0,1,1,0.00,42.67,49.07,54.83,18978.00,18978.00,18978.00,0.00
45,0,23223.00,16256.10,16256.10,16256.10,16256.10,1,140,0,4,4,0.00,47.21,51.97,60.25,7741.00,7741.00,7741.00,0.00
46,0,38011.00,26607.70,26607.70,26607.70,26607.70,1,141,0,2,2,0.00,49.11,55.00,62.17,12670.33,12670.33,12670.33,0.00
47,0,24549.00,17184.30,17184.30,17184.30,17184.30,1,142,0,1,1,0.00,29.79,32.86,37.34,8183.00,8183.00,8183.00,0.00
48,0,5354.00,3747.80,3747.80,3747.80,3747.80,1,143,0,4,4,0.00,25.87,27.97,32.14,1784.67,1784.67,1784.67,0.00
49,0,11497.00,8047.90,8047.90,8047.90,8047.90,1,144,0,1,1,0.00,52.97,59.04,69.90,3832.33,3832.33,3832.33,0.00
50,0,14218.62,9953.03,9953.03,9953.03,9953.03,1,145,0,2,2,0.00,42.52,46.93,55.46,4739.54,4739.54,4739.54,0.00
