Bus,Demand 1 (MW),Demand 2 (MW),Demand 3 (MW),Demand 4 (MW),Demand 5 (MW),Demand 6 (MW),Demand 7 (MW),Demand 8 (MW),Demand 9 (MW),Demand 10 (MW),Demand 11 (MW),Demand 12 (MW),Demand 13 (MW),Demand 14 (MW),Demand 15 (MW),Demand 16 (MW),Demand 17 (MW),Demand 18 (MW),Demand 19 (MW),Demand 20 (MW),Demand 21 (MW),Demand 22 (MW),Demand 23 (MW),Demand 24 (MW),Zone
12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
15,0.16,0.15,0.15,0.14,0.14,0.15,0.18,0.21,0.23,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.24,0.25,0.25,0.24,0.22,0.20,0.18,0.15,1
16,8.47,7.96,7.59,7.46,7.46,7.59,9.36,10.87,12.01,12.14,12.14,12.01,12.01,12.01,11.76,11.88,12.52,12.64,12.64,12.14,11.50,10.49,9.23,7.96,1
17,156.08,146.76,139.78,137.45,137.45,139.78,172.39,200.35,221.31,223.64,223.64,221.31,221.31,221.31,216.65,218.98,230.63,232.96,232.96,223.64,211.99,193.36,170.06,146.76,1
18,44.82,42.14,40.14,39.47,39.47,40.14,49.50,57.53,63.55,64.22,64.22,63.55,63.55,63.55,62.21,62.88,66.22,66.89,66.89,64.22,60.87,55.52,48.83,42.14,1
19,55.59,52.27,49.78,48.95,48.95,49.78,61.40,71.36,78.82,79.65,79.65,78.82,78.82,78.82,77.16,77.99,82.14,82.97,82.97,79.65,75.50,68.87,60.57,52.27,1
20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
21,123.76,116.38,110.83,108.99,108.99,110.83,136.70,158.86,175.49,177.33,177.33,175.49,175.49,175.49,171.79,173.64,182.88,184.72,184.72,177.33,168.10,153.32,134.85,116.38,1
22,64.23,60.39,57.52,56.56,56.56,57.52,70.94,82.44,91.07,92.03,92.03,91.07,91.07,91.07,89.15,90.11,94.90,95.86,95.86,92.03,87.23,79.56,69.98,60.39,1
23,12.34,11.60,11.05,10.86,10.86,11.05,13.62,15.83,17.49,17.67,17.67,17.49,17.49,17.49,17.12,17.31,18.23,18.41,18.41,17.67,16.75,15.28,13.44,11.60,1
24,41.86,39.36,37.48,36.86,36.86,37.48,46.23,53.73,59.35,59.98,59.98,59.35,59.35,59.35,58.10,58.73,61.85,62.47,62.47,59.98,56.85,51.85,45.61,39.36,1
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
27,53.54,50.34,47.94,47.14,47.14,47.94,59.13,68.72,75.91,76.71,76.71,75.91,75.91,75.91,74.31,75.11,79.10,79.90,79.90,76.71,72.71,66.32,58.33,50.34,1
28,1.32,1.24,1.18,1.16,1.16,1.18,1.45,1.69,1.87,1.89,1.89,1.87,1.87,1.87,1.83,1.85,1.94,1.96,1.96,1.89,1.79,1.63,1.43,1.24,1
29,35.20,33.10,31.52,30.99,30.99,31.52,38.87,45.18,49.91,50.43,50.43,49.91,49.91,49.91,48.86,49.38,52.01,52.53,52.53,50.43,47.80,43.60,38.35,33.10,1
30,32.40,30.47,29.02,28.53,28.53,29.02,35.79,41.59,45.94,46.43,46.43,45.94,45.94,45.94,44.97,45.46,47.88,48.36,48.36,46.43,44.01,40.14,35.30,30.47,1
31,34.70,32.63,31.08,30.56,30.56,31.08,38.33,44.54,49.21,49.72,49.72,49.21,49.21,49.21,48.17,48.69,51.28,51.80,51.80,49.72,47.13,42.99,37.81,32.63,1
32,9.37,8.82,8.40,8.26,8.26,8.40,10.35,12.03,13.29,13.43,13.43,13.29,13.29,13.29,13.01,13.15,13.85,13.99,13.99,13.43,12.73,11.61,10.21,8.82,1
33,59.79,56.22,53.54,52.65,52.65,53.54,66.03,76.74,84.77,85.66,85.66,84.77,84.77,84.77,82.99,83.88,88.34,89.23,89.23,85.66,81.20,74.06,65.14,56.22,1
34,2.22,2.09,1.99,1.96,1.96,1.99,2.45,2.85,3.15,3.18,3.18,3.15,3.15,3.15,3.08,3.12,3.28,3.31,3.31,3.18,3.02,2.75,2.42,2.09,1
35,11.35,10.67,10.16,9.99,9.99,10.16,12.53,14.57,16.09,16.26,16.26,16.09,16.09,16.09,15.75,15.92,16.77,16.94,16.94,16.26,15.41,14.06,12.36,10.67,1
36,1.64,1.55,1.47,1.45,1.45,1.47,1.82,2.11,2.33,2.36,2.36,2.33,2.33,2.33,2.28,2.31,2.43,2.45,2.45,2.36,2.23,2.04,1.79,1.55,1
37,0.33,0.31,0.29,0.29,0.29,0.29,0.36,0.42,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.46,0.49,0.49,0.49,0.47,0.45,0.41,0.36,0.31,1
38,25.00,23.51,22.39,22.01,22.01,22.39,27.61,32.09,35.45,35.82,35.82,35.45,35.45,35.45,34.70,35.07,36.94,37.31,37.31,35.82,33.95,30.97,27.24,23.51,1
39,1.56,1.47,1.40,1.38,1.38,1.40,1.73,2.01,2.22,2.24,2.24,2.22,2.22,2.22,2.17,2.19,2.31,2.33,2.33,2.24,2.12,1.94,1.70,1.47,1
40,15.54,14.61,13.92,13.69,13.69,13.92,17.17,19.95,22.04,22.27,22.27,22.04,22.04,22.04,21.57,21.81,22.97,23.20,23.20,22.27,21.11,19.25,16.93,14.61,1
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
42,81.66,76.78,73.13,71.91,71.91,73.13,90.19,104.82,115.79,117.01,117.01,115.79,115.79,115.79,113.35,114.57,120.66,121.88,121.88,117.01,110.91,101.16,88.97,76.78,1
43,31.83,29.93,28.50,28.03,28.03,28.50,35.15,40.85,45.13,45.60,45.60,45.13,45.13,45.13,44.18,44.65,47.03,47.50,47.50,45.60,43.23,39.43,34.68,29.93,1
44,73.85,69.44,66.13,65.03,65.03,66.13,81.56,94.79,104.71,105.81,105.81,104.71,104.71,104.71,102.50,103.61,109.12,110.22,110.22,105.81,100.30,91.48,80.46,69.44,1
45,52.55,49.41,47.06,46.27,46.27,47.06,58.04,67.45,74.51,75.29,75.29,74.51,74.51,74.51,72.94,73.72,77.65,78.43,78.43,75.29,71.37,65.10,57.25,49.41,1
46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
47,27.22,25.59,24.38,23.97,23.97,24.38,30.06,34.94,38.60,39.00,39.00,38.60,38.60,38.60,37.78,38.19,40.22,40.63,40.63,39.00,36.97,33.72,29.66,25.59,1
48,138.48,130.22,124.02,121.95,121.95,124.02,152.95,177.76,196.36,198.43,198.43,196.36,196.36,196.36,192.23,194.29,204.63,206.69,206.69,198.43,188.09,171.56,150.89,130.22,1
49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
51,24.26,22.81,21.72,21.36,21.36,21.72,26.79,31.14,34.40,34.76,34.76,34.40,34.40,34.40,33.67,34.04,35.85,36.21,36.21,34.76,32.95,30.05,26.43,22.81,1
52,1.32,1.24,1.18,1.16,1.16,1.18,1.45,1.69,1.87,1.89,1.89,1.87,1.87,1.87,1.83,1.85,1.94,1.96,1.96,1.89,1.79,1.63,1.43,1.24,1
53,12.25,11.52,10.97,10.79,10.79,10.97,13.53,15.73,17.37,17.56,17.56,17.37,17.37,17.37,17.01,17.19,18.11,18.29,18.29,17.56,16.64,15.18,13.35,11.52,1
54,8.14,7.66,7.29,7.17,7.17,7.29,8.99,10.45,11.54,11.67,11.67,11.54,11.54,11.54,11.30,11.42,12.03,12.15,12.15,11.67,11.06,10.09,8.87,7.66,1
55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
56,94.49,88.85,84.62,83.21,83.21,84.62,104.36,121.28,133.98,135.39,135.39,133.98,133.98,133.98,131.16,132.57,139.62,141.03,141.03,135.39,128.34,117.05,102.95,88.85,1
57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
58,87.17,81.97,78.06,76.76,76.76,78.06,96.28,111.89,123.60,124.90,124.90,123.60,123.60,123.60,121.00,122.30,128.80,130.10,130.10,124.90,118.39,107.99,94.98,81.97,1
59,4.69,4.41,4.20,4.13,4.13,4.20,5.18,6.02,6.65,6.72,6.72,6.65,6.65,6.65,6.51,6.58,6.93,7.00,7.00,6.72,6.37,5.81,5.11,4.41,1
60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
61,53.95,50.73,48.31,47.51,47.51,48.31,59.58,69.24,76.49,77.30,77.30,76.49,76.49,76.49,74.88,75.69,79.71,80.52,80.52,77.30,73.27,66.83,58.78,50.73,1
62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
63,120.39,113.21,107.81,106.02,106.02,107.81,132.97,154.53,170.71,172.50,172.50,170.71,170.71,170.71,167.11,168.91,177.89,179.69,179.69,172.50,163.52,149.14,131.17,113.21,1
64,64.72,60.86,57.96,56.99,56.99,57.96,71.48,83.07,91.77,92.73,92.73,91.77,91.77,91.77,89.83,90.80,95.63,96.60,96.60,92.73,87.90,80.17,70.52,60.86,1
65,102.96,96.81,92.20,90.67,90.67,92.20,113.72,132.16,145.99,147.52,147.52,145.99,145.99,145.99,142.91,144.45,152.13,153.67,153.67,147.52,139.84,127.55,112.18,96.81,1
66,4.93,4.64,4.42,4.34,4.34,4.42,5.45,6.33,7.00,7.07,7.07,7.00,7.00,7.00,6.85,6.92,7.29,7.36,7.36,7.07,6.70,6.11,5.38,4.64,1
67,29.69,27.91,26.59,26.14,26.14,26.59,32.79,38.11,42.09,42.54,42.54,42.09,42.09,42.09,41.21,41.65,43.87,44.31,44.31,42.54,40.32,36.78,32.35,27.91,1
68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
69,43.83,41.21,39.25,38.60,38.60,39.25,48.41,56.26,62.15,62.80,62.80,62.15,62.15,62.15,60.84,61.50,64.77,65.42,65.42,62.80,59.53,54.30,47.76,41.21,1
70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
71,35.69,33.56,31.96,31.43,31.43,31.96,39.42,45.81,50.61,51.14,51.14,50.61,50.61,50.61,49.54,50.07,52.74,53.27,53.27,51.14,48.47,44.21,38.89,33.56,1
72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
73,33.96,31.94,30.41,29.91,29.91,30.41,37.51,43.59,48.16,48.66,48.66,48.16,48.16,48.16,47.14,47.65,50.18,50.69,50.69,48.66,46.13,42.07,37.00,31.94,1
74,31.66,29.77,28.35,27.88,27.88,28.35,34.97,40.64,44.89,45.36,45.36,44.89,44.89,44.89,43.95,44.42,46.78,47.25,47.25,45.36,43.00,39.22,34.50,29.77,1
75,16.12,15.16,14.43,14.19,14.19,14.43,17.80,20.69,22.85,23.09,23.09,22.85,22.85,22.85,22.37,22.61,23.82,24.06,24.06,23.09,21.89,19.97,17.56,15.16,1
76,263.73,247.98,236.18,232.24,232.24,236.18,291.28,338.52,373.95,377.88,377.88,373.95,373.95,373.95,366.07,370.01,389.69,393.63,393.63,377.88,358.20,326.71,287.35,247.98,1
77,115.87,108.95,103.76,102.03,102.03,103.76,127.98,148.73,164.29,166.02,166.02,164.29,164.29,164.29,160.83,162.56,171.21,172.94,172.94,166.02,157.38,143.54,126.25,108.95,1
78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
82,12.83,12.06,11.49,11.30,11.30,11.49,14.17,16.47,18.19,18.38,18.38,18.19,18.19,18.19,17.81,18.00,18.96,19.15,19.15,18.38,17.42,15.89,13.98,12.06,1
83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
84,5.26,4.95,4.71,4.63,4.63,4.71,5.81,6.76,7.46,7.54,7.54,7.46,7.46,7.46,7.31,7.38,7.78,7.86,7.86,7.54,7.15,6.52,5.73,4.95,1
85,3.95,3.71,3.53,3.48,3.48,3.53,4.36,5.07,5.60,5.66,5.66,5.60,5.60,5.60,5.48,5.54,5.83,5.89,5.89,5.66,5.36,4.89,4.30,3.71,1
86,14.31,13.45,12.81,12.60,12.60,12.81,15.80,18.37,20.29,20.50,20.50,20.29,20.29,20.29,19.86,20.08,21.14,21.36,21.36,20.50,19.43,17.73,15.59,13.45,1
87,8.22,7.73,7.36,7.24,7.24,7.36,9.08,10.56,11.66,11.78,11.78,11.66,11.66,11.66,11.41,11.54,12.15,12.27,12.27,11.78,11.17,10.19,8.96,7.73,1
88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
89,51.89,48.79,46.47,45.69,45.69,46.47,57.31,66.61,73.58,74.35,74.35,73.58,73.58,73.58,72.03,72.80,76.67,77.45,77.45,74.35,70.48,64.28,56.54,48.79,1
90,36.27,34.10,32.48,31.94,31.94,32.48,40.05,46.55,51.42,51.96,51.96,51.42,51.42,51.42,50.34,50.88,53.59,54.13,54.13,51.96,49.26,44.93,39.51,34.10,1
91,133.47,125.50,119.52,117.53,117.53,119.52,147.41,171.32,189.25,191.24,191.24,189.25,189.25,189.25,185.26,187.25,197.21,199.21,199.21,191.24,181.28,165.34,145.42,125.50,1
92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
93,47.94,45.08,42.93,42.22,42.22,42.93,52.95,61.54,67.98,68.70,68.70,67.98,67.98,67.98,66.55,67.26,70.84,71.56,71.56,68.70,65.12,59.39,52.24,45.08,1
94,26.73,25.13,23.93,23.54,23.54,23.93,29.52,34.31,37.90,38.29,38.29,37.90,37.90,37.90,37.10,37.50,39.49,39.89,39.89,38.29,36.30,33.11,29.12,25.13,1
95,1.23,1.16,1.10,1.09,1.09,1.10,1.36,1.58,1.75,1.77,1.77,1.75,1.75,1.75,1.71,1.73,1.82,1.84,1.84,1.77,1.68,1.53,1.34,1.16,1
96,45.81,43.07,41.02,40.34,40.34,41.02,50.59,58.79,64.95,65.63,65.63,64.95,64.95,64.95,63.58,64.26,67.68,68.37,68.37,65.63,62.21,56.74,49.91,43.07,1
97,24.75,23.28,22.17,21.80,21.80,22.17,27.34,31.77,35.10,35.47,35.47,35.10,35.10,35.10,34.36,34.73,36.58,36.94,36.94,35.47,33.62,30.66,26.97,23.28,1
98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
100,156.33,147.00,140.00,137.66,137.66,140.00,172.66,200.66,221.66,224.00,224.00,221.66,221.66,221.66,217.00,219.33,231.00,233.33,233.33,224.00,212.33,193.66,170.33,147.00,1
101,30.26,28.46,27.10,26.65,26.65,27.10,33.42,38.84,42.91,43.36,43.36,42.91,42.91,42.91,42.01,42.46,44.72,45.17,45.17,43.36,41.10,37.49,32.97,28.46,1
102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
103,29.36,27.61,26.29,25.85,25.85,26.29,32.43,37.68,41.63,42.07,42.07,41.63,41.63,41.63,40.75,41.19,43.38,43.82,43.82,42.07,39.87,36.37,31.99,27.61,1
104,27.96,26.29,25.04,24.62,24.62,25.04,30.88,35.89,39.64,40.06,40.06,39.64,39.64,39.64,38.81,39.23,41.31,41.73,41.73,40.06,37.98,34.64,30.46,26.29,1
105,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
106,13.08,12.29,11.71,11.51,11.51,11.71,14.44,16.78,18.54,18.74,18.74,18.54,18.54,18.54,18.15,18.34,19.32,19.52,19.52,18.74,17.76,16.20,14.25,12.29,1
107,33.22,31.24,29.75,29.26,29.26,29.75,36.69,42.64,47.11,47.60,47.60,47.11,47.11,47.11,46.12,46.61,49.09,49.59,49.59,47.60,45.12,41.16,36.20,31.24,1
108,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
109,14.97,14.07,13.40,13.18,13.18,13.40,16.53,19.21,21.22,21.45,21.45,21.22,21.22,21.22,20.77,21.00,22.12,22.34,22.34,21.45,20.33,18.54,16.31,14.07,1
110,27.30,25.67,24.45,24.04,24.04,24.45,30.15,35.04,38.71,39.12,39.12,38.71,38.71,38.71,37.90,38.30,40.34,40.75,40.75,39.12,37.08,33.82,29.75,25.67,1
111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
112,20.07,18.87,17.97,17.67,17.67,17.97,22.16,25.76,28.45,28.75,28.75,28.45,28.45,28.45,27.85,28.15,29.65,29.95,29.95,28.75,27.25,24.86,21.86,18.87,1
113,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
114,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
116,61.59,57.92,55.16,54.24,54.24,55.16,68.03,79.06,87.34,88.25,88.25,87.34,87.34,87.34,85.50,86.42,91.01,91.93,91.93,88.25,83.66,76.30,67.11,57.92,1
117,23.85,22.42,21.36,21.00,21.00,21.36,26.34,30.61,33.81,34.17,34.17,33.81,33.81,33.81,33.10,33.46,35.24,35.59,35.59,34.17,32.39,29.54,25.98,22.42,1
118,9.37,8.82,8.40,8.26,8.26,8.40,10.35,12.03,13.29,13.43,13.43,13.29,13.29,13.29,13.01,13.15,13.85,13.99,13.99,13.43,12.73,11.61,10.21,8.82,1
119,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
121,4.69,4.41,4.20,4.13,4.13,4.20,5.18,6.02,6.65,6.72,6.72,6.65,6.65,6.65,6.51,6.58,6.93,7.00,7.00,6.72,6.37,5.81,5.11,4.41,1
122,44.49,41.83,39.84,39.18,39.18,39.84,49.14,57.11,63.08,63.75,63.75,63.08,63.08,63.08,61.75,62.42,65.74,66.40,66.40,63.75,60.43,55.11,48.47,41.83,1
123,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
124,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
125,84.95,79.88,76.07,74.81,74.81,76.07,93.82,109.04,120.45,121.72,121.72,120.45,120.45,120.45,117.91,119.18,125.52,126.79,126.79,121.72,115.38,105.24,92.56,79.88,1
126,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
127,13.57,12.76,12.15,11.95,11.95,12.15,14.99,17.42,19.24,19.44,19.44,19.24,19.24,19.24,18.83,19.04,20.05,20.25,20.25,19.44,18.43,16.81,14.78,12.76,1
128,38.65,36.34,34.61,34.04,34.04,34.61,42.69,49.61,54.80,55.38,55.38,54.80,54.80,54.80,53.65,54.23,57.11,57.69,57.69,55.38,52.50,47.88,42.11,36.34,1
129,36.02,33.87,32.26,31.72,31.72,32.26,39.78,46.23,51.07,51.61,51.61,51.07,51.07,51.07,50.00,50.53,53.22,53.76,53.76,51.61,48.92,44.62,39.24,33.87,1
130,13.49,12.68,12.08,11.88,11.88,12.08,14.90,17.31,19.12,19.32,19.32,19.12,19.12,19.12,18.72,18.92,19.93,20.13,20.13,19.32,18.32,16.71,14.69,12.68,1
131,46.79,44.00,41.90,41.20,41.20,41.90,51.68,60.06,66.35,67.05,67.05,66.35,66.35,66.35,64.95,65.65,69.14,69.84,69.84,67.05,63.55,57.97,50.98,44.00,1
132,2.63,2.47,2.36,2.32,2.32,2.36,2.91,3.38,3.73,3.77,3.77,3.73,3.73,3.73,3.65,3.69,3.89,3.93,3.93,3.77,3.57,3.26,2.87,2.47,1
133,36.18,34.02,32.40,31.86,31.86,32.40,39.96,46.44,51.31,51.85,51.85,51.31,51.31,51.31,50.23,50.77,53.47,54.01,54.01,51.85,49.15,44.82,39.42,34.02,1
134,23.44,22.04,20.99,20.64,20.64,20.99,25.89,30.08,33.23,33.58,33.58,33.23,33.23,33.23,32.53,32.88,34.63,34.98,34.98,33.58,31.83,29.03,25.54,22.04,1
135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
