Line,Source,Target,Reactance,Flow Limit (MW),Vulnerable?,Zone
56,1617,26,0.00077000,379,0,2
57,2239,27,0.00343700,290,1,2
58,2245,27,0.03687900,522,1,2
59,64,27,0.00345700,418,1,2
60,1342,28,0.01118000,304,1,2
61,1666,28,0.00312100,270,1,2
62,1046,29,0.03552500,99999,0,1
63,1779,30,0.00014400,701,0,2
64,1779,31,0.00016200,251,0,2
65,285,32,0.17309100,99999,1,1
66,343,32,0.06878300,99999,1,1
67,928,32,0.20282200,99999,1,1
68,1502,33,0.00116500,405,0,2
69,2237,34,0.13159500,99999,0,1
70,726,35,0.22474200,99999,0,1
71,755,35,0.08969500,99999,0,1
72,1573,35,0.25573200,99999,0,1
73,2381,35,0.00050400,99999,0,1
74,2238,36,0.00113600,99999,0,1
75,1609,37,0.13086400,99999,0,1
76,275,38,0.15744500,99999,1,1
77,1773,38,0.10304900,99999,0,1
78,2448,38,0.05240600,99999,1,1
79,954,39,0.02074100,99999,0,1
80,843,40,0.08289200,99999,1,1
81,1935,40,0.09869000,99999,1,1
82,661,41,0.00529100,99999,0,1
83,742,42,0.03792600,492,1,2
84,2363,42,0.01165400,492,1,2
85,114,43,0.00946200,463,1,2
86,693,43,0.00693300,432,1,2
87,939,43,0.02873300,432,1,2
88,1522,43,0.01062700,481,1,2
89,1309,44,0.00353600,506,0,1
90,1309,44,0.00353600,506,0,1
91,264,45,0.11070800,99999,1,1
92,284,45,0.22559800,99999,1,1
93,326,45,0.08868700,99999,0,1
94,2264,45,0.08516000,99999,1,1
95,2266,45,0.06802700,99999,1,1
96,2078,45,0.15016400,99999,0,1
97,201,46,0.02038500,99999,1,1
98,2337,46,0.04886900,351,1,1
99,2367,46,0.01625700,311,1,1
100,307,47,0.16326500,99999,1,1
101,1932,47,0.37339400,99999,1,1
102,459,48,0.00341700,452,1,2
103,481,48,0.00719800,448,1,2
104,2286,48,0.00243600,348,0,2
105,459,48,0.00345700,356,1,2
106,481,48,0.00724900,540,1,2
107,2285,48,0.00246900,405,0,2
108,481,48,0.00726900,540,1,2
109,447,51,0.06827900,99999,0,1
110,1988,51,0.15041600,99999,0,1
111,447,51,0.06827900,99999,0,1
112,1884,52,0.24590600,99999,1,1
113,2451,52,0.08843500,99999,1,1
114,1194,53,0.08138100,99999,1,1
115,1857,53,0.04258000,99999,0,1
116,2303,53,0.02242400,99999,1,1
117,2452,54,0.03048600,99999,1,1
118,1194,54,0.08843500,99999,1,1
119,2302,54,0.02066000,99999,1,1
120,1302,55,0.01169400,467,1,1
121,1481,55,0.00713100,413,0,1
122,1998,55,0.00859300,541,1,1
123,1999,55,0.00859300,541,1,1
124,1999,55,0.00853300,541,1,1
125,335,56,0.00092800,99999,0,1
126,511,56,0.00159000,422,1,1
127,1763,56,0.00171100,385,1,1
128,1787,56,0.00335800,385,1,1
129,531,57,0.00104700,452,1,2
130,761,58,0.00047400,452,0,2
131,1472,57,0.00223200,452,1,2
132,260,59,0.10808800,99999,0,1
133,1327,59,0.15419500,99999,1,1
134,1976,60,0.10683600,99999,1,1
135,2260,60,0.02075600,99999,1,1
136,1310,61,0.00511800,389,1,2
137,1310,61,0.00523500,419,1,2
138,376,62,0.01946000,1579,1,2
139,743,63,0.00877000,321,1,2
140,1802,63,0.04318000,321,1,2
141,212,64,0.03245400,487,0,2
142,295,64,0.04274600,418,0,2
143,325,64,0.03124900,327,1,2
144,467,65,0.00765200,2487,1,2
145,1189,65,0.02163400,2487,1,2
146,1464,65,0.01430100,2487,1,2
147,2016,65,0.01531200,2487,1,2
148,467,65,0.00757600,2487,1,2
149,1189,65,0.02163300,2487,1,2
150,1464,65,0.01428700,2487,1,2
151,2015,65,0.01533900,2487,1,2
152,2016,65,0.01787400,1382,1,2
153,200,66,0.01159000,99999,0,1
154,1862,67,0.19072800,99999,1,1
155,1974,68,0.29453300,99999,1,1
156,2053,67,0.14562900,99999,1,1
157,70,68,0.00031300,99999,1,1
158,870,69,0.00347700,254,0,2
159,288,71,0.33200000,99999,1,1
160,2081,72,0.00345700,99999,0,1
161,2476,71,0.02321000,99999,1,1
162,2224,73,0.00418800,471,0,2
163,2224,74,0.00414800,471,0,2
164,1599,76,0.00440500,541,1,2
165,2421,76,0.00460200,304,1,2
166,1599,76,0.00444400,440,1,2
167,2426,77,0.01321500,541,1,2
168,2427,77,0.01303700,99999,1,2
169,2067,78,0.01026700,99999,0,2
170,2242,78,0.00751100,99999,0,2
171,81,80,0.00019800,261,0,2
172,81,79,0.00019800,261,0,2
173,443,81,0.00092800,99999,0,2
174,469,81,0.01090400,352,1,2
175,500,81,0.00201500,428,1,2
176,570,81,0.00156000,426,1,2
177,943,81,0.00017800,99999,0,2
178,1294,81,0.01244400,935,1,2
179,1910,81,0.00213300,268,0,2
180,2175,81,0.00069100,387,1,2
181,2214,81,0.00517500,323,1,2
182,443,81,0.00092800,99999,0,2
183,1294,81,0.01211500,943,1,2
184,2173,81,0.00021700,323,0,2
185,2172,81,0.00021700,323,0,2
186,1920,82,0.00156300,99999,0,1
187,2240,83,0.00098800,99999,0,1
188,140,84,0.13857400,99999,0,1
189,2234,84,0.08478200,99999,0,1
190,1785,85,0.00094800,348,0,2
191,141,86,0.21844300,99999,1,2
192,235,86,0.00050400,99999,0,2
193,417,86,0.11809000,99999,1,2
194,141,86,0.22146600,99999,1,2
195,363,87,0.22902500,99999,1,2
196,785,87,0.12320500,99999,1,2
197,1086,88,0.00707600,302,0,2
198,1990,88,0.01145700,315,0,2
199,619,89,0.00969900,566,1,2
200,665,89,0.00954100,566,1,2
201,177,90,0.05694100,99999,1,1
202,480,90,0.03854900,99999,1,1
203,711,91,0.02822700,440,1,2
204,1188,91,0.00800000,575,1,2
205,2434,91,0.02722000,440,1,2
206,1189,92,0.00191100,2487,1,2
207,2221,92,0.00332300,2487,1,2
208,177,93,0.04106800,99999,1,1
209,748,93,0.12446500,99999,1,1
210,2249,93,0.09120700,99999,1,1
211,230,94,0.03980800,99999,0,1
212,230,94,0.03980800,99999,0,1
213,1710,95,0.01814100,99999,0,1
214,801,97,0.02091200,99999,0,1
215,2123,96,0.02040800,99999,0,1
216,801,97,0.02091200,99999,0,1
217,1687,99,0.00225200,406,0,1
218,1687,98,0.00225200,406,0,1
219,159,100,0.03069600,541,1,2
220,505,100,0.04478000,405,1,2
221,1257,100,0.07832100,362,1,2
222,2021,100,0.04869100,354,1,2
223,714,101,0.05933800,409,1,2
224,1284,101,0.05663200,262,1,2
225,2242,102,0.00115600,99999,0,2
226,1667,103,0.00167900,99999,0,1
227,1667,104,0.00167900,99999,0,1
228,1105,105,0.00057300,99999,0,1
229,1585,106,0.00483600,432,0,2
230,748,107,0.16024200,99999,1,1
231,2432,107,0.14638400,99999,1,1
232,1537,108,0.00855300,346,0,1
233,529,109,0.00065200,99999,0,2
234,1386,110,0.00073100,385,0,2
235,1990,111,0.01261600,302,0,2
236,2193,112,0.02973600,303,1,2
237,2474,112,0.03043000,380,1,2
238,619,114,0.01473600,565,1,2
239,730,113,0.00383800,507,0,2
240,1216,113,0.02030600,566,1,2
241,2129,114,0.01552600,549,1,2
242,2340,113,0.00896800,566,1,2
243,729,113,0.00391100,415,0,2
244,988,113,0.01270100,501,1,2
245,867,115,0.00671700,1725,1,2
246,1217,115,0.00709800,1916,1,2
247,2225,115,0.00463100,2275,1,2
248,1217,115,0.00620100,2487,1,2
249,2221,115,0.01929800,2275,1,2
250,314,117,0.00110600,461,1,2
251,574,116,0.00193000,407,0,2
252,617,116,0.00090900,428,1,2
253,1516,116,0.00356000,416,1,2
254,1690,117,0.00126400,416,1,2
255,845,118,0.12118900,99999,1,1
256,1171,118,0.15621100,99999,1,1
257,1302,119,0.00138300,420,0,1
258,1302,120,0.00140200,420,0,1
259,637,121,0.09171100,99999,1,1
260,754,121,0.04736700,99999,0,1
261,1936,121,0.00927200,99999,1,1
262,2124,121,0.01839200,99999,1,1
263,2282,121,0.04409200,99999,1,1
264,2471,121,0.08470300,99999,0,1
265,1936,121,0.00886900,99999,1,1
266,597,122,0.00869100,525,1,1
267,1302,122,0.00466200,541,1,1
268,125,123,0.00041500,434,1,2
269,473,124,0.00010400,1047,0,2
270,678,124,0.00458400,2357,1,2
271,1087,124,0.00917900,2487,1,2
272,472,124,0.00010400,1118,0,2
273,678,124,0.00458400,2357,1,2
274,1087,124,0.00924500,2487,1,2
275,475,124,0.00010400,1382,0,2
276,474,124,0.00010400,1382,0,2
277,677,125,0.01733300,418,1,2
278,1599,125,0.06261700,471,1,2
279,2244,126,0.00009900,405,0,2
280,2243,127,0.00009900,99999,0,2
281,1152,128,0.00258800,388,0,2
282,200,129,0.11791400,99999,1,1
283,697,129,0.04772000,99999,1,1
284,2245,130,0.00019800,566,0,2
285,968,131,0.00077000,272,0,2
286,2246,132,0.00176400,99999,0,1
287,86,133,0.12043300,99999,0,2
288,2455,133,0.15666400,99999,0,2
289,86,133,0.12043300,99999,0,2
290,2122,134,0.16351700,99999,1,1
291,2338,134,0.09070300,99999,1,1
292,291,135,0.16839200,99999,1,1
293,2044,135,0.13454300,99999,1,1
294,733,137,0.01007800,99999,0,1
295,733,136,0.01209400,99999,0,1
296,276,138,0.00784200,296,1,2
297,1319,138,0.01497900,401,1,2
298,1017,139,0.08667200,99999,1,2
299,2297,139,0.00252000,99999,0,2
300,2298,139,0.00655100,99999,1,2
301,1017,139,0.08642000,99999,1,2
302,366,141,0.01588600,99999,0,2
303,1025,141,0.14646000,99999,0,2
304,1364,141,0.06016600,99999,1,2
305,1374,141,0.14537700,99999,0,2
306,1995,141,0.11816600,99999,0,2
307,1025,141,0.14724100,99999,0,2
308,1364,141,0.06039300,99999,1,2
309,1375,141,0.13026000,99999,0,2
310,1364,141,0.07621600,99999,1,2
311,1811,142,0.00258800,99999,0,2
312,1812,142,0.00258800,99999,0,2
313,860,143,0.01485500,1717,1,2
314,860,143,0.01389900,1711,1,2
315,1026,144,0.00957400,99999,1,1
316,744,144,0.01083400,99999,1,1
317,217,145,0.07336900,99999,1,1
318,216,145,0.07324300,99999,1,1
319,819,147,0.04262300,99999,0,1
320,1149,147,0.11237100,99999,1,1
321,1272,147,0.13353500,99999,1,1
322,1795,146,0.03512200,99999,0,1
323,2328,147,0.09901700,99999,1,1
324,1795,146,0.03502100,99999,0,1
325,800,148,0.02028600,420,1,1
326,1345,148,0.01603000,440,1,1
327,2037,149,0.00138500,378,0,2
328,2136,149,0.01264200,440,0,2
329,2136,149,0.01250200,502,0,2
330,614,150,0.09926900,99999,1,1
331,1591,150,0.19576700,99999,1,1
332,453,151,0.02448900,99999,1,1
333,724,151,0.08395600,99999,1,1
334,1129,151,0.05848900,99999,1,1
335,2092,151,0.02813300,99999,0,1
336,1228,152,0.07508200,99999,0,2
337,2247,153,0.00401000,471,0,2
338,826,154,0.12320500,99999,0,1
339,1975,154,0.33182200,99999,1,1
340,2305,154,0.21416000,99999,1,1
341,576,155,0.03239500,99999,1,1
342,2351,155,0.02577800,99999,1,1
343,1442,157,0.00664800,2487,0,2
344,1464,157,0.00834500,2487,1,2
345,1627,156,0.01569900,2487,1,2
346,1697,156,0.01062300,2487,1,2
347,2016,157,0.01944600,2487,1,2
348,2121,156,0.00397500,2487,1,2
349,1440,157,0.00664100,2487,0,2
350,1464,156,0.00833800,2487,1,2
351,1627,157,0.01556800,2487,1,2
352,1697,157,0.01062300,2487,1,2
353,2015,156,0.01946700,2487,1,2
354,2121,157,0.00398200,2487,1,2
355,1443,156,0.00660000,2487,0,2
356,1441,156,0.00659300,2487,0,2
357,1757,158,0.01204900,439,0,2
358,229,159,0.02326900,575,1,2
359,748,160,0.06324000,99999,0,1
360,1051,161,0.10553800,99999,0,2
361,1083,161,0.06712000,99999,0,2
362,1084,162,0.04084900,398,0,2
363,1917,163,0.00019800,99999,0,2
364,955,164,0.01280000,357,1,1
365,379,167,0.00019800,99999,0,2
366,1472,167,0.00098800,288,0,2
367,380,168,0.00019800,386,0,2
368,842,169,0.01649200,434,0,2
369,973,169,0.00356300,370,0,2
370,1199,169,0.02368200,507,1,2
371,1624,169,0.01810800,383,1,2
372,972,169,0.00356300,370,0,2
373,1472,170,0.00092800,331,0,2
374,198,171,0.00993600,307,0,1
375,1349,171,0.02891800,389,1,1
376,1719,171,0.02469100,584,1,1
377,1784,171,0.03253300,344,0,1
378,2205,171,0.03699800,428,1,1
379,2255,171,0.00989600,428,1,1
380,861,172,0.02923800,2040,1,2
381,930,172,0.01491000,1579,1,1
382,1203,172,0.02815100,1487,1,2
383,1720,172,0.00946000,1382,1,1
384,929,172,0.01617000,1579,1,1
385,1203,172,0.02816500,1487,1,2
386,1877,172,0.01607300,2040,1,2
387,1320,173,0.00231500,99999,0,2
388,631,174,0.00428300,99999,0,1
389,828,174,0.02640500,99999,1,1
390,1676,174,0.08767900,99999,1,1
391,2044,174,0.21068300,99999,1,1
392,630,174,0.00390900,99999,0,1
393,2012,175,0.13857400,99999,1,1
394,2449,175,0.03804500,99999,1,1
395,766,176,0.07205800,99999,1,1
396,807,176,0.24766900,99999,1,1
397,1036,176,0.14865200,99999,1,1
398,1095,176,0.33051100,99999,1,1
399,1717,176,0.08642000,99999,1,1
400,2397,177,0.07709700,99999,1,1
401,487,178,0.03705200,99999,0,1
402,1708,179,0.10078100,99999,0,1
403,225,180,0.00090900,405,0,2
404,1528,181,0.00302300,99999,0,1
405,375,182,0.01569400,413,1,2
406,1207,182,0.04476100,413,1,2
407,1199,183,0.02172800,831,1,2
408,2441,183,0.01720500,935,1,2
409,1686,184,0.01587300,99999,1,1
410,2269,184,0.00629900,99999,0,1
411,1686,184,0.01612500,99999,1,1
412,740,184,0.03859300,99999,1,1
413,468,185,0.00136300,331,1,2
414,571,185,0.00142200,339,1,2
415,651,186,0.10821400,99999,1,1
416,2360,186,0.06021700,99999,1,1
417,1739,187,0.16830400,99999,1,1
418,2439,187,0.19601900,99999,1,1
419,2252,188,0.02595100,99999,0,1
420,2129,189,0.01195100,432,1,2
421,2254,189,0.00533300,432,1,2
422,1543,190,0.02040800,99999,0,1
423,605,191,0.01001500,540,0,2
424,643,191,0.02114600,540,1,2
425,2107,191,0.01076500,540,1,2
426,2395,191,0.01720100,540,1,2
427,209,191,0.00144200,545,0,2
428,2107,191,0.01072600,535,1,2
429,210,191,0.00108600,545,0,2
430,999,192,0.00945300,2487,1,2
431,1200,192,0.03536000,1579,1,2
432,2158,192,0.00805400,2487,1,2
433,999,193,0.00938400,2487,1,2
434,2159,193,0.00806100,2487,1,2
435,211,192,0.00037400,921,0,2
436,1526,194,0.06955100,391,1,2
437,1582,194,0.07036100,412,1,2
438,1847,195,0.00453500,99999,1,1
439,1309,196,0.01046900,461,1,1
440,1561,196,0.01017300,482,1,1
441,2040,197,0.00657000,1633,1,1
442,2040,197,0.00657200,1633,1,1
443,1765,199,0.16345700,99999,0,1
444,436,200,0.00079700,99999,0,1
445,698,200,0.02197000,99999,0,1
446,962,200,0.19727900,99999,1,1
447,969,200,0.01285000,99999,0,1
448,1381,200,0.01285000,99999,0,1
449,697,200,0.04053900,99999,1,1
450,971,200,0.01285000,99999,0,1
451,970,200,0.01310200,99999,0,1
452,963,201,0.01532800,288,1,1
453,2256,202,0.00009700,473,0,1
454,1534,203,0.05946100,99999,1,1
455,2230,203,0.15268300,99999,1,1
456,243,204,0.00019800,288,0,2
457,244,208,0.00014500,1382,0,2
458,244,205,0.00015900,1382,0,2
459,244,207,0.00016600,1737,0,2
460,244,206,0.00018000,1382,0,2
461,2403,213,0.00031300,99999,1,1
462,2404,213,0.00031300,99999,1,1
463,1309,214,0.00217700,405,0,1
464,1297,215,0.01424700,2389,1,2
465,1380,215,0.00648900,2487,1,2
466,1412,215,0.00015200,2487,0,2
467,1296,215,0.01462000,2487,1,2
468,1379,215,0.00648900,2487,1,2
469,1413,215,0.00010400,2487,0,2
470,632,216,0.10204100,99999,1,1
471,1255,216,0.08490800,99999,1,1
472,1273,217,0.04870200,99999,1,1
473,1586,216,0.02272600,99999,0,1
474,1668,217,0.11791400,99999,0,1
475,1861,216,0.11363100,99999,0,1
476,2415,217,0.01839200,99999,1,1
477,1273,216,0.05600900,99999,1,1
478,606,218,0.00964000,399,0,1
479,633,218,0.00841500,502,1,1
480,1250,218,0.01218800,292,1,1
481,1256,218,0.00706400,433,1,1
482,1945,218,0.01671100,433,1,1
483,2348,218,0.01493300,384,1,1
484,606,218,0.00965900,399,0,1
485,429,219,0.00547200,1429,1,1
486,1269,219,0.00473700,1711,1,1
487,504,220,0.08692400,99999,0,1
488,855,220,0.10783600,99999,1,1
489,1289,220,0.09508700,99999,1,1
490,1323,220,0.03174600,99999,0,1
491,1439,220,0.03250200,99999,0,1
492,1849,220,0.19274400,99999,1,1
493,2046,220,0.03507200,99999,0,1
494,2093,220,0.14764400,99999,1,1
495,2380,220,0.03320700,99999,1,1
496,2437,220,0.23381200,99999,1,1
497,2047,220,0.03577700,99999,0,1
498,576,221,0.00371400,482,1,1
499,650,221,0.02014800,369,1,1
500,2013,221,0.03488400,369,1,1
501,2056,221,0.00428600,482,1,1
502,576,221,0.00371400,482,1,1
503,1521,221,0.00535300,99999,0,1
504,2056,221,0.00454300,482,1,1
505,1419,222,0.02787200,485,1,2
506,2095,222,0.02218300,471,1,2
507,2095,222,0.02218300,541,1,2
508,606,223,0.00081000,434,0,1
509,606,224,0.00098800,271,0,1
510,1257,225,0.02242000,471,1,2
511,2426,225,0.02293300,540,1,2
512,1284,226,0.00967900,296,0,2
513,1284,227,0.00957600,296,0,2
514,798,228,0.00138300,99999,0,2
515,1695,229,0.01129900,575,1,2
516,1161,230,0.10959900,99999,1,1
517,2105,230,0.09549000,99999,1,1
518,650,231,0.02263700,384,1,1
519,1347,231,0.01566400,384,1,1
520,1980,232,0.00252000,99999,0,1
521,1025,233,0.05568200,99999,0,2
522,843,234,0.16039300,99999,1,1
523,2141,234,0.05265800,99999,1,1
524,276,236,0.00154100,99999,0,2
525,543,238,0.03427200,935,1,1
526,767,239,0.02378300,369,1,1
527,1417,239,0.01882500,519,1,1
528,1575,239,0.04310100,482,1,1
529,1934,239,0.01101800,519,1,1
530,238,237,0.00008800,935,1,1
531,1517,240,0.00163200,2450,1,1
532,1325,241,0.01410900,99999,0,1
533,684,242,0.01773800,99999,0,2
534,968,242,0.00242400,575,0,2
535,683,242,0.01773800,99999,0,2
536,968,242,0.00265700,575,0,2
537,1321,244,0.00825500,1579,1,2
538,1513,244,0.00999300,2368,1,2
539,600,244,0.00645400,2368,1,2
540,1512,244,0.00999300,2368,1,2
541,600,244,0.00676600,2368,1,2
542,600,244,0.00677300,2368,1,2
543,1514,245,0.00461400,380,0,2
544,820,246,0.11640200,99999,1,1
545,2450,246,0.05316200,99999,1,1
546,920,247,0.15570700,99999,1,2
547,1461,248,0.01293000,428,1,2
548,2136,248,0.03089000,428,1,2
549,252,249,0.00197500,337,0,2
550,252,250,0.00197500,335,0,2
551,252,251,0.00197500,335,0,2
552,1209,252,0.02395600,535,1,2
553,1549,252,0.01710600,471,0,2
554,2288,252,0.04145200,515,1,2
555,2367,254,0.00019800,99999,0,1
556,1008,255,0.00551100,325,0,2
557,898,256,0.06506700,328,1,2
558,1284,256,0.01648400,325,1,2
559,1548,256,0.05657300,328,1,2
560,2310,256,0.01615800,328,1,2
561,2315,256,0.01491400,305,0,2
562,2465,256,0.03464700,328,1,2
563,1284,256,0.01625700,418,1,2
564,452,256,0.01546700,309,0,2
565,1203,257,0.04946700,1188,1,2
566,1716,257,0.01482100,1171,1,2
567,1179,258,0.01482300,99999,0,1
568,2260,261,0.00324400,99999,0,1
569,2259,262,0.00019800,99999,0,2
570,2261,263,0.00029600,99999,0,2
571,1843,264,0.06651600,99999,1,1
572,1126,265,0.22171800,99999,1,1
573,2393,265,0.08642000,99999,1,1
574,1213,266,0.21491600,99999,1,1
575,1994,266,0.12446500,99999,1,1
576,2440,266,0.14764400,99999,1,1
577,2219,267,0.00623600,441,0,2
578,1715,271,0.00079000,252,0,2
579,1715,272,0.00079000,252,0,2
580,1715,268,0.00098800,252,0,2
581,1715,269,0.00098800,252,0,2
582,1715,270,0.00098800,252,0,2
583,1716,273,0.00102600,394,0,2
584,447,274,0.03338400,99999,0,1
585,769,275,0.08364800,99999,0,1
586,1941,275,0.02343200,99999,1,1
587,769,275,0.08289200,99999,0,1
588,2169,275,0.06817800,99999,1,1
589,2467,275,0.01688100,99999,1,1
590,1476,276,0.01093900,296,1,2
591,542,277,0.02670700,99999,1,1
592,1684,277,0.01536900,99999,1,1
593,542,277,0.03990900,99999,1,1
594,1193,278,0.00175800,507,1,2
595,1656,278,0.01112100,408,1,2
596,1947,282,0.00017300,99999,0,1
597,1946,281,0.00018700,99999,0,1
598,1947,280,0.00020100,99999,0,1
599,1946,279,0.00020100,99999,0,1
600,1585,283,0.03500200,487,0,2
601,624,284,0.16329100,99999,1,1
602,1673,284,0.11297600,99999,1,1
603,2160,284,0.25185200,99999,1,1
604,784,285,0.12522000,99999,1,1
605,743,286,0.00930600,340,1,2
606,1186,286,0.02182700,325,1,2
607,2262,287,0.00009900,394,0,2
608,892,288,0.04740700,99999,0,1
609,2339,288,0.07506200,99999,1,1
610,861,289,0.00013200,1842,0,2
611,861,290,0.00010400,1842,0,2
612,2362,291,0.14537700,99999,1,1
613,2005,292,0.00057300,268,0,2
614,1041,293,0.00389100,414,0,1
615,1041,294,0.00389100,414,0,1
616,2267,299,0.01280000,292,0,1
617,2287,301,0.01580300,558,0,2
618,1759,302,0.15802500,99999,0,1
619,2339,302,0.05185200,99999,1,1
620,2489,302,0.09679000,99999,1,1
621,2133,302,0.25802500,99999,1,1
622,765,306,0.02452400,404,1,2
623,915,306,0.04326500,558,1,2
624,1807,306,0.05398500,558,1,2
625,2336,306,0.03026200,485,1,2
626,2278,307,0.10511500,99999,1,1
627,1934,308,0.00497800,99999,0,1
628,430,309,0.01683000,306,1,2
629,1872,309,0.00993600,99999,0,2
630,2076,309,0.03970400,274,1,2
631,624,310,0.17989400,99999,1,1
632,843,310,0.18165800,99999,1,1
633,2425,310,0.08994700,99999,1,1
634,1238,311,0.08238900,99999,1,1
635,1869,311,0.00377900,99999,0,1
636,2079,311,0.07684600,99999,1,1
637,1870,311,0.00377900,99999,0,1
638,2079,311,0.07911300,99999,1,1
639,377,312,0.05388600,276,1,2
640,1090,312,0.02372400,540,1,2
641,1159,312,0.04142200,362,1,2
642,1796,312,0.01700700,413,1,2
643,2435,312,0.02672600,413,1,2
644,1091,312,0.01825200,604,1,2
645,1091,312,0.01752100,935,1,2
646,2263,313,0.00075600,99999,0,1
647,695,314,0.00008800,99999,0,2
648,1768,314,0.00464200,461,1,2
649,743,315,0.01105800,363,1,2
650,1186,315,0.00946000,363,1,2
651,317,316,0.06223200,99999,1,1
652,2215,316,0.05845300,99999,1,1
653,1583,317,0.06878300,99999,1,1
654,897,318,0.12975600,99999,1,2
655,909,318,0.17687100,99999,0,2
656,2217,318,0.20886900,99999,1,2
657,2044,319,0.07231000,99999,0,1
658,1130,320,0.00912600,482,1,1
659,2080,320,0.01082500,470,1,1
660,1130,320,0.00942200,482,1,1
661,197,321,0.01079800,1355,1,1
662,197,321,0.01079600,1355,1,1
663,1194,322,0.07886100,99999,1,1
664,1289,322,0.06530600,99999,1,1
665,1912,322,0.01814100,99999,0,1
666,2437,322,0.10002500,99999,1,1
667,1569,323,0.00069000,99999,0,2
668,1690,323,0.00130400,99999,0,2
669,325,324,0.00019800,471,0,2
670,1817,325,0.02488900,327,1,2
671,2264,327,0.00050400,99999,0,1
672,686,328,0.01355100,449,1,2
673,1613,328,0.05645400,362,1,2
674,1642,328,0.00391100,304,0,2
675,1641,328,0.00391100,304,0,2
676,2458,328,0.00671200,541,1,2
677,2409,332,0.01285000,99999,1,1
678,2411,332,0.01058200,99999,1,1
679,2265,333,0.00409300,507,0,2
680,749,334,0.00259600,342,0,1
681,502,338,0.05820100,99999,1,1
682,1488,339,0.15747000,99999,1,1
683,1495,338,0.09725400,99999,1,1
684,1890,339,0.17284000,99999,1,1
685,1982,338,0.06273600,99999,1,1
686,2097,339,0.13756600,99999,1,1
687,2475,338,0.08566400,99999,1,1
688,2488,338,0.00403100,99999,1,1
689,603,338,0.05924100,99999,0,1
690,1982,339,0.08944300,99999,1,1
691,300,340,0.02139300,292,0,1
692,349,340,0.00730900,292,0,1
693,413,340,0.00460200,430,0,1
694,889,340,0.01147700,333,0,1
695,2098,340,0.01137800,333,1,1
696,2279,340,0.00233100,333,1,1
697,2290,340,0.01908200,423,1,1
698,844,340,0.02903700,423,1,1
699,2267,340,0.00975800,292,0,1
700,429,341,0.01587400,1711,1,1
701,548,341,0.01286000,1611,1,1
702,200,342,0.05366600,99999,1,1
703,414,342,0.00176400,99999,1,1
704,549,343,0.06727100,99999,1,1
705,424,344,0.00012500,552,0,2
706,872,344,0.00768700,1355,0,2
707,2267,348,0.00327900,292,0,1
708,1375,350,0.15243100,99999,0,2
709,662,352,0.00191600,541,0,1
710,662,351,0.00193600,541,0,1
711,722,353,0.17964200,99999,1,1
712,2167,353,0.07911300,99999,1,1
713,1619,354,0.00120500,257,0,1
714,1932,355,0.13446700,99999,1,1
715,2166,355,0.06840500,99999,1,1
716,2303,357,0.00151200,99999,0,1
717,2302,356,0.00031300,99999,0,1
718,696,358,0.00744700,322,1,2
719,1612,358,0.00596500,575,1,2
720,749,360,0.00353600,541,0,1
721,2270,359,0.00118500,482,0,1
722,952,361,0.00640000,99999,0,2
723,1849,362,0.02217200,99999,0,1
724,897,363,0.35820100,99999,1,2
