Unit,Min Power (MW),Max Power (MW),Ramp-Down Limit (MW),Ramp-Up Limit (MW),Shutdown Ramp Limit (MW),Startup Ramp Limit (MW),Initial State,Bus,Always On,Minimum Uptime (h),Minimum Downtime (h),Price Min Power ($),Price Segment 1 ($/MW),Price Segment 2 ($/MW),Price Segment 3 ($/MW),Offer Segment 1 (MW),Offer Segment 2 (MW),Offer Segment 3 (MW),Startup Cost ($)
13,4.40,22.00,15.40,15.40,15.40,15.40,1,2143,0,4,4,320.10,41.53,44.63,48.31,5.87,5.87,5.87,0.00
14,1.00,40.00,28.00,28.00,28.00,28.00,1,1730,0,1,1,72.29,19.16,20.88,23.14,13.00,13.00,13.00,0.00
15,1.00,40.00,28.00,28.00,28.00,28.00,1,1731,0,1,1,83.53,41.77,47.48,55.47,13.00,13.00,13.00,0.00
16,1.00,40.00,28.00,28.00,28.00,28.00,1,1730,0,4,4,78.86,41.19,44.27,49.70,13.00,13.00,13.00,0.00
17,1.00,40.00,28.00,28.00,28.00,28.00,1,1731,0,2,2,49.98,47.48,51.16,61.34,13.00,13.00,13.00,0.00
18,2.40,12.00,8.40,8.40,8.40,8.40,0,1263,0,2,2,159.08,44.88,50.21,57.10,3.20,3.20,3.20,0.00
19,2.80,14.00,9.80,9.80,9.80,9.80,0,1263,0,4,4,242.73,23.44,25.50,29.98,3.73,3.73,3.73,0.00
20,2.40,12.00,8.40,8.40,8.40,8.40,0,1263,0,2,2,157.47,61.36,66.69,79.10,3.20,3.20,3.20,0.00
21,2.07,10.33,7.23,7.23,7.23,7.23,0,747,0,1,1,133.73,32.78,35.49,41.49,2.75,2.75,2.75,0.00
22,2.07,10.33,7.23,7.23,7.23,7.23,0,747,0,1,1,154.77,50.59,56.09,67.32,2.75,2.75,2.75,0.00
23,5.00,50.00,35.00,35.00,35.00,35.00,1,638,0,1,1,512.45,52.32,57.64,59.61,15.00,15.00,15.00,1200.00
24,2.40,12.00,8.40,8.40,8.40,8.40,0,920,0,1,1,143.49,41.76,44.96,52.73,3.20,3.20,3.20,0.00
25,2.76,13.80,9.66,9.66,9.66,9.66,1,471,0,4,4,177.27,34.50,38.68,44.43,3.68,3.68,3.68,0.00
26,0.00,1.20,0.84,0.84,0.84,0.84,1,471,0,4,4,0.00,52.34,57.60,57.60,0.40,0.40,0.40,0.00
27,4.80,24.00,16.80,16.80,16.80,16.80,1,22,0,1,1,350.53,37.64,42.20,46.47,6.40,6.40,6.40,0.00
28,5.52,27.60,19.32,19.32,19.32,19.32,1,22,0,2,2,415.31,51.32,58.83,65.64,7.36,7.36,7.36,1500.00
29,3.60,18.00,12.60,12.60,12.60,12.60,0,1082,0,2,2,252.03,37.72,41.51,46.40,4.80,4.80,4.80,0.00
30,4.20,21.00,14.70,14.70,14.70,14.70,0,1082,0,2,2,350.44,25.92,27.62,31.72,5.60,5.60,5.60,1200.00
31,1.20,6.00,4.20,4.20,4.20,4.20,1,327,0,2,2,75.44,39.94,44.82,49.28,1.60,1.60,1.60,0.00
32,7.50,37.50,26.25,26.25,26.25,26.25,1,327,0,1,1,462.66,34.42,37.87,43.32,10.00,10.00,10.00,1400.00
33,1.20,6.00,4.20,4.20,4.20,4.20,1,326,0,2,2,55.56,35.42,38.90,43.88,1.60,1.60,1.60,0.00
34,7.50,37.50,26.25,26.25,26.25,26.25,1,326,0,2,2,385.44,20.55,22.58,27.34,10.00,10.00,10.00,1600.00
35,2.60,13.00,9.10,9.10,9.10,9.10,1,152,0,4,4,159.62,56.71,64.13,71.70,3.47,3.47,3.47,0.00
36,3.60,18.00,12.60,12.60,12.60,12.60,1,59,0,2,2,272.17,20.84,22.70,25.68,4.80,4.80,4.80,0.00
37,3.60,18.00,12.60,12.60,12.60,12.60,1,59,0,1,1,206.43,41.28,46.84,53.74,4.80,4.80,4.80,0.00
38,0.00,4.00,2.80,2.80,2.80,2.80,1,696,0,4,4,0.00,31.76,35.59,40.74,1.33,1.33,1.33,0.00
39,0.00,4.60,3.22,3.22,3.22,3.22,0,1144,0,4,4,0.00,48.18,52.70,61.64,1.53,1.53,1.53,0.00
40,4.20,21.00,14.70,14.70,14.70,14.70,1,1969,0,4,4,307.98,43.81,48.52,55.48,5.60,5.60,5.60,1700.00
41,4.20,21.00,14.70,14.70,14.70,14.70,1,1969,0,4,4,194.90,41.68,46.41,52.14,5.60,5.60,5.60,0.00
42,1.44,7.20,5.04,5.04,5.04,5.04,0,1366,0,1,1,97.93,37.79,40.68,47.40,1.92,1.92,1.92,0.00
43,2.20,11.00,7.70,7.70,7.70,7.70,0,607,0,1,1,120.08,26.46,28.27,31.25,2.93,2.93,2.93,0.00
44,2.20,11.00,7.70,7.70,7.70,7.70,0,607,0,4,4,132.64,46.44,52.17,59.54,2.93,2.93,2.93,0.00
45,1.60,8.00,5.60,5.60,5.60,5.60,1,437,0,1,1,91.09,37.99,41.11,48.60,2.13,2.13,2.13,0.00
46,1.60,8.00,5.60,5.60,5.60,5.60,1,437,0,2,2,116.58,50.19,53.21,57.86,2.13,2.13,2.13,0.00
47,7.00,35.00,24.50,24.50,24.50,24.50,1,1163,0,2,2,516.46,42.12,45.94,53.10,9.33,9.33,9.33,2000.00
48,7.00,35.00,24.50,24.50,24.50,24.50,1,1163,0,2,2,437.23,36.29,39.05,46.60,9.33,9.33,9.33,0.00
49,2.30,11.50,8.05,8.05,8.05,8.05,1,1040,0,1,1,168.62,48.46,54.27,65.34,3.07,3.07,3.07,0.00
50,1.70,8.50,5.95,5.95,5.95,5.95,0,892,0,4,4,141.95,36.77,38.97,44.04,2.27,2.27,2.27,0.00
51,4.00,20.00,14.00,14.00,14.00,14.00,1,1403,0,4,4,282.80,38.62,43.01,52.66,5.33,5.33,5.33,1000.00
52,4.80,24.00,16.80,16.80,16.80,16.80,1,1479,0,4,4,347.84,47.22,53.03,62.46,6.40,6.40,6.40,1000.00
53,2.20,11.00,7.70,7.70,7.70,7.70,1,288,0,4,4,153.74,45.02,47.87,56.52,2.93,2.93,2.93,0.00
54,1.80,9.00,6.30,6.30,6.30,6.30,1,288,0,2,2,144.09,50.87,55.45,64.95,2.40,2.40,2.40,0.00
55,2.20,11.00,7.70,7.70,7.70,7.70,1,288,0,1,1,183.20,38.47,43.68,49.64,2.93,2.93,2.93,0.00
56,1.80,9.00,6.30,6.30,6.30,6.30,1,288,0,1,1,109.45,53.45,57.60,68.37,2.40,2.40,2.40,0.00
57,2.48,12.40,8.68,8.68,8.68,8.68,1,598,0,1,1,135.18,35.96,41.21,46.34,3.31,3.31,3.31,0.00
58,5.06,25.30,17.71,17.71,17.71,17.71,1,130,0,2,2,355.32,38.61,43.68,53.10,6.75,6.75,6.75,1200.00
59,0.00,2.30,1.61,1.61,1.61,1.61,1,1154,0,2,2,0.00,35.22,37.43,43.88,0.77,0.77,0.77,0.00
60,1.80,9.00,6.30,6.30,6.30,6.30,1,2128,0,4,4,114.11,32.04,35.22,41.51,2.40,2.40,2.40,0.00
61,2.80,14.00,9.80,9.80,9.80,9.80,1,384,0,1,1,220.15,40.07,45.45,52.71,3.73,3.73,3.73,0.00
62,2.80,14.00,9.80,9.80,9.80,9.80,1,383,0,2,2,195.72,38.28,42.08,49.32,3.73,3.73,3.73,0.00
63,2.56,12.80,8.96,8.96,8.96,8.96,1,2145,0,4,4,180.48,35.64,38.61,46.87,3.41,3.41,3.41,0.00
64,7.80,39.00,27.30,27.30,27.30,27.30,1,1547,0,4,4,598.28,26.21,26.95,31.77,10.40,10.40,10.40,1100.00
65,6.00,30.00,21.00,21.00,21.00,21.00,1,78,0,4,4,471.18,37.10,41.01,48.05,8.00,8.00,8.00,1000.00
66,1.20,6.00,4.20,4.20,4.20,4.20,0,102,0,4,4,72.53,42.39,47.99,53.35,1.60,1.60,1.60,0.00
67,2.20,11.00,7.70,7.70,7.70,7.70,1,145,0,4,4,153.48,56.09,60.89,66.26,2.93,2.93,2.93,0.00
68,2.40,12.00,8.40,8.40,8.40,8.40,1,1867,0,2,2,112.70,37.16,41.34,46.43,3.20,3.20,3.20,0.00
69,2.40,12.00,8.40,8.40,8.40,8.40,1,1867,0,2,2,152.34,26.76,29.70,36.91,3.20,3.20,3.20,0.00
70,0.00,5.00,3.50,3.50,3.50,3.50,1,1591,0,1,1,0.00,43.43,48.41,53.44,1.67,1.67,1.67,0.00
71,3.45,17.25,12.08,12.08,12.08,12.08,1,1337,0,2,2,195.52,60.94,65.08,74.49,4.60,4.60,4.60,0.00
72,7.56,37.80,26.46,26.46,26.46,26.46,1,1657,0,1,1,610.44,41.12,47.32,54.78,10.08,10.08,10.08,1600.00
73,7.56,37.80,26.46,26.46,26.46,26.46,1,1659,0,2,2,583.91,37.32,40.58,48.58,10.08,10.08,10.08,1300.00
74,7.56,37.80,26.46,26.46,26.46,26.46,1,1658,0,2,2,581.36,47.84,52.43,57.42,10.08,10.08,10.08,1900.00
75,1.38,6.90,4.83,4.83,4.83,4.83,0,1323,0,1,1,110.42,44.09,46.85,53.54,1.84,1.84,1.84,0.00
76,44.00,45.00,31.50,31.50,31.50,31.50,1,1997,0,1,1,2858.64,38.82,42.71,53.29,0.33,0.33,0.33,8700.00
77,44.00,45.00,31.50,31.50,31.50,31.50,1,1997,0,1,1,2806.20,42.83,47.56,54.00,0.33,0.33,0.33,6500.00
78,5.98,29.90,20.93,20.93,20.93,20.93,0,1938,0,2,2,363.51,38.96,44.85,51.81,7.97,7.97,7.97,1300.00
79,2.74,13.70,9.59,9.59,9.59,9.59,1,1939,0,4,4,171.90,35.49,38.71,44.79,3.65,3.65,3.65,0.00
80,4.16,20.80,14.56,14.56,14.56,14.56,1,1363,0,2,2,300.47,43.96,46.50,52.81,5.55,5.55,5.55,0.00
81,1.66,8.30,5.81,5.81,5.81,5.81,1,258,0,1,1,117.05,59.85,66.06,73.63,2.21,2.21,2.21,0.00
82,4.74,23.70,16.59,16.59,16.59,16.59,1,1950,0,2,2,276.92,32.62,35.73,45.49,6.32,6.32,6.32,0.00
83,4.74,23.70,16.59,16.59,16.59,16.59,1,1951,0,2,2,370.51,25.69,28.36,32.92,6.32,6.32,6.32,0.00
84,4.74,23.70,16.59,16.59,16.59,16.59,1,1949,0,4,4,352.35,44.65,48.67,55.94,6.32,6.32,6.32,0.00
85,3.40,17.00,11.90,11.90,11.90,11.90,1,592,0,4,4,272.37,60.74,66.21,76.12,4.53,4.53,4.53,0.00
86,1.40,7.00,4.90,4.90,4.90,4.90,1,592,0,4,4,123.55,50.46,54.47,63.98,1.87,1.87,1.87,0.00
87,3.40,17.00,11.90,11.90,11.90,11.90,1,592,0,2,2,204.08,53.97,59.04,67.08,4.53,4.53,4.53,0.00
88,4.80,24.00,16.80,16.80,16.80,16.80,1,836,0,1,1,376.83,27.33,30.90,34.44,6.40,6.40,6.40,1200.00
89,4.80,24.00,16.80,16.80,16.80,16.80,1,834,0,1,1,329.68,55.08,59.99,67.31,6.40,6.40,6.40,1200.00
90,4.80,24.00,16.80,16.80,16.80,16.80,1,837,0,4,4,379.80,19.36,21.71,27.94,6.40,6.40,6.40,1100.00
91,4.80,24.00,16.80,16.80,16.80,16.80,1,835,0,2,2,345.03,43.62,47.62,56.97,6.40,6.40,6.40,0.00
92,3.60,18.00,12.60,12.60,12.60,12.60,1,1509,0,1,1,330.10,27.69,30.57,37.47,4.80,4.80,4.80,0.00
93,3.60,18.00,12.60,12.60,12.60,12.60,0,1759,0,1,1,247.86,37.79,40.64,47.83,4.80,4.80,4.80,0.00
94,5.80,29.00,20.30,20.30,20.30,20.30,1,887,0,2,2,522.21,52.28,58.49,70.99,7.73,7.73,7.73,1900.00
95,5.80,29.00,20.30,20.30,20.30,20.30,1,888,0,2,2,407.72,53.88,58.88,69.68,7.73,7.73,7.73,1000.00
96,11.00,55.00,38.50,38.50,38.50,38.50,1,1706,0,2,2,857.48,36.55,40.50,44.61,14.67,14.67,14.67,1400.00
97,0.00,5.00,3.50,3.50,3.50,3.50,0,369,0,2,2,0.00,44.47,47.93,59.14,1.67,1.67,1.67,0.00
98,1.96,9.80,6.86,6.86,6.86,6.86,1,369,0,4,4,122.53,42.73,45.63,50.61,2.61,2.61,2.61,0.00
99,2.00,10.00,7.00,7.00,7.00,7.00,0,661,0,4,4,151.70,38.50,42.54,49.03,2.67,2.67,2.67,0.00
100,2.40,12.00,8.40,8.40,8.40,8.40,0,1237,0,1,1,171.66,32.98,37.07,46.25,3.20,3.20,3.20,0.00
101,0.00,2.00,1.40,1.40,1.40,1.40,0,1237,0,4,4,0.00,55.31,59.73,78.43,0.67,0.67,0.67,0.00
102,0.00,2.00,1.40,1.40,1.40,1.40,1,1571,0,4,4,0.00,37.54,41.31,49.50,0.67,0.67,0.67,0.00
103,6.20,31.00,21.70,21.70,21.70,21.70,1,346,0,4,4,431.97,49.25,55.51,67.17,8.27,8.27,8.27,0.00
104,6.20,31.00,21.70,21.70,21.70,21.70,1,345,0,1,1,376.40,30.04,32.57,34.44,8.27,8.27,8.27,0.00
105,6.20,31.00,21.70,21.70,21.70,21.70,1,345,0,4,4,404.08,38.53,42.36,53.81,8.27,8.27,8.27,0.00
106,6.20,31.00,21.70,21.70,21.70,21.70,1,347,0,2,2,431.75,48.92,54.65,65.15,8.27,8.27,8.27,1300.00
107,6.20,31.00,21.70,21.70,21.70,21.70,1,347,0,2,2,501.91,28.20,31.39,34.92,8.27,8.27,8.27,1700.00
108,6.20,31.00,21.70,21.70,21.70,21.70,1,346,0,1,1,494.82,51.07,56.41,56.44,8.27,8.27,8.27,1600.00
109,4.80,24.00,16.80,16.80,16.80,16.80,1,878,0,1,1,307.70,46.64,51.54,55.93,6.40,6.40,6.40,1300.00
110,4.80,24.00,16.80,16.80,16.80,16.80,1,875,0,2,2,411.92,32.60,35.64,37.97,6.40,6.40,6.40,0.00
111,4.80,24.00,16.80,16.80,16.80,16.80,1,874,0,2,2,310.62,44.26,48.69,62.39,6.40,6.40,6.40,0.00
112,4.80,24.00,16.80,16.80,16.80,16.80,1,876,0,4,4,357.94,27.24,30.81,34.78,6.40,6.40,6.40,1300.00
113,4.80,24.00,16.80,16.80,16.80,16.80,1,877,0,2,2,380.64,46.27,49.95,54.16,6.40,6.40,6.40,0.00
114,4.70,23.50,16.45,16.45,16.45,16.45,1,324,0,4,4,255.24,37.56,41.07,47.21,6.27,6.27,6.27,0.00
115,5.40,27.00,18.90,18.90,18.90,18.90,1,1772,0,1,1,322.79,43.21,48.09,54.11,7.20,7.20,7.20,0.00
116,5.40,27.00,18.90,18.90,18.90,18.90,1,1772,0,1,1,356.25,50.18,55.38,66.36,7.20,7.20,7.20,1200.00
117,6.40,32.00,22.40,22.40,22.40,22.40,1,2166,0,1,1,462.11,44.19,48.48,54.04,8.53,8.53,8.53,1700.00
118,4.00,20.02,14.01,14.01,14.01,14.01,1,1646,0,4,4,272.26,32.35,36.80,45.42,5.34,5.34,5.34,1200.00
119,4.07,20.35,14.24,14.24,14.24,14.24,1,1646,0,2,2,312.13,32.46,34.50,38.07,5.43,5.43,5.43,0.00
120,9.00,45.00,31.50,31.50,31.50,31.50,1,253,0,4,4,481.59,39.60,41.91,47.35,12.00,12.00,12.00,1100.00
121,9.00,45.00,31.50,31.50,31.50,31.50,1,253,0,2,2,427.25,41.67,46.79,53.49,12.00,12.00,12.00,1600.00
122,0.00,1.74,1.22,1.22,1.22,1.22,0,1881,0,4,4,0.00,55.01,59.47,67.14,0.58,0.58,0.58,0.00
123,4.00,20.00,14.00,14.00,14.00,14.00,1,367,0,2,2,294.14,42.58,49.04,51.39,5.33,5.33,5.33,0.00
124,44.00,239.00,167.30,167.30,167.30,167.30,1,680,0,2,2,3388.93,38.71,41.76,47.36,65.00,65.00,65.00,8800.00
125,82.00,169.00,118.30,118.30,118.30,118.30,1,679,0,1,1,5514.85,36.72,40.85,47.88,29.00,29.00,29.00,24600.00
126,82.00,169.00,118.30,118.30,118.30,118.30,1,682,0,1,1,5625.90,46.70,51.28,56.34,29.00,29.00,29.00,6200.00
127,44.00,239.00,167.30,167.30,167.30,167.30,1,681,0,1,1,3127.37,37.06,39.47,46.50,65.00,65.00,65.00,2100.00
128,47.80,239.00,167.30,167.30,167.30,167.30,1,273,0,2,2,3056.07,45.26,51.57,59.15,63.73,63.73,63.73,11400.00
129,2.40,12.00,8.40,8.40,8.40,8.40,1,1935,0,4,4,157.99,30.97,34.07,41.64,3.20,3.20,3.20,0.00
130,0.00,4.00,2.80,2.80,2.80,2.80,1,1935,0,2,2,0.00,41.84,46.97,56.05,1.33,1.33,1.33,0.00
131,10.80,54.00,37.80,37.80,37.80,37.80,0,1355,0,4,4,623.79,29.74,32.38,36.52,14.40,14.40,14.40,1200.00
132,1.40,7.00,4.90,4.90,4.90,4.90,1,1708,0,4,4,72.79,44.07,47.52,55.85,1.87,1.87,1.87,0.00
133,4.20,21.00,14.70,14.70,14.70,14.70,0,1089,0,2,2,362.66,48.12,54.29,59.39,5.60,5.60,5.60,1300.00
134,0.00,2.00,1.40,1.40,1.40,1.40,0,1739,0,4,4,0.00,46.66,51.39,57.77,0.67,0.67,0.67,0.00
135,1.60,8.00,5.60,5.60,5.60,5.60,1,1739,0,4,4,119.33,45.98,50.08,59.39,2.13,2.13,2.13,0.00
136,1.60,8.00,5.60,5.60,5.60,5.60,1,1739,0,1,1,120.88,43.84,48.33,50.92,2.13,2.13,2.13,0.00
137,1.78,8.90,6.23,6.23,6.23,6.23,1,1150,0,2,2,147.86,39.14,41.69,53.21,2.37,2.37,2.37,0.00
138,4.40,22.00,15.40,15.40,15.40,15.40,1,1149,0,4,4,288.62,25.58,29.07,34.49,5.87,5.87,5.87,1100.00
139,2.40,12.00,8.40,8.40,8.40,8.40,1,1106,0,4,4,160.77,44.00,48.21,57.24,3.20,3.20,3.20,0.00
140,3.20,16.00,11.20,11.20,11.20,11.20,1,1362,0,1,1,239.96,42.22,46.17,48.94,4.27,4.27,4.27,0.00
141,3.36,16.80,11.76,11.76,11.76,11.76,1,1362,0,2,2,207.51,38.67,41.32,48.34,4.48,4.48,4.48,0.00
142,1.34,6.70,4.69,4.69,4.69,4.69,1,316,0,2,2,111.50,43.97,48.86,55.27,1.79,1.79,1.79,0.00
143,1.12,5.60,3.92,3.92,3.92,3.92,1,316,0,1,1,84.09,51.05,55.08,58.44,1.49,1.49,1.49,0.00
144,2.00,10.00,7.00,7.00,7.00,7.00,1,2084,0,2,2,126.93,34.98,38.04,43.23,2.67,2.67,2.67,0.00
145,2.00,10.00,7.00,7.00,7.00,7.00,1,2084,0,1,1,143.74,35.62,39.64,43.56,2.67,2.67,2.67,0.00
146,2.00,10.00,7.00,7.00,7.00,7.00,1,2085,0,4,4,132.17,44.99,51.34,60.07,2.67,2.67,2.67,0.00
147,2.00,10.00,7.00,7.00,7.00,7.00,1,2085,0,2,2,134.55,37.35,41.63,51.11,2.67,2.67,2.67,0.00
148,4.68,23.40,16.38,16.38,16.38,16.38,0,202,0,4,4,326.80,36.74,38.85,46.15,6.24,6.24,6.24,1400.00
149,5.20,26.00,18.20,18.20,18.20,18.20,1,1937,0,1,1,399.38,28.57,31.30,38.12,6.93,6.93,6.93,0.00
150,5.20,26.00,18.20,18.20,18.20,18.20,1,1937,0,1,1,397.05,32.88,35.49,38.75,6.93,6.93,6.93,1000.00
151,0.00,2.50,1.75,1.75,1.75,1.75,1,2067,0,2,2,0.00,33.01,37.37,40.85,0.83,0.83,0.83,0.00
152,2.20,11.00,7.70,7.70,7.70,7.70,0,2067,0,2,2,169.80,40.00,43.59,46.91,2.93,2.93,2.93,0.00
153,6.00,30.00,21.00,21.00,21.00,21.00,1,2189,0,1,1,401.74,48.26,53.27,62.91,8.00,8.00,8.00,1300.00
154,6.00,30.00,21.00,21.00,21.00,21.00,1,2189,0,1,1,319.33,47.19,51.97,60.91,8.00,8.00,8.00,1200.00
155,8.60,43.00,30.10,30.10,30.10,30.10,0,862,0,1,1,638.72,44.06,49.52,53.66,11.47,11.47,11.47,3000.00
156,7.60,38.00,26.60,26.60,26.60,26.60,0,863,0,1,1,413.16,46.53,52.05,62.27,10.13,10.13,10.13,1100.00
157,4.62,23.10,16.17,16.17,16.17,16.17,1,1488,0,4,4,306.42,28.88,31.42,35.95,6.16,6.16,6.16,0.00
158,4.62,23.10,16.17,16.17,16.17,16.17,1,1488,0,1,1,371.72,55.48,63.69,76.25,6.16,6.16,6.16,1400.00
159,3.60,18.00,12.60,12.60,12.60,12.60,1,179,0,1,1,295.92,62.42,67.64,76.60,4.80,4.80,4.80,0.00
160,2.04,10.20,7.14,7.14,7.14,7.14,1,707,0,1,1,137.75,29.52,32.34,38.05,2.72,2.72,2.72,0.00
161,5.20,26.00,18.20,18.20,18.20,18.20,1,1101,0,2,2,342.36,46.97,51.24,57.62,6.93,6.93,6.93,0.00
162,2.30,11.50,8.05,8.05,8.05,8.05,1,2066,0,2,2,158.31,25.70,28.03,32.56,3.07,3.07,3.07,0.00
163,2.30,11.50,8.05,8.05,8.05,8.05,1,2066,0,4,4,118.57,50.09,53.47,61.32,3.07,3.07,3.07,0.00
164,2.60,13.00,9.10,9.10,9.10,9.10,1,1671,0,2,2,235.79,43.28,48.18,54.81,3.47,3.47,3.47,0.00
165,2.40,12.00,8.40,8.40,8.40,8.40,1,1671,0,1,1,149.35,51.51,56.54,63.36,3.20,3.20,3.20,0.00
166,8.00,40.00,28.00,28.00,28.00,28.00,1,775,0,1,1,675.21,40.01,44.41,48.80,10.67,10.67,10.67,2300.00
167,8.00,40.00,28.00,28.00,28.00,28.00,1,777,0,1,1,551.16,50.58,55.51,66.78,10.67,10.67,10.67,2100.00
168,8.00,40.00,28.00,28.00,28.00,28.00,1,776,0,4,4,658.19,23.67,26.06,31.21,10.67,10.67,10.67,1000.00
169,2.40,12.00,8.40,8.40,8.40,8.40,1,1583,0,4,4,214.10,44.52,51.88,58.33,3.20,3.20,3.20,0.00
170,2.40,12.00,8.40,8.40,8.40,8.40,1,1583,0,1,1,185.91,35.81,38.69,41.81,3.20,3.20,3.20,0.00
171,1.60,8.00,5.60,5.60,5.60,5.60,1,337,0,2,2,147.59,21.74,23.64,28.09,2.13,2.13,2.13,0.00
172,3.00,15.00,10.50,10.50,10.50,10.50,1,337,0,2,2,189.62,46.77,49.09,53.60,4.00,4.00,4.00,0.00
173,3.80,19.00,13.30,13.30,13.30,13.30,1,336,0,4,4,293.64,39.18,42.44,52.05,5.07,5.07,5.07,0.00
174,2.12,10.60,7.42,7.42,7.42,7.42,1,1756,0,2,2,129.98,55.61,64.88,75.54,2.83,2.83,2.83,0.00
175,4.28,21.40,14.98,14.98,14.98,14.98,1,1959,0,1,1,247.65,49.46,56.20,66.64,5.71,5.71,5.71,1100.00
176,7.80,39.00,27.30,27.30,27.30,27.30,1,1890,0,1,1,509.29,34.07,38.02,43.07,10.40,10.40,10.40,1600.00
177,17.40,87.00,60.90,60.90,60.90,60.90,1,1971,0,4,4,1058.05,45.26,49.22,57.76,23.20,23.20,23.20,2700.00
178,15.00,75.00,52.50,52.50,52.50,52.50,1,494,0,4,4,924.18,20.35,22.65,24.78,20.00,20.00,20.00,1800.00
179,15.00,75.00,52.50,52.50,52.50,52.50,1,495,0,2,2,1115.27,39.67,45.38,48.68,20.00,20.00,20.00,3600.00
180,15.00,75.00,52.50,52.50,52.50,52.50,1,494,0,2,2,966.33,52.75,56.74,70.13,20.00,20.00,20.00,2600.00
181,15.00,75.00,52.50,52.50,52.50,52.50,1,495,0,1,1,964.88,40.12,44.81,51.15,20.00,20.00,20.00,3800.00
182,8.28,41.40,28.98,28.98,28.98,28.98,1,545,0,4,4,548.75,37.24,41.85,46.40,11.04,11.04,11.04,1900.00
183,1.34,6.68,4.68,4.68,4.68,4.68,1,34,0,2,2,81.38,20.36,23.16,27.06,1.78,1.78,1.78,0.00
184,3.00,15.00,10.50,10.50,10.50,10.50,1,265,0,1,1,262.65,22.10,23.89,26.67,4.00,4.00,4.00,1100.00
185,3.00,15.00,10.50,10.50,10.50,10.50,1,265,0,1,1,246.29,46.32,51.50,54.82,4.00,4.00,4.00,0.00
186,0.00,1.00,0.70,0.70,0.70,0.70,1,2052,0,2,2,0.00,25.52,29.17,32.47,0.33,0.33,0.33,0.00
187,0.00,1.00,0.70,0.70,0.70,0.70,1,2052,0,4,4,0.00,58.38,62.54,73.15,0.33,0.33,0.33,0.00
188,0.00,1.00,0.70,0.70,0.70,0.70,1,2052,0,4,4,0.00,43.01,47.31,58.58,0.33,0.33,0.33,0.00
189,0.00,1.70,1.19,1.19,1.19,1.19,1,1081,0,1,1,0.00,61.04,65.46,75.10,0.57,0.57,0.57,0.00
190,4.52,22.60,15.82,15.82,15.82,15.82,1,1081,0,2,2,303.32,31.81,34.75,38.82,6.03,6.03,6.03,1000.00
191,3.00,15.00,10.50,10.50,10.50,10.50,1,135,0,4,4,187.97,49.48,55.05,59.04,4.00,4.00,4.00,0.00
192,5.00,50.00,35.00,35.00,35.00,35.00,1,645,0,2,2,313.57,29.66,32.63,37.45,15.00,15.00,15.00,1200.00
193,4.70,23.50,16.45,16.45,16.45,16.45,0,84,0,1,1,368.42,55.38,59.98,71.02,6.27,6.27,6.27,1100.00
194,0.00,0.00,0.00,0.00,0.00,0.00,0,140,0,1,1,0.00,21.58,23.90,26.35,0.00,0.00,0.00,0.00
195,0.00,0.00,0.00,0.00,0.00,0.00,0,140,0,1,1,0.00,38.23,43.45,45.93,0.00,0.00,0.00,0.00
196,4.20,21.00,14.70,14.70,14.70,14.70,1,648,0,1,1,332.26,38.81,42.40,49.71,5.60,5.60,5.60,1200.00
