Unit,Min Power (MW),Max Power (MW),Ramp-Down Limit (MW),Ramp-Up Limit (MW),Shutdown Ramp Limit (MW),Startup Ramp Limit (MW),Initial State,Bus,Always On,Minimum Uptime (h),Minimum Downtime (h),Price Min Power ($),Price Segment 1 ($/MW),Price Segment 2 ($/MW),Price Segment 3 ($/MW),Offer Segment 1 (MW),Offer Segment 2 (MW),Offer Segment 3 (MW),Startup Cost ($)
38,0.00,0.10,0.07,0.07,0.07,0.07,0,229,0,2,2,0.00,37.72,42.66,48.80,0.03,0.03,0.03,0.00
39,11.20,17.20,12.04,12.04,12.04,12.04,1,231,0,4,4,664.89,25.92,28.23,31.85,2.00,2.00,2.00,1800.00
40,45.40,69.30,48.51,48.51,48.51,48.51,1,232,0,2,2,3329.13,39.94,45.32,54.87,7.97,7.97,7.97,13600.00
41,3.60,5.50,3.85,3.85,3.85,3.85,1,233,0,1,1,167.06,34.42,38.57,43.13,0.63,0.63,0.63,0.00
42,28.80,44.00,30.80,30.80,30.80,30.80,1,234,0,1,1,1958.53,35.42,38.74,43.83,5.07,5.07,5.07,9200.00
43,119.50,182.60,127.82,127.82,127.82,127.82,1,235,0,1,1,6522.32,20.55,22.76,26.11,21.03,21.03,21.03,24600.00
44,50.40,77.00,53.90,53.90,53.90,53.90,1,236,0,1,1,3038.75,56.71,63.15,72.29,8.87,8.87,8.87,13300.00
45,61.90,94.60,66.22,66.22,66.22,66.22,1,237,0,4,4,3523.95,20.84,22.43,26.24,10.90,10.90,10.90,12000.00
46,62.60,95.70,66.99,66.99,66.99,66.99,1,238,0,4,4,4561.25,41.28,44.10,50.42,11.03,11.03,11.03,9400.00
47,0.00,0.10,0.07,0.07,0.07,0.07,0,239,0,1,1,0.00,31.76,35.68,40.09,0.03,0.03,0.03,0.00
48,146.20,223.30,156.31,156.31,156.31,156.31,1,245,0,2,2,9131.82,48.18,52.13,60.74,25.70,25.70,25.70,19900.00
49,102.20,156.20,109.34,109.34,109.34,109.34,1,246,0,2,2,7492.57,43.81,46.45,51.35,18.00,18.00,18.00,23400.00
50,122.40,187.00,130.90,130.90,130.90,130.90,1,247,0,2,2,10220.08,41.68,45.46,51.88,21.53,21.53,21.53,18000.00
51,128.00,195.60,136.92,136.92,136.92,136.92,1,248,0,2,2,9049.44,37.79,40.66,48.07,22.53,22.53,22.53,30300.00
52,374.40,572.00,400.40,400.40,400.40,400.40,1,249,0,1,1,27131.55,26.46,29.63,32.22,65.87,65.87,65.87,89800.00
53,374.40,572.00,400.40,400.40,400.40,400.40,1,250,0,2,2,26163.59,46.44,49.22,56.89,65.87,65.87,65.87,137500.00
54,374.40,572.00,400.40,400.40,400.40,400.40,1,251,0,2,2,29970.01,37.99,42.31,50.49,65.87,65.87,65.87,45800.00
55,187.90,287.10,200.97,200.97,200.97,200.97,1,252,0,4,4,15646.80,50.19,56.37,67.87,33.07,33.07,33.07,35000.00
56,342.70,523.60,366.52,366.52,366.52,366.52,1,253,0,2,2,20838.69,42.12,44.78,50.61,60.30,60.30,60.30,43600.00
57,121.00,184.80,129.36,129.36,129.36,129.36,1,254,0,1,1,6595.58,36.29,39.56,48.44,21.27,21.27,21.27,21000.00
58,280.80,429.00,300.30,300.30,300.30,300.30,1,255,0,4,4,19718.29,48.46,55.02,64.81,49.40,49.40,49.40,52500.00
59,140.40,214.50,150.15,150.15,150.15,150.15,1,256,0,4,4,10892.74,36.77,39.62,46.78,24.70,24.70,24.70,50000.00
60,129.60,198.00,138.60,138.60,138.60,138.60,1,257,0,4,4,8215.96,38.62,44.26,51.85,22.80,22.80,22.80,21000.00
61,283.70,433.40,303.38,303.38,303.38,303.38,1,258,0,4,4,22306.14,47.22,53.42,60.71,49.90,49.90,49.90,50700.00
62,425.50,650.10,455.07,455.07,455.07,455.07,1,259,0,1,1,29742.31,45.02,47.84,56.78,74.87,74.87,74.87,113900.00
63,579.60,951.50,666.05,666.05,666.05,666.05,1,260,0,1,1,40861.85,50.87,55.92,62.89,123.97,123.97,123.97,152100.00
64,579.60,951.50,666.05,666.05,666.05,666.05,1,261,0,4,4,44456.57,38.47,43.64,53.06,123.97,123.97,123.97,98300.00
65,67.70,103.40,72.38,72.38,72.38,72.38,1,262,0,1,1,5316.46,53.45,58.76,68.88,11.90,11.90,11.90,25000.00
66,280.80,429.00,300.30,300.30,300.30,300.30,1,263,0,2,2,16971.92,35.96,38.96,45.92,49.40,49.40,49.40,60300.00
67,280.80,429.00,300.30,300.30,300.30,300.30,1,264,0,2,2,19590.03,38.61,39.70,46.04,49.40,49.40,49.40,72600.00
68,3.60,5.50,3.85,3.85,3.85,3.85,1,265,0,2,2,169.05,35.22,38.93,45.63,0.63,0.63,0.63,0.00
69,4.30,6.60,4.62,4.62,4.62,4.62,1,266,0,1,1,272.94,32.04,36.28,44.04,0.77,0.77,0.77,0.00
70,20.90,31.90,22.33,22.33,22.33,22.33,1,267,0,4,4,1208.37,40.07,43.50,51.28,3.67,3.67,3.67,2700.00
71,68.40,291.50,204.05,204.05,204.05,204.05,1,268,0,4,4,3876.49,38.28,42.58,49.89,74.37,74.37,74.37,16800.00
72,0.00,0.10,0.07,0.07,0.07,0.07,0,269,0,4,4,0.00,35.64,39.56,43.98,0.03,0.03,0.03,0.00
73,156.20,238.70,167.09,167.09,167.09,167.09,1,270,0,4,4,12064.33,26.21,29.22,31.80,27.50,27.50,27.50,35300.00
74,24.50,37.40,26.18,26.18,26.18,26.18,1,271,0,2,2,1884.05,37.10,39.62,44.50,4.30,4.30,4.30,6700.00
75,165.60,253.00,177.10,177.10,177.10,177.10,1,272,0,1,1,13250.56,42.39,48.78,60.62,29.13,29.13,29.13,55500.00
76,61.20,225.50,157.85,157.85,157.85,157.85,1,273,0,1,1,3976.11,56.09,61.00,67.34,54.77,54.77,54.77,19100.00
77,21.60,110.00,77.00,77.00,77.00,77.00,1,274,0,1,1,1377.59,37.16,40.73,46.62,29.47,29.47,29.47,1100.00
78,107.30,163.90,114.73,114.73,114.73,114.73,1,275,0,2,2,6522.59,26.76,28.44,32.92,18.87,18.87,18.87,2300.00
79,80.60,123.20,86.24,86.24,86.24,86.24,1,276,0,2,2,5056.67,43.43,47.79,57.21,14.20,14.20,14.20,13800.00
80,129.60,198.00,138.60,138.60,138.60,138.60,1,277,0,4,4,9360.87,60.94,67.67,74.11,22.80,22.80,22.80,16400.00
81,129.60,198.00,138.60,138.60,138.60,138.60,1,278,0,1,1,9138.51,41.12,47.34,54.10,22.80,22.80,22.80,22000.00
82,2.90,4.40,3.08,3.08,3.08,3.08,1,280,0,2,2,169.43,37.32,40.71,50.80,0.50,0.50,0.50,0.00
83,58.30,287.10,200.97,200.97,200.97,200.97,1,281,0,4,4,4557.14,47.84,50.60,57.45,76.27,76.27,76.27,12100.00
84,418.30,771.10,539.77,539.77,539.77,539.77,1,283,0,4,4,31094.79,44.09,48.66,56.21,117.60,117.60,117.60,100100.00
85,0.00,0.10,0.07,0.07,0.07,0.07,0,284,0,4,4,0.00,38.82,42.53,49.21,0.03,0.03,0.03,0.00
86,20.90,31.90,22.33,22.33,22.33,22.33,1,285,0,4,4,1844.40,42.83,47.28,53.70,3.67,3.67,3.67,5400.00
87,0.70,34.10,23.87,23.87,23.87,23.87,1,286,0,4,4,42.02,38.96,42.47,47.34,11.13,11.13,11.13,0.00
88,28.10,42.90,30.03,30.03,30.03,30.03,1,287,0,2,2,2206.02,35.49,38.68,49.25,4.93,4.93,4.93,2700.00
89,5.80,8.80,6.16,6.16,6.16,6.16,1,288,0,2,2,398.37,43.96,47.45,55.08,1.00,1.00,1.00,1400.00
90,312.50,477.40,334.18,334.18,334.18,334.18,1,289,0,1,1,24726.29,59.85,65.47,75.26,54.97,54.97,54.97,51500.00
91,19.40,29.70,20.79,20.79,20.79,20.79,1,290,0,2,2,1394.51,32.62,36.88,42.40,3.43,3.43,3.43,3500.00
92,7.90,12.10,8.47,8.47,8.47,8.47,1,291,0,1,1,724.39,25.69,27.98,32.86,1.40,1.40,1.40,2100.00
93,151.90,232.10,162.47,162.47,162.47,162.47,1,292,0,2,2,10458.42,44.65,50.08,56.90,26.73,26.73,26.73,44600.00
94,197.30,301.40,210.98,210.98,210.98,210.98,1,293,0,2,2,17764.29,60.74,66.31,73.91,34.70,34.70,34.70,42600.00
95,110.00,221.00,154.70,154.70,154.70,154.70,1,386,0,1,1,7732.57,50.46,55.71,62.51,37.00,37.00,37.00,16100.00
96,135.00,200.00,140.00,140.00,140.00,140.00,1,387,0,1,1,10523.59,53.97,58.04,74.68,21.67,21.67,21.67,33200.00
97,240.00,370.00,259.00,259.00,259.00,259.00,1,399,0,1,1,17083.46,27.33,30.58,36.58,43.33,43.33,43.33,72700.00
98,240.00,370.00,259.00,259.00,259.00,259.00,1,399,0,2,2,15003.52,55.08,60.20,73.79,43.33,43.33,43.33,49800.00
99,240.00,370.00,259.00,259.00,259.00,259.00,1,400,0,4,4,18203.93,19.36,21.45,25.25,43.33,43.33,43.33,66900.00
100,240.00,370.00,259.00,259.00,259.00,259.00,1,400,0,2,2,17166.42,43.62,47.02,57.07,43.33,43.33,43.33,31800.00
101,240.00,370.00,259.00,259.00,259.00,259.00,1,401,0,1,1,13042.42,27.69,29.57,34.99,43.33,43.33,43.33,26900.00
102,240.00,370.00,259.00,259.00,259.00,259.00,1,402,0,2,2,15449.90,37.79,41.75,45.99,43.33,43.33,43.33,35900.00
103,240.00,370.00,259.00,259.00,259.00,259.00,1,402,0,2,2,16721.61,52.28,58.76,72.50,43.33,43.33,43.33,70600.00
104,240.00,370.00,259.00,259.00,259.00,259.00,1,402,0,4,4,14570.39,53.88,58.19,64.54,43.33,43.33,43.33,39900.00
105,240.00,370.00,259.00,259.00,259.00,259.00,1,403,0,4,4,15641.83,36.55,40.22,46.35,43.33,43.33,43.33,67700.00
106,240.00,370.00,259.00,259.00,259.00,259.00,1,403,0,4,4,16712.97,44.47,50.13,62.54,43.33,43.33,43.33,53600.00
107,240.00,370.00,259.00,259.00,259.00,259.00,1,403,0,2,2,19428.94,42.73,46.33,60.83,43.33,43.33,43.33,56900.00
108,110.00,215.00,150.50,150.50,150.50,150.50,1,419,0,1,1,8779.02,38.50,42.33,50.72,35.00,35.00,35.00,21800.00
109,125.00,220.00,154.00,154.00,154.00,154.00,1,419,0,1,1,8013.14,32.98,36.84,44.58,31.67,31.67,31.67,27400.00
110,125.00,225.00,157.50,157.50,157.50,157.50,1,420,0,4,4,10727.13,55.31,61.56,65.09,33.33,33.33,33.33,17100.00
111,120.00,225.00,157.50,157.50,157.50,157.50,0,420,0,2,2,7765.52,37.54,41.47,52.68,35.00,35.00,35.00,34500.00
112,110.00,225.00,157.50,157.50,157.50,157.50,1,420,0,1,1,8202.70,49.25,54.43,64.88,38.33,38.33,38.33,27600.00
113,110.00,225.00,157.50,157.50,157.50,157.50,1,421,0,1,1,8722.97,30.04,32.84,36.54,38.33,38.33,38.33,27300.00
114,255.00,535.00,374.50,374.50,374.50,374.50,1,422,0,2,2,13848.36,38.53,42.38,42.40,93.33,93.33,93.33,12900.00
115,250.00,560.00,392.00,392.00,392.00,392.00,1,423,0,2,2,14943.78,48.92,55.33,60.05,103.33,103.33,103.33,74300.00
116,129.00,225.00,157.50,157.50,157.50,157.50,1,432,0,2,2,8510.35,28.20,30.44,32.43,32.00,32.00,32.00,32300.00
117,129.00,225.00,157.50,157.50,157.50,157.50,1,433,0,2,2,9314.43,51.07,55.84,71.55,32.00,32.00,32.00,34800.00
118,129.00,225.00,157.50,157.50,157.50,157.50,0,433,0,4,4,8780.51,46.64,51.91,58.59,32.00,32.00,32.00,21800.00
119,129.00,225.00,157.50,157.50,157.50,157.50,0,434,0,4,4,9893.21,32.60,35.98,39.01,32.00,32.00,32.00,34700.00
120,129.00,225.00,157.50,157.50,157.50,157.50,1,434,0,1,1,6902.81,44.26,48.56,55.82,32.00,32.00,32.00,10500.00
121,129.00,225.00,157.50,157.50,157.50,157.50,1,435,0,4,4,6123.89,27.24,30.98,34.86,32.00,32.00,32.00,20600.00
122,129.00,225.00,157.50,157.50,157.50,157.50,1,435,0,4,4,7524.79,46.27,49.18,58.93,32.00,32.00,32.00,20300.00
123,0.00,112.00,78.40,78.40,78.40,78.40,1,436,0,4,4,0.00,37.56,39.75,44.31,37.33,37.33,37.33,0.00
124,125.00,220.00,154.00,154.00,154.00,154.00,1,456,0,1,1,9627.64,43.21,48.52,59.89,31.67,31.67,31.67,35200.00
125,140.00,225.00,157.50,157.50,157.50,157.50,1,456,0,4,4,9415.60,50.18,54.25,59.87,28.33,28.33,28.33,21000.00
126,130.00,225.00,157.50,157.50,157.50,157.50,1,457,0,2,2,8919.12,44.19,50.89,57.49,31.67,31.67,31.67,26100.00
127,125.00,225.00,157.50,157.50,157.50,157.50,1,457,0,2,2,8884.57,32.35,34.90,39.90,33.33,33.33,33.33,38500.00
128,130.00,225.00,157.50,157.50,157.50,157.50,1,457,0,1,1,8311.49,32.46,36.11,40.76,31.67,31.67,31.67,34300.00
129,220.00,383.00,268.10,268.10,268.10,268.10,1,460,0,1,1,14482.46,39.60,43.48,45.56,54.33,54.33,54.33,60800.00
130,220.00,380.00,266.00,266.00,266.00,266.00,1,460,0,2,2,15362.58,41.67,44.38,50.33,53.33,53.33,53.33,54300.00
131,0.00,12.00,8.40,8.40,8.40,8.40,1,477,0,2,2,0.00,55.01,62.68,73.46,4.00,4.00,4.00,0.00
132,0.00,6.00,4.20,4.20,4.20,4.20,1,477,0,4,4,0.00,42.58,46.84,51.47,2.00,2.00,2.00,0.00
133,120.00,225.00,157.50,157.50,157.50,157.50,0,483,0,2,2,10361.68,38.71,43.45,51.19,35.00,35.00,35.00,32500.00
134,120.00,225.00,157.50,157.50,157.50,157.50,1,484,0,4,4,9586.81,36.72,39.97,45.84,35.00,35.00,35.00,42200.00
135,70.00,120.00,84.00,84.00,84.00,84.00,1,485,0,1,1,5220.56,46.70,50.36,61.54,16.67,16.67,16.67,11200.00
136,70.00,120.00,84.00,84.00,84.00,84.00,1,486,0,1,1,5288.61,37.06,41.81,49.89,16.67,16.67,16.67,22100.00
137,70.00,120.00,84.00,84.00,84.00,84.00,0,496,0,1,1,5814.70,45.26,49.85,56.23,16.67,16.67,16.67,14100.00
138,70.00,120.00,84.00,84.00,84.00,84.00,1,497,0,4,4,4591.61,30.97,33.73,39.65,16.67,16.67,16.67,19700.00
139,80.00,110.00,77.00,77.00,77.00,77.00,1,498,0,2,2,5358.92,41.84,46.12,50.45,10.00,10.00,10.00,6000.00
140,135.00,215.00,150.50,150.50,150.50,150.50,1,506,0,4,4,10123.37,29.74,31.67,35.60,26.67,26.67,26.67,54800.00
141,135.00,215.00,150.50,150.50,150.50,150.50,1,507,0,2,2,8337.61,44.07,50.08,59.39,26.67,26.67,26.67,26700.00
142,135.00,225.00,157.50,157.50,157.50,157.50,1,507,0,4,4,11232.76,48.12,52.72,55.54,30.00,30.00,30.00,20800.00
143,135.00,225.00,157.50,157.50,157.50,157.50,1,508,0,2,2,10135.75,46.66,51.03,65.13,30.00,30.00,30.00,19000.00
144,135.00,220.00,154.00,154.00,154.00,154.00,1,508,0,2,2,8567.86,45.98,49.13,58.30,28.33,28.33,28.33,30200.00
145,0.00,135.00,94.50,94.50,94.50,94.50,0,514,0,1,1,0.00,43.84,48.72,57.84,45.00,45.00,45.00,0.00
146,0.00,135.00,94.50,94.50,94.50,94.50,0,514,0,1,1,0.00,39.14,42.23,44.76,45.00,45.00,45.00,0.00
147,0.00,135.00,94.50,94.50,94.50,94.50,0,515,0,1,1,0.00,25.58,27.82,32.55,45.00,45.00,45.00,0.00
148,0.00,135.00,94.50,94.50,94.50,94.50,0,515,0,2,2,0.00,44.00,48.96,55.38,45.00,45.00,45.00,0.00
149,94.00,120.00,84.00,84.00,84.00,84.00,1,516,0,4,4,7219.50,42.22,48.17,51.11,8.67,8.67,8.67,20100.00
150,94.00,120.00,84.00,84.00,84.00,84.00,1,517,0,2,2,7177.38,38.67,43.10,48.98,8.67,8.67,8.67,20400.00
151,94.00,120.00,84.00,84.00,84.00,84.00,0,517,0,4,4,5868.25,43.97,46.49,51.09,8.67,8.67,8.67,10400.00
152,40.00,50.00,35.00,35.00,35.00,35.00,0,531,0,4,4,3087.23,51.05,55.93,65.45,3.33,3.33,3.33,12700.00
153,80.00,120.00,84.00,84.00,84.00,84.00,0,532,0,2,2,5356.58,34.98,37.75,46.35,13.33,13.33,13.33,17800.00
154,45.00,50.00,35.00,35.00,35.00,35.00,0,532,0,4,4,2394.99,35.62,40.33,47.90,1.67,1.67,1.67,6700.00
155,100.00,232.00,162.40,162.40,162.40,162.40,1,534,0,4,4,7426.99,44.99,49.03,59.71,44.00,44.00,44.00,37500.00
156,135.00,205.00,143.50,143.50,143.50,143.50,0,534,0,1,1,7338.95,37.35,41.23,45.01,23.33,23.33,23.33,16700.00
157,135.00,205.00,143.50,143.50,143.50,143.50,0,535,0,2,2,8953.89,36.74,40.46,44.23,23.33,23.33,23.33,39100.00
158,90.00,222.00,155.40,155.40,155.40,155.40,0,535,0,4,4,7241.32,28.57,32.11,34.56,44.00,44.00,44.00,25900.00
159,90.00,222.00,155.40,155.40,155.40,155.40,1,536,0,4,4,7397.96,32.88,36.78,43.43,44.00,44.00,44.00,15800.00
160,90.00,222.00,155.40,155.40,155.40,155.40,1,537,0,1,1,6077.07,33.01,35.91,42.09,44.00,44.00,44.00,25200.00
161,100.00,232.00,162.40,162.40,162.40,162.40,1,537,0,2,2,6583.77,40.00,45.92,49.76,44.00,44.00,44.00,13100.00
162,104.00,261.00,182.70,182.70,182.70,182.70,1,542,0,2,2,7158.58,48.26,52.30,62.57,52.33,52.33,52.33,15100.00
163,104.00,261.00,182.70,182.70,182.70,182.70,1,542,0,1,1,5361.42,47.19,51.70,59.16,52.33,52.33,52.33,19100.00
164,120.00,206.00,144.20,144.20,144.20,144.20,1,543,0,2,2,10882.45,44.06,48.07,57.55,28.67,28.67,28.67,30100.00
165,104.00,261.00,182.70,182.70,182.70,182.70,1,543,0,1,1,6471.95,46.53,50.74,57.46,52.33,52.33,52.33,14600.00
166,94.00,235.00,164.50,164.50,164.50,164.50,1,544,0,4,4,7933.76,28.88,30.83,36.27,47.00,47.00,47.00,20500.00
167,94.00,235.00,164.50,164.50,164.50,164.50,1,544,0,2,2,6476.08,55.48,61.76,69.45,47.00,47.00,47.00,9500.00
168,120.00,206.00,144.20,144.20,144.20,144.20,1,545,0,4,4,9872.86,62.42,68.52,79.59,28.67,28.67,28.67,9500.00
169,120.00,206.00,144.20,144.20,144.20,144.20,1,545,0,1,1,10704.94,29.52,32.77,37.58,28.67,28.67,28.67,38300.00
170,150.00,200.00,140.00,140.00,140.00,140.00,1,553,0,1,1,11619.65,46.97,51.55,58.64,16.67,16.67,16.67,8600.00
171,150.00,200.00,140.00,140.00,140.00,140.00,1,554,0,2,2,13836.99,25.70,28.29,31.70,16.67,16.67,16.67,29200.00
172,145.00,200.00,140.00,140.00,140.00,140.00,0,554,0,2,2,9164.87,50.09,58.38,64.15,18.33,18.33,18.33,9600.00
173,145.00,200.00,140.00,140.00,140.00,140.00,0,554,0,1,1,11204.68,43.28,46.76,56.25,18.33,18.33,18.33,40300.00
174,208.00,464.00,324.80,324.80,324.80,324.80,1,555,0,1,1,12753.04,51.51,56.01,67.09,85.33,85.33,85.33,62800.00
175,76.00,188.00,131.60,131.60,131.60,131.60,1,570,0,1,1,4397.47,40.01,41.99,47.21,37.33,37.33,37.33,11600.00
176,0.00,179.00,125.30,125.30,125.30,125.30,1,602,0,1,1,0.00,50.58,54.78,59.20,59.67,59.67,59.67,0.00
177,0.00,179.00,125.30,125.30,125.30,125.30,1,602,0,4,4,0.00,23.67,27.62,32.82,59.67,59.67,59.67,0.00
178,0.00,179.00,125.30,125.30,125.30,125.30,0,602,0,1,1,0.00,44.52,50.59,55.23,59.67,59.67,59.67,0.00
179,0.00,179.00,125.30,125.30,125.30,125.30,1,603,0,1,1,0.00,35.81,39.96,49.01,59.67,59.67,59.67,0.00
180,112.50,220.00,154.00,154.00,154.00,154.00,1,606,0,1,1,7247.47,21.74,23.64,27.53,35.83,35.83,35.83,10500.00
181,23.00,55.00,38.50,38.50,38.50,38.50,1,616,0,2,2,1479.49,46.77,52.05,61.72,10.67,10.67,10.67,3700.00
182,25.00,50.00,35.00,35.00,35.00,35.00,1,616,0,2,2,1656.84,39.18,44.82,50.77,8.33,8.33,8.33,5900.00
183,25.00,50.00,35.00,35.00,35.00,35.00,1,616,0,4,4,1518.36,55.61,59.82,70.20,8.33,8.33,8.33,3800.00
184,7.00,23.00,16.10,16.10,16.10,16.10,1,616,0,2,2,612.86,49.46,55.25,60.44,5.33,5.33,5.33,2100.00
185,0.50,2.10,1.47,1.47,1.47,1.47,1,629,0,1,1,41.05,34.07,38.29,41.08,0.53,0.53,0.53,0.00
186,0.50,2.10,1.47,1.47,1.47,1.47,1,630,0,1,1,41.35,45.26,51.48,63.63,0.53,0.53,0.53,0.00
187,5.90,7.20,5.04,5.04,5.04,5.04,0,640,0,1,1,355.51,20.35,22.00,25.11,0.43,0.43,0.43,1700.00
188,5.90,7.20,5.04,5.04,5.04,5.04,0,641,0,4,4,375.55,39.67,44.11,48.90,0.43,0.43,0.43,0.00
189,1.00,5.00,3.50,3.50,3.50,3.50,1,657,0,4,4,66.04,52.75,60.28,70.44,1.33,1.33,1.33,0.00
190,1.00,5.00,3.50,3.50,3.50,3.50,1,657,0,1,1,67.11,40.12,42.98,47.98,1.33,1.33,1.33,0.00
191,1.00,5.00,3.50,3.50,3.50,3.50,1,657,0,2,2,62.66,37.24,40.97,43.61,1.33,1.33,1.33,0.00
192,1.00,5.00,3.50,3.50,3.50,3.50,1,657,0,2,2,62.71,20.36,21.84,24.31,1.33,1.33,1.33,0.00
193,240.00,370.00,259.00,259.00,259.00,259.00,1,672,0,4,4,18813.06,22.10,24.15,28.25,43.33,43.33,43.33,67400.00
194,1.00,5.70,3.99,3.99,3.99,3.99,0,678,0,2,2,72.67,46.32,51.53,63.80,1.57,1.57,1.57,0.00
