Line,Source,Target,Reactance,Flow Limit (MW),Vulnerable?,Zone
64,943,29,0.00713100,413,0,1
65,1248,29,0.00859300,541,1,1
66,1249,29,0.00859300,541,1,1
67,1249,29,0.00853300,541,1,1
68,204,30,0.00092800,99999,0,1
69,320,30,0.00159000,422,1,1
70,1129,30,0.00171100,385,1,1
71,1147,30,0.00335800,385,1,1
72,338,31,0.00104700,452,1,2
73,938,31,0.00223200,452,1,2
74,1236,32,0.10683600,99999,1,1
75,1421,32,0.02075600,99999,1,1
76,832,33,0.00511800,389,1,1
77,832,33,0.00523500,419,1,1
78,220,34,0.01946000,1579,1,1
79,470,35,0.00877000,321,1,1
80,1157,35,0.04318000,321,1,1
81,131,37,0.03245400,487,0,2
82,185,37,0.04274600,418,0,2
83,200,37,0.03124900,327,1,2
84,290,38,0.00765200,2487,1,2
85,749,38,0.02163400,2487,1,2
86,933,38,0.01430100,2487,1,2
87,1261,38,0.01531200,2487,1,2
88,290,38,0.00757600,2487,1,2
89,749,38,0.02163300,2487,1,2
90,933,38,0.01428700,2487,1,2
91,1260,38,0.01533900,2487,1,2
92,1261,38,0.01787400,1382,1,2
93,547,39,0.00347700,254,0,1
94,1401,40,0.00418800,471,0,2
95,1401,41,0.00414800,471,0,2
96,1021,42,0.00440500,541,1,1
97,1503,42,0.00460200,304,1,1
98,1021,42,0.00444400,440,1,1
99,1506,43,0.01321500,541,1,2
100,1507,43,0.01303700,99999,1,2
101,1298,44,0.01026700,99999,0,1
102,1411,44,0.00751100,99999,0,1
103,47,46,0.00019800,261,0,2
104,47,45,0.00019800,261,0,2
105,292,47,0.01090400,352,1,2
106,313,47,0.00201500,428,1,2
107,364,47,0.00156000,426,1,2
108,597,47,0.00017800,99999,0,2
109,822,47,0.01244400,935,1,2
110,1208,47,0.00213300,268,0,2
111,1357,47,0.00069100,387,1,2
112,1393,47,0.00517500,323,1,2
113,822,47,0.01211500,943,1,2
114,1355,47,0.00021700,323,0,2
115,1354,47,0.00021700,323,0,2
116,1146,48,0.00094800,348,0,2
117,688,49,0.00707600,302,0,1
118,1244,49,0.01145700,315,0,1
119,397,50,0.00969900,566,1,2
120,418,50,0.00954100,566,1,2
121,450,51,0.02822700,440,1,2
122,748,51,0.00800000,575,1,2
123,1511,51,0.02722000,440,1,2
124,749,52,0.00191100,2487,1,2
125,1398,52,0.00332300,2487,1,2
126,1079,54,0.00225200,406,0,1
127,1079,53,0.00225200,406,0,1
128,315,55,0.04478000,405,1,1
129,798,55,0.07832100,362,1,2
130,1264,55,0.04869100,354,1,1
131,453,56,0.05933800,409,1,1
132,812,56,0.05663200,262,1,1
133,1411,57,0.00115600,99999,0,1
134,1070,59,0.00167900,99999,0,1
135,1070,58,0.00167900,99999,0,1
136,697,60,0.00057300,99999,0,1
137,1013,61,0.00483600,432,0,2
138,981,62,0.00855300,346,0,1
139,337,64,0.00065200,99999,0,2
140,877,63,0.00073100,385,0,2
141,1244,65,0.01261600,302,0,1
142,1379,66,0.02973600,303,1,1
143,1525,66,0.03043000,380,1,1
144,397,68,0.01473600,565,1,2
145,461,67,0.00383800,507,0,2
146,774,67,0.02030600,566,1,2
147,1325,68,0.01552600,549,1,2
148,1462,67,0.00896800,566,1,2
149,462,67,0.00391100,415,0,2
150,627,67,0.01270100,501,1,2
151,545,69,0.00671700,1725,1,2
152,775,69,0.00709800,1916,1,2
153,1402,69,0.00463100,2275,1,2
154,775,69,0.00620100,2487,1,2
155,1398,69,0.01929800,2275,1,2
156,193,71,0.00110600,461,1,2
157,369,70,0.00193000,407,0,2
158,396,70,0.00090900,428,1,2
159,965,70,0.00356000,416,1,2
160,1081,71,0.00126400,416,1,2
161,828,72,0.00138300,420,0,1
162,828,73,0.00140200,420,0,1
163,381,74,0.00869100,525,1,1
164,828,74,0.00466200,541,1,1
165,77,75,0.00041500,434,1,1
166,294,76,0.00010400,1051,0,1
167,427,76,0.00458400,2357,1,1
168,689,76,0.00917900,2487,1,1
169,427,76,0.00458400,2357,1,1
170,689,76,0.00924500,2487,1,1
171,296,76,0.00010400,1382,0,1
172,295,76,0.00010400,1382,0,1
173,426,77,0.01733300,418,1,1
174,1021,77,0.06261700,471,1,1
175,1413,78,0.00009900,405,0,2
176,1412,79,0.00009900,99999,0,2
177,728,80,0.00258800,388,0,2
178,1414,81,0.00019800,566,0,2
179,615,82,0.00077000,272,0,2
180,171,83,0.00784200,296,1,1
181,840,83,0.01497900,401,1,1
182,1164,84,0.00258800,99999,0,1
183,1165,84,0.00258800,99999,0,1
184,542,85,0.01485500,1717,0,1
185,542,85,0.01389900,1711,0,1
186,509,86,0.02028600,420,1,1
187,854,86,0.01603000,440,1,1
188,1277,87,0.00138500,378,0,1
189,1329,87,0.01264200,440,0,1
190,1329,87,0.01250200,502,0,1
191,276,88,0.02448900,99999,1,1
192,459,88,0.08395600,99999,1,1
193,712,88,0.05848900,99999,1,1
194,1313,88,0.02813300,99999,0,1
195,1415,89,0.00401000,471,0,1
196,370,90,0.03239500,99999,1,1
197,1471,90,0.02577800,99999,1,1
198,917,92,0.00664800,2487,0,2
199,933,92,0.00834500,2487,1,2
200,1043,91,0.01569900,2487,1,2
201,1087,92,0.01062300,2487,1,2
202,1261,91,0.01944600,2487,1,2
203,1324,91,0.00397500,2487,1,2
204,918,91,0.00664100,2487,0,2
205,933,91,0.00833800,2487,1,2
206,1043,92,0.01556800,2487,1,2
207,1087,91,0.01062300,2487,1,2
208,1260,92,0.01946700,2487,1,2
209,1324,92,0.00398200,2487,1,2
210,920,91,0.00660000,2487,0,2
211,919,92,0.00659300,2487,0,2
212,1125,93,0.01204900,439,0,1
213,145,94,0.02326900,575,0,2
214,666,95,0.10553800,99999,1,1
215,685,95,0.06712000,99999,1,1
216,686,96,0.04084900,398,0,1
217,1213,97,0.00019800,99999,0,2
218,605,98,0.01280000,357,1,1
219,223,101,0.00019800,99999,0,2
220,938,101,0.00098800,288,0,2
221,224,102,0.00019800,386,0,2
222,532,103,0.01649200,434,0,2
223,617,103,0.00356300,370,0,2
224,755,103,0.02368200,507,1,2
225,1040,103,0.01810800,383,1,2
226,616,103,0.00356300,370,0,2
227,938,104,0.00092800,331,0,2
228,119,105,0.00993600,307,0,1
229,856,105,0.02891800,389,1,1
230,1103,105,0.02469100,584,1,1
231,1145,105,0.03253300,344,0,1
232,1386,105,0.03699800,428,1,1
233,1418,105,0.00989600,428,0,1
234,543,106,0.02923800,2040,1,1
235,584,106,0.01491000,1579,1,1
236,759,106,0.02815100,1487,1,1
237,1104,106,0.00946000,1382,1,1
238,585,106,0.01617000,1579,1,1
239,759,106,0.02816500,1487,1,1
240,1197,106,0.01607300,2040,1,1
241,840,107,0.00231500,99999,0,1
242,141,108,0.00090900,405,0,2
243,219,109,0.01569400,413,1,1
244,764,109,0.04476100,413,1,1
245,755,110,0.02172800,831,1,2
246,1515,110,0.01720500,935,1,2
247,291,111,0.00136300,331,1,2
248,365,111,0.00142200,339,1,2
249,1325,112,0.01195100,432,1,2
250,1417,112,0.00533300,432,1,2
251,387,113,0.01001500,540,0,2
252,406,113,0.02114600,540,1,2
253,1319,113,0.01076500,540,1,2
254,1496,113,0.01720100,540,1,2
255,129,113,0.00144200,545,0,2
256,1319,113,0.01072600,535,1,2
257,128,113,0.00108600,545,0,2
258,638,114,0.00945300,2487,1,2
259,756,114,0.03536000,1579,1,2
260,1345,114,0.00805400,2487,1,2
261,638,114,0.00938400,2487,1,2
262,1346,114,0.00806100,2487,1,2
263,130,114,0.00037400,921,0,2
264,973,115,0.06955100,391,1,1
265,1012,115,0.07036100,412,1,1
266,831,117,0.01046900,461,1,1
267,1002,117,0.01017300,482,1,1
268,1279,118,0.00657000,1633,1,1
269,1279,118,0.00657200,1633,1,1
270,611,120,0.01532800,288,1,1
271,699,121,0.02922600,99999,1,1
272,1469,121,0.01285000,99999,1,1
273,1419,122,0.00009700,473,0,1
274,153,123,0.00019800,288,0,1
275,154,127,0.00014500,1382,0,1
276,154,124,0.00015900,1382,0,1
277,154,125,0.00016600,1737,0,1
278,154,126,0.00018000,1382,0,1
279,831,132,0.00217700,405,0,1
280,825,133,0.01424700,2389,1,2
281,873,133,0.00648900,2487,1,2
282,898,133,0.00015200,2487,0,2
283,824,133,0.01462000,2487,1,2
284,874,133,0.00648900,2487,1,2
285,899,133,0.00010400,2487,0,2
286,388,134,0.00964000,399,0,1
287,401,134,0.00841500,502,0,1
288,794,134,0.01218800,292,1,1
289,795,134,0.00706400,433,1,1
290,1222,134,0.01671100,433,1,1
291,1468,134,0.01493300,384,1,1
292,388,134,0.00965900,399,0,1
293,260,135,0.00547200,1429,1,1
294,806,135,0.00473700,1711,1,1
295,370,136,0.00371400,482,1,1
296,408,136,0.02014800,369,1,1
297,1258,137,0.03488400,369,1,1
298,1291,136,0.00428600,482,1,1
299,370,136,0.00371400,482,1,1
300,969,136,0.00535300,99999,0,1
301,1291,137,0.00454300,482,1,1
302,902,138,0.02787200,485,1,1
303,1314,138,0.02218300,471,1,1
304,1314,138,0.02218300,541,1,1
305,388,139,0.00081000,434,0,1
306,388,140,0.00098800,271,0,1
307,798,141,0.02242000,471,1,2
308,1506,141,0.02293300,540,1,2
309,812,142,0.00967900,296,0,1
310,812,143,0.00957600,296,0,1
311,508,144,0.00138300,99999,0,1
312,1085,145,0.01129900,575,0,2
313,408,146,0.02263700,384,1,1
314,855,146,0.01566400,384,1,1
315,171,147,0.00154100,99999,0,1
316,347,149,0.03427200,935,1,1
317,487,150,0.02378300,369,1,1
318,901,150,0.01882500,519,1,1
319,1008,150,0.04310100,482,1,1
320,1219,150,0.01101800,519,1,1
321,149,148,0.00008800,935,1,1
322,966,151,0.00163200,2450,1,1
323,429,152,0.01773800,99999,0,2
324,615,152,0.00242400,575,0,2
325,428,152,0.01773800,99999,0,2
326,615,152,0.00265700,575,0,2
327,841,154,0.00825500,1579,1,1
328,962,154,0.00999300,2368,1,1
329,383,154,0.00645400,2368,1,1
330,961,154,0.00999300,2368,1,1
331,383,154,0.00676600,2368,1,1
332,383,154,0.00677300,2368,1,1
333,963,155,0.00461400,380,0,1
334,930,156,0.01293000,428,1,1
335,1329,156,0.03089000,428,1,1
336,160,159,0.00197500,337,0,1
337,160,157,0.00197500,335,0,1
338,160,158,0.00197500,335,0,1
339,768,160,0.02395600,535,1,1
340,990,160,0.01710600,471,0,1
341,1435,160,0.04145200,515,1,1
342,1482,161,0.00019800,99999,0,1
343,645,162,0.00551100,325,0,1
344,562,164,0.06506700,328,1,1
345,812,164,0.01648400,325,1,1
346,989,164,0.05657300,328,1,1
347,1442,164,0.01615800,328,1,1
348,1446,164,0.01491400,305,0,1
349,1524,164,0.03464700,328,1,1
350,812,164,0.01625700,418,1,1
351,275,164,0.01546700,309,0,1
352,759,165,0.04946700,1188,1,1
353,1102,165,0.01482100,1171,1,1
354,742,166,0.01482300,99999,0,1
355,1421,167,0.00324400,99999,0,1
356,1420,169,0.00019800,99999,0,2
357,1422,168,0.00029600,99999,0,2
358,1397,170,0.00623600,441,0,2
359,941,171,0.01093900,296,1,1
360,752,172,0.00175800,507,1,2
361,1062,172,0.01112100,408,1,2
362,1223,176,0.00017300,99999,0,1
363,1224,175,0.00018700,99999,0,1
364,1223,173,0.00020100,99999,0,1
365,1224,174,0.00020100,99999,0,1
366,1013,177,0.03500200,487,0,2
367,470,178,0.00930600,340,1,1
368,746,178,0.02182700,325,1,1
369,1423,179,0.00009900,394,0,1
370,543,180,0.00013200,1842,0,1
371,543,181,0.00010400,1842,0,1
372,1253,182,0.00057300,268,0,2
373,660,184,0.00389100,414,0,1
374,660,183,0.00389100,414,0,1
375,1425,187,0.01280000,292,0,1
376,1434,188,0.01580300,558,0,1
377,486,189,0.02452400,404,1,1
378,574,189,0.04326500,558,1,1
379,1161,189,0.05398500,558,1,1
380,1460,189,0.03026200,485,1,1
381,1219,190,0.00497800,99999,0,1
382,261,191,0.01683000,306,1,1
383,1192,191,0.00993600,99999,0,1
384,1306,191,0.03970400,274,1,1
385,221,192,0.05388600,311,1,2
386,691,192,0.02372400,540,1,2
387,732,192,0.04142200,362,1,2
388,1154,192,0.01700700,413,1,2
389,1512,192,0.02672600,413,1,2
390,692,192,0.01825200,604,1,2
391,692,192,0.01752100,935,1,2
392,439,193,0.00008800,99999,0,2
393,1133,193,0.00464200,461,1,2
394,470,194,0.01105800,363,1,1
395,746,194,0.00946000,363,1,1
396,713,196,0.00912600,482,1,1
397,1307,196,0.01082500,470,1,1
398,713,196,0.00942200,482,1,1
399,1307,196,0.01096300,470,1,1
400,118,197,0.01079800,1355,1,1
401,118,197,0.01079600,1355,1,1
402,1006,198,0.00069000,99999,0,2
403,1081,198,0.00130400,99999,0,2
404,200,199,0.00019800,471,0,2
405,1167,200,0.02488900,327,1,2
406,432,201,0.01355100,449,1,1
407,1033,201,0.05645400,362,1,1
408,1051,201,0.00391100,304,0,1
409,1052,201,0.00391100,304,0,1
410,1521,201,0.00671200,541,1,1
411,1424,202,0.00409300,507,0,2
412,472,203,0.00259600,342,0,1
413,186,205,0.02139300,292,0,1
414,209,205,0.00730900,292,0,1
415,245,205,0.00460200,430,0,1
416,556,205,0.01147700,333,0,1
417,1316,205,0.01137800,333,1,1
418,1429,205,0.00233100,333,0,1
419,1437,205,0.01908200,423,1,1
420,533,205,0.02903700,423,1,1
421,1425,205,0.00975800,292,0,1
422,260,206,0.01587400,1711,1,1
423,350,206,0.01286000,1611,1,1
424,257,207,0.00012500,552,0,1
425,548,207,0.00768700,1355,0,1
426,1425,208,0.00327900,292,0,1
427,416,211,0.00191600,541,0,1
428,416,210,0.00193600,541,0,1
429,1036,212,0.00120500,257,0,1
430,440,213,0.00744700,322,1,1
431,1031,213,0.00596500,575,1,1
432,472,214,0.00353600,541,0,1
433,1426,215,0.00118500,482,0,1
434,603,216,0.00640000,99999,0,2
435,1011,217,0.00210800,546,1,1
436,343,218,0.02938500,1579,1,1
437,770,218,0.02073500,1987,1,1
438,764,219,0.06021900,413,1,1
439,832,219,0.06672600,736,1,1
440,876,219,0.03047900,420,0,1
441,876,219,0.02903700,389,0,1
442,1126,220,0.01759700,1932,1,1
443,1126,220,0.01741000,1932,1,1
444,1013,221,0.02417800,566,1,2
445,722,222,0.01215400,1708,1,2
446,775,222,0.01399600,1917,1,2
447,893,224,0.00152100,335,0,2
448,925,224,0.00050600,272,0,2
449,1151,225,0.00620200,440,0,1
450,1151,226,0.00620200,507,0,1
451,1428,227,0.00019800,471,0,2
452,1427,228,0.00019800,540,0,2
453,569,229,0.00723000,335,1,2
454,827,230,0.02234100,540,1,2
455,996,229,0.02093800,335,1,2
456,1259,229,0.00896800,935,1,2
457,1529,230,0.02281500,300,0,2
458,1259,230,0.00841500,935,1,2
459,621,231,0.00142200,99999,0,2
460,834,232,0.00108600,99999,0,2
461,1156,232,0.00067200,99999,0,2
462,380,234,0.00715600,99999,0,1
463,1345,235,0.00486800,2487,0,2
464,1345,236,0.00489200,2487,0,2
465,1346,237,0.00481400,2487,0,2
466,1346,238,0.00484300,2487,0,2
467,980,239,0.00138300,99999,0,2
468,1141,239,0.00108400,403,0,2
469,656,243,0.06615300,336,1,1
470,686,242,0.00995600,336,1,1
471,686,242,0.00922500,422,1,1
472,686,243,0.00934300,422,1,1
473,765,244,0.02022300,2487,1,1
474,1330,244,0.02217700,2487,1,1
475,765,244,0.02016600,2487,1,1
476,1330,244,0.02216800,2487,1,1
477,874,246,0.02217400,1397,1,2
478,932,246,0.00111500,1486,1,2
479,955,253,0.02113600,460,1,2
480,974,253,0.00369400,540,1,2
481,1464,251,0.00568900,720,1,2
482,1476,253,0.00450400,437,1,2
483,1477,253,0.00450400,524,1,2
484,1463,251,0.00568900,720,1,2
485,1451,252,0.00843500,935,1,2
486,1452,252,0.00855300,935,1,2
487,799,255,0.00709100,1579,1,2
488,1261,255,0.00637800,1579,1,2
489,799,254,0.00711900,1579,1,2
490,1260,254,0.00640600,1579,1,2
491,1338,256,0.01384700,540,0,2
492,1338,256,0.01384700,540,0,2
493,289,258,0.00564900,558,1,1
494,342,258,0.01489400,558,1,1
495,1429,259,0.03148600,333,0,1
496,350,260,0.02882900,1611,1,1
497,356,260,0.02423300,1567,1,1
498,612,260,0.01417500,2487,1,1
499,806,260,0.00289100,1308,1,1
500,991,260,0.00988600,1711,1,1
501,1224,260,0.00395100,1579,1,1
502,356,260,0.01912000,1567,1,1
503,612,260,0.01417700,2487,1,1
504,806,260,0.00255300,1579,1,1
505,991,260,0.00989100,1711,1,1
506,1223,260,0.00395400,1579,1,1
507,1223,260,0.00400300,1579,1,1
508,1224,260,0.00400300,1711,1,1
509,411,261,0.02085900,406,1,1
510,411,261,0.02200500,406,1,1
511,411,261,0.02080000,492,1,1
512,1331,263,0.00504800,1380,1,1
513,1331,262,0.00504200,1380,1,1
514,493,265,0.01088400,321,1,1
515,1157,265,0.01827200,302,1,1
516,358,266,0.05044200,325,1,1
517,591,266,0.01392600,604,1,1
518,591,266,0.01392600,604,1,1
519,427,267,0.01733400,1579,1,1
520,689,267,0.00404400,2487,1,1
521,1022,267,0.01049900,2487,1,1
522,1370,267,0.01425200,1579,1,1
523,689,267,0.00404400,2487,1,1
524,1022,267,0.01050500,2487,1,1
525,1059,268,0.01287900,535,0,2
526,1217,269,0.00110600,471,0,2
527,313,270,0.00084900,428,1,2
528,336,270,0.00069100,311,0,2
529,1347,270,0.00130400,404,0,2
530,1357,270,0.00061200,387,1,2
531,1312,272,0.00711100,298,1,1
532,584,273,0.01287400,1611,1,1
533,991,273,0.01002100,2487,1,1
534,1224,273,0.01202900,1711,1,1
535,449,273,0.00672600,2487,1,1
536,585,273,0.01287400,1611,1,1
537,1223,273,0.01202900,1711,1,1
538,1442,274,0.00031600,328,0,1
539,1096,276,0.00884400,99999,1,1
540,1509,278,0.00067200,257,0,2
541,1508,277,0.00069100,257,0,2
542,546,279,0.03182200,289,1,1
543,391,281,0.00019800,99999,0,1
544,391,280,0.00019800,99999,0,1
545,1146,282,0.02168900,452,1,2
546,399,284,0.01641500,354,0,1
547,879,284,0.02834600,356,1,1
548,928,284,0.00883000,99999,0,1
549,1091,284,0.03660300,369,1,1
550,1390,284,0.00588600,99999,0,1
551,399,284,0.01572400,428,0,1
552,1389,284,0.00574800,99999,0,1
553,399,284,0.01576300,440,0,1
554,1047,284,0.00233100,356,0,1
555,845,284,0.00119900,307,0,1
556,844,284,0.00118900,307,0,1
557,288,285,0.00020800,1828,1,1
558,303,285,0.01414100,1191,1,1
559,1048,287,0.00085900,1204,0,1
560,1239,286,0.02130200,1566,1,1
561,1359,287,0.01687000,1659,1,1
562,1430,286,0.00018700,1828,1,1
563,288,286,0.00020800,1828,1,1
564,303,285,0.01412000,1191,1,1
565,825,287,0.01094900,1711,1,2
566,874,287,0.01734800,1828,1,2
567,1239,287,0.01847600,1842,1,1
568,1239,287,0.01832400,1842,1,1
569,342,289,0.02001000,524,1,1
570,793,289,0.04079000,558,1,1
571,1038,289,0.03055200,558,1,1
572,1337,289,0.00966100,355,1,1
573,1443,289,0.01321700,400,1,1
574,1470,289,0.02514600,391,1,1
575,545,290,0.00540900,2487,1,2
576,693,290,0.01387100,1828,1,2
577,1398,290,0.02188400,1917,1,2
578,545,290,0.00544300,2487,1,2
579,693,290,0.01383000,1828,1,2
580,1398,290,0.02187700,1917,1,2
581,337,291,0.00294300,99999,0,2
582,365,291,0.00084900,331,1,2
583,878,291,0.00274600,99999,0,2
584,1106,291,0.00233100,272,0,2
585,1365,291,0.00960000,335,1,2
586,1393,292,0.00610400,323,1,2
587,364,292,0.00084900,268,1,2
588,1107,292,0.00254800,272,0,2
589,1365,291,0.00956000,335,1,2
590,1365,291,0.00879000,833,1,2
591,1484,291,0.00509600,935,1,2
592,612,293,0.00261800,921,0,1
593,426,297,0.05244400,401,1,1
594,777,297,0.02056300,558,1,1
595,1038,297,0.02523500,558,1,1
596,1395,297,0.03219700,357,1,1
597,426,297,0.07176300,372,1,1
598,722,298,0.00700800,2487,0,2
599,722,299,0.00643400,2487,0,2
600,784,300,0.01728400,507,0,2
601,784,300,0.01856800,388,0,2
602,717,302,0.00534500,440,1,2
603,741,302,0.01708400,471,1,2
604,717,302,0.00504700,440,1,2
605,539,303,0.00971600,2487,1,1
606,1366,303,0.00470900,1774,1,2
607,539,303,0.00970900,2487,1,1
608,1366,303,0.00475800,1774,1,2
609,1366,303,0.00503500,1397,1,2
610,840,304,0.02986300,439,0,1
611,1315,306,0.00020800,2487,0,1
612,1315,305,0.00024200,2487,0,1
613,507,307,0.01514900,472,1,1
614,653,307,0.00533300,473,1,1
615,608,308,0.00497800,575,1,2
616,750,308,0.01169400,558,1,2
617,608,308,0.00434600,575,1,2
618,418,309,0.00266700,374,0,2
619,418,310,0.00268000,432,0,2
620,982,311,0.01211300,1786,1,1
621,434,312,0.02324900,416,1,1
622,599,312,0.04223200,415,1,1
623,1431,314,0.00008900,99999,0,1
624,352,315,0.01728400,471,0,1
625,1409,315,0.03642700,379,1,1
626,645,316,0.01446100,376,1,1
627,1342,316,0.03082900,376,1,1
628,691,317,0.02878000,370,1,2
629,827,317,0.01760000,354,1,2
630,1386,318,0.01475600,99999,0,1
631,1011,319,0.04385200,391,1,1
632,1171,319,0.02022700,391,1,1
633,1025,320,0.00075100,426,1,1
634,354,322,0.01807400,311,1,1
635,810,322,0.01552600,253,1,1
636,924,322,0.00154100,420,1,1
637,605,323,0.00642000,455,1,1
638,742,323,0.02145200,255,1,1
639,687,324,0.00047400,278,0,2
640,834,324,0.00077000,311,0,2
641,1433,325,0.00009900,471,0,2
642,1432,326,0.00009900,540,0,2
643,1086,327,0.03721500,575,0,1
644,1275,328,0.02949100,575,1,1
645,1086,328,0.03636500,575,1,1
646,418,329,0.01416300,432,1,2
647,544,329,0.00983700,432,1,2
648,426,330,0.03707600,535,1,1
649,1181,330,0.00320000,471,0,1
650,1434,330,0.00566900,558,1,1
651,426,330,0.03654300,558,1,1
652,426,330,0.03654300,558,1,1
653,992,335,0.02648900,99999,0,1
654,1136,335,0.00351600,99999,0,1
655,1513,335,0.02824700,99999,1,1
656,971,335,0.00721000,270,1,1
657,477,336,0.00057300,259,0,2
658,875,338,0.00073100,420,1,2
659,938,338,0.00235100,288,1,2
660,1464,338,0.00564900,656,1,2
661,875,338,0.00062200,420,1,2
662,938,338,0.00237000,288,1,2
663,1463,338,0.00566900,935,1,2
664,875,338,0.00211400,426,1,2
665,1451,338,0.00205400,935,1,2
666,1452,338,0.00203500,935,1,2
667,964,339,0.01770900,455,1,1
668,1438,340,0.01287900,296,1,1
669,546,339,0.03119000,296,1,1
670,548,341,0.00808500,2487,1,1
671,865,341,0.01456900,1746,1,1
672,596,342,0.01935800,471,1,1
673,973,342,0.02451400,383,1,1
674,1012,342,0.10226200,558,1,1
675,1205,342,0.02797000,357,1,1
676,1497,342,0.00728900,487,1,1
677,333,342,0.00088900,935,0,1
678,973,342,0.01900200,558,1,1
679,1470,342,0.00677500,558,1,1
680,331,342,0.00083000,935,0,1
681,332,342,0.00065200,935,0,1
682,427,343,0.03152400,1579,1,1
683,725,343,0.01176700,1579,1,1
684,427,343,0.03172400,1579,1,1
685,726,343,0.01172800,1579,1,1
686,769,343,0.04996400,1579,1,1
687,334,343,0.00024900,921,0,1
688,345,344,0.00472100,354,0,2
689,822,344,0.00489900,408,0,2
690,811,345,0.01234600,405,0,2
691,358,346,0.03134800,434,1,1
692,1341,346,0.02358500,416,1,1
693,465,347,0.01039000,482,1,1
694,536,347,0.00508600,361,0,1
695,881,347,0.01297800,454,1,1
696,536,347,0.00497800,353,0,1
697,881,347,0.01301700,454,1,1
698,1436,348,0.00069100,274,0,1
699,842,349,0.02015000,561,1,1
700,1220,349,0.02883600,562,1,1
701,376,350,0.00051200,1382,0,1
702,991,350,0.01908800,1611,1,1
703,1250,350,0.01509000,1611,1,1
704,1297,350,0.00934200,1611,1,1
705,375,350,0.00050600,1382,0,1
706,991,350,0.01895400,1611,1,1
707,1297,350,0.00953600,1611,1,1
708,377,350,0.00054700,1382,0,1
709,1297,350,0.00953600,1611,1,1
710,378,350,0.00054700,1382,0,1
711,1437,351,0.00602500,502,0,1
712,471,354,0.00667700,488,1,1
713,589,353,0.06423700,375,1,1
714,810,354,0.02334800,502,1,1
715,924,355,0.00780200,287,1,1
716,1113,353,0.00258800,261,0,1
717,1143,353,0.01580300,287,1,1
718,1160,354,0.01635600,502,0,1
719,1237,354,0.07865700,375,1,1
720,1513,354,0.00156000,99999,1,1
721,471,353,0.00665700,464,1,1
722,971,353,0.02249900,333,1,1
723,1143,355,0.00019800,99999,1,1
724,1321,356,0.00643800,1842,0,1
725,1321,356,0.00643400,1842,0,1
726,517,357,0.01923000,410,1,1
727,546,357,0.07154600,99999,1,1
728,916,357,0.05347200,99999,1,1
729,979,358,0.03772800,411,1,1
730,1247,358,0.00638000,399,0,1
731,1481,358,0.02563900,333,1,1
732,644,359,0.17144400,99999,0,1
733,594,360,0.01876500,575,1,2
734,705,360,0.00310100,575,0,2
735,1401,360,0.01154000,566,1,2
736,1401,360,0.01149600,368,1,2
737,523,362,0.06737800,413,1,2
738,1083,362,0.02448000,413,1,1
739,1415,362,0.04551100,302,0,1
740,1483,362,0.04574800,337,1,2
741,1501,362,0.05309600,331,1,1
742,873,363,0.00627800,1397,1,2
