Bus,Demand 1 (MW),Demand 2 (MW),Demand 3 (MW),Demand 4 (MW),Demand 5 (MW),Demand 6 (MW),Demand 7 (MW),Demand 8 (MW),Demand 9 (MW),Demand 10 (MW),Demand 11 (MW),Demand 12 (MW),Demand 13 (MW),Demand 14 (MW),Demand 15 (MW),Demand 16 (MW),Demand 17 (MW),Demand 18 (MW),Demand 19 (MW),Demand 20 (MW),Demand 21 (MW),Demand 22 (MW),Demand 23 (MW),Demand 24 (MW),Zone
13,72.39,68.07,64.83,63.75,63.75,64.83,79.95,92.92,102.64,103.73,103.73,102.64,102.64,102.64,100.48,101.56,106.97,108.05,108.05,103.73,98.32,89.68,78.87,68.07,1
14,36.97,34.76,33.10,32.55,32.55,33.10,40.83,47.45,52.41,52.97,52.97,52.41,52.41,52.41,51.31,51.86,54.62,55.17,55.17,52.97,50.21,45.79,40.28,34.76,1
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
17,24.34,22.88,21.79,21.43,21.43,21.79,26.88,31.24,34.51,34.87,34.87,34.51,34.51,34.51,33.78,34.14,35.96,36.32,36.32,34.87,33.05,30.15,26.52,22.88,1
18,6.06,5.70,5.43,5.33,5.33,5.43,6.69,7.78,8.59,8.68,8.68,8.59,8.59,8.59,8.41,8.50,8.95,9.04,9.04,8.68,8.23,7.51,6.60,5.70,1
19,34.91,32.83,31.26,30.74,30.74,31.26,38.56,44.81,49.50,50.02,50.02,49.50,49.50,49.50,48.46,48.98,51.59,52.11,52.11,50.02,47.42,43.25,38.04,32.83,1
20,7.09,6.66,6.34,6.24,6.24,6.34,7.83,9.09,10.05,10.15,10.15,10.05,10.05,10.05,9.83,9.94,10.47,10.57,10.57,10.15,9.62,8.78,7.72,6.66,1
21,9.45,8.88,8.46,8.32,8.32,8.46,10.43,12.13,13.39,13.54,13.54,13.39,13.39,13.39,13.11,13.25,13.96,14.10,14.10,13.54,12.83,11.70,10.29,8.88,1
22,69.52,65.37,62.25,61.22,61.22,62.25,76.78,89.23,98.57,99.61,99.61,98.57,98.57,98.57,96.49,97.53,102.72,103.76,103.76,99.61,94.42,86.12,75.74,65.37,1
23,26.08,24.52,23.36,22.97,22.97,23.36,28.81,33.48,36.98,37.37,37.37,36.98,36.98,36.98,36.20,36.59,38.54,38.93,38.93,37.37,35.42,32.31,28.42,24.52,1
24,65.72,61.79,58.85,57.87,57.87,58.85,72.58,84.35,93.18,94.16,94.16,93.18,93.18,93.18,91.22,92.20,97.10,98.09,98.09,94.16,89.26,81.41,71.60,61.79,1
25,73.52,69.13,65.84,64.74,64.74,65.84,81.20,94.37,104.25,105.34,105.34,104.25,104.25,104.25,102.05,103.15,108.64,109.73,109.73,105.34,99.86,91.08,80.10,69.13,1
26,108.23,101.77,96.92,95.31,95.31,96.92,119.54,138.92,153.46,155.07,155.07,153.46,153.46,153.46,150.23,151.84,159.92,161.53,161.53,155.07,147.00,134.07,117.92,101.77,1
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
29,22.28,20.95,19.95,19.62,19.62,19.95,24.61,28.60,31.59,31.93,31.93,31.59,31.59,31.59,30.93,31.26,32.92,33.26,33.26,31.93,30.26,27.60,24.28,20.95,1
30,70.75,66.52,63.36,62.30,62.30,63.36,78.14,90.81,100.32,101.37,101.37,100.32,100.32,100.32,98.20,99.26,104.54,105.59,105.59,101.37,96.09,87.64,77.08,66.52,1
31,51.96,48.86,46.53,45.75,45.75,46.53,57.39,66.69,73.67,74.45,74.45,73.67,73.67,73.67,72.12,72.90,76.77,77.55,77.55,74.45,70.57,64.37,56.61,48.86,1
32,17.46,16.41,15.63,15.37,15.37,15.63,19.28,22.41,24.75,25.01,25.01,24.75,24.75,24.75,24.23,24.49,25.79,26.05,26.05,25.01,23.71,21.62,19.02,16.41,1
33,39.22,36.88,35.13,34.54,34.54,35.13,43.32,50.35,55.62,56.20,56.20,55.62,55.62,55.62,54.45,55.03,57.96,58.54,58.54,56.20,53.28,48.59,42.74,36.88,1
34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
35,91.39,85.93,81.84,80.48,80.48,81.84,100.94,117.30,129.58,130.94,130.94,129.58,129.58,129.58,126.85,128.22,135.04,136.40,136.40,130.94,124.12,113.21,99.57,85.93,1
36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
37,72.80,68.46,65.20,64.11,64.11,65.20,80.41,93.45,103.23,104.31,104.31,103.23,103.23,103.23,101.05,102.14,107.57,108.66,108.66,104.31,98.88,90.19,79.32,68.46,1
38,139.85,131.50,125.24,123.16,123.16,125.24,154.47,179.51,198.30,200.39,200.39,198.30,198.30,198.30,194.13,196.21,206.65,208.74,208.74,200.39,189.95,173.25,152.38,131.50,1
39,66.33,62.37,59.40,58.41,58.41,59.40,73.26,85.14,94.05,95.04,95.04,94.05,94.05,94.05,92.07,93.06,98.01,99.00,99.00,95.04,90.09,82.17,72.27,62.37,1
40,13.76,12.94,12.32,12.12,12.12,12.32,15.20,17.66,19.51,19.72,19.72,19.51,19.51,19.51,19.10,19.30,20.33,20.54,20.54,19.72,18.69,17.05,14.99,12.94,1
41,34.19,32.15,30.62,30.11,30.11,30.62,37.77,43.89,48.48,48.99,48.99,48.48,48.48,48.48,47.46,47.97,50.52,51.03,51.03,48.99,46.44,42.36,37.26,32.15,1
42,217.28,204.31,194.58,191.33,191.33,194.58,239.98,278.89,308.08,311.32,311.32,308.08,308.08,308.08,301.59,304.84,321.05,324.29,324.29,311.32,295.11,269.16,236.73,204.31,1
43,94.57,88.92,84.69,83.28,83.28,84.69,104.45,121.39,134.09,135.50,135.50,134.09,134.09,134.09,131.27,132.68,139.74,141.15,141.15,135.50,128.45,117.16,103.04,88.92,1
44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
47,65.41,61.50,58.58,57.60,57.60,58.58,72.24,83.96,92.74,93.72,93.72,92.74,92.74,92.74,90.79,91.77,96.65,97.63,97.63,93.72,88.84,81.03,71.27,61.50,1
48,10.68,10.04,9.56,9.40,9.40,9.56,11.79,13.71,15.14,15.30,15.30,15.14,15.14,15.14,14.82,14.98,15.78,15.94,15.94,15.30,14.50,13.23,11.64,10.04,1
49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
50,70.54,66.33,63.17,62.12,62.12,63.17,77.91,90.55,100.02,101.08,101.08,100.02,100.02,100.02,97.92,98.97,104.24,105.29,105.29,101.08,95.81,87.39,76.86,66.33,1
51,103.92,97.71,93.06,91.51,91.51,93.06,114.77,133.38,147.34,148.89,148.89,147.34,147.34,147.34,144.24,145.79,153.55,155.10,155.10,148.89,141.14,128.73,113.22,97.71,1
52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
53,29.68,27.90,26.57,26.13,26.13,26.57,32.78,38.09,42.08,42.52,42.52,42.08,42.08,42.08,41.19,41.63,43.85,44.29,44.29,42.52,40.31,36.76,32.33,27.90,1
54,28.96,27.23,25.93,25.50,25.50,25.93,31.98,37.17,41.06,41.49,41.49,41.06,41.06,41.06,40.19,40.63,42.79,43.22,43.22,41.49,39.33,35.87,31.55,27.23,1
55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
56,28.03,26.36,25.10,24.69,24.69,25.10,30.96,35.98,39.75,40.17,40.17,39.75,39.75,39.75,38.91,39.33,41.42,41.84,41.84,40.17,38.07,34.73,30.54,26.36,1
57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
58,37.79,35.53,33.84,33.28,33.28,33.84,41.74,48.50,53.58,54.14,54.14,53.58,53.58,53.58,52.45,53.02,55.83,56.40,56.40,54.14,51.32,46.81,41.17,35.53,1
59,37.48,35.24,33.56,33.00,33.00,33.56,41.39,48.11,53.14,53.70,53.70,53.14,53.14,53.14,52.02,52.58,55.38,55.94,55.94,53.70,50.90,46.43,40.84,35.24,1
60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
61,8.63,8.11,7.72,7.60,7.60,7.72,9.53,11.07,12.23,12.36,12.36,12.23,12.23,12.23,11.97,12.10,12.74,12.87,12.87,12.36,11.72,10.69,9.40,8.11,1
62,13.55,12.74,12.14,11.94,11.94,12.14,14.97,17.40,19.22,19.42,19.42,19.22,19.22,19.22,18.81,19.02,20.03,20.23,20.23,19.42,18.41,16.79,14.77,12.74,1
63,13.55,12.74,12.14,11.94,11.94,12.14,14.97,17.40,19.22,19.42,19.42,19.22,19.22,19.22,18.81,19.02,20.03,20.23,20.23,19.42,18.41,16.79,14.77,12.74,1
64,23.31,21.92,20.87,20.53,20.53,20.87,25.74,29.92,33.05,33.40,33.40,33.05,33.05,33.05,32.35,32.70,34.44,34.79,34.79,33.40,31.66,28.88,25.40,21.92,1
65,11.71,11.01,10.48,10.31,10.31,10.48,12.93,15.03,16.60,16.77,16.77,16.60,16.60,16.60,16.25,16.42,17.30,17.47,17.47,16.77,15.90,14.50,12.75,11.01,1
66,10.47,9.85,9.38,9.22,9.22,9.38,11.57,13.44,14.85,15.01,15.01,14.85,14.85,14.85,14.54,14.69,15.48,15.63,15.63,15.01,14.23,12.97,11.41,9.85,1
67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
70,40.25,37.85,36.05,35.45,35.45,36.05,44.46,51.67,57.07,57.67,57.67,57.07,57.07,57.07,55.87,56.47,59.48,60.08,60.08,57.67,54.67,49.86,43.86,37.85,1
71,19.82,18.63,17.75,17.45,17.45,17.75,21.89,25.44,28.10,28.40,28.40,28.10,28.10,28.10,27.51,27.80,29.28,29.58,29.58,28.40,26.92,24.55,21.59,18.63,1
72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
74,135.44,127.35,121.29,119.27,119.27,121.29,149.59,173.85,192.04,194.06,194.06,192.04,192.04,192.04,188.00,190.02,200.13,202.15,202.15,194.06,183.95,167.78,147.57,127.35,1
75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
77,97.14,91.34,86.99,85.54,85.54,86.99,107.29,124.68,137.73,139.18,139.18,137.73,137.73,137.73,134.83,136.28,143.53,144.98,144.98,139.18,131.93,120.34,105.84,91.34,1
78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
79,3.70,3.48,3.31,3.26,3.26,3.31,4.08,4.74,5.24,5.30,5.30,5.24,5.24,5.24,5.13,5.19,5.46,5.52,5.52,5.30,5.02,4.58,4.03,3.48,1
80,36.35,34.18,32.55,32.01,32.01,32.55,40.15,46.66,51.54,52.08,52.08,51.54,51.54,51.54,50.46,51.00,53.71,54.25,54.25,52.08,49.37,45.03,39.60,34.18,1
81,15.51,14.58,13.89,13.65,13.65,13.89,17.13,19.90,21.98,22.22,22.22,21.98,21.98,21.98,21.52,21.75,22.91,23.14,23.14,22.22,21.06,19.21,16.89,14.58,1
82,58.94,55.42,52.78,51.90,51.90,52.78,65.10,75.65,83.57,84.45,84.45,83.57,83.57,83.57,81.81,82.69,87.09,87.97,87.97,84.45,80.05,73.02,64.22,55.42,1
83,92.31,86.80,82.67,81.29,81.29,82.67,101.96,118.49,130.89,132.27,132.27,130.89,130.89,130.89,128.13,129.51,136.40,137.78,137.78,132.27,125.38,114.36,100.58,86.80,1
84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
85,246.23,231.53,220.51,216.83,216.83,220.51,271.96,316.06,349.14,352.81,352.81,349.14,349.14,349.14,341.79,345.46,363.84,367.51,367.51,352.81,334.44,305.04,268.28,231.53,1
86,36.45,34.28,32.64,32.10,32.10,32.64,40.26,46.79,51.69,52.23,52.23,51.69,51.69,51.69,50.60,51.14,53.86,54.41,54.41,52.23,49.51,45.16,39.72,34.28,1
87,78.14,73.48,69.98,68.81,68.81,69.98,86.31,100.30,110.80,111.96,111.96,110.80,110.80,110.80,108.47,109.63,115.46,116.63,116.63,111.96,106.13,96.80,85.14,73.48,1
88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
89,21.87,20.57,19.59,19.26,19.26,19.59,24.16,28.07,31.01,31.34,31.34,31.01,31.01,31.01,30.36,30.69,32.32,32.64,32.64,31.34,29.71,27.09,23.83,20.57,1
90,11.50,10.81,10.30,10.13,10.13,10.30,12.70,14.76,16.31,16.48,16.48,16.31,16.31,16.31,15.96,16.14,16.99,17.16,17.16,16.48,15.62,14.25,12.53,10.81,1
91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
93,12.01,11.30,10.76,10.58,10.58,10.76,13.27,15.42,17.03,17.21,17.21,17.03,17.03,17.03,16.68,16.86,17.75,17.93,17.93,17.21,16.32,14.88,13.09,11.30,1
94,6.26,5.89,5.61,5.52,5.52,5.61,6.92,8.04,8.88,8.97,8.97,8.88,8.88,8.88,8.69,8.79,9.26,9.35,9.35,8.97,8.51,7.76,6.82,5.89,1
95,32.45,30.51,29.06,28.57,28.57,29.06,35.84,41.65,46.01,46.49,46.49,46.01,46.01,46.01,45.04,45.52,47.95,48.43,48.43,46.49,44.07,40.20,35.35,30.51,1
96,70.75,66.52,63.36,62.30,62.30,63.36,78.14,90.81,100.32,101.37,101.37,100.32,100.32,100.32,98.20,99.26,104.54,105.59,105.59,101.37,96.09,87.64,77.08,66.52,1
97,0.21,0.19,0.18,0.18,0.18,0.18,0.23,0.26,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.30,0.31,0.31,0.29,0.28,0.25,0.22,0.19,1
98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
102,30.91,29.06,27.68,27.22,27.22,27.68,34.14,39.67,43.82,44.29,44.29,43.82,43.82,43.82,42.90,43.36,45.67,46.13,46.13,44.29,41.98,38.29,33.68,29.06,1
103,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
104,12.42,11.68,11.13,10.94,10.94,11.13,13.72,15.95,17.62,17.80,17.80,17.62,17.62,17.62,17.25,17.43,18.36,18.54,18.54,17.80,16.88,15.39,13.54,11.68,1
105,108.95,102.44,97.56,95.94,95.94,97.56,120.33,139.84,154.48,156.10,156.10,154.48,154.48,154.48,151.22,152.85,160.98,162.61,162.61,156.10,147.97,134.96,118.70,102.44,1
106,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
107,44.46,41.81,39.82,39.15,39.15,39.82,49.11,57.07,63.04,63.71,63.71,63.04,63.04,63.04,61.72,62.38,65.70,66.36,66.36,63.71,60.39,55.08,48.44,41.81,1
108,34.09,32.06,30.53,30.02,30.02,30.53,37.65,43.76,48.34,48.85,48.85,48.34,48.34,48.34,47.32,47.83,50.37,50.88,50.88,48.85,46.30,42.23,37.14,32.06,1
109,102.17,96.07,91.50,89.97,89.97,91.50,112.84,131.14,144.87,146.39,146.39,144.87,144.87,144.87,141.82,143.34,150.97,152.49,152.49,146.39,138.77,126.57,111.32,96.07,1
110,119.52,112.39,107.04,105.25,105.25,107.04,132.01,153.42,169.47,171.26,171.26,169.47,169.47,169.47,165.90,167.69,176.61,178.39,178.39,171.26,162.34,148.07,130.23,112.39,1
111,67.46,63.44,60.41,59.41,59.41,60.41,74.51,86.59,95.66,96.66,96.66,95.66,95.66,95.66,93.64,94.65,99.68,100.69,100.69,96.66,91.63,83.57,73.50,63.44,1
112,110.08,103.50,98.58,96.93,96.93,98.58,121.58,141.29,156.08,157.72,157.72,156.08,156.08,156.08,152.79,154.44,162.65,164.29,164.29,157.72,149.51,136.36,119.93,103.50,1
113,58.43,54.94,52.32,51.45,51.45,52.32,64.53,75.00,82.84,83.72,83.72,82.84,82.84,82.84,81.10,81.97,86.33,87.20,87.20,83.72,79.36,72.38,63.66,54.94,1
114,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
115,126.92,119.34,113.66,111.76,111.76,113.66,140.18,162.91,179.96,181.85,181.85,179.96,179.96,179.96,176.17,178.06,187.53,189.43,189.43,181.85,172.38,157.22,138.28,119.34,1
116,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
117,34.19,32.15,30.62,30.11,30.11,30.62,37.77,43.89,48.48,48.99,48.99,48.48,48.48,48.48,47.46,47.97,50.52,51.03,51.03,48.99,46.44,42.36,37.26,32.15,1
118,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
119,1.75,1.64,1.56,1.54,1.54,1.56,1.93,2.24,2.48,2.50,2.50,2.48,2.48,2.48,2.42,2.45,2.58,2.61,2.61,2.50,2.37,2.16,1.90,1.64,1
120,144.06,135.46,129.01,126.86,126.86,129.01,159.12,184.92,204.27,206.42,206.42,204.27,204.27,204.27,199.97,202.12,212.87,215.02,215.02,206.42,195.67,178.47,156.97,135.46,1
121,34.60,32.54,30.99,30.47,30.47,30.99,38.22,44.42,49.07,49.58,49.58,49.07,49.07,49.07,48.03,48.55,51.13,51.65,51.65,49.58,47.00,42.87,37.70,32.54,1
122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
123,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
124,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
126,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
127,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
129,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
131,79.37,74.64,71.08,69.90,69.90,71.08,87.67,101.88,112.55,113.73,113.73,112.55,112.55,112.55,110.18,111.36,117.28,118.47,118.47,113.73,107.81,98.33,86.48,74.64,1
132,28.85,27.13,25.84,25.41,25.41,25.84,31.87,37.04,40.91,41.34,41.34,40.91,40.91,40.91,40.05,40.48,42.63,43.07,43.07,41.34,39.19,35.74,31.44,27.13,1
133,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
134,109.25,102.73,97.84,96.21,96.21,97.84,120.67,140.24,154.91,156.54,156.54,154.91,154.91,154.91,151.65,153.28,161.44,163.07,163.07,156.54,148.39,135.35,119.04,102.73,1
135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
