Line,Source,Target,Reactance,Flow Limit (MW),Vulnerable?,Zone
115,41,43,0.03000000,400,1,2
116,80,41,0.04380000,609,1,2
117,47,42,0.06564000,274,1,2
118,54,42,0.02643000,392,1,2
119,689,42,0.06839000,160,1,2
120,44,43,0.00010000,1593,1,2
121,99,43,0.01994000,831,1,2
122,50,44,0.01097000,1662,1,2
123,46,45,0.00010000,876,1,2
124,49,45,0.06097000,394,1,2
125,706,47,0.06775000,160,1,2
126,707,47,0.06775000,160,1,2
127,49,48,0.00010000,876,1,2
128,717,48,0.06783000,160,1,2
129,716,49,0.06831000,160,1,2
130,51,50,0.00010000,1593,1,2
131,98,50,0.01788000,831,1,2
132,100,50,0.05544000,831,1,2
133,726,50,0.06080000,250,1,2
134,727,51,0.06235000,250,1,2
135,53,52,0.00878000,160,1,2
136,754,52,0.06754000,160,1,2
137,181,55,0.08353000,394,0,2
138,778,55,0.06762000,160,1,2
139,74,56,0.01281000,394,1,2
140,796,56,0.06777000,160,1,2
141,81,57,0.00496000,137,0,2
142,80,58,0.00496000,137,0,2
143,63,59,0.01405000,362,1,2
144,82,59,0.07045000,362,1,2
145,821,59,0.06798000,160,1,2
146,60,85,0.05930000,362,1,2
147,104,60,0.04091000,464,1,2
148,834,60,0.06921000,160,1,2
149,836,60,0.12583000,100,1,2
150,62,61,0.00010000,876,1,2
151,64,61,0.03843000,464,1,2
152,109,61,0.00620000,464,0,2
153,184,61,0.07066000,274,1,2
154,82,62,0.01095000,464,1,2
155,110,62,0.00620000,464,0,2
156,71,63,0.03079000,362,1,2
157,91,63,0.02769000,394,1,2
158,94,63,0.01260000,464,1,2
159,96,63,0.04236000,362,1,2
160,64,69,0.02975000,464,1,2
161,79,64,0.02438000,362,1,2
162,93,64,0.01260000,464,1,2
163,95,64,0.04236000,362,1,2
164,90,65,0.04132000,394,1,2
165,65,91,0.01446000,394,1,2
166,66,67,0.02094000,500,1,2
167,66,68,0.02355000,457,1,2
168,152,66,0.08285000,464,1,2
169,138,67,0.02056000,866,1,2
170,911,67,0.06269000,250,1,2
171,912,67,0.06269000,250,1,2
172,68,78,0.04153000,464,1,2
173,978,68,0.06694000,160,1,2
174,979,68,0.06653000,160,1,2
175,83,69,0.00992000,464,1,2
176,995,69,0.06550000,160,1,2
177,996,69,0.07045000,160,1,2
178,70,73,0.00971000,457,1,2
179,107,70,0.00413000,457,1,2
180,72,71,0.00010000,876,0,2
181,86,71,0.00971000,362,1,2
182,1059,71,0.06983000,160,1,2
183,1060,71,0.06777000,160,0,2
184,73,75,0.02444000,330,1,2
185,87,73,0.02851000,464,1,2
186,74,76,0.02469000,330,1,2
187,74,108,0.00517000,464,1,2
188,76,75,0.00010000,1593,1,2
189,76,105,0.02756000,845,1,2
190,84,77,0.02665000,457,1,2
191,85,77,0.01384000,464,1,2
192,1095,77,0.06694000,160,1,2
193,1096,77,0.06736000,160,1,2
194,78,103,0.03368000,464,1,2
195,1106,78,0.06839000,160,1,2
196,88,79,0.02335000,464,1,2
197,81,80,0.00010000,876,1,2
198,80,96,0.08760000,362,1,2
199,1114,80,0.06694000,160,1,2
200,93,81,0.11674000,362,1,2
201,1115,81,0.06694000,160,1,2
202,1138,82,0.06756000,160,1,2
203,1139,82,0.06756000,160,1,2
204,84,83,0.00010000,876,1,2
205,103,83,0.02169000,464,1,2
206,1141,83,0.06653000,160,1,2
207,184,84,0.07087000,274,1,2
208,1192,84,0.06860000,160,1,2
209,86,85,0.00010000,876,1,2
210,1182,85,0.09360000,160,1,2
211,86,108,0.04050000,464,1,2
212,1184,86,0.09277000,160,1,2
213,88,87,0.00010000,876,1,2
214,94,87,0.03512000,362,1,2
215,1213,87,0.06715000,160,1,2
216,89,94,0.04153000,464,1,2
217,102,89,0.01343000,362,1,2
218,1217,89,0.06570000,160,1,2
219,104,90,0.03140000,464,1,2
220,1244,90,0.06756000,160,1,2
221,1343,91,0.06756000,160,1,2
222,100,92,0.01038000,845,1,2
223,92,106,0.01050000,845,1,2
224,1382,92,0.06269000,250,1,2
225,1384,92,0.06294000,250,1,2
226,94,93,0.00010000,876,1,2
227,1418,93,0.06736000,160,1,2
228,96,95,0.00010000,876,1,2
229,102,95,0.02459000,362,1,2
230,1426,96,0.06674000,160,1,2
231,1427,97,0.01818000,125,0,2
232,99,98,0.00010000,1593,1,2
233,1502,98,0.05988000,250,1,2
234,101,99,0.03562000,845,1,2
235,101,100,0.00010000,1593,1,2
236,1504,100,0.06119000,250,1,2
237,1505,101,0.06269000,250,1,2
238,1524,102,0.06694000,160,1,2
239,104,103,0.00010000,876,1,2
240,103,106,0.02875000,400,1,2
241,1536,103,0.06860000,160,1,2
242,1538,104,0.06818000,160,1,2
243,106,105,0.00010000,1593,1,2
244,105,185,0.01763000,1108,0,2
245,106,180,0.01469000,1108,0,2
246,108,107,0.00496000,464,1,2
247,1552,107,0.06756000,160,1,2
248,1553,107,0.06550000,160,1,2
249,112,111,0.00010000,876,1,1
250,123,111,0.03188000,464,1,1
251,124,111,0.03252000,362,1,1
252,1603,111,0.06250000,160,1,1
253,113,114,0.03654000,304,1,1
254,151,113,0.01655000,304,1,1
255,1623,113,0.06818000,160,1,1
256,1624,113,0.06818000,160,1,1
257,114,131,0.04231000,464,1,1
258,1647,114,0.06688000,160,1,1
259,116,115,0.00010000,1593,1,1
260,133,115,0.02696000,1385,1,1
261,1649,115,0.06206000,250,1,1
262,138,116,0.01733000,1385,1,1
263,1650,116,0.06206000,250,1,1
264,140,117,0.08057000,304,1,1
265,143,117,0.02593000,464,1,1
266,1655,117,0.06688000,160,1,1
267,119,118,0.00010000,876,0,1
268,126,118,0.04130000,464,1,1
269,142,118,0.00721000,464,1,1
270,1680,118,0.06688000,160,1,1
271,125,120,0.07789000,464,1,1
272,130,120,0.07686000,464,1,1
273,1686,120,0.06653000,160,1,1
274,1687,120,0.06653000,160,1,1
275,122,121,0.00010000,876,0,1
276,151,121,0.04401000,464,1,1
277,1747,121,0.06818000,160,1,1
278,1748,121,0.06818000,160,1,1
279,124,123,0.00010000,876,1,1
280,140,123,0.00331000,464,1,1
281,144,123,0.09638000,362,1,1
282,1760,123,0.22521000,80,1,1
283,1762,123,0.06851000,160,1,1
284,1764,123,0.23161000,80,1,1
285,139,124,0.00331000,304,1,1
286,1761,124,0.23140000,80,1,1
287,1763,124,0.22624000,80,1,1
288,126,125,0.00010000,876,1,1
289,135,125,0.03465000,464,1,1
290,186,125,0.01591000,464,1,1
291,1775,125,0.06136000,160,1,1
292,126,127,0.03050000,400,1,1
293,186,126,0.01591000,464,1,1
294,128,127,0.00010000,1593,1,1
295,157,127,0.03463000,831,1,1
296,145,128,0.04326000,748,1,1
297,143,129,0.05225000,394,1,1
298,129,148,0.05300000,394,1,1
299,1814,129,0.05930000,160,1,1
300,130,132,0.09136000,381,1,1
301,130,154,0.05696000,381,1,1
302,1822,130,0.05930000,160,1,1
303,1823,130,0.05930000,160,1,1
304,132,131,0.00010000,876,1,1
305,131,133,0.02756000,330,1,1
306,147,131,0.07335000,464,1,1
307,151,131,0.07955000,394,1,1
308,1839,131,0.09277000,160,1,1
309,132,134,0.02756000,330,1,1
310,148,132,0.07335000,464,1,1
311,150,132,0.07955000,394,1,1
312,1840,132,0.06694000,160,1,1
313,134,133,0.00010000,1593,1,1
314,182,133,0.00338000,1385,1,1
315,182,134,0.00338000,1385,1,1
316,136,135,0.00010000,876,0,1
317,142,135,0.04483000,464,1,1
318,1845,135,0.06136000,160,1,1
319,1846,135,0.06860000,160,1,1
320,138,137,0.00010000,1593,0,2
321,1880,138,0.05931000,250,1,1
322,1881,138,0.05931000,250,1,1
323,140,139,0.00010000,876,1,1
324,166,139,0.08702000,304,1,1
325,174,139,0.06829000,381,1,1
326,167,140,0.08940000,304,1,1
327,1882,140,0.07033000,160,1,1
328,144,141,0.07622000,381,1,1
329,178,141,0.09717000,274,1,1
330,1902,141,0.05930000,160,1,1
331,1903,141,0.05930000,160,1,1
332,1904,142,0.10601000,100,1,1
333,1905,142,0.10601000,100,0,1
334,144,143,0.00010000,876,1,1
335,143,145,0.02375000,500,1,1
336,149,143,0.01318000,160,1,1
337,144,147,0.09560000,304,1,1
338,1907,144,0.05930000,160,1,1
339,146,145,0.00010000,1593,0,1
340,1906,145,0.06206000,250,1,1
341,148,147,0.00010000,876,1,1
342,154,147,0.01779000,381,1,1
343,1919,147,0.06653000,160,1,1
344,1920,148,0.06775000,160,1,1
345,1925,149,0.05229000,160,1,1
346,151,150,0.00010000,876,1,1
347,152,150,0.03698000,464,1,1
348,1987,150,0.06818000,160,1,1
349,1988,151,0.06818000,160,1,1
350,153,152,0.00010000,876,0,2
351,2090,152,0.06632000,160,1,1
352,2112,154,0.06632000,160,1,1
353,2113,154,0.06632000,160,1,1
354,166,155,0.02114000,160,1,1
355,2134,155,0.06585000,160,1,1
356,156,158,0.03093000,400,1,1
357,179,156,0.04236000,365,1,1
358,158,157,0.00010000,1593,1,1
359,2157,157,0.05969000,250,1,1
360,176,158,0.03312000,831,1,1
361,160,159,0.00010000,1593,1,1
362,159,165,0.02583000,831,1,1
363,159,176,0.01569000,831,1,1
364,2165,159,0.06437000,250,1,1
365,168,160,0.02475000,831,1,1
366,160,177,0.01569000,831,1,1
367,2166,160,0.06437000,250,1,1
368,162,161,0.00010000,876,1,1
369,161,166,0.14254000,274,1,1
370,2170,161,0.06694000,160,1,1
371,162,179,0.11132000,274,1,1
372,2169,162,0.18657000,120,1,1
373,164,163,0.00010000,876,1,1
374,163,165,0.03000000,500,1,1
375,163,172,0.04196000,274,1,1
376,2188,163,0.06671000,160,1,1
377,164,167,0.05919000,274,1,1
378,2186,164,0.06671000,160,1,1
379,2187,165,0.04206000,330,1,1
380,167,166,0.00010000,876,1,1
381,2195,166,0.06736000,160,1,1
382,2196,167,0.06736000,160,1,1
383,169,168,0.00010000,1593,1,1
384,2258,169,0.05411000,330,1,1
385,171,170,0.00010000,876,1,1
386,170,174,0.16014000,274,1,1
387,2260,170,0.06756000,160,1,1
388,2261,171,0.06756000,160,1,1
389,173,172,0.00010000,876,1,1
390,2339,172,0.06750000,160,1,1
391,173,175,0.05579000,274,1,1
392,2340,173,0.10620000,100,1,1
393,175,174,0.00010000,876,1,1
394,2357,174,0.06736000,160,1,1
395,2357,175,0.06671000,160,1,1
396,177,176,0.00010000,1593,1,1
397,2377,176,0.05969000,250,1,1
398,2378,176,0.05969000,250,1,1
399,179,178,0.00010000,876,1,1
400,2380,178,0.06798000,160,1,1
401,2381,179,0.06775000,160,1,1
402,202,187,0.17736000,68,1,1
403,423,187,0.08364000,90,1,1
404,434,188,0.11711000,140,1,1
405,437,188,0.12570000,140,1,1
406,443,189,0.08273000,90,0,2
407,513,189,0.06843000,91,0,2
408,355,190,0.06380000,120,1,2
409,376,190,0.07248000,120,1,2
410,207,191,0.02215000,120,0,2
411,529,191,0.06694000,120,0,2
412,193,192,0.02256000,140,1,1
413,194,192,0.00851000,140,1,1
414,308,192,0.12033000,137,1,1
415,453,192,0.02545000,122,0,1
416,193,332,0.07347000,140,1,1
417,248,194,0.08719000,140,1,1
418,256,194,0.08446000,140,1,1
419,332,194,0.08099000,120,1,1
420,285,195,0.06355000,137,1,1
421,514,195,0.02975000,120,1,1
422,1736,196,0.10504000,90,0,1
423,197,247,0.09347000,90,0,2
424,351,198,0.10818000,90,1,1
425,425,198,0.08264000,76,1,1
426,433,199,0.03198000,120,0,2
427,444,199,0.03893000,120,0,2
428,200,428,0.02298000,120,1,1
429,533,200,0.10124000,120,1,1
430,219,201,0.08496000,140,1,1
431,201,255,0.08215000,140,1,1
432,239,202,0.09000000,68,1,1
433,202,332,0.11628000,68,1,1
434,425,203,0.02769000,76,0,1
435,203,459,0.11719000,120,0,1
436,204,526,0.00430000,140,0,2
437,205,527,0.00430000,140,0,2
438,224,206,0.02983000,140,1,1
439,384,206,0.02545000,140,1,1
440,354,207,0.04446000,120,0,2
441,208,326,0.09438000,120,1,2
442,208,342,0.01157000,137,1,2
443,209,211,0.02215000,101,1,1
444,334,209,0.03000000,101,1,1
445,282,210,0.04702000,120,1,2
446,353,210,0.03628000,120,1,2
447,233,211,0.06273000,101,1,1
448,333,211,0.15901000,90,1,1
449,386,211,0.07967000,120,1,1
450,305,212,0.07686000,91,1,1
451,511,212,0.07438000,91,1,1
452,333,213,0.05992000,90,1,1
453,343,213,0.03075000,90,1,1
454,415,213,0.04298000,90,1,1
455,458,213,0.01140000,140,1,1
456,473,213,0.00926000,140,1,1
457,442,214,0.07157000,120,1,1
458,533,214,0.10421000,120,1,1
459,2249,214,0.06719000,68,1,1
460,273,215,0.00281000,120,1,2
461,279,215,0.02636000,120,1,2
462,447,216,0.00942000,120,1,2
463,1120,216,0.08099000,120,1,2
464,327,217,0.08810000,90,0,1
465,217,346,0.05661000,90,0,1
466,219,218,0.04273000,90,1,1
467,340,218,0.08967000,90,1,1
468,227,219,0.06314000,90,1,1
469,437,220,0.02388000,140,1,1
470,510,220,0.09537000,140,1,1
471,230,221,0.08050000,140,0,1
472,240,221,0.06198000,140,0,1
473,262,222,0.02826000,91,1,1
474,361,222,0.07413000,120,1,1
475,372,223,0.03124000,106,1,2
476,613,223,0.13050000,90,1,2
477,425,224,0.10008000,76,1,1
478,225,510,0.05678000,140,1,1
479,2218,225,0.12645000,68,1,1
480,227,226,0.01992000,90,1,1
481,226,348,0.08058000,140,1,1
482,354,228,0.06314000,120,0,2
483,392,228,0.08223000,120,0,2
484,301,229,0.08281000,90,0,2
485,431,229,0.03231000,120,0,2
486,466,230,0.15479000,140,0,1
487,231,365,0.05851000,90,0,1
488,232,366,0.06124000,90,0,2
489,341,233,0.06496000,101,1,1
490,354,234,0.01273000,182,0,2
491,517,234,0.00802000,182,0,2
492,251,235,0.02273000,182,0,2
493,355,235,0.01207000,182,0,2
494,236,384,0.01132000,140,1,1
495,236,385,0.01091000,140,1,1
496,373,237,0.06438000,140,1,1
497,516,237,0.05388000,140,1,1
498,238,361,0.01000000,120,1,1
499,492,238,0.13372000,120,1,1
500,284,239,0.07157000,68,1,1
501,340,240,0.11901000,90,1,1
502,240,401,0.01388000,140,1,1
503,414,240,0.10165000,90,0,1
504,241,287,0.03041000,137,1,1
505,503,241,0.01165000,137,1,1
506,324,242,0.02793000,120,1,1
507,440,242,0.12165000,90,1,1
508,306,243,0.00529000,120,1,1
509,309,243,0.02826000,120,1,1
510,486,244,0.03471000,120,1,1
511,520,244,0.01579000,120,1,1
512,253,245,0.05198000,120,1,2
513,254,245,0.06455000,120,1,2
514,281,245,0.00959000,120,1,2
515,299,245,0.02273000,137,1,2
516,396,245,0.04636000,120,1,2
517,270,246,0.06876000,120,0,2
518,304,246,0.02802000,120,1,2
519,339,246,0.07446000,137,0,2
520,471,246,0.01488000,120,1,2
521,247,427,0.03727000,90,0,2
522,474,248,0.09124000,140,1,1
523,249,294,0.01215000,140,1,1
524,474,249,0.07149000,140,1,1
525,259,250,0.02917000,140,0,1
526,250,349,0.01851000,140,0,1
527,252,319,0.02504000,182,0,2
528,352,253,0.04669000,120,1,2
529,338,254,0.01347000,120,1,2
530,336,255,0.07975000,137,1,1
531,369,255,0.09496000,140,1,1
532,320,256,0.04008000,90,1,1
533,257,363,0.02281000,137,1,1
534,458,257,0.04471000,137,1,1
535,265,258,0.04298000,120,1,2
536,1753,258,0.06124000,120,1,2
537,436,259,0.03041000,140,0,1
538,260,365,0.01777000,120,1,1
539,493,260,0.05273000,120,1,1
540,261,272,0.01810000,120,1,2
541,261,353,0.03860000,120,1,2
542,438,262,0.05512000,120,1,1
543,323,263,0.06975000,76,1,2
544,411,263,0.03793000,91,1,2
545,516,264,0.01868000,140,1,1
546,537,264,0.06380000,90,1,1
547,283,265,0.08744000,140,1,2
548,422,265,0.02950000,120,0,2
549,408,266,0.07942000,120,1,2
550,525,266,0.04364000,120,1,2
551,280,267,0.00678000,120,1,2
552,267,519,0.00645000,120,1,2
553,268,527,0.01521000,140,0,2
554,332,269,0.08818000,120,1,1
555,511,269,0.10331000,120,1,1
556,271,446,0.07893000,120,0,2
557,272,353,0.01975000,120,1,2
558,304,273,0.01124000,120,1,2
559,281,274,0.01372000,120,1,2
560,288,274,0.01661000,120,1,2
561,275,280,0.01190000,120,1,2
562,275,534,0.00992000,120,1,2
563,276,299,0.00091000,140,0,2
564,292,277,0.01612000,120,0,2
565,293,277,0.00860000,120,1,2
566,406,277,0.01240000,120,1,2
567,526,278,0.01645000,137,1,2
568,534,278,0.00198000,140,1,2
569,441,279,0.01388000,120,1,2
570,472,281,0.00826000,140,1,2
571,291,282,0.00727000,120,1,2
572,471,282,0.01256000,120,1,2
573,350,283,0.04455000,120,1,2
574,1787,283,0.06281000,120,1,2
575,284,308,0.05537000,137,1,1
576,286,285,0.02281000,137,1,1
577,286,337,0.06405000,140,1,1
578,473,286,0.02256000,90,1,1
579,287,318,0.01934000,140,1,1
580,352,288,0.04116000,120,1,2
581,299,289,0.02471000,137,1,2
582,472,289,0.00818000,140,1,2
583,294,290,0.01240000,90,1,1
584,336,290,0.03380000,90,1,1
585,429,291,0.03058000,120,1,2
586,296,293,0.00033000,140,1,2
587,346,294,0.10347000,137,1,1
588,524,294,0.08190000,140,1,1
589,302,295,0.02322000,120,0,1
590,425,295,0.09471000,90,1,1
591,537,295,0.10455000,90,1,1
592,519,296,0.02388000,137,1,2
593,298,297,0.00802000,120,1,2
594,297,353,0.07736000,120,1,2
595,525,298,0.04653000,120,1,2
596,430,300,0.10785000,120,1,2
597,658,300,0.10149000,90,1,2
598,708,300,0.07529000,90,1,2
599,442,303,0.07240000,120,1,1
600,2124,303,0.09504000,68,1,1
601,345,305,0.05587000,120,1,1
602,460,305,0.12769000,140,1,1
603,512,305,0.13512000,91,1,1
604,493,306,0.01959000,120,1,1
605,462,307,0.05355000,120,1,1
606,508,307,0.03215000,120,1,1
607,349,309,0.04488000,120,0,1
608,309,520,0.01331000,140,1,1
609,312,310,0.06190000,120,1,2
610,420,310,0.00777000,140,1,2
611,435,310,0.05959000,120,0,2
612,477,310,0.04446000,137,1,2
613,312,311,0.00010000,438,1,2
614,372,311,0.12000000,90,1,2
615,323,312,0.07521000,91,1,2
616,2245,313,0.06760000,34,0,1
617,381,314,0.10124000,68,1,1
618,387,314,0.07157000,90,1,1
619,315,341,0.03157000,90,1,1
620,2249,315,0.10132000,90,1,1
621,352,316,0.01017000,120,0,2
622,391,316,0.01446000,120,0,2
623,317,468,0.03562000,120,1,1
624,514,317,0.00149000,120,1,1
625,318,467,0.00149000,140,1,1
626,319,517,0.04521000,182,0,2
627,348,320,0.04736000,140,1,1
628,451,321,0.00512000,120,1,1
629,454,321,0.01901000,137,0,1
630,321,467,0.05843000,120,1,1
631,485,321,0.02719000,120,1,1
632,506,321,0.01083000,140,1,1
633,321,530,0.01694000,120,0,1
634,351,322,0.02025000,120,1,1
635,389,322,0.02868000,120,1,1
636,452,322,0.00669000,120,1,1
637,455,322,0.01975000,120,1,1
638,322,475,0.01281000,120,0,1
639,322,478,0.09504000,120,1,1
640,490,322,0.03397000,120,1,1
641,538,324,0.03769000,90,1,1
642,371,325,0.01298000,120,1,1
643,375,325,0.03777000,120,1,1
644,364,326,0.09314000,120,1,2
645,361,328,0.03000000,120,0,1
646,375,329,0.05405000,120,0,1
647,374,330,0.03463000,120,0,1
648,360,331,0.03099000,120,0,1
649,395,334,0.12760000,120,1,1
650,369,335,0.07066000,68,1,1
651,2331,335,0.11901000,68,1,1
652,347,336,0.08314000,90,1,1
653,377,337,0.01752000,137,1,1
654,379,337,0.12132000,120,1,1
655,394,338,0.10603000,90,1,2
656,419,339,0.13264000,137,0,2
657,342,445,0.08512000,120,1,2
658,624,342,0.08388000,90,1,2
659,710,342,0.04504000,122,1,2
660,377,343,0.01967000,90,1,1
661,346,344,0.01298000,140,1,1
662,344,346,0.01446000,90,1,1
663,381,344,0.01207000,90,1,1
664,523,344,0.05512000,140,1,1
665,347,345,0.12860000,140,1,1
666,386,347,0.19198000,91,1,1
667,526,350,0.07215000,120,1,2
668,406,352,0.01793000,137,1,2
669,429,353,0.02537000,120,1,2
670,370,354,0.13702000,120,1,2
671,402,355,0.02421000,182,0,2
672,360,356,0.02545000,120,1,1
673,432,356,0.06025000,120,1,1
674,509,357,0.08463000,140,1,1
675,523,357,0.06479000,90,1,1
676,358,380,0.01256000,90,0,2
677,375,359,0.07430000,120,1,1
678,378,359,0.00620000,120,1,1
679,393,359,0.01711000,90,1,1
680,374,361,0.04116000,120,1,1
681,362,373,0.02620000,120,0,1
682,477,363,0.06645000,137,1,1
683,439,364,0.06438000,120,1,2
684,416,365,0.03421000,140,1,1
685,440,365,0.07612000,90,1,1
686,484,366,0.04017000,120,1,1
687,504,366,0.06355000,140,1,1
688,578,366,0.13025000,68,1,2
689,370,367,0.01587000,120,1,2
690,445,367,0.08868000,120,1,2
691,376,368,0.02140000,120,1,2
692,433,368,0.03479000,120,0,2
693,378,371,0.00818000,120,1,1
694,393,373,0.01603000,120,1,1
695,395,374,0.14529000,120,1,1
696,428,374,0.08223000,120,1,1
697,432,379,0.09967000,120,1,1
698,410,380,0.07331000,120,1,2
699,1602,380,0.10860000,120,1,2
700,464,382,0.00587000,68,0,1
701,383,488,0.00231000,93,0,1
702,389,385,0.01421000,120,1,1
703,415,387,0.07810000,120,1,1
704,481,388,0.03719000,90,0,2
705,388,518,0.01802000,137,0,2
706,529,390,0.09512000,137,0,2
707,404,392,0.00471000,140,0,2
708,532,394,0.04769000,120,1,2
709,526,396,0.01496000,120,1,2
710,512,397,0.13934000,90,0,1
711,481,398,0.03926000,90,0,2
712,1129,399,0.07107000,120,0,2
713,404,400,0.00785000,90,0,2
714,434,401,0.03736000,90,1,1
715,403,517,0.00397000,182,0,2
716,405,444,0.01248000,90,0,2
717,446,405,0.01174000,90,0,2
718,407,431,0.04785000,140,0,2
719,526,407,0.02264000,137,0,2
720,417,408,0.06182000,120,1,2
721,532,409,0.06331000,120,1,2
722,660,409,0.09669000,122,1,2
723,525,410,0.03273000,90,1,2
724,412,411,0.02091000,140,1,2
725,423,411,0.19074000,90,1,1
726,426,411,0.09587000,90,1,1
727,413,412,0.02074000,140,1,2
728,612,413,0.32397000,137,1,2
729,643,413,0.13025000,68,1,2
730,451,416,0.04438000,137,1,1
731,447,417,0.02628000,120,1,2
732,459,418,0.00843000,137,0,1
733,477,420,0.04397000,140,1,2
734,516,421,0.03496000,91,0,1
735,612,424,0.05314000,122,1,2
736,722,424,0.09008000,68,1,2
737,425,438,0.15504000,120,1,1
738,492,425,0.07322000,120,1,1
739,536,425,0.09421000,90,1,1
740,535,426,0.07628000,68,1,1
741,528,427,0.05388000,91,0,2
742,613,430,0.18587000,122,1,2
743,676,439,0.05570000,122,1,2
744,527,441,0.01298000,140,1,2
745,487,443,0.05744000,90,0,2
746,449,445,0.01612000,68,0,2
747,450,446,0.00835000,68,0,2
748,469,448,0.04215000,137,0,2
749,482,448,0.06248000,137,1,2
750,504,452,0.00992000,120,1,1
751,464,455,0.01777000,120,1,1
752,502,455,0.00711000,120,1,1
753,490,456,0.01231000,120,1,1
754,494,456,0.03322000,120,1,1
755,498,456,0.00165000,144,0,1
756,476,457,0.02785000,137,1,1
757,514,457,0.01736000,120,1,1
758,535,460,0.01752000,68,1,1
759,508,461,0.02463000,120,1,1
760,515,461,0.00306000,120,1,1
761,465,462,0.00851000,140,1,1
762,497,463,0.00694000,120,1,1
763,514,463,0.02066000,120,1,1
764,515,464,0.02066000,120,1,1
765,494,465,0.03876000,120,1,1
