Line,Source,Target,Reactance,Flow Limit (MW),Vulnerable?,Zone
123,59,60,0.13100000,99999,1,1
124,59,61,0.09900000,99999,1,1
125,60,64,0.08700000,99999,1,1
126,60,238,0.19300000,99999,0,1
127,61,63,0.05700000,99999,1,1
128,61,66,0.05200000,99999,1,1
129,62,73,0.02700000,99999,1,1
130,62,240,0.20130000,99999,0,1
131,63,64,0.04300000,99999,1,1
132,64,65,0.00600000,99999,1,1
133,64,67,0.07000000,99999,1,1
134,64,239,0.26760000,99999,0,1
135,64,241,0.21270000,99999,0,1
136,65,66,0.02200000,99999,1,1
137,65,69,0.03600000,99999,0,1
138,66,190,0.37500000,99999,1,1
139,67,190,0.10700000,99999,1,1
140,68,173,0.03300000,99999,1,1
141,68,174,0.03300000,99999,1,1
142,70,71,0.06400000,99999,1,1
143,71,72,0.09300000,99999,1,1
144,71,234,0.04800000,99999,0,1
145,74,76,0.11900000,99999,1,1
146,75,77,0.17400000,99999,1,1
147,76,78,0.25300000,99999,1,1
148,76,79,0.07700000,99999,1,1
149,77,84,0.14400000,99999,1,1
150,77,86,0.09200000,99999,1,1
151,78,79,0.42700000,99999,1,1
152,79,82,0.05300000,99999,1,1
153,79,83,0.09200000,99999,1,1
154,79,84,0.12200000,99999,1,1
155,80,82,0.06400000,99999,1,1
156,80,83,0.12100000,99999,1,1
157,81,87,0.13500000,99999,1,1
158,81,88,0.00400000,99999,1,1
159,81,89,0.35400000,99999,1,1
160,81,90,0.17400000,99999,1,1
161,82,83,0.03800000,99999,1,1
162,83,85,0.06400000,99999,1,1
163,84,86,0.06200000,99999,1,1
164,85,88,0.13000000,99999,1,1
165,85,233,0.12400000,99999,0,1
166,86,87,0.08800000,99999,1,1
167,86,90,0.40000000,99999,1,1
168,88,235,0.20800000,99999,0,1
169,89,90,0.18400000,99999,1,1
170,89,92,0.27400000,99999,1,1
171,89,93,0.39300000,99999,1,1
172,90,91,0.40400000,99999,1,1
173,91,93,0.04200000,99999,1,1
174,94,101,0.01990000,99999,1,2
175,95,99,0.10490000,99999,1,2
176,96,97,0.00180000,99999,1,2
177,97,98,0.02710000,99999,1,2
178,97,245,0.61630000,99999,1,2
179,245,99,-0.36970000,99999,1,2
180,97,100,0.29150000,99999,1,2
181,98,99,0.03390000,99999,1,2
182,98,100,0.05820000,99999,1,2
183,101,102,0.23440000,99999,1,2
184,101,104,0.36690000,99999,1,2
185,102,103,0.10760000,99999,1,2
186,102,104,0.14140000,99999,1,2
187,104,105,0.01970000,99999,1,2
188,105,106,0.04050000,99999,1,2
189,105,108,0.11060000,99999,1,2
190,105,111,0.16880000,99999,1,2
191,105,136,0.05000000,99999,1,2
192,105,137,0.05380000,99999,1,2
193,105,148,0.11570000,99999,1,2
194,106,107,0.05770000,99999,1,2
195,106,113,0.03360000,99999,1,2
196,106,147,0.05770000,99999,1,2
197,107,109,0.07730000,99999,1,2
198,107,112,0.01930000,99999,1,2
199,108,109,0.07520000,99999,1,2
200,108,112,0.01860000,99999,1,2
201,109,111,0.01640000,99999,1,2
202,109,130,0.01650000,99999,1,2
203,109,146,0.07930000,99999,1,2
204,109,147,0.07840000,99999,1,2
205,112,116,0.01170000,99999,1,2
206,112,147,0.01930000,99999,1,2
207,112,148,0.01860000,99999,1,2
208,112,150,0.01010000,99999,0,2
209,113,114,0.02930000,99999,1,2
210,113,163,0.03810000,99999,0,2
211,114,115,0.06230000,99999,1,2
212,115,116,0.08900000,99999,1,2
213,115,131,0.03900000,99999,1,2
214,116,119,0.01140000,99999,1,2
215,116,160,0.00340000,99999,1,2
216,116,165,0.01510000,99999,1,2
217,116,167,0.00340000,99999,1,2
218,118,151,0.22480000,99999,1,2
219,119,120,0.08360000,99999,1,2
220,119,121,0.11320000,99999,1,2
221,119,124,0.33690000,99999,1,2
222,119,125,0.30310000,99999,1,2
223,119,126,0.34920000,99999,1,2
224,119,161,0.00890000,99999,1,2
225,120,125,0.22670000,99999,1,2
226,121,122,0.05700000,99999,1,2
227,122,124,0.07730000,99999,1,2
228,122,128,0.09090000,99999,1,2
229,124,125,0.05880000,99999,1,2
230,124,128,0.15110000,99999,1,2
231,125,126,0.05040000,99999,1,2
232,127,157,0.15260000,99999,1,2
233,127,158,0.39190000,99999,1,2
234,131,132,0.09570000,99999,1,2
235,132,140,0.02880000,99999,1,2
236,133,135,0.31610000,99999,1,2
237,133,162,0.30540000,99999,1,2
238,134,140,0.05680000,99999,1,2
239,136,138,0.00980000,99999,1,2
240,137,138,0.02850000,99999,1,2
241,137,139,0.04480000,99999,1,2
242,141,143,0.03260000,99999,0,2
243,141,144,0.02450000,99999,0,2
244,142,143,0.05140000,99999,1,2
245,144,145,0.01230000,99999,0,2
246,146,148,0.01780000,99999,1,2
247,151,152,0.48430000,99999,1,2
248,151,153,0.22100000,99999,1,2
249,152,153,0.33310000,99999,1,2
250,152,154,0.30710000,99999,1,2
251,152,155,0.50170000,99999,1,2
252,154,155,0.36260000,99999,1,2
253,154,158,0.30920000,99999,1,2
254,155,156,0.08290000,99999,1,2
255,156,157,0.08470000,99999,1,2
256,157,158,0.18550000,99999,1,2
257,157,159,0.02900000,99999,1,2
258,160,117,0.02020000,99999,1,2
259,160,166,0.00830000,99999,1,2
260,163,164,0.02450000,99999,0,2
261,165,167,0.00860000,99999,1,2
262,166,167,0.00860000,99999,1,2
263,167,117,0.02020000,99999,1,2
264,168,187,0.09500000,99999,1,1
265,168,188,0.06900000,99999,1,1
266,169,210,0.00220000,99999,1,1
267,169,219,0.02750000,99999,0,1
268,170,171,0.04800000,99999,1,1
269,171,204,0.00900000,99999,1,1
270,172,184,0.06300000,99999,1,1
271,172,187,0.12700000,99999,1,1
272,173,198,0.02860000,99999,1,1
273,173,242,0.03550000,99999,0,1
274,174,198,0.02860000,99999,1,1
275,175,176,0.04000000,99999,1,1
276,175,189,0.08100000,99999,1,1
277,176,177,0.06000000,99999,1,1
278,176,190,0.04000000,99999,1,1
279,177,181,0.68800000,99999,1,1
280,177,182,0.04600000,99999,1,1
281,177,189,0.07300000,99999,1,1
282,177,190,0.10900000,99999,1,1
283,178,179,0.13500000,99999,1,1
284,178,189,0.10200000,99999,1,1
285,179,189,0.12800000,99999,1,1
286,180,183,0.18300000,99999,1,1
287,182,190,0.05900000,99999,1,1
288,183,184,0.06800000,99999,1,1
289,184,185,0.44600000,99999,1,1
290,185,186,0.09300000,99999,1,1
291,185,187,0.42100000,99999,1,1
292,191,194,0.07780000,99999,1,1
293,192,193,0.03800000,99999,0,1
294,193,194,0.01850000,99999,1,1
295,193,221,0.01080000,99999,1,1
296,194,195,0.02490000,99999,1,1
297,195,196,0.04970000,99999,1,1
298,196,197,0.04560000,99999,1,1
299,196,198,0.01770000,99999,1,1
300,196,199,0.03950000,99999,1,1
301,198,216,0.00180000,99999,1,1
302,199,197,0.04840000,99999,1,1
303,199,200,0.02950000,99999,1,1
304,199,217,0.00460000,99999,1,1
305,200,202,0.00130000,99999,1,1
306,201,216,0.05140000,99999,0,1
307,203,204,0.06400000,99999,0,1
308,203,205,0.00810000,99999,1,1
309,204,170,0.06100000,99999,1,1
310,205,210,0.02120000,99999,1,1
311,206,210,0.04720000,99999,0,1
312,207,208,0.00870000,99999,1,1
313,207,210,0.09170000,99999,1,1
314,207,213,0.02880000,99999,1,1
315,208,169,0.06260000,99999,1,1
316,210,211,0.00690000,99999,0,1
317,210,216,0.00060000,99999,1,1
318,211,212,0.04850000,99999,0,1
319,213,214,0.02590000,99999,1,1
320,213,216,0.02720000,99999,1,1
321,214,217,0.00060000,99999,1,1
322,220,216,0.01540000,99999,0,1
323,219,230,0.00430000,99999,0,1
324,221,224,0.08510000,99999,1,1
325,221,226,0.07230000,99999,1,1
326,222,223,0.03550000,99999,1,1
327,222,224,0.18040000,99999,1,1
328,223,225,0.05510000,99999,1,1
329,224,225,0.07320000,99999,1,1
330,224,226,0.21190000,99999,1,1
331,225,226,0.12850000,99999,1,1
332,226,227,0.12150000,99999,1,1
333,227,228,0.10040000,99999,0,1
334,228,229,0.18570000,99999,0,1
335,3,1,0.05200000,99999,1,2
336,3,2,0.05200000,99999,1,2
337,3,4,0.00500000,99999,1,2
338,7,5,0.03900000,99999,1,2
339,7,6,0.03900000,99999,1,2
340,10,11,0.08900000,99999,1,2
341,12,10,0.05300000,99999,1,2
342,15,17,0.03110000,99999,0,2
343,16,15,0.03800000,99999,1,2
344,20,19,0.01400000,99999,1,2
345,23,22,0.06400000,99999,1,2
346,30,29,0.04700000,99999,1,1
347,39,38,0.02000000,99999,1,1
348,39,40,0.02100000,99999,1,1
349,54,53,0.05900000,99999,1,1
350,55,56,0.03800000,99999,1,1
351,61,62,0.02440000,99999,1,1
352,68,73,0.02000000,99999,1,1
353,70,81,0.04800000,99999,1,1
354,71,83,0.04800000,99999,1,1
355,72,78,0.04600000,99999,1,1
356,93,186,0.14900000,99999,1,1
357,95,103,0.01740000,99999,1,2
358,100,94,0.02800000,99999,1,2
359,101,136,0.01950000,99999,1,2
360,109,110,0.01800000,99999,1,2
361,109,129,0.01400000,99999,1,2
362,111,149,0.04020000,99999,1,2
363,120,153,0.06030000,99999,1,2
364,121,154,0.04980000,99999,1,2
365,122,123,0.08330000,99999,1,2
366,122,127,0.03710000,99999,1,2
367,124,159,0.01820000,99999,1,2
368,130,149,0.03920000,99999,1,2
369,132,162,0.06390000,99999,1,2
370,134,135,0.02560000,99999,1,2
371,138,96,0.01600000,99999,1,2
372,139,103,0.03960000,99999,1,2
373,142,116,0.03840000,99999,1,2
374,143,134,0.02310000,99999,1,2
375,161,118,0.01310000,99999,1,2
376,168,189,0.25200000,99999,1,1
377,172,175,0.23700000,99999,1,1
378,174,191,0.03660000,99999,1,1
379,179,227,0.22000000,99999,1,1
380,180,57,0.09800000,99999,1,1
381,181,190,0.12800000,99999,1,1
382,183,246,0.20400000,99999,1,1
383,188,177,0.21100000,99999,1,1
384,190,191,0.01220000,99999,1,1
385,197,198,0.03540000,99999,1,1
386,202,203,0.01950000,99999,1,1
387,208,209,0.03320000,99999,0,1
388,213,215,0.01600000,99999,0,1
389,217,218,0.01600000,99999,0,1
390,175,246,0.02000000,99999,1,1
391,98,243,0.02300000,99999,0,2
392,99,244,0.02300000,99999,0,2
393,248,2,0.01460000,99999,0,2
394,249,3,0.01054000,99999,0,2
395,260,53,0.02380000,99999,0,1
396,261,54,0.03214000,99999,0,2
397,265,145,0.01540000,99999,0,2
398,254,23,0.02890000,99999,0,2
399,247,1,0.01953000,99999,0,2
400,263,109,0.01930000,99999,0,2
401,250,11,0.01923000,99999,0,2
402,253,22,0.02300000,99999,0,2
403,257,43,0.01240000,99999,0,1
404,264,118,0.01670000,99999,0,2
405,251,12,0.03120000,99999,0,2
406,252,17,0.01654000,99999,0,2
407,255,33,0.03159000,99999,0,2
408,259,49,0.05347000,99999,0,1
409,256,38,0.18181000,99999,0,1
410,258,48,0.19607000,99999,0,1
411,262,59,0.06896000,99999,0,1
