Line,Source,Target,Reactance,Flow Limit (MW),Vulnerable?,Zone
93,72,55,0.03733000,341,1,2
94,73,57,0.03733000,341,1,2
95,73,47,0.04810000,319,1,2
96,82,65,0.02010000,339,1,2
97,65,51,0.05138000,231,1,2
98,49,68,0.02506000,317,1,2
99,50,48,0.05868000,231,1,2
100,69,50,0.04062000,341,1,2
101,81,49,0.03366000,341,1,2
102,81,80,0.00996000,287,1,2
103,76,55,0.04353000,341,1,2
104,77,56,0.04353000,266,1,2
105,76,52,0.06370000,266,1,2
106,75,53,0.01826000,231,1,2
107,60,52,0.01531000,287,1,2
108,63,59,0.01977000,838,1,2
109,71,67,0.01300000,838,1,2
110,54,70,0.02536000,838,1,2
111,78,71,0.01123000,1119,1,2
112,62,79,0.01428000,1154,1,2
113,66,58,0.02139000,838,1,2
114,111,142,0.03362000,341,1,2
115,89,122,0.05919000,180,1,2
116,122,109,0.01415000,341,1,2
117,93,148,0.01355000,341,1,2
118,148,100,0.01667000,341,1,2
119,149,147,0.00496000,319,1,2
120,121,149,0.04039000,319,1,2
121,106,149,0.00525000,250,1,2
122,115,135,0.08320000,266,1,2
123,95,128,0.01459000,197,1,2
124,132,116,0.11678000,250,1,2
125,143,88,0.04093000,341,1,2
126,123,105,0.02847000,317,1,2
127,134,93,0.04242000,314,1,2
128,135,92,0.04242000,314,1,2
129,93,90,0.03839000,400,1,2
130,92,87,0.01403000,250,1,2
131,129,92,0.02775000,267,1,2
132,118,86,0.07074000,180,1,2
133,125,133,0.04147000,308,1,2
134,106,83,0.01279000,197,1,1
135,101,105,0.00990000,400,1,2
136,146,102,0.00417000,341,1,2
137,150,90,0.00632000,457,0,2
138,151,91,0.00612000,457,0,2
139,117,91,0.01112000,396,1,2
140,142,119,0.02159000,341,1,2
141,143,126,0.03157000,231,1,2
142,119,99,0.01008000,231,1,2
143,120,110,0.02721000,231,1,2
144,127,94,0.04128000,197,1,2
145,104,92,0.03041000,180,1,2
146,133,123,0.03506000,267,1,2
147,124,114,0.02378000,231,1,2
148,132,93,0.01260000,231,1,2
149,121,103,0.00961000,250,1,2
150,113,93,0.02442000,317,1,2
151,133,92,0.01260000,231,1,2
152,98,112,0.04149000,341,1,1
153,141,134,0.02492000,266,1,2
154,140,125,0.01333000,250,1,2
155,115,85,0.00488000,137,0,2
156,116,84,0.00488000,137,0,2
157,108,144,0.02782000,1154,1,1
158,97,145,0.02432000,1240,1,1
159,138,130,0.01040000,838,1,2
160,139,137,0.03563000,831,1,2
161,130,145,0.01051000,838,1,2
162,198,177,0.08983000,375,1,1
163,199,178,0.08983000,375,1,1
164,201,177,0.08130000,267,1,1
165,202,178,0.08130000,267,1,1
166,156,202,0.03965000,317,1,1
167,156,166,0.00645000,317,1,1
168,189,161,0.08107000,341,1,1
169,157,177,0.04473000,317,1,1
170,196,198,0.10969000,287,1,1
171,173,199,0.06093000,339,1,1
172,176,178,0.09134000,400,1,1
173,154,158,0.03826000,231,1,1
174,169,164,0.07890000,317,1,1
175,175,205,0.05690000,231,1,1
176,175,204,0.01667000,286,0,1
177,196,168,0.10880000,250,1,1
178,200,195,0.01411000,229,1,1
179,195,161,0.02607000,341,1,1
180,196,191,0.07589000,267,1,1
181,195,174,0.05390000,287,1,1
182,168,152,0.03740000,314,1,1
183,167,153,0.03202000,400,1,1
184,188,168,0.00351000,341,1,1
185,189,167,0.00351000,341,1,1
186,176,164,0.07762000,231,1,1
187,182,169,0.03486000,317,1,1
188,170,162,0.04012000,317,1,1
189,193,162,0.00733000,231,1,1
190,194,182,0.05397000,231,1,1
191,202,155,0.01618000,231,1,1
192,203,201,0.03837000,231,1,1
193,206,198,0.01746000,341,1,1
194,180,159,0.02778000,717,1,1
195,186,160,0.01741000,717,1,1
196,184,187,0.01599000,1240,1,1
197,197,172,0.04344000,831,1,1
198,214,222,0.14254000,222,1,1
199,228,234,0.15992000,197,1,1
200,215,239,0.11277000,197,1,1
201,217,221,0.05936000,231,1,1
202,222,207,0.02155000,461,1,1
203,233,235,0.05486000,231,1,1
204,216,232,0.04198000,231,1,1
205,229,224,0.01421000,341,1,1
206,239,208,0.04215000,317,1,1
207,231,209,0.01547000,838,1,1
208,211,218,0.02606000,831,1,1
209,225,212,0.02795000,838,1,1
210,236,230,0.01768000,831,1,1
211,3120,236,0.01165000,831,1,1
212,212,237,0.01553000,831,1,1
213,527,1,0.04304000,250,1,1
214,528,2,0.06612000,160,1,1
215,316,314,0.04727000,300,1,1
216,316,38,0.03678000,426,1,1
217,319,4,0.06736000,160,1,1
218,5,3,0.08078000,160,1,1
219,320,5,-0.01281000,160,1,1
220,321,5,0.16740000,9999,0,1
221,361,6,0.06901000,160,1,1
222,362,7,0.06901000,160,1,1
223,10,8,0.07524000,160,1,1
224,459,10,-0.00714000,160,1,1
225,461,10,0.15701000,9999,0,1
226,460,13,0.02690000,250,1,1
227,462,13,0.00942000,9999,0,1
228,16,14,0.07897000,160,1,1
229,474,16,-0.01352000,160,1,1
230,477,16,0.16067000,9999,0,1
231,17,15,0.08296000,160,1,1
232,475,17,-0.01547000,160,1,1
233,478,17,0.17867000,9999,0,1
234,476,14,0.06775000,160,1,1
235,486,20,-0.00462000,330,1,1
236,488,20,0.07233000,9999,0,1
237,496,21,0.05244000,330,1,1
238,518,22,0.06839000,160,1,1
239,517,23,0.06839000,160,1,1
240,525,24,0.06901000,160,1,1
241,526,25,0.06901000,160,1,1
242,533,26,0.06612000,160,1,1
243,534,27,0.06612000,160,1,1
244,540,28,0.06901000,160,1,1
245,541,29,0.06901000,160,1,1
246,542,30,0.06798000,160,1,1
247,543,31,0.06901000,160,1,1
248,554,34,0.02300000,250,1,1
249,556,34,0.01252000,9999,0,1
250,632,40,0.06818000,160,1,1
251,667,41,0.06119000,250,1,1
252,668,42,0.06119000,250,1,1
253,752,43,0.06901000,160,1,1
254,811,45,0.06901000,160,1,1
255,834,47,0.06680000,160,1,2
256,839,48,0.06715000,160,1,2
257,863,50,0.07808000,160,1,2
258,867,51,0.06616000,160,1,2
259,922,55,0.06775000,160,1,2
260,925,60,0.06946000,160,1,2
261,928,62,0.06052000,250,1,2
262,959,63,0.06052000,250,1,2
263,980,64,0.06558000,160,1,2
264,1000,67,0.06235000,250,1,2
265,1004,66,0.05984000,250,0,2
266,1012,69,0.06839000,160,1,2
267,1032,74,0.06775000,160,1,2
268,1031,75,0.06775000,160,1,2
269,1044,76,0.06783000,160,1,2
270,1043,77,0.06831000,160,1,2
271,1053,78,0.06080000,250,1,2
272,1054,79,0.06235000,250,1,2
273,1086,80,0.06754000,160,1,2
274,1119,82,0.06762000,160,1,2
275,1142,83,0.06565000,160,1,1
276,1171,86,0.07036000,160,1,2
277,1188,88,0.10711000,100,1,2
278,1189,89,0.06927000,160,1,2
279,1289,96,0.06268000,250,1,1
280,1290,96,0.06288000,250,1,1
281,1382,98,0.06694000,160,1,1
282,1383,98,0.06660000,160,1,1
283,1406,99,0.06756000,160,1,2
284,1405,100,0.06544000,160,1,2
285,1484,103,0.06975000,160,0,2
286,1485,104,0.06770000,160,1,2
287,1530,109,0.06742000,160,1,2
288,1529,110,0.06701000,160,1,2
289,1546,111,0.06831000,160,1,2
290,1554,115,0.06729000,160,1,2
291,1553,116,0.06701000,160,1,2
292,1587,117,0.06968000,160,1,2
293,1586,118,0.06763000,160,1,2
294,1589,119,0.06688000,160,1,2
295,1668,120,0.06851000,160,1,2
296,1656,121,0.09356000,160,1,2
297,1658,122,0.09275000,160,1,2
298,1695,123,0.06708000,160,1,2
299,1703,125,0.06578000,160,1,2
300,1739,126,0.06749000,160,1,2
301,1875,128,0.06968000,160,1,2
302,1939,130,0.06252000,250,1,2
303,1941,130,0.06292000,250,1,2
304,1984,132,0.06729000,160,1,2
305,1992,135,0.06667000,160,1,2
306,2096,136,0.05992000,250,1,2
307,2098,138,0.06120000,250,1,2
308,2099,139,0.06244000,250,1,2
309,2126,140,0.06701000,160,1,2
310,2125,141,0.06831000,160,1,2
311,2146,142,0.06852000,160,1,2
312,2145,143,0.06811000,160,1,2
313,2166,146,0.06571000,160,1,2
314,2167,147,0.06551000,160,1,2
315,2238,152,0.06250000,160,1,1
316,2258,155,0.06818000,160,1,1
317,2259,154,0.06818000,160,1,1
318,2263,156,0.06818000,160,0,1
319,2283,157,0.06688000,160,1,1
320,2285,159,0.06206000,250,1,1
321,2286,160,0.06206000,250,1,1
322,2291,161,0.06517000,160,1,1
323,2317,162,0.06688000,160,1,1
324,2323,164,0.06653000,160,1,1
325,2324,164,0.06653000,160,1,1
326,2388,166,0.06818000,160,1,1
327,2389,166,0.06818000,160,1,1
328,2405,167,0.06851000,160,1,1
329,2404,168,0.06851000,160,1,1
330,2415,170,0.06136000,160,1,1
331,2461,173,0.05930000,160,1,1
332,2472,175,0.06517000,160,1,1
333,2473,176,0.06619000,160,1,1
334,2489,177,0.09277000,160,1,1
335,2490,178,0.06694000,160,1,1
336,2496,182,0.06136000,160,1,1
337,2497,182,0.06860000,160,1,1
338,2528,185,-0.00215000,330,1,1
339,2530,185,0.09951000,9999,0,1
340,2533,187,0.06188000,330,1,1
341,2532,186,0.05931000,250,1,1
342,2534,188,0.07033000,160,1,1
343,2553,191,0.05930000,160,1,1
344,2554,192,0.05930000,160,1,1
345,2555,193,0.10601000,100,1,1
346,2556,194,0.10601000,100,1,1
347,2558,196,0.05930000,160,1,1
348,2557,197,0.06188000,330,1,1
349,2558,197,0.06206000,250,1,1
350,2571,198,0.06653000,160,1,1
351,2572,199,0.06775000,160,1,1
352,2577,200,0.06763000,160,1,1
353,2643,201,0.06818000,160,1,1
354,2644,202,0.06818000,160,1,1
355,2765,203,0.06632000,160,1,1
356,2788,205,0.06632000,160,1,1
357,2787,206,0.06632000,160,1,1
358,2809,207,0.06585000,160,1,1
359,2834,210,0.05968000,250,1,1
360,2843,213,-0.00422000,250,1,1
361,2845,213,0.06982000,9999,0,1
362,2844,212,0.06437000,250,1,1
363,2848,214,0.06524000,160,1,1
364,2849,215,0.06715000,160,1,1
365,2867,216,0.06671000,160,1,1
366,2869,217,0.06671000,160,1,1
367,2868,220,-0.00435000,330,1,1
368,2870,220,0.10190000,9999,0,1
369,223,222,0.07890000,160,1,1
370,2877,223,-0.01223000,160,1,1
371,2879,223,0.16709000,9999,0,1
372,2878,221,0.06736000,160,1,1
373,2954,227,-0.00407000,330,1,1
374,2956,227,0.07177000,9999,0,1
375,2957,228,0.06756000,160,1,1
376,2958,229,0.06756000,160,1,1
377,3027,230,0.04206000,330,1,1
378,3049,233,0.06565000,160,1,1
379,3048,232,0.06633000,160,1,1
380,3069,234,0.06736000,160,1,1
381,3069,235,0.06671000,160,1,1
382,3095,236,0.05969000,250,1,1
383,3096,236,0.05969000,250,1,1
384,3100,238,0.06798000,160,1,1
385,3101,239,0.06775000,160,1,1
386,2946,467,0.13256000,58,1,1
387,2394,384,0.06124000,51,1,1
388,2430,416,0.06281000,62,1,1
389,2238,565,0.10860000,62,1,1
390,2375,267,0.10504000,58,0,1
391,2702,717,0.10397000,39,1,1
392,1562,311,0.08099000,77,1,1
393,1574,595,0.07107000,90,0,1
394,938,511,0.08388000,79,1,2
395,878,541,0.13025000,55,1,1
396,1049,630,0.09008000,55,1,2
397,1109,1580,0.07934000,58,1,2
398,939,1885,0.06033000,58,1,2
399,1012,1964,0.13967000,51,1,2
400,1042,1666,0.05372000,51,1,2
401,1353,843,0.02008000,39,1,2
402,2758,1443,0.12066000,39,0,1
403,3040,2534,0.09669000,102,1,1
404,2972,2535,0.20008000,102,1,1
405,2977,2534,0.11521000,102,1,1
406,2918,2404,0.17298000,87,1,1
407,2916,2241,0.14413000,87,1,1
408,2940,2535,0.18322000,123,1,1
409,1996,1065,0.06446000,58,1,2
410,3014,2521,0.07438000,123,1,1
411,922,615,0.32397000,81,1,2
412,1592,2386,0.05041000,57,1,1
413,718,1510,0.11322000,58,1,1
414,922,630,0.05314000,71,1,2
415,923,328,0.13050000,55,0,2
416,700,1305,0.02975000,90,1,1
417,1035,511,0.04504000,120,1,2
418,975,446,0.10149000,55,1,2
419,957,615,0.13025000,55,1,2
420,2906,332,0.12917000,76,1,1
421,2946,309,0.07950000,58,1,1
422,997,652,0.05570000,120,1,2
423,1109,1978,0.04298000,69,1,2
424,2076,974,0.04050000,120,1,2
425,2014,974,0.03388000,51,1,2
426,1901,981,0.09015000,58,1,2
427,1033,446,0.07529000,78,1,2
428,3038,502,0.12182000,69,1,1
429,2800,450,0.10231000,49,1,1
430,923,639,0.18587000,71,1,2
431,977,606,0.09669000,76,1,1
432,880,1309,0.05868000,90,1,2
433,2945,2717,0.09917000,69,0,1
434,2942,465,0.07529000,19,0,1
435,262,260,0.18876000,125,0,1
436,579,476,0.02868000,129,1,1
437,421,266,0.06355000,81,1,1
438,797,710,0.02207000,81,0,1
439,578,797,0.01802000,81,0,1
440,797,803,0.00950000,81,0,1
441,463,459,0.06107000,71,0,1
442,464,460,0.06190000,71,1,1
443,521,459,0.04488000,71,0,1
444,649,460,0.05959000,71,0,1
445,341,540,0.05851000,55,0,1
446,342,541,0.06124000,55,0,1
447,625,460,0.00811000,137,1,1
448,654,540,0.07612000,55,1,1
449,710,625,0.04524000,137,1,1
450,576,466,0.07157000,55,1,1
451,498,302,0.05992000,55,1,1
452,573,294,0.07967000,90,1,1
453,654,376,0.03860000,55,1,1
454,628,610,0.19074000,55,1,1
455,632,331,0.10008000,81,1,1
456,377,361,0.06455000,90,0,1
457,400,279,0.02157000,90,0,1
458,441,526,0.07736000,90,1,1
459,442,441,0.00802000,90,1,1
460,449,339,0.08281000,58,0,1
461,507,362,0.07446000,90,1,1
462,818,581,0.09512000,90,0,1
463,522,416,0.04455000,90,1,1
464,453,298,0.07686000,102,1,1
465,517,436,0.10347000,123,1,1
466,518,503,0.08314000,78,1,1
467,503,379,0.07975000,123,1,1
468,524,474,0.02025000,55,1,1
469,563,504,0.12132000,81,1,1
470,738,632,0.07322000,90,1,1
471,830,439,0.10455000,58,1,1
472,632,270,0.08264000,81,1,1
473,631,651,0.15504000,90,1,1
474,618,575,0.07810000,81,1,1
475,382,538,0.02281000,81,1,1
476,670,619,0.04492000,93,1,1
477,740,387,0.04533000,76,1,1
478,356,424,0.02977000,70,1,1
479,425,788,0.02038000,70,1,1
480,801,709,0.01471000,81,0,1
481,245,474,0.02036000,137,1,1
482,244,485,0.02076000,137,1,1
483,761,474,0.01154000,137,1,1
484,774,692,0.01883000,137,1,1
485,773,693,0.01883000,137,1,1
486,693,675,0.01796000,93,1,1
487,676,475,0.01973000,137,1,1
488,753,476,0.02652000,137,1,1
489,735,475,0.03592000,76,1,1
490,725,474,0.03006000,76,1,1
491,748,734,0.01191000,76,1,1
492,741,677,0.02827000,76,1,1
493,669,474,0.00521000,93,1,1
494,672,476,0.00684000,93,1,1
495,741,723,0.04974000,76,1,1
496,745,760,0.02956000,93,1,1
497,742,741,0.01103000,64,0,1
498,743,740,0.01103000,64,0,1
499,773,750,0.01931000,137,1,1
500,773,689,0.00380000,137,1,1
501,744,692,0.00778000,93,1,1
502,710,460,0.04546000,137,1,1
503,800,781,0.01450000,76,1,1
504,728,781,0.02812000,76,1,1
505,781,360,0.00120000,70,0,1
506,459,780,0.02759000,93,1,1
507,784,780,0.00427000,76,1,1
508,740,784,0.02047000,76,1,1
509,780,359,0.00115000,93,0,1
510,784,455,0.00066000,76,0,1
511,704,734,0.02064000,93,1,1
512,691,763,0.00356000,137,1,1
513,747,678,0.00216000,105,1,1
514,476,487,0.04055000,137,1,1
515,711,485,0.01417000,137,1,1
516,774,787,0.04099000,137,1,1
517,787,697,0.00150000,137,1,1
518,787,471,0.00826000,64,0,1
519,754,355,0.01174000,137,1,1
520,693,568,0.00587000,93,0,1
521,474,819,0.01634000,70,0,1
522,475,708,0.01293000,70,0,1
523,720,752,0.00199000,96,0,1
524,734,726,0.00805000,76,1,1
525,756,671,0.01018000,93,1,1
526,697,822,0.00182000,137,1,1
527,749,740,0.01024000,76,1,1
528,763,688,0.02490000,137,1,1
529,759,705,0.00541000,93,1,1
530,758,740,0.01855000,93,1,1
531,736,735,0.00597000,93,1,1
532,741,737,0.03881000,93,1,1
533,712,821,0.01155000,137,1,1
534,788,698,0.00150000,137,1,1
535,788,472,0.00826000,64,0,1
536,713,820,0.00621000,70,0,1
537,714,707,0.00619000,70,0,1
538,773,755,0.01028000,137,1,1
539,772,265,0.03021000,64,1,1
540,741,694,0.03899000,76,1,1
541,763,785,0.03156000,76,0,1
542,785,456,0.00066000,64,0,1
543,695,690,0.00903000,93,1,1
544,751,710,0.02270000,137,1,1
545,762,709,0.01271000,137,1,1
546,757,541,0.06331000,93,1,1
547,724,541,0.03521000,76,1,1
548,709,681,0.02843000,70,1,1
549,710,537,0.06719000,70,1,1
550,753,746,0.00410000,105,1,1
551,459,800,0.01331000,93,1,1
552,732,719,0.00259000,96,0,1
553,567,733,0.00374000,96,0,1
554,762,727,0.01131000,76,1,1
555,698,487,0.01276000,137,1,1
556,692,721,0.00179000,137,1,1
557,752,722,0.00264000,183,1,1
558,680,711,0.00313000,137,0,1
559,640,445,0.10785000,81,1,2
560,793,479,0.03841000,81,1,1
561,390,793,0.03133000,81,1,1
562,629,793,0.00033000,81,0,1
563,549,463,0.12000000,55,0,1
564,828,634,0.07628000,55,1,1
565,715,577,0.03719000,71,0,1
566,550,329,0.03124000,55,0,2
567,633,610,0.09587000,55,1,1
568,512,301,0.03075000,55,1,1
569,560,512,0.01967000,55,1,1
570,330,284,0.02983000,81,1,1
571,569,284,0.02545000,81,1,1
572,613,611,0.02091000,81,1,1
573,716,591,0.03926000,55,0,1
574,770,592,0.13934000,55,0,1
575,730,716,0.01157000,55,0,1
576,662,246,0.08273000,55,0,1
577,579,571,0.01421000,71,1,1
578,574,518,0.19198000,81,1,1
579,703,301,0.00926000,81,1,1
580,419,423,0.00901000,55,0,1
581,517,778,0.01298000,81,1,1
582,804,778,0.05512000,81,1,1
583,778,514,0.00017000,81,0,1
584,769,764,0.01934000,55,1,1
585,649,386,0.03041000,81,0,1
586,566,466,0.10124000,55,1,1
587,777,517,0.01446000,55,1,1
588,566,777,0.01207000,55,1,1
589,777,513,0.00025000,55,0,1
590,518,516,0.12860000,81,1,1
591,515,453,0.05587000,71,1,1
592,770,454,0.13512000,71,1,1
593,686,454,0.12769000,81,1,1
594,422,505,0.06405000,81,1,1
595,524,269,0.10818000,55,1,1
596,347,572,0.01091000,81,1,1
597,347,570,0.01132000,81,1,1
598,771,247,0.06843000,55,0,1
599,772,682,0.01668000,64,1,1
600,731,661,0.05744000,55,0,1
601,617,302,0.04298000,55,1,1
602,385,368,0.02917000,81,0,1
603,786,464,0.08255000,81,1,1
604,480,786,0.02572000,81,1,1
605,458,786,0.00603000,81,0,1
606,792,390,0.01753000,81,1,1
607,611,792,0.02040000,81,1,1
608,608,792,0.00463000,81,0,1
609,703,422,0.02256000,55,1,1
610,683,301,0.01140000,81,1,1
611,614,612,0.02074000,81,1,1
612,423,420,0.02281000,81,1,1
613,804,531,0.06479000,81,1,1
614,765,531,0.08463000,55,1,1
615,828,687,0.01752000,81,1,1
616,313,517,0.05661000,81,0,1
617,491,313,0.08810000,81,0,1
618,463,648,0.07157000,81,0,1
619,683,383,0.04471000,81,1,1
620,559,504,0.01752000,81,1,1
621,387,540,0.01757000,76,1,1
622,619,540,0.03423000,93,1,1
623,367,520,0.01851000,81,0,1
624,322,614,0.00052000,81,0,1
625,433,415,0.00727000,90,1,1
626,414,361,0.00959000,77,1,1
627,426,406,0.01661000,77,1,1
628,590,361,0.04636000,77,1,1
629,701,362,0.01488000,90,1,1
630,444,361,0.02273000,90,1,1
631,404,776,0.00281000,77,1,1
632,412,776,0.02636000,77,1,1
633,776,310,0.00174000,77,0,1
634,655,412,0.01388000,90,1,1
635,408,413,0.01190000,90,1,1
636,799,411,0.00198000,90,1,1
637,407,799,0.00992000,90,1,1
638,799,827,0.00165000,90,0,1
639,811,411,0.01645000,90,1,1
640,798,440,0.02388000,90,1,1
641,396,798,0.00645000,90,1,1
642,811,798,0.01818000,90,1,1
643,790,409,0.01240000,77,1,1
644,790,526,0.01793000,90,1,1
645,601,790,0.00099000,90,0,1
646,812,656,0.01298000,90,1,1
647,811,603,0.02264000,90,0,1
648,526,293,0.03628000,77,1,1
649,415,292,0.04702000,77,1,1
650,434,410,0.01612000,90,0,1
651,451,362,0.02802000,77,1,1
652,783,410,0.00860000,90,1,1
653,440,783,0.00033000,90,1,1
654,783,435,0.00769000,90,0,1
655,452,405,0.01124000,77,1,1
656,413,395,0.00678000,90,1,1
657,642,338,0.03231000,90,0,1
658,602,641,0.04785000,90,0,1
659,414,406,0.01372000,77,1,1
660,282,811,0.00430000,11,0,1
661,374,361,0.05198000,77,1,1
662,525,375,0.04669000,77,1,1
663,525,470,0.01017000,90,0,1
664,283,812,0.00430000,11,0,1
665,279,362,0.04802000,90,0,1
666,443,428,0.02471000,90,1,1
667,414,429,0.01620000,90,1,1
668,580,469,0.01446000,90,0,1
669,638,526,0.02537000,90,1,1
670,638,432,0.03058000,77,1,1
671,525,427,0.04116000,90,1,1
672,403,525,0.01975000,90,1,1
673,389,525,0.03860000,90,1,1
674,388,402,0.01810000,90,1,1
675,812,523,0.07215000,90,1,1
676,702,415,0.01256000,90,1,1
677,811,589,0.01496000,90,1,1
678,397,812,0.01521000,90,0,1
679,664,729,0.05397000,90,1,1
680,789,337,0.08223000,90,0,1
681,599,789,0.00471000,90,0,1
682,789,582,0.03058000,58,0,1
683,557,543,0.02140000,77,1,1
684,658,632,0.03545000,118,1,1
685,831,263,0.02471000,58,1,1
686,832,481,0.03769000,58,1,1
687,810,442,0.04653000,90,1,1
688,371,290,0.03039000,208,1,1
689,814,635,0.05388000,90,1,1
690,810,609,0.03273000,122,1,1
691,609,565,0.07331000,122,1,1
692,532,565,0.01256000,58,0,1
693,809,393,0.04364000,77,1,1
694,604,394,0.07942000,77,1,1
695,667,620,0.02628000,77,1,1
696,620,605,0.06182000,77,1,1
697,506,378,0.01347000,90,0,1
698,510,664,0.08512000,90,1,1
699,621,506,0.13264000,90,0,1
700,684,622,0.00843000,90,0,1
701,364,636,0.03727000,58,1,1
702,600,663,0.01248000,58,0,1
703,665,600,0.01174000,58,0,1
704,631,438,0.09471000,58,1,1
705,586,507,0.10603000,58,1,1
706,599,593,0.00785000,90,0,1
707,663,272,0.03893000,90,0,1
708,795,543,0.03479000,90,0,1
709,795,271,0.03198000,90,0,1
710,644,795,0.02570000,90,0,1
711,699,668,0.04215000,90,1,1
712,304,667,0.01529000,58,0,1
713,305,668,0.01554000,58,0,1
714,306,667,0.01744000,58,0,1
715,307,668,0.01719000,58,0,1
716,667,312,0.00942000,77,1,1
717,597,528,0.02421000,208,1,1
718,527,285,0.04446000,90,0,1
719,598,344,0.01112000,208,1,1
720,528,248,0.06380000,90,1,1
721,288,510,0.01157000,90,1,2
722,539,490,0.09314000,90,1,2
723,286,249,0.02215000,90,0,1
724,557,248,0.07248000,90,1,1
725,823,585,0.04769000,90,1,1
726,824,607,0.06331000,90,1,1
727,817,249,0.06694000,90,0,1
728,482,357,0.02793000,90,1,1
729,545,542,0.01587000,90,1,1
730,631,281,0.02769000,90,0,1
731,546,527,0.13702000,90,1,1
732,401,665,0.07893000,90,0,1
733,528,344,0.01273000,208,1,1
734,527,345,0.01207000,208,1,1
735,289,314,0.05315000,196,1,1
736,597,315,0.00719000,196,1,1
737,370,345,0.02273000,208,1,1
738,528,336,0.06314000,90,0,1
739,280,685,0.11719000,90,0,1
740,268,363,0.09347000,58,0,1
741,717,668,0.06248000,90,1,1
742,448,439,0.02322000,58,0,1
743,809,815,0.03934000,90,1,1
744,287,489,0.09438000,90,1,2
745,264,657,0.05769000,58,1,1
746,653,539,0.06438000,90,1,2
747,808,718,0.07934000,90,1,1
748,807,363,0.07281000,122,1,1
749,542,729,0.04289000,90,1,1
750,376,358,0.07190000,58,1,1
751,536,551,0.02620000,58,0,1
752,534,529,0.02545000,90,1,1
753,535,492,0.03000000,77,0,1
754,555,493,0.05405000,90,0,1
755,552,349,0.06438000,90,1,1
756,782,391,0.01868000,90,1,1
757,782,348,0.05388000,90,1,1
758,782,626,0.03496000,90,0,1
759,417,392,0.08744000,90,1,1
760,343,295,0.06273000,90,1,1
761,509,343,0.06496000,90,1,1
