Unit,Min Power (MW),Max Power (MW),Ramp-Down Limit (MW),Ramp-Up Limit (MW),Shutdown Ramp Limit (MW),Startup Ramp Limit (MW),Initial State,Bus,Always On,Minimum Uptime (h),Minimum Downtime (h),Price Min Power ($),Price Segment 1 ($/MW),Price Segment 2 ($/MW),Price Segment 3 ($/MW),Offer Segment 1 (MW),Offer Segment 2 (MW),Offer Segment 3 (MW),Startup Cost ($)
25,129.00,225.00,157.50,157.50,157.50,157.50,0,70,0,4,4,8285.56,49.66,53.45,64.48,32.00,32.00,32.00,28300.00
26,129.00,225.00,157.50,157.50,157.50,157.50,0,70,0,4,4,9190.12,45.20,50.48,63.56,32.00,32.00,32.00,37400.00
27,129.00,225.00,157.50,157.50,157.50,157.50,1,71,0,2,2,9420.37,38.81,42.06,45.87,32.00,32.00,32.00,22800.00
28,129.00,225.00,157.50,157.50,157.50,157.50,1,71,0,2,2,9705.67,40.33,43.71,51.00,32.00,32.00,32.00,26500.00
29,140.00,220.00,154.00,154.00,154.00,154.00,1,92,0,2,2,9801.32,37.74,42.01,46.15,26.67,26.67,26.67,46700.00
30,140.00,225.00,157.50,157.50,157.50,157.50,1,92,0,1,1,11681.33,41.06,45.53,51.98,28.33,28.33,28.33,27300.00
31,140.00,225.00,157.50,157.50,157.50,157.50,0,93,0,1,1,8801.04,43.03,47.54,52.30,28.33,28.33,28.33,25100.00
32,140.00,225.00,157.50,157.50,157.50,157.50,1,93,0,1,1,8636.39,38.04,42.67,45.80,28.33,28.33,28.33,25800.00
33,140.00,225.00,157.50,157.50,157.50,157.50,1,93,0,2,2,6481.68,47.65,52.35,57.38,28.33,28.33,28.33,17500.00
34,180.00,383.00,268.10,268.10,268.10,268.10,1,96,0,1,1,9250.63,35.50,38.41,42.06,67.67,67.67,67.67,30500.00
35,180.00,380.00,266.00,266.00,266.00,266.00,1,96,0,4,4,11050.64,50.38,55.29,64.70,66.67,66.67,66.67,26400.00
36,0.00,12.00,8.40,8.40,8.40,8.40,0,113,0,1,1,0.00,55.73,59.71,67.99,4.00,4.00,4.00,0.00
37,0.00,6.00,4.20,4.20,4.20,4.20,0,113,0,2,2,0.00,52.83,57.45,61.92,2.00,2.00,2.00,0.00
38,0.00,21.00,14.70,14.70,14.70,14.70,1,113,0,1,1,0.00,42.81,46.67,50.35,7.00,7.00,7.00,0.00
39,120.00,225.00,157.50,157.50,157.50,157.50,1,119,0,4,4,7123.79,31.08,33.82,36.99,35.00,35.00,35.00,21100.00
40,120.00,225.00,157.50,157.50,157.50,157.50,1,120,0,2,2,8799.46,45.18,49.84,57.85,35.00,35.00,35.00,45900.00
41,70.00,120.00,84.00,84.00,84.00,84.00,1,121,0,4,4,3248.41,39.92,44.07,49.67,16.67,16.67,16.67,6700.00
42,70.00,120.00,84.00,84.00,84.00,84.00,1,122,0,2,2,4760.32,23.61,26.23,30.60,16.67,16.67,16.67,18400.00
43,70.00,120.00,84.00,84.00,84.00,84.00,0,132,0,4,4,3820.60,54.01,59.58,67.76,16.67,16.67,16.67,14800.00
44,70.00,120.00,84.00,84.00,84.00,84.00,1,133,0,4,4,4220.48,57.59,63.71,71.84,16.67,16.67,16.67,7900.00
45,80.00,110.00,77.00,77.00,77.00,77.00,1,134,0,1,1,4554.38,46.29,49.83,54.16,10.00,10.00,10.00,10500.00
46,135.00,215.00,150.50,150.50,150.50,150.50,1,142,0,2,2,9836.57,35.76,40.23,48.61,26.67,26.67,26.67,20100.00
47,135.00,215.00,150.50,150.50,150.50,150.50,1,143,0,4,4,9960.28,47.90,52.06,58.25,26.67,26.67,26.67,17900.00
48,135.00,225.00,157.50,157.50,157.50,157.50,1,143,0,2,2,8432.25,49.38,53.22,59.08,30.00,30.00,30.00,11700.00
49,135.00,225.00,157.50,157.50,157.50,157.50,1,144,0,1,1,9897.24,17.47,20.02,23.80,30.00,30.00,30.00,18600.00
50,135.00,220.00,154.00,154.00,154.00,154.00,1,144,0,2,2,11272.15,22.27,23.98,26.84,28.33,28.33,28.33,19700.00
51,0.00,135.00,94.50,94.50,94.50,94.50,0,150,0,1,1,0.00,31.04,34.69,40.44,45.00,45.00,45.00,0.00
52,0.00,135.00,94.50,94.50,94.50,94.50,0,150,0,2,2,0.00,46.77,50.40,60.07,45.00,45.00,45.00,0.00
53,0.00,135.00,94.50,94.50,94.50,94.50,0,151,0,2,2,0.00,40.37,46.73,51.32,45.00,45.00,45.00,0.00
54,0.00,135.00,94.50,94.50,94.50,94.50,0,151,0,1,1,0.00,40.87,44.12,51.70,45.00,45.00,45.00,0.00
55,100.00,120.00,84.00,84.00,84.00,84.00,1,152,0,2,2,8327.19,39.53,43.99,45.72,6.67,6.67,6.67,0.00
56,100.00,120.00,84.00,84.00,84.00,84.00,0,152,0,1,1,6080.74,49.27,54.97,65.30,6.67,6.67,6.67,26600.00
57,100.00,120.00,84.00,84.00,84.00,84.00,1,153,0,2,2,5450.89,44.82,50.97,60.03,6.67,6.67,6.67,10500.00
58,40.00,50.00,35.00,35.00,35.00,35.00,0,167,0,2,2,2808.87,31.33,35.98,41.99,3.33,3.33,3.33,8200.00
59,135.00,205.00,143.50,143.50,143.50,143.50,1,169,0,2,2,10473.79,44.94,50.04,55.82,23.33,23.33,23.33,12900.00
60,90.00,222.00,155.40,155.40,155.40,155.40,0,170,0,4,4,5705.53,38.45,42.78,47.45,44.00,44.00,44.00,15800.00
61,135.00,205.00,143.50,143.50,143.50,143.50,0,170,0,4,4,10614.48,53.97,61.61,69.83,23.33,23.33,23.33,37900.00
62,100.00,232.00,162.40,162.40,162.40,162.40,1,170,0,2,2,6989.97,55.07,58.94,74.87,44.00,44.00,44.00,11700.00
63,90.00,222.00,155.40,155.40,155.40,155.40,1,171,0,2,2,6345.01,28.21,31.10,33.65,44.00,44.00,44.00,16900.00
64,100.00,232.00,162.40,162.40,162.40,162.40,0,172,0,2,2,7670.22,44.43,48.27,53.89,44.00,44.00,44.00,18300.00
65,90.00,222.00,155.40,155.40,155.40,155.40,1,172,0,4,4,7067.67,53.96,57.42,68.28,44.00,44.00,44.00,18000.00
66,104.00,261.00,182.70,182.70,182.70,182.70,1,177,0,4,4,6285.90,34.70,38.33,43.32,52.33,52.33,52.33,15100.00
67,94.00,235.00,164.50,164.50,164.50,164.50,1,177,0,1,1,6557.92,47.87,52.12,59.47,47.00,47.00,47.00,17100.00
68,120.00,206.00,144.20,144.20,144.20,144.20,0,178,0,4,4,5634.92,42.49,46.19,56.21,28.67,28.67,28.67,11700.00
69,94.00,235.00,164.50,164.50,164.50,164.50,1,178,0,1,1,5966.68,47.43,52.06,58.78,47.00,47.00,47.00,19700.00
70,104.00,261.00,182.70,182.70,182.70,182.70,1,178,0,1,1,6012.97,52.68,58.36,68.07,52.33,52.33,52.33,12700.00
71,104.00,261.00,182.70,182.70,182.70,182.70,1,178,0,1,1,5894.09,53.02,59.12,65.82,52.33,52.33,52.33,16200.00
72,120.00,206.00,144.20,144.20,144.20,144.20,1,180,0,2,2,9689.55,37.28,39.62,45.84,28.67,28.67,28.67,42900.00
73,120.00,206.00,144.20,144.20,144.20,144.20,1,180,0,2,2,9268.37,39.48,43.32,48.26,28.67,28.67,28.67,29000.00
74,150.00,225.00,157.50,157.50,157.50,157.50,1,188,0,1,1,11535.00,35.32,39.07,48.70,25.00,25.00,25.00,30700.00
75,150.00,200.00,140.00,140.00,140.00,140.00,1,189,0,1,1,12002.32,29.59,32.12,36.43,16.67,16.67,16.67,58200.00
76,150.00,200.00,140.00,140.00,140.00,140.00,0,189,0,4,4,9745.37,44.26,48.42,51.16,16.67,16.67,16.67,36300.00
77,150.00,200.00,140.00,140.00,140.00,140.00,1,189,0,1,1,9566.59,43.13,47.70,53.83,16.67,16.67,16.67,51900.00
78,186.00,464.00,324.80,324.80,324.80,324.80,1,190,0,1,1,11306.63,28.84,31.81,36.55,92.67,92.67,92.67,32900.00
79,76.00,188.00,131.60,131.60,131.60,131.60,0,204,0,2,2,4768.08,52.34,58.94,62.71,37.33,37.33,37.33,15500.00
80,0.00,179.00,125.30,125.30,125.30,125.30,1,236,0,2,2,0.00,21.07,23.03,26.50,59.67,59.67,59.67,0.00
81,0.00,179.00,125.30,125.30,125.30,125.30,1,236,0,2,2,0.00,23.38,25.41,30.27,59.67,59.67,59.67,0.00
82,0.00,179.00,125.30,125.30,125.30,125.30,1,236,0,4,4,0.00,39.95,43.64,49.12,59.67,59.67,59.67,0.00
83,0.00,179.00,125.30,125.30,125.30,125.30,0,237,0,1,1,0.00,51.02,55.92,69.43,59.67,59.67,59.67,0.00
84,113.00,250.00,175.00,175.00,175.00,175.00,1,240,0,4,4,8399.98,50.13,53.79,66.32,45.67,45.67,45.67,2600.00
85,23.00,55.00,38.50,38.50,38.50,38.50,0,250,0,1,1,1842.47,62.69,70.07,82.17,10.67,10.67,10.67,8400.00
86,25.00,50.00,35.00,35.00,35.00,35.00,0,250,0,4,4,2206.22,41.46,47.18,53.80,8.33,8.33,8.33,7200.00
87,7.00,23.00,16.10,16.10,16.10,16.10,1,251,0,1,1,420.17,45.08,49.92,54.97,5.33,5.33,5.33,0.00
88,25.00,50.00,35.00,35.00,35.00,35.00,0,251,0,2,2,1962.65,38.03,41.18,46.75,8.33,8.33,8.33,7600.00
89,0.00,2.00,1.40,1.40,1.40,1.40,1,267,0,1,1,0.00,2.55,2.74,3.07,0.67,0.67,0.67,0.00
90,0.00,2.00,1.40,1.40,1.40,1.40,1,268,0,4,4,0.00,24.80,27.53,31.63,0.67,0.67,0.67,0.00
91,6.00,7.00,4.90,4.90,4.90,4.90,0,282,0,2,2,431.29,36.53,40.07,46.00,0.33,0.33,0.33,0.00
92,6.00,7.00,4.90,4.90,4.90,4.90,0,283,0,2,2,550.17,33.03,36.66,44.35,0.33,0.33,0.33,1700.00
93,1.00,5.00,3.50,3.50,3.50,3.50,1,301,0,2,2,68.85,53.07,58.56,64.13,1.33,1.33,1.33,0.00
94,1.00,5.00,3.50,3.50,3.50,3.50,1,301,0,2,2,90.04,33.16,36.26,40.55,1.33,1.33,1.33,0.00
95,1.00,5.00,3.50,3.50,3.50,3.50,1,301,0,1,1,70.30,50.98,55.50,66.05,1.33,1.33,1.33,0.00
96,1.00,5.00,3.50,3.50,3.50,3.50,1,302,0,2,2,77.95,36.23,40.54,46.49,1.33,1.33,1.33,0.00
97,240.00,370.00,259.00,259.00,259.00,259.00,1,316,0,2,2,17083.46,51.88,56.40,64.43,43.33,43.33,43.33,58500.00
98,1.00,6.00,4.20,4.20,4.20,4.20,0,322,0,4,4,62.51,57.93,62.87,75.20,1.67,1.67,1.67,0.00
99,1.00,6.00,4.20,4.20,4.20,4.20,0,322,0,2,2,75.85,52.98,59.47,74.21,1.67,1.67,1.67,0.00
100,0.00,30.00,21.00,21.00,21.00,21.00,1,369,0,2,2,0.00,48.18,51.83,60.59,10.00,10.00,10.00,0.00
101,5.00,7.00,4.90,4.90,4.90,4.90,0,398,0,2,2,271.72,36.66,42.01,48.88,0.67,0.67,0.67,0.00
102,0.00,1.00,0.70,0.70,0.70,0.70,1,402,0,4,4,0.00,24.35,26.88,29.40,0.33,0.33,0.33,0.00
103,0.00,1.00,0.70,0.70,0.70,0.70,1,402,0,4,4,0.00,54.23,59.28,69.73,0.33,0.33,0.33,0.00
104,0.00,1.00,0.70,0.70,0.70,0.70,1,402,0,1,1,0.00,48.41,51.09,60.26,0.33,0.33,0.33,0.00
105,11.00,27.00,18.90,18.90,18.90,18.90,0,409,0,2,2,716.92,25.22,28.36,34.23,5.33,5.33,5.33,2100.00
106,11.00,30.00,21.00,21.00,21.00,21.00,1,409,0,2,2,766.01,48.44,52.23,60.21,6.33,6.33,6.33,1800.00
107,9.00,30.00,21.00,21.00,21.00,21.00,0,409,0,2,2,728.59,36.61,39.34,46.32,7.00,7.00,7.00,3800.00
108,20.00,55.00,38.50,38.50,38.50,38.50,0,411,0,4,4,1596.19,48.99,53.39,61.83,11.67,11.67,11.67,6100.00
109,20.00,55.00,38.50,38.50,38.50,38.50,1,411,0,1,1,1282.10,43.01,48.89,56.62,11.67,11.67,11.67,4800.00
110,10.00,40.00,28.00,28.00,28.00,28.00,0,412,0,2,2,858.17,25.49,27.40,30.53,10.00,10.00,10.00,3900.00
111,20.00,55.00,38.50,38.50,38.50,38.50,0,412,0,1,1,1294.25,44.88,48.36,54.87,11.67,11.67,11.67,4600.00
112,25.00,50.00,35.00,35.00,35.00,35.00,0,414,0,1,1,1864.25,45.53,50.94,59.39,8.33,8.33,8.33,7600.00
113,55.00,100.00,70.00,70.00,70.00,70.00,0,414,0,4,4,4361.48,46.52,50.60,64.41,15.00,15.00,15.00,10700.00
114,25.00,60.00,42.00,42.00,42.00,42.00,1,415,0,1,1,1357.68,22.53,24.49,27.09,11.67,11.67,11.67,4900.00
115,2.00,3.00,2.10,2.10,2.10,2.10,1,428,0,4,4,119.55,48.36,52.35,62.43,0.33,0.33,0.33,0.00
116,1.00,2.00,1.40,1.40,1.40,1.40,0,466,0,2,2,65.97,34.88,38.68,44.88,0.33,0.33,0.33,0.00
117,15.00,52.00,36.40,36.40,36.40,36.40,1,492,0,2,2,1083.07,38.38,42.28,49.26,12.33,12.33,12.33,1100.00
118,15.00,55.00,38.50,38.50,38.50,38.50,1,493,0,2,2,1020.99,51.64,55.60,63.31,13.33,13.33,13.33,3500.00
119,15.00,55.00,38.50,38.50,38.50,38.50,1,494,0,2,2,1150.37,33.27,37.30,46.45,13.33,13.33,13.33,4200.00
120,15.00,55.00,38.50,38.50,38.50,38.50,1,494,0,2,2,802.65,54.59,60.07,73.58,13.33,13.33,13.33,3500.00
121,15.00,55.00,38.50,38.50,38.50,38.50,1,495,0,4,4,712.08,63.77,71.49,82.69,13.33,13.33,13.33,1100.00
122,3.00,77.00,53.90,53.90,53.90,53.90,1,495,0,2,2,175.00,30.49,34.95,39.31,24.67,24.67,24.67,0.00
123,120.00,226.00,158.20,158.20,158.20,158.20,1,517,0,4,4,8824.33,37.34,41.09,46.00,35.33,35.33,35.33,20700.00
124,12.00,25.00,17.50,17.50,17.50,17.50,0,517,0,2,2,924.25,33.90,36.13,41.63,4.33,4.33,4.33,3200.00
125,10.00,17.00,11.90,11.90,11.90,11.90,1,518,0,4,4,672.54,37.31,41.87,50.26,2.33,2.33,2.33,1900.00
126,4.00,4.00,2.80,2.80,2.80,2.80,0,522,0,2,2,274.43,41.96,46.17,55.24,0.00,0.00,0.00,0.00
127,0.00,0.00,0.00,0.00,0.00,0.00,1,542,0,2,2,0.00,48.60,53.37,60.92,0.00,0.00,0.00,0.00
128,3.00,7.00,4.90,4.90,4.90,4.90,0,571,0,1,1,191.80,37.37,41.06,46.00,1.33,1.33,1.33,0.00
129,3.00,3.00,2.10,2.10,2.10,2.10,0,580,0,4,4,197.49,51.41,58.14,65.51,0.00,0.00,0.00,1100.00
130,1.00,7.00,4.90,4.90,4.90,4.90,1,587,0,1,1,69.83,38.98,42.46,46.17,2.00,2.00,2.00,0.00
131,1.00,7.00,4.90,4.90,4.90,4.90,1,587,0,4,4,57.76,39.23,44.52,48.80,2.00,2.00,2.00,0.00
132,1.00,7.00,4.90,4.90,4.90,4.90,0,587,0,1,1,51.99,41.21,46.18,51.70,2.00,2.00,2.00,0.00
133,2.00,3.00,2.10,2.10,2.10,2.10,1,599,0,4,4,172.69,50.77,55.53,64.16,0.33,0.33,0.33,0.00
134,3.00,4.00,2.80,2.80,2.80,2.80,0,633,0,1,1,239.67,44.34,49.11,56.29,0.33,0.33,0.33,1100.00
135,1.00,2.00,1.40,1.40,1.40,1.40,1,663,0,1,1,74.58,40.56,45.17,50.89,0.33,0.33,0.33,0.00
136,1.00,2.00,1.40,1.40,1.40,1.40,0,663,0,4,4,75.55,36.21,38.98,45.35,0.33,0.33,0.33,0.00
137,3.00,4.00,2.80,2.80,2.80,2.80,0,669,0,4,4,249.20,40.48,43.25,45.74,0.33,0.33,0.33,0.00
138,37.00,52.00,36.40,36.40,36.40,36.40,1,740,0,4,4,2427.00,43.42,48.78,53.46,5.00,5.00,5.00,10700.00
139,10.00,30.00,21.00,21.00,21.00,21.00,0,740,0,4,4,669.86,55.68,60.25,69.30,6.67,6.67,6.67,2200.00
140,50.00,105.00,73.50,73.50,73.50,73.50,0,740,0,1,1,3749.40,39.52,41.90,46.86,18.33,18.33,18.33,10300.00
141,50.00,105.00,73.50,73.50,73.50,73.50,1,740,0,4,4,3088.00,31.78,34.66,37.96,18.33,18.33,18.33,7700.00
142,10.00,30.00,21.00,21.00,21.00,21.00,0,741,0,2,2,832.06,38.21,41.12,48.48,6.67,6.67,6.67,1200.00
143,10.00,30.00,21.00,21.00,21.00,21.00,0,741,0,4,4,750.80,38.33,42.92,50.07,6.67,6.67,6.67,2100.00
144,10.00,30.00,21.00,21.00,21.00,21.00,1,741,0,4,4,634.66,43.33,45.92,49.89,6.67,6.67,6.67,1800.00
145,68.00,125.00,87.50,87.50,87.50,87.50,1,741,0,2,2,4887.15,34.55,38.47,42.95,19.00,19.00,19.00,15500.00
146,50.00,105.00,73.50,73.50,73.50,73.50,0,741,0,2,2,3304.14,33.46,37.58,42.26,18.33,18.33,18.33,7500.00
147,1.00,2.00,1.40,1.40,1.40,1.40,1,762,0,2,2,67.28,16.89,17.96,19.32,0.33,0.33,0.33,0.00
148,0.00,1.00,0.70,0.70,0.70,0.70,1,764,0,2,2,0.00,56.12,61.17,72.39,0.33,0.33,0.33,0.00
149,9.00,35.00,24.50,24.50,24.50,24.50,0,772,0,2,2,691.23,31.93,36.25,38.38,8.67,8.67,8.67,1700.00
150,9.00,20.00,14.00,14.00,14.00,14.00,1,772,0,2,2,687.20,45.58,49.12,58.55,3.67,3.67,3.67,2300.00
151,9.00,35.00,24.50,24.50,24.50,24.50,0,773,0,1,1,561.85,45.80,52.49,61.41,8.67,8.67,8.67,2000.00
152,9.00,35.00,24.50,24.50,24.50,24.50,0,773,0,2,2,694.63,27.94,31.61,34.77,8.67,8.67,8.67,2400.00
153,9.00,35.00,24.50,24.50,24.50,24.50,0,773,0,4,4,602.62,40.27,42.80,51.09,8.67,8.67,8.67,2100.00
154,30.00,97.00,67.90,67.90,67.90,67.90,1,773,0,1,1,1596.66,45.03,49.50,55.54,22.33,22.33,22.33,5300.00
155,9.00,35.00,24.50,24.50,24.50,24.50,0,774,0,2,2,668.43,55.43,62.88,73.35,8.67,8.67,8.67,1100.00
156,9.00,30.00,21.00,21.00,21.00,21.00,0,774,0,4,4,489.26,48.88,53.74,59.06,7.00,7.00,7.00,1600.00
157,9.00,28.00,19.60,19.60,19.60,19.60,0,774,0,1,1,596.93,19.56,21.19,24.01,6.33,6.33,6.33,1400.00
158,1.00,8.00,5.60,5.60,5.60,5.60,1,809,0,4,4,80.46,31.91,32.81,37.21,2.33,2.33,2.33,0.00
159,1.00,2.00,1.40,1.40,1.40,1.40,0,809,0,2,2,82.20,35.64,39.39,44.49,0.33,0.33,0.33,0.00
160,4.00,4.00,2.80,2.80,2.80,2.80,0,829,0,2,2,270.09,61.85,70.03,72.02,0.00,0.00,0.00,0.00
161,0.00,3.00,2.10,2.10,2.10,2.10,1,844,0,2,2,0.00,29.22,31.72,37.32,1.00,1.00,1.00,0.00
162,0.00,5.00,3.50,3.50,3.50,3.50,0,853,0,1,1,0.00,62.13,69.11,77.73,1.67,1.67,1.67,0.00
163,0.00,93.00,65.10,65.10,65.10,65.10,1,876,0,2,2,0.00,44.47,49.36,55.61,31.00,31.00,31.00,0.00
164,0.00,36.00,25.20,25.20,25.20,25.20,1,876,0,1,1,0.00,39.01,43.49,48.26,12.00,12.00,12.00,0.00
165,0.00,3.00,2.10,2.10,2.10,2.10,0,879,0,1,1,0.00,34.26,36.59,39.11,1.00,1.00,1.00,0.00
166,0.00,6.00,4.20,4.20,4.20,4.20,0,886,0,4,4,0.00,57.28,65.91,75.45,2.00,2.00,2.00,0.00
167,0.00,6.00,4.20,4.20,4.20,4.20,0,887,0,2,2,0.00,36.48,39.67,44.54,2.00,2.00,2.00,0.00
168,135.00,225.00,157.50,157.50,157.50,157.50,1,922,0,1,1,11106.97,46.14,50.57,63.25,30.00,30.00,30.00,48300.00
169,110.00,225.00,157.50,157.50,157.50,157.50,0,923,0,1,1,9812.86,38.09,40.47,45.44,38.33,38.33,38.33,35900.00
170,0.00,3.00,2.10,2.10,2.10,2.10,0,931,0,1,1,0.00,30.20,33.23,37.13,1.00,1.00,1.00,0.00
171,0.00,12.00,8.40,8.40,8.40,8.40,0,937,0,1,1,0.00,22.68,25.19,28.34,4.00,4.00,4.00,0.00
172,66.00,170.00,119.00,119.00,119.00,119.00,0,947,0,4,4,4171.60,41.84,48.17,55.21,34.67,34.67,34.67,16100.00
173,34.00,61.00,42.70,42.70,42.70,42.70,0,947,0,1,1,2627.31,36.15,39.43,47.73,9.00,9.00,9.00,5500.00
174,0.00,21.00,14.70,14.70,14.70,14.70,0,953,0,1,1,0.00,27.94,29.55,35.54,7.00,7.00,7.00,0.00
175,0.00,7.00,4.90,4.90,4.90,4.90,0,967,0,4,4,0.00,20.80,22.96,24.02,2.33,2.33,2.33,0.00
176,0.00,10.00,7.00,7.00,7.00,7.00,0,970,0,2,2,0.00,40.20,44.04,51.04,3.33,3.33,3.33,0.00
177,0.00,30.00,21.00,21.00,21.00,21.00,1,985,0,1,1,0.00,26.50,29.25,31.18,10.00,10.00,10.00,0.00
178,0.00,2.00,1.40,1.40,1.40,1.40,1,990,0,1,1,0.00,44.11,48.08,56.49,0.67,0.67,0.67,0.00
179,0.00,2.00,1.40,1.40,1.40,1.40,0,995,0,2,2,0.00,55.93,60.96,65.89,0.67,0.67,0.67,0.00
180,1.00,2.00,1.40,1.40,1.40,1.40,0,1006,0,1,1,64.42,59.09,63.78,73.87,0.33,0.33,0.33,0.00
181,129.00,225.00,157.50,157.50,157.50,157.50,1,1011,0,2,2,8297.98,57.55,62.95,68.41,32.00,32.00,32.00,32800.00
182,0.00,36.00,25.20,25.20,25.20,25.20,0,1013,0,4,4,0.00,37.28,42.14,47.86,12.00,12.00,12.00,0.00
183,2.00,3.00,2.10,2.10,2.10,2.10,0,1016,0,2,2,121.47,52.90,57.62,65.19,0.33,0.33,0.33,0.00
184,49.00,101.00,70.70,70.70,70.70,70.70,0,1036,0,1,1,4290.00,37.68,42.26,51.23,17.33,17.33,17.33,2200.00
185,0.00,12.00,8.40,8.40,8.40,8.40,0,1042,0,2,2,0.00,44.29,48.35,50.19,4.00,4.00,4.00,0.00
186,0.00,12.00,8.40,8.40,8.40,8.40,1,1057,0,2,2,0.00,32.77,36.18,40.57,4.00,4.00,4.00,0.00
187,1.00,2.00,1.40,1.40,1.40,1.40,0,1060,0,1,1,60.26,43.91,47.22,57.54,0.33,0.33,0.33,0.00
188,1.00,6.00,4.20,4.20,4.20,4.20,0,1062,0,1,1,63.65,56.60,63.33,76.51,1.67,1.67,1.67,0.00
189,0.00,8.00,5.60,5.60,5.60,5.60,1,1067,0,1,1,0.00,48.74,53.27,62.88,2.67,2.67,2.67,0.00
190,5.00,68.00,47.60,47.60,47.60,47.60,0,1071,0,2,2,335.53,28.20,31.25,36.35,21.00,21.00,21.00,1400.00
191,5.00,68.00,47.60,47.60,47.60,47.60,1,1071,0,1,1,313.29,37.91,40.86,47.71,21.00,21.00,21.00,0.00
192,0.00,31.00,21.70,21.70,21.70,21.70,0,1071,0,2,2,0.00,34.50,36.85,43.27,10.33,10.33,10.33,0.00
193,0.00,31.00,21.70,21.70,21.70,21.70,0,1071,0,1,1,0.00,27.47,30.35,34.77,10.33,10.33,10.33,0.00
194,8.00,50.00,35.00,35.00,35.00,35.00,0,1086,0,4,4,581.35,27.23,30.60,34.43,14.00,14.00,14.00,1300.00
195,92.00,125.00,87.50,87.50,87.50,87.50,1,1086,0,1,1,7103.50,58.81,63.51,70.75,11.00,11.00,11.00,32000.00
196,85.00,125.00,87.50,87.50,87.50,87.50,1,1087,0,2,2,6724.34,51.08,56.21,64.18,13.33,13.33,13.33,28600.00
