Unit,Min Power (MW),Max Power (MW),Ramp-Down Limit (MW),Ramp-Up Limit (MW),Shutdown Ramp Limit (MW),Startup Ramp Limit (MW),Initial State,Bus,Always On,Minimum Uptime (h),Minimum Downtime (h),Price Min Power ($),Price Segment 1 ($/MW),Price Segment 2 ($/MW),Price Segment 3 ($/MW),Offer Segment 1 (MW),Offer Segment 2 (MW),Offer Segment 3 (MW),Startup Cost ($)
62,0.00,11.60,8.12,8.12,8.12,8.12,0,284,0,1,1,0.00,25.84,27.81,34.13,3.87,3.87,3.87,0.00
63,0.00,25.30,17.71,17.71,17.71,17.71,0,297,0,2,2,0.00,42.33,44.60,51.68,8.43,8.43,8.43,0.00
64,0.00,12.00,8.40,8.40,8.40,8.40,0,298,0,1,1,0.00,61.62,68.47,76.32,4.00,4.00,4.00,0.00
65,0.00,15.00,10.50,10.50,10.50,10.50,1,307,0,4,4,0.00,32.96,36.21,41.47,5.00,5.00,5.00,0.00
66,0.00,25.80,18.06,18.06,18.06,18.06,1,314,0,4,4,0.00,32.96,37.27,46.69,8.60,8.60,8.60,0.00
67,0.00,49.60,34.72,34.72,34.72,34.72,1,314,0,1,1,0.00,48.12,53.78,58.67,16.53,16.53,16.53,0.00
68,0.00,0.00,0.00,0.00,0.00,0.00,0,319,0,4,4,0.00,46.84,49.99,56.02,0.00,0.00,0.00,0.00
69,0.00,0.00,0.00,0.00,0.00,0.00,0,319,0,2,2,0.00,26.62,28.26,33.79,0.00,0.00,0.00,0.00
70,0.00,10.80,7.56,7.56,7.56,7.56,1,321,0,2,2,0.00,58.81,65.47,73.41,3.60,3.60,3.60,0.00
71,0.00,11.00,7.70,7.70,7.70,7.70,0,327,0,2,2,0.00,53.28,61.34,69.35,3.67,3.67,3.67,0.00
72,0.00,25.00,17.50,17.50,17.50,17.50,0,334,0,2,2,0.00,36.51,40.57,44.92,8.33,8.33,8.33,0.00
73,0.00,25.00,17.50,17.50,17.50,17.50,1,335,0,2,2,0.00,34.47,37.72,41.73,8.33,8.33,8.33,0.00
74,0.00,13.00,9.10,9.10,9.10,9.10,1,338,0,1,1,0.00,45.02,49.63,56.89,4.33,4.33,4.33,0.00
75,0.00,21.00,14.70,14.70,14.70,14.70,0,340,0,2,2,0.00,55.44,61.98,72.28,7.00,7.00,7.00,0.00
76,0.00,2.00,1.40,1.40,1.40,1.40,0,340,0,4,4,0.00,34.26,38.25,47.24,0.67,0.67,0.67,0.00
77,0.00,2.30,1.61,1.61,1.61,1.61,0,347,0,4,4,0.00,48.91,53.72,61.70,0.77,0.77,0.77,0.00
78,0.00,19.50,13.65,13.65,13.65,13.65,1,347,0,2,2,0.00,30.24,33.90,39.84,6.50,6.50,6.50,0.00
79,0.00,22.00,15.40,15.40,15.40,15.40,0,350,0,2,2,0.00,49.37,54.16,67.10,7.33,7.33,7.33,0.00
80,0.00,30.00,21.00,21.00,21.00,21.00,0,358,0,2,2,0.00,40.41,43.93,45.95,10.00,10.00,10.00,0.00
81,0.00,12.00,8.40,8.40,8.40,8.40,1,359,0,1,1,0.00,35.34,38.77,43.49,4.00,4.00,4.00,0.00
82,0.00,12.00,8.40,8.40,8.40,8.40,1,359,0,1,1,0.00,35.45,41.11,45.80,4.00,4.00,4.00,0.00
83,0.00,130.00,91.00,91.00,91.00,91.00,1,366,0,4,4,0.00,50.00,53.83,65.70,43.33,43.33,43.33,0.00
84,0.00,2.70,1.89,1.89,1.89,1.89,0,393,0,1,1,0.00,32.79,35.88,43.21,0.90,0.90,0.90,0.00
85,0.00,10.00,7.00,7.00,7.00,7.00,1,412,0,1,1,0.00,37.79,40.49,45.79,3.33,3.33,3.33,0.00
86,0.00,11.50,8.05,8.05,8.05,8.05,1,412,0,2,2,0.00,62.21,69.12,80.08,3.83,3.83,3.83,0.00
87,0.00,12.00,8.40,8.40,8.40,8.40,0,432,0,2,2,0.00,36.75,39.67,46.72,4.00,4.00,4.00,0.00
88,0.00,34.25,23.98,23.98,23.98,23.98,0,441,0,4,4,0.00,32.41,35.23,39.53,11.42,11.42,11.42,0.00
89,0.00,25.00,17.50,17.50,17.50,17.50,0,448,0,4,4,0.00,21.65,24.00,26.25,8.33,8.33,8.33,0.00
90,0.00,2.40,1.68,1.68,1.68,1.68,0,463,0,2,2,0.00,28.92,31.96,36.39,0.80,0.80,0.80,0.00
91,0.00,16.00,11.20,11.20,11.20,11.20,1,463,0,4,4,0.00,49.62,54.75,64.39,5.33,5.33,5.33,0.00
92,1.00,27.00,18.90,18.90,18.90,18.90,1,465,0,2,2,91.69,36.99,40.99,46.30,8.67,8.67,8.67,0.00
93,1.00,27.00,18.90,18.90,18.90,18.90,1,465,0,4,4,68.85,53.02,58.42,66.46,8.67,8.67,8.67,0.00
94,1.00,48.00,33.60,33.60,33.60,33.60,1,467,0,2,2,90.04,50.36,55.56,66.89,15.67,15.67,15.67,0.00
95,0.00,10.00,7.00,7.00,7.00,7.00,0,471,0,4,4,0.00,44.78,47.81,55.31,3.33,3.33,3.33,0.00
96,0.00,9.00,6.30,6.30,6.30,6.30,0,471,0,4,4,0.00,38.16,42.93,52.99,3.00,3.00,3.00,0.00
97,0.00,27.00,18.90,18.90,18.90,18.90,0,480,0,4,4,0.00,26.25,29.45,35.01,9.00,9.00,9.00,0.00
98,0.00,27.00,18.90,18.90,18.90,18.90,0,480,0,1,1,0.00,43.27,46.52,56.73,9.00,9.00,9.00,0.00
99,0.00,27.00,18.90,18.90,18.90,18.90,0,480,0,2,2,0.00,30.56,33.73,39.49,9.00,9.00,9.00,0.00
100,0.00,23.40,16.38,16.38,16.38,16.38,0,492,0,1,1,0.00,23.30,26.37,29.09,7.80,7.80,7.80,0.00
101,0.00,4.00,2.80,2.80,2.80,2.80,0,509,0,1,1,0.00,43.25,47.36,51.25,1.33,1.33,1.33,0.00
102,0.00,10.00,7.00,7.00,7.00,7.00,0,518,0,2,2,0.00,50.33,55.43,61.46,3.33,3.33,3.33,0.00
103,0.00,12.00,8.40,8.40,8.40,8.40,1,519,0,1,1,0.00,50.54,56.40,65.21,4.00,4.00,4.00,0.00
104,0.00,8.00,5.60,5.60,5.60,5.60,0,529,0,4,4,0.00,27.22,30.35,33.02,2.67,2.67,2.67,0.00
105,0.00,8.00,5.60,5.60,5.60,5.60,0,529,0,2,2,0.00,46.45,50.17,58.56,2.67,2.67,2.67,0.00
106,0.00,8.00,5.60,5.60,5.60,5.60,1,529,0,1,1,0.00,48.07,53.45,62.30,2.67,2.67,2.67,0.00
107,0.00,12.00,8.40,8.40,8.40,8.40,1,535,0,4,4,0.00,34.96,38.91,49.14,4.00,4.00,4.00,0.00
108,0.00,24.00,16.80,16.80,16.80,16.80,1,535,0,1,1,0.00,27.73,30.12,32.42,8.00,8.00,8.00,0.00
109,0.00,9.00,6.30,6.30,6.30,6.30,1,544,0,4,4,0.00,39.76,43.01,47.82,3.00,3.00,3.00,0.00
110,0.00,12.00,8.40,8.40,8.40,8.40,0,547,0,2,2,0.00,30.51,34.55,38.16,4.00,4.00,4.00,0.00
111,0.00,12.00,8.40,8.40,8.40,8.40,1,569,0,1,1,0.00,24.12,26.55,30.79,4.00,4.00,4.00,0.00
112,0.00,30.00,21.00,21.00,21.00,21.00,1,569,0,4,4,0.00,50.03,55.49,62.87,10.00,10.00,10.00,0.00
113,0.00,11.50,8.05,8.05,8.05,8.05,1,569,0,4,4,0.00,21.29,22.93,28.19,3.83,3.83,3.83,0.00
114,0.00,16.00,11.20,11.20,11.20,11.20,1,582,0,4,4,0.00,50.77,56.24,63.44,5.33,5.33,5.33,0.00
115,0.00,9.00,6.30,6.30,6.30,6.30,1,584,0,2,2,0.00,34.12,36.57,40.73,3.00,3.00,3.00,0.00
116,0.00,9.50,6.65,6.65,6.65,6.65,1,585,0,4,4,0.00,36.61,39.97,47.63,3.17,3.17,3.17,0.00
117,0.00,1.00,0.70,0.70,0.70,0.70,0,588,0,4,4,0.00,37.64,40.92,48.54,0.33,0.33,0.33,0.00
118,0.00,21.00,14.70,14.70,14.70,14.70,0,592,0,1,1,0.00,25.72,27.93,31.02,7.00,7.00,7.00,0.00
119,0.00,6.10,4.27,4.27,4.27,4.27,0,599,0,2,2,0.00,25.04,27.05,33.42,2.03,2.03,2.03,0.00
120,0.00,45.00,31.50,31.50,31.50,31.50,1,609,0,1,1,0.00,27.09,28.58,33.66,15.00,15.00,15.00,0.00
121,0.00,45.00,31.50,31.50,31.50,31.50,0,609,0,2,2,0.00,36.06,39.51,46.83,15.00,15.00,15.00,0.00
122,0.00,12.00,8.40,8.40,8.40,8.40,1,611,0,4,4,0.00,30.49,34.06,37.30,4.00,4.00,4.00,0.00
123,0.00,12.00,8.40,8.40,8.40,8.40,1,611,0,1,1,0.00,46.20,52.68,60.40,4.00,4.00,4.00,0.00
124,0.00,12.00,8.40,8.40,8.40,8.40,1,611,0,1,1,0.00,38.02,42.01,46.65,4.00,4.00,4.00,0.00
125,0.00,35.00,24.50,24.50,24.50,24.50,1,612,0,2,2,0.00,24.77,26.73,32.52,11.67,11.67,11.67,0.00
126,0.00,11.50,8.05,8.05,8.05,8.05,0,612,0,1,1,0.00,31.99,34.95,38.76,3.83,3.83,3.83,0.00
127,0.00,8.30,5.81,5.81,5.81,5.81,0,623,0,1,1,0.00,36.00,41.10,47.11,2.77,2.77,2.77,0.00
128,0.00,7.30,5.11,5.11,5.11,5.11,0,632,0,1,1,0.00,29.48,31.69,37.35,2.43,2.43,2.43,0.00
129,0.00,15.00,10.50,10.50,10.50,10.50,0,635,0,1,1,0.00,42.26,48.09,58.17,5.00,5.00,5.00,0.00
130,0.00,15.00,10.50,10.50,10.50,10.50,1,635,0,4,4,0.00,50.55,55.91,69.33,5.00,5.00,5.00,0.00
131,0.00,239.00,167.30,167.30,167.30,167.30,1,640,0,2,2,0.00,42.16,46.82,48.68,79.67,79.67,79.67,0.00
132,0.00,7.00,4.90,4.90,4.90,4.90,0,651,0,2,2,0.00,41.06,44.49,45.26,2.33,2.33,2.33,0.00
133,0.00,12.00,8.40,8.40,8.40,8.40,1,669,0,4,4,0.00,32.06,36.94,41.99,4.00,4.00,4.00,0.00
134,0.00,12.00,8.40,8.40,8.40,8.40,1,669,0,2,2,0.00,43.25,47.51,51.68,4.00,4.00,4.00,0.00
135,0.00,7.50,5.25,5.25,5.25,5.25,1,670,0,1,1,0.00,43.49,47.66,53.38,2.50,2.50,2.50,0.00
136,0.00,24.00,16.80,16.80,16.80,16.80,1,670,0,1,1,0.00,44.91,50.11,56.31,8.00,8.00,8.00,0.00
137,0.00,6.60,4.62,4.62,4.62,4.62,0,678,0,2,2,0.00,39.61,41.99,47.58,2.20,2.20,2.20,0.00
138,0.00,12.00,8.40,8.40,8.40,8.40,1,679,0,1,1,0.00,47.84,50.81,58.99,4.00,4.00,4.00,0.00
139,0.00,9.00,6.30,6.30,6.30,6.30,1,683,0,4,4,0.00,46.91,52.90,60.94,3.00,3.00,3.00,0.00
140,0.00,9.00,6.30,6.30,6.30,6.30,1,683,0,4,4,0.00,41.81,47.30,54.23,3.00,3.00,3.00,0.00
141,0.00,11.00,7.70,7.70,7.70,7.70,0,683,0,1,1,0.00,24.39,26.81,30.60,3.67,3.67,3.67,0.00
142,0.00,11.00,7.70,7.70,7.70,7.70,1,683,0,4,4,0.00,41.36,43.38,46.08,3.67,3.67,3.67,0.00
143,0.00,32.35,22.64,22.64,22.64,22.64,1,694,0,4,4,0.00,43.41,47.46,55.78,10.78,10.78,10.78,0.00
144,0.00,12.00,8.40,8.40,8.40,8.40,1,694,0,4,4,0.00,43.25,45.74,50.50,4.00,4.00,4.00,0.00
145,0.00,21.00,14.70,14.70,14.70,14.70,1,694,0,1,1,0.00,50.68,57.55,64.70,7.00,7.00,7.00,0.00
146,0.00,37.00,25.90,25.90,25.90,25.90,1,698,0,1,1,0.00,66.12,72.06,82.63,12.33,12.33,12.33,0.00
147,0.00,37.00,25.90,25.90,25.90,25.90,1,698,0,2,2,0.00,45.33,50.72,61.54,12.33,12.33,12.33,0.00
148,0.00,37.00,25.90,25.90,25.90,25.90,1,697,0,4,4,0.00,36.84,39.34,44.05,12.33,12.33,12.33,0.00
149,0.00,37.00,25.90,25.90,25.90,25.90,1,697,0,4,4,0.00,29.33,32.90,36.33,12.33,12.33,12.33,0.00
150,0.00,37.00,25.90,25.90,25.90,25.90,1,696,0,4,4,0.00,54.98,61.27,70.92,12.33,12.33,12.33,0.00
151,0.00,37.00,25.90,25.90,25.90,25.90,1,696,0,4,4,0.00,34.73,38.47,46.66,12.33,12.33,12.33,0.00
152,0.00,4.00,2.80,2.80,2.80,2.80,1,704,0,2,2,0.00,28.07,32.15,37.49,1.33,1.33,1.33,0.00
153,0.00,4.00,2.80,2.80,2.80,2.80,1,704,0,1,1,0.00,22.92,26.15,30.95,1.33,1.33,1.33,0.00
154,0.00,5.70,3.99,3.99,3.99,3.99,1,704,0,1,1,0.00,46.56,49.30,53.87,1.90,1.90,1.90,0.00
155,0.00,8.50,5.95,5.95,5.95,5.95,0,704,0,1,1,0.00,32.07,34.95,38.55,2.83,2.83,2.83,0.00
156,0.00,19.50,13.65,13.65,13.65,13.65,1,731,0,1,1,0.00,40.87,44.70,49.89,6.50,6.50,6.50,0.00
157,0.00,39.00,27.30,27.30,27.30,27.30,1,732,0,1,1,0.00,38.89,41.91,50.75,13.00,13.00,13.00,0.00
158,0.00,11.50,8.05,8.05,8.05,8.05,1,733,0,1,1,0.00,48.72,54.76,62.26,3.83,3.83,3.83,0.00
159,0.00,32.00,22.40,22.40,22.40,22.40,1,733,0,2,2,0.00,27.61,29.23,35.55,10.67,10.67,10.67,0.00
160,0.00,12.00,8.40,8.40,8.40,8.40,0,735,0,4,4,0.00,47.70,52.16,60.52,4.00,4.00,4.00,0.00
161,0.00,32.00,22.40,22.40,22.40,22.40,1,735,0,2,2,0.00,25.26,27.17,31.15,10.67,10.67,10.67,0.00
162,0.00,5.00,3.50,3.50,3.50,3.50,1,736,0,1,1,0.00,32.62,34.66,38.97,1.67,1.67,1.67,0.00
163,0.00,6.70,4.69,4.69,4.69,4.69,1,743,0,4,4,0.00,43.85,49.52,57.99,2.23,2.23,2.23,0.00
164,0.00,5.60,3.92,3.92,3.92,3.92,1,743,0,1,1,0.00,15.09,16.96,18.31,1.87,1.87,1.87,0.00
165,0.00,26.60,18.62,18.62,18.62,18.62,1,744,0,4,4,0.00,27.75,28.77,35.16,8.87,8.87,8.87,0.00
166,1.00,7.00,4.90,4.90,4.90,4.90,1,745,0,1,1,84.40,55.23,61.25,71.54,2.00,2.00,2.00,0.00
167,0.00,5.00,3.50,3.50,3.50,3.50,0,750,0,1,1,0.00,37.30,39.91,46.15,1.67,1.67,1.67,0.00
168,0.00,23.50,16.45,16.45,16.45,16.45,0,757,0,2,2,0.00,31.20,35.60,37.26,7.83,7.83,7.83,0.00
169,0.00,6.00,4.20,4.20,4.20,4.20,0,759,0,2,2,0.00,46.38,51.31,64.06,2.00,2.00,2.00,0.00
170,0.00,6.00,4.20,4.20,4.20,4.20,0,760,0,1,1,0.00,32.05,36.56,43.50,2.00,2.00,2.00,0.00
171,0.00,37.50,26.25,26.25,26.25,26.25,1,759,0,1,1,0.00,34.04,37.24,44.20,12.50,12.50,12.50,0.00
172,0.00,37.50,26.25,26.25,26.25,26.25,1,760,0,2,2,0.00,41.40,45.71,51.38,12.50,12.50,12.50,0.00
173,0.00,0.60,0.42,0.42,0.42,0.42,0,761,0,2,2,0.00,36.06,39.14,46.00,0.20,0.20,0.20,0.00
174,0.00,26.10,18.27,18.27,18.27,18.27,1,761,0,1,1,0.00,35.30,39.20,42.17,8.70,8.70,8.70,0.00
175,0.00,1.60,1.12,1.12,1.12,1.12,0,761,0,4,4,0.00,46.23,51.35,59.99,0.53,0.53,0.53,0.00
176,0.00,1.10,0.77,0.77,0.77,0.77,0,761,0,4,4,0.00,44.45,50.20,56.97,0.37,0.37,0.37,0.00
177,0.00,37.50,26.25,26.25,26.25,26.25,0,765,0,4,4,0.00,50.37,54.96,65.78,12.50,12.50,12.50,0.00
178,0.00,34.00,23.80,23.80,23.80,23.80,1,765,0,2,2,0.00,31.86,36.20,42.81,11.33,11.33,11.33,0.00
179,0.00,8.00,5.60,5.60,5.60,5.60,0,785,0,1,1,0.00,21.25,24.46,27.19,2.67,2.67,2.67,0.00
180,0.00,15.00,10.50,10.50,10.50,10.50,0,785,0,4,4,0.00,42.89,45.30,51.93,5.00,5.00,5.00,0.00
181,0.00,19.00,13.30,13.30,13.30,13.30,0,786,0,1,1,0.00,38.73,42.23,51.39,6.33,6.33,6.33,0.00
182,0.00,31.00,21.70,21.70,21.70,21.70,1,800,0,4,4,0.00,53.04,58.07,70.05,10.33,10.33,10.33,0.00
183,0.00,31.00,21.70,21.70,21.70,21.70,1,800,0,1,1,0.00,41.98,44.90,54.33,10.33,10.33,10.33,0.00
184,0.00,31.00,21.70,21.70,21.70,21.70,1,801,0,4,4,0.00,34.82,38.24,45.00,10.33,10.33,10.33,0.00
185,0.00,31.00,21.70,21.70,21.70,21.70,1,801,0,2,2,0.00,42.33,46.81,52.73,10.33,10.33,10.33,0.00
186,0.00,31.00,21.70,21.70,21.70,21.70,1,802,0,4,4,0.00,38.98,42.32,49.37,10.33,10.33,10.33,0.00
187,0.00,31.00,21.70,21.70,21.70,21.70,1,802,0,2,2,0.00,39.15,43.86,50.73,10.33,10.33,10.33,0.00
188,0.00,40.80,28.56,28.56,28.56,28.56,1,806,0,1,1,0.00,38.94,42.08,51.34,13.60,13.60,13.60,0.00
189,1.00,32.00,22.40,22.40,22.40,22.40,1,814,0,1,1,66.04,39.42,42.05,46.56,10.33,10.33,10.33,0.00
190,1.00,32.00,22.40,22.40,22.40,22.40,0,814,0,1,1,67.11,53.85,58.82,71.12,10.33,10.33,10.33,0.00
191,1.00,32.00,22.40,22.40,22.40,22.40,1,815,0,4,4,62.66,55.29,60.86,68.24,10.33,10.33,10.33,0.00
192,1.00,32.00,22.40,22.40,22.40,22.40,1,815,0,2,2,62.71,44.21,49.88,60.58,10.33,10.33,10.33,0.00
193,1.00,32.00,22.40,22.40,22.40,22.40,1,815,0,1,1,78.39,39.28,42.84,45.22,10.33,10.33,10.33,0.00
194,1.00,32.00,22.40,22.40,22.40,22.40,1,815,0,4,4,72.67,45.82,50.39,64.04,10.33,10.33,10.33,0.00
195,0.00,13.00,9.10,9.10,9.10,9.10,0,825,0,1,1,0.00,33.42,36.99,42.91,4.33,4.33,4.33,0.00
196,0.00,7.00,4.90,4.90,4.90,4.90,1,825,0,2,2,0.00,37.93,41.15,44.96,2.33,2.33,2.33,0.00
197,0.00,2.40,1.68,1.68,1.68,1.68,0,828,0,2,2,0.00,75.26,83.87,91.74,0.80,0.80,0.80,0.00
198,0.00,27.00,18.90,18.90,18.90,18.90,1,829,0,2,2,0.00,42.83,46.91,55.17,9.00,9.00,9.00,0.00
199,0.00,20.00,14.00,14.00,14.00,14.00,0,830,0,4,4,0.00,45.45,50.22,56.30,6.67,6.67,6.67,0.00
