Bus,Demand 1 (MW),Demand 2 (MW),Demand 3 (MW),Demand 4 (MW),Demand 5 (MW),Demand 6 (MW),Demand 7 (MW),Demand 8 (MW),Demand 9 (MW),Demand 10 (MW),Demand 11 (MW),Demand 12 (MW),Demand 13 (MW),Demand 14 (MW),Demand 15 (MW),Demand 16 (MW),Demand 17 (MW),Demand 18 (MW),Demand 19 (MW),Demand 20 (MW),Demand 21 (MW),Demand 22 (MW),Demand 23 (MW),Demand 24 (MW),Zone
31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
37,3.66,3.44,3.28,3.22,3.22,3.28,4.04,4.69,5.19,5.24,5.24,5.19,5.19,5.19,5.08,5.13,5.40,5.46,5.46,5.24,4.97,4.53,3.99,3.44,1
38,6.86,6.45,6.14,6.04,6.04,6.14,7.57,8.80,9.72,9.83,9.83,9.72,9.72,9.72,9.52,9.62,10.13,10.24,10.24,9.83,9.31,8.50,7.47,6.45,1
39,46.86,44.06,41.97,41.27,41.27,41.97,51.76,60.15,66.45,67.15,67.15,66.45,66.45,66.45,65.05,65.75,69.24,69.94,69.94,67.15,63.65,58.05,51.06,44.06,1
40,37.26,35.04,33.37,32.81,32.81,33.37,41.15,47.83,52.83,53.39,53.39,52.83,52.83,52.83,51.72,52.28,55.06,55.61,55.61,53.39,50.61,46.16,40.60,35.04,1
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
43,4.11,3.87,3.68,3.62,3.62,3.68,4.54,5.28,5.83,5.90,5.90,5.83,5.83,5.83,5.71,5.77,6.08,6.14,6.14,5.90,5.59,5.10,4.48,3.87,1
44,14.86,13.97,13.31,13.08,13.08,13.31,16.41,19.07,21.07,21.29,21.29,21.07,21.07,21.07,20.62,20.85,21.96,22.18,22.18,21.29,20.18,18.41,16.19,13.97,1
45,4.46,4.19,3.99,3.93,3.93,3.99,4.92,5.72,6.32,6.39,6.39,6.32,6.32,6.32,6.19,6.25,6.59,6.65,6.65,6.39,6.05,5.52,4.86,4.19,1
46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
48,41.72,39.23,37.36,36.74,36.74,37.36,46.08,53.55,59.15,59.78,59.78,59.15,59.15,59.15,57.91,58.53,61.64,62.27,62.27,59.78,56.66,51.68,45.45,39.23,1
49,10.06,9.46,9.01,8.86,8.86,9.01,11.11,12.91,14.26,14.41,14.41,14.26,14.26,14.26,13.96,14.11,14.86,15.01,15.01,14.41,13.66,12.46,10.96,9.46,1
50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
52,5.71,5.37,5.12,5.03,5.03,5.12,6.31,7.34,8.10,8.19,8.19,8.10,8.10,8.10,7.93,8.02,8.44,8.53,8.53,8.19,7.76,7.08,6.23,5.37,1
53,2.86,2.69,2.56,2.52,2.52,2.56,3.16,3.67,4.05,4.09,4.09,4.05,4.05,4.05,3.97,4.01,4.22,4.26,4.26,4.09,3.88,3.54,3.11,2.69,1
54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
55,42.98,40.41,38.49,37.84,37.84,38.49,47.47,55.16,60.94,61.58,61.58,60.94,60.94,60.94,59.65,60.29,63.50,64.14,64.14,61.58,58.37,53.24,46.82,40.41,1
56,59.55,55.99,53.33,52.44,52.44,53.33,65.77,76.44,84.43,85.32,85.32,84.43,84.43,84.43,82.66,83.55,87.99,88.88,88.88,85.32,80.88,73.77,64.88,55.99,1
57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
58,149.27,140.36,133.68,131.45,131.45,133.68,164.87,191.60,211.65,213.88,213.88,211.65,211.65,211.65,207.20,209.43,220.57,222.79,222.79,213.88,202.74,184.92,162.64,140.36,1
59,5.83,5.48,5.22,5.13,5.13,5.22,6.44,7.48,8.27,8.35,8.35,8.27,8.27,8.27,8.09,8.18,8.61,8.70,8.70,8.35,7.92,7.22,6.35,5.48,1
60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
61,45.15,42.45,40.43,39.76,39.76,40.43,49.86,57.95,64.01,64.69,64.69,64.01,64.01,64.01,62.67,63.34,66.71,67.38,67.38,64.69,61.32,55.93,49.19,42.45,1
62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
63,18.06,16.98,16.17,15.90,15.90,16.17,19.95,23.18,25.61,25.88,25.88,25.61,25.61,25.61,25.07,25.34,26.68,26.95,26.95,25.88,24.53,22.37,19.68,16.98,1
64,71.32,67.06,63.87,62.81,62.81,63.87,78.77,91.55,101.13,102.19,102.19,101.13,101.13,101.13,99.00,100.06,105.39,106.45,106.45,102.19,96.87,88.35,77.71,67.06,1
65,12.57,11.82,11.26,11.07,11.07,11.26,13.89,16.14,17.83,18.01,18.01,17.83,17.83,17.83,17.45,17.64,18.58,18.77,18.77,18.01,17.08,15.58,13.70,11.82,1
66,15.09,14.19,13.51,13.29,13.29,13.51,16.66,19.37,21.39,21.62,21.62,21.39,21.39,21.39,20.94,21.17,22.29,22.52,22.52,21.62,20.49,18.69,16.44,14.19,1
67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
68,54.98,51.69,49.23,48.41,48.41,49.23,60.72,70.57,77.95,78.77,78.77,77.95,77.95,77.95,76.31,77.13,81.23,82.06,82.06,78.77,74.67,68.11,59.90,51.69,1
69,22.06,20.74,19.75,19.43,19.43,19.75,24.36,28.31,31.28,31.61,31.61,31.28,31.28,31.28,30.62,30.95,32.60,32.92,32.92,31.61,29.96,27.33,24.03,20.74,1
70,12.12,11.39,10.85,10.67,10.67,10.85,13.38,15.55,17.18,17.36,17.36,17.18,17.18,17.18,16.82,17.00,17.90,18.08,18.08,17.36,16.46,15.01,13.20,11.39,1
71,71.32,67.06,63.87,62.81,62.81,63.87,78.77,91.55,101.13,102.19,102.19,101.13,101.13,101.13,99.00,100.06,105.39,106.45,106.45,102.19,96.87,88.35,77.71,67.06,1
72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
74,57.61,54.17,51.59,50.73,50.73,51.59,63.62,73.94,81.68,82.54,82.54,81.68,81.68,81.68,79.96,80.82,85.12,85.98,85.98,82.54,78.24,71.36,62.76,54.17,1
75,25.49,23.97,22.83,22.44,22.44,22.83,28.15,32.72,36.14,36.52,36.52,36.14,36.14,36.14,35.38,35.76,37.66,38.04,38.04,36.52,34.62,31.58,27.77,23.97,1
76,2.97,2.79,2.66,2.62,2.62,2.66,3.28,3.81,4.21,4.26,4.26,4.21,4.21,4.21,4.12,4.17,4.39,4.44,4.44,4.26,4.04,3.68,3.24,2.79,1
77,42.06,39.55,37.67,37.04,37.04,37.67,46.46,53.99,59.64,60.27,60.27,59.64,59.64,59.64,58.38,59.01,62.15,62.78,62.78,60.27,57.13,52.11,45.83,39.55,1
78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
80,36.92,34.71,33.06,32.51,32.51,33.06,40.78,47.39,52.35,52.90,52.90,52.35,52.35,52.35,51.24,51.80,54.55,55.10,55.10,52.90,50.14,45.73,40.22,34.71,1
81,41.49,39.01,37.16,36.54,36.54,37.16,45.82,53.26,58.83,59.45,59.45,58.83,58.83,58.83,57.59,58.21,61.31,61.93,61.93,59.45,56.35,51.40,45.21,39.01,1
82,13.37,12.57,11.98,11.78,11.78,11.98,14.77,17.17,18.96,19.16,19.16,18.96,18.96,18.96,18.56,18.76,19.76,19.96,19.96,19.16,18.16,16.57,14.57,12.57,1
83,88.58,83.29,79.33,78.00,78.00,79.33,97.83,113.70,125.60,126.92,126.92,125.60,125.60,125.60,122.95,124.28,130.89,132.21,132.21,126.92,120.31,109.73,96.51,83.29,1
84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
85,2.40,2.26,2.15,2.11,2.11,2.15,2.65,3.08,3.40,3.44,3.44,3.40,3.40,3.40,3.33,3.37,3.55,3.58,3.58,3.44,3.26,2.97,2.62,2.26,1
86,55.89,52.55,50.05,49.22,49.22,50.05,61.73,71.74,79.25,80.08,80.08,79.25,79.25,79.25,77.58,78.41,82.59,83.42,83.42,80.08,75.91,69.24,60.90,52.55,1
87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
88,15.43,14.51,13.82,13.59,13.59,13.82,17.04,19.81,21.88,22.11,22.11,21.88,21.88,21.88,21.42,21.65,22.80,23.03,23.03,22.11,20.96,19.11,16.81,14.51,1
89,29.03,27.30,26.00,25.57,25.57,26.00,32.06,37.26,41.16,41.60,41.60,41.16,41.16,41.16,40.30,40.73,42.90,43.33,43.33,41.60,39.43,35.96,31.63,27.30,1
90,0.46,0.43,0.41,0.40,0.40,0.41,0.50,0.59,0.65,0.66,0.66,0.65,0.65,0.65,0.63,0.64,0.68,0.68,0.68,0.66,0.62,0.57,0.50,0.43,1
91,1.14,1.07,1.02,1.01,1.01,1.02,1.26,1.47,1.62,1.64,1.64,1.62,1.62,1.62,1.59,1.60,1.69,1.71,1.71,1.64,1.55,1.42,1.25,1.07,1
92,32.69,30.74,29.27,28.79,28.79,29.27,36.10,41.96,46.35,46.84,46.84,46.35,46.35,46.35,45.37,45.86,48.30,48.79,48.79,46.84,44.40,40.50,35.62,30.74,1
93,2.40,2.26,2.15,2.11,2.11,2.15,2.65,3.08,3.40,3.44,3.44,3.40,3.40,3.40,3.33,3.37,3.55,3.58,3.58,3.44,3.26,2.97,2.62,2.26,1
94,20.00,18.81,17.91,17.61,17.61,17.91,22.09,25.67,28.36,28.66,28.66,28.36,28.36,28.36,27.76,28.06,29.56,29.85,29.85,28.66,27.17,24.78,21.79,18.81,1
95,53.15,49.98,47.60,46.80,46.80,47.60,58.70,68.22,75.36,76.15,76.15,75.36,75.36,75.36,73.77,74.57,78.53,79.33,79.33,76.15,72.19,65.84,57.91,49.98,1
96,1.71,1.61,1.54,1.51,1.51,1.54,1.89,2.20,2.43,2.46,2.46,2.43,2.43,2.43,2.38,2.41,2.53,2.56,2.56,2.46,2.33,2.12,1.87,1.61,1
97,64.46,60.62,57.73,56.77,56.77,57.73,71.20,82.74,91.40,92.37,92.37,91.40,91.40,91.40,89.48,90.44,95.25,96.21,96.21,92.37,87.56,79.86,70.24,60.62,1
98,8.46,7.95,7.57,7.45,7.45,7.57,9.34,10.86,11.99,12.12,12.12,11.99,11.99,11.99,11.74,11.87,12.50,12.62,12.62,12.12,11.49,10.48,9.22,7.95,1
99,30.75,28.91,27.53,27.07,27.07,27.53,33.96,39.46,43.59,44.05,44.05,43.59,43.59,43.59,42.68,43.14,45.43,45.89,45.89,44.05,41.76,38.09,33.50,28.91,1
100,60.92,57.28,54.56,53.65,53.65,54.56,67.29,78.20,86.38,87.29,87.29,86.38,86.38,86.38,84.56,85.47,90.02,90.93,90.93,87.29,82.74,75.47,66.38,57.28,1
101,20.23,19.02,18.12,17.81,17.81,18.12,22.34,25.97,28.69,28.99,28.99,28.69,28.69,28.69,28.08,28.38,29.89,30.19,30.19,28.99,27.48,25.06,22.04,19.02,1
102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
103,20.57,19.35,18.42,18.12,18.12,18.42,22.72,26.41,29.17,29.48,29.48,29.17,29.17,29.17,28.56,28.86,30.40,30.71,30.71,29.48,27.94,25.49,22.42,19.35,1
104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
105,40.58,38.15,36.34,35.73,35.73,36.34,44.81,52.08,57.53,58.14,58.14,57.53,57.53,57.53,56.32,56.93,59.95,60.56,60.56,58.14,55.11,50.27,44.21,38.15,1
106,56.92,53.52,50.97,50.12,50.12,50.97,62.87,73.06,80.71,81.56,81.56,80.71,80.71,80.71,79.01,79.86,84.11,84.96,84.96,81.56,77.31,70.51,62.02,53.52,1
107,88.69,83.40,79.43,78.10,78.10,79.43,97.96,113.85,125.76,127.08,127.08,125.76,125.76,125.76,123.11,124.44,131.06,132.38,132.38,127.08,120.47,109.88,96.64,83.40,1
108,14.40,13.54,12.90,12.68,12.68,12.90,15.91,18.49,20.42,20.63,20.63,20.42,20.42,20.42,19.99,20.21,21.28,21.49,21.49,20.63,19.56,17.84,15.69,13.54,1
109,78.52,73.83,70.32,69.15,69.15,70.32,86.73,100.79,111.34,112.51,112.51,111.34,111.34,111.34,108.99,110.17,116.03,117.20,117.20,112.51,106.65,97.27,85.55,73.83,1
110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
111,41.72,39.23,37.36,36.74,36.74,37.36,46.08,53.55,59.15,59.78,59.78,59.15,59.15,59.15,57.91,58.53,61.64,62.27,62.27,59.78,56.66,51.68,45.45,39.23,1
112,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
113,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
114,12.34,11.61,11.05,10.87,10.87,11.05,13.63,15.84,17.50,17.69,17.69,17.50,17.50,17.50,17.13,17.32,18.24,18.42,18.42,17.69,16.77,15.29,13.45,11.61,1
115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
116,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
117,17.60,16.55,15.76,15.50,15.50,15.76,19.44,22.59,24.96,25.22,25.22,24.96,24.96,24.96,24.43,24.70,26.01,26.27,26.27,25.22,23.91,21.81,19.18,16.55,1
118,2.29,2.15,2.05,2.01,2.01,2.05,2.52,2.93,3.24,3.28,3.28,3.24,3.24,3.24,3.17,3.21,3.38,3.41,3.41,3.28,3.10,2.83,2.49,2.15,1
119,42.52,39.98,38.08,37.44,37.44,38.08,46.96,54.58,60.29,60.92,60.92,60.29,60.29,60.29,59.02,59.65,62.83,63.46,63.46,60.92,57.75,52.67,46.33,39.98,1
120,19.43,18.27,17.40,17.11,17.11,17.40,21.46,24.94,27.55,27.84,27.84,27.55,27.55,27.55,26.97,27.26,28.71,29.00,29.00,27.84,26.39,24.07,21.17,18.27,1
121,20.12,18.92,18.01,17.71,17.71,18.01,22.22,25.82,28.52,28.82,28.82,28.52,28.52,28.52,27.92,28.22,29.72,30.02,30.02,28.82,27.32,24.92,21.92,18.92,1
122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
123,10.29,9.67,9.21,9.06,9.06,9.21,11.36,13.20,14.59,14.74,14.74,14.59,14.59,14.59,14.28,14.43,15.20,15.35,15.35,14.74,13.97,12.74,11.21,9.67,1
124,9.14,8.60,8.19,8.05,8.05,8.19,10.10,11.74,12.97,13.10,13.10,12.97,12.97,12.97,12.69,12.83,13.51,13.65,13.65,13.10,12.42,11.33,9.96,8.60,1
125,12.00,11.28,10.75,10.57,10.57,10.75,13.26,15.40,17.02,17.20,17.20,17.02,17.02,17.02,16.66,16.84,17.73,17.91,17.91,17.20,16.30,14.87,13.08,11.28,1
126,0.34,0.32,0.31,0.30,0.30,0.31,0.38,0.44,0.49,0.49,0.49,0.49,0.49,0.49,0.48,0.48,0.51,0.51,0.51,0.49,0.47,0.42,0.37,0.32,1
127,8.92,8.38,7.98,7.85,7.85,7.98,9.85,11.44,12.64,12.77,12.77,12.64,12.64,12.64,12.37,12.51,13.17,13.31,13.31,12.77,12.11,11.04,9.71,8.38,1
128,13.49,12.68,12.08,11.88,11.88,12.08,14.90,17.31,19.12,19.32,19.32,19.12,19.12,19.12,18.72,18.92,19.93,20.13,20.13,19.32,18.32,16.71,14.69,12.68,1
129,19.09,17.95,17.09,16.81,16.81,17.09,21.08,24.50,27.06,27.35,27.35,27.06,27.06,27.06,26.49,26.78,28.20,28.49,28.49,27.35,25.92,23.65,20.80,17.95,1
130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
131,117.73,110.70,105.43,103.67,103.67,105.43,130.03,151.11,166.92,168.68,168.68,166.92,166.92,166.92,163.41,165.17,173.95,175.71,175.71,168.68,159.90,145.84,128.27,110.70,1
132,13.14,12.36,11.77,11.57,11.57,11.77,14.52,16.87,18.64,18.83,18.83,18.64,18.64,18.64,18.24,18.44,19.42,19.62,19.62,18.83,17.85,16.28,14.32,12.36,1
133,2.40,2.26,2.15,2.11,2.11,2.15,2.65,3.08,3.40,3.44,3.44,3.40,3.40,3.40,3.33,3.37,3.55,3.58,3.58,3.44,3.26,2.97,2.62,2.26,1
134,95.44,89.74,85.47,84.04,84.04,85.47,105.41,122.50,135.32,136.75,136.75,135.32,135.32,135.32,132.47,133.90,141.02,142.44,142.44,136.75,129.62,118.23,103.98,89.74,1
135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
