Line,Source,Target,Reactance,Flow Limit (MW),Vulnerable?,Zone
147,81,126,0.02431900,1386,1,2
148,121,114,0.01040000,1150,1,1
149,122,120,0.03563100,831,1,1
150,114,127,0.01051200,1150,1,1
151,172,155,0.07334900,427,1,2
152,173,154,0.07334900,427,1,2
153,175,154,0.07955000,324,1,2
154,176,155,0.07955000,324,1,2
155,175,143,0.04401000,316,1,2
156,164,139,0.08057000,404,1,2
157,136,154,0.04231000,383,1,2
158,169,172,0.09559900,305,1,2
159,151,173,0.05300000,385,1,2
160,153,155,0.09135900,453,1,2
161,135,136,0.03653900,305,1,2
162,147,142,0.07789100,383,1,2
163,152,180,0.05691700,316,1,2
164,152,179,0.01667400,333,0,2
165,174,146,0.08955400,246,1,2
166,174,168,0.01318000,341,1,2
167,168,139,0.02593000,404,1,2
168,169,166,0.07621900,324,1,2
169,168,151,0.05225000,305,1,2
170,145,134,0.03252100,356,1,2
171,146,133,0.03188000,453,1,2
172,163,146,0.00331000,404,1,2
173,164,145,0.00331000,404,1,2
174,153,142,0.07685900,316,1,2
175,158,147,0.03465100,383,1,2
176,148,140,0.04130000,383,1,2
177,167,140,0.00721100,316,1,2
178,167,158,0.04483100,316,1,2
179,175,135,0.01655000,316,1,2
180,177,176,0.03697900,316,1,2
181,180,172,0.01778900,381,1,2
182,156,137,0.02696000,977,1,2
183,162,138,0.01733000,915,1,2
184,160,161,0.01574000,1469,1,2
185,170,150,0.04326000,693,1,2
186,187,192,0.13758100,299,1,2
187,196,202,0.16014000,269,1,2
188,188,207,0.11132000,269,1,2
189,190,193,0.05919000,316,1,2
190,192,181,0.02114100,633,1,2
191,201,203,0.05578900,274,1,2
192,189,200,0.04196100,274,1,2
193,207,182,0.04236000,366,1,2
194,199,183,0.01548000,1150,1,2
195,185,191,0.02583000,831,1,2
196,194,186,0.02475000,1150,1,2
197,204,198,0.01768000,831,1,2
198,185,204,0.01569000,831,1,2
199,186,205,0.01569000,831,1,2
200,393,1,0.06612000,160,1,2
201,394,2,0.06612000,160,1,2
202,246,245,0.04727300,300,1,2
203,246,29,0.03678000,426,1,2
204,248,3,0.06736000,160,1,2
205,249,3,0.06736000,160,1,2
206,276,4,0.06901000,160,1,2
207,277,5,0.06901000,160,1,2
208,342,6,0.06859900,160,1,2
209,342,6,0.06859900,160,1,2
210,343,9,0.06188000,250,1,2
211,354,10,0.06775000,160,1,2
212,355,11,0.06775000,160,1,2
213,356,12,0.06775000,160,1,2
214,361,14,0.05244000,330,1,2
215,369,15,0.05244000,330,1,2
216,386,17,0.06839100,160,1,2
217,385,18,0.06839100,160,1,2
218,391,19,0.06901000,160,1,2
219,392,20,0.06901000,160,1,2
220,398,21,0.06612000,160,1,2
221,399,21,0.06612000,160,1,2
222,404,23,0.06901000,160,1,2
223,405,23,0.06901000,160,1,1
224,406,24,0.06797900,160,1,2
225,407,24,0.06901000,160,1,2
226,413,25,0.06188000,250,1,2
227,465,30,0.06818000,160,1,2
228,489,31,0.06119000,250,1,2
229,490,31,0.06119000,250,1,2
230,545,32,0.06901000,160,1,2
231,574,33,0.06901000,160,1,2
232,575,33,0.06901000,160,1,2
233,588,34,0.06680000,160,1,1
234,588,34,0.06680000,160,1,1
235,593,35,0.06715100,160,1,1
236,613,37,0.07808100,160,1,1
237,617,38,0.06615900,160,1,1
238,665,42,0.06775000,160,1,1
239,667,46,0.06946100,160,1,1
240,669,48,0.06052000,250,1,1
241,696,49,0.06052000,250,1,1
242,697,49,0.06156000,250,1,1
243,715,50,0.06615900,160,1,1
244,731,53,0.06235000,250,1,1
245,734,52,0.05984000,250,1,1
246,741,55,0.06839100,160,1,1
247,759,60,0.06775000,160,1,1
248,758,60,0.06775000,160,1,1
249,769,61,0.06783100,160,1,1
250,768,62,0.06831000,160,1,1
251,778,63,0.06080000,250,1,1
252,779,64,0.06235000,250,1,1
253,807,65,0.06753900,160,1,1
254,832,67,0.06762000,160,1,1
255,854,68,0.06777100,160,1,2
256,884,71,0.06797900,160,1,1
257,901,74,0.06921100,160,1,1
258,1001,81,0.06269000,250,1,2
259,1002,81,0.06269000,250,1,2
260,1091,82,0.06694000,160,1,2
261,1092,82,0.06653100,160,1,2
262,1114,83,0.06550000,160,1,1
263,1113,84,0.07045000,160,1,1
264,1187,87,0.06983100,160,1,1
265,1188,88,0.06777100,160,1,1
266,1233,93,0.06736000,160,1,1
267,1232,94,0.06694000,160,1,1
268,1247,95,0.06839100,160,1,1
269,1255,99,0.06694000,160,1,1
270,1254,100,0.06694000,160,1,1
271,1286,101,0.06756000,160,1,1
272,1285,102,0.06756000,160,1,1
273,1288,103,0.06653100,160,1,1
274,1363,104,0.06859900,160,1,1
275,1351,105,0.09359900,160,1,1
276,1353,106,0.09277100,160,1,1
277,1388,107,0.06715100,160,1,1
278,1394,109,0.06570000,160,1,1
279,1432,110,0.06756000,160,1,1
280,1569,112,0.06756000,160,1,1
281,1629,114,0.06269000,250,1,1
282,1631,114,0.06294000,250,1,1
283,1674,115,0.06736000,160,1,1
284,1684,118,0.06674000,160,1,1
285,1790,119,0.05988000,250,1,1
286,1792,121,0.06119000,250,1,1
287,1793,122,0.06269000,250,1,1
288,1818,123,0.06694000,160,1,1
289,1838,124,0.06859900,160,1,1
290,1837,125,0.06818000,160,1,1
291,1858,128,0.06756000,160,1,1
292,1859,129,0.06550000,160,1,1
293,1929,133,0.06250000,160,1,2
294,1950,135,0.06818000,160,1,2
295,1951,135,0.06818000,160,1,2
296,1974,136,0.06688000,160,1,2
297,1976,137,0.06206000,250,1,2
298,1977,138,0.06206000,250,1,2
299,1982,139,0.06688000,160,1,2
300,2008,140,0.06688000,160,1,2
301,2014,142,0.06653100,160,1,2
302,2015,142,0.06653100,160,1,2
303,2076,143,0.06818000,160,1,2
304,2077,143,0.06818000,160,1,2
305,2092,145,0.06851000,160,1,2
306,2091,146,0.23140100,80,1,2
307,2093,2091,0.45247900,80,1,2
308,2093,146,0.22624000,80,1,2
309,2103,147,0.06135900,160,1,2
310,2145,151,0.05930000,160,1,2
311,2153,152,0.05930000,160,1,2
312,2154,153,0.05930000,160,1,2
313,2170,155,0.09277100,160,1,2
314,2171,154,0.06694000,160,1,2
315,2177,158,0.06135900,160,1,2
316,2178,158,0.06859900,160,1,2
317,2209,160,0.06188000,330,1,2
318,2212,161,0.06188000,330,1,2
319,2213,161,0.05931000,250,1,2
320,2214,163,0.07033100,160,1,2
321,2233,166,0.05930000,160,1,2
322,2234,166,0.05930000,160,1,2
323,2235,167,0.10601000,100,1,2
324,2236,167,0.10601000,100,1,2
325,2238,169,0.05930000,160,1,2
326,2237,170,0.06188000,330,1,2
327,2238,170,0.06206000,250,1,2
328,2251,172,0.06653100,160,1,2
329,2252,173,0.06775000,160,1,2
330,2257,174,0.05228900,160,1,2
331,2319,175,0.06818000,160,1,2
332,2320,176,0.06818000,160,1,2
333,2423,177,0.06632000,160,1,2
334,2445,180,0.06632000,160,1,2
335,2444,180,0.06632000,160,1,2
336,2466,181,0.06584700,160,1,2
337,2489,184,0.05968700,250,1,2
338,2498,185,0.06436900,250,1,2
339,2499,186,0.06436900,250,1,2
340,2502,188,0.18657000,120,1,2
341,2503,187,0.06694200,160,1,2
342,2519,189,0.06671500,160,1,2
343,2521,190,0.06671500,160,1,2
344,2520,191,0.04206300,330,1,2
345,2527,192,0.06735500,160,1,2
346,2528,193,0.06735500,160,1,2
347,2593,195,0.05411300,330,1,2
348,2594,196,0.06756200,160,1,2
349,2595,197,0.06756200,160,1,2
350,2660,198,0.04206300,330,1,2
351,2680,201,0.10619800,100,1,2
352,2679,200,0.06750000,160,1,2
353,2697,202,0.06735500,160,1,2
354,2697,203,0.06671500,160,1,2
355,2717,204,0.05968700,250,1,2
356,2718,204,0.05968700,250,1,2
357,2720,206,0.06797500,160,1,2
358,2721,207,0.06774800,160,1,2
359,2584,349,0.10132200,76,1,2
360,2082,292,0.06124000,51,1,2
361,2117,315,0.06281000,62,1,2
362,1928,419,0.10860300,62,1,2
363,2064,220,0.10504100,59,1,2
364,2377,523,0.10396700,59,1,2
365,1263,242,0.08099200,120,1,2
366,1273,439,0.07106600,90,1,2
367,676,380,0.08387600,78,1,1
368,628,405,0.13024800,78,1,1
369,774,463,0.09008300,78,1,1
370,828,1279,0.07933900,90,1,1
371,677,1575,0.06033100,58,1,1
372,741,1654,0.13966900,90,1,1
373,767,1361,0.05371900,51,1,1
374,1738,597,0.04909100,76,1,1
375,2203,1149,0.06612400,90,1,2
376,2416,1148,0.12066100,67,0,2
377,2422,984,0.02727300,90,1,2
378,2651,2152,0.18429800,50,1,2
379,2485,2357,0.06074400,69,1,2
380,2686,2011,0.05115700,78,1,2
381,2672,2214,0.09668600,102,1,2
382,2608,2215,0.20008300,102,1,2
383,2613,2214,0.11520700,102,1,2
384,2561,2091,0.08760300,87,1,2
385,2559,1933,0.10743800,87,1,2
386,2578,2215,0.18322300,123,1,2
387,1688,790,0.06446300,58,1,1
388,2648,2202,0.07438000,123,1,2
389,664,452,0.32396700,123,1,1
390,1291,2074,0.05041300,57,1,2
391,523,1213,0.11322300,90,1,2
392,664,463,0.05314100,120,1,1
393,665,252,0.13050400,78,1,1
394,510,1017,0.02975200,137,1,2
395,2533,2388,0.08925600,78,1,2
396,762,380,0.04504100,123,1,1
397,710,333,0.10148800,78,1,1
398,695,452,0.13024800,84,1,1
399,2551,254,0.12644600,76,1,2
400,2584,240,0.06719000,76,1,2
401,728,479,0.05570300,123,1,1
402,828,1668,0.04298400,114,1,1
403,1768,709,0.04049600,120,1,1
404,1706,709,0.03387600,57,1,1
405,1592,740,0.06281000,58,1,1
406,760,333,0.07528900,78,1,1
407,2670,372,0.13041300,69,1,2
408,2456,336,0.09504100,69,1,2
409,665,470,0.18586800,123,1,1
410,712,448,0.09668600,34,1,1
411,2539,2331,0.07190100,69,1,2
412,658,1021,0.05867800,90,1,1
413,2583,2388,0.09917300,69,1,2
414,2580,347,0.06760300,19,0,2
415,1519,2134,0.03719000,114,1,2
416,428,356,0.02867800,133,1,2
417,317,219,0.06355400,133,1,2
418,565,518,0.02206600,133,1,2
419,427,565,0.01801700,133,1,2
420,565,569,0.00949600,133,0,2
421,346,342,0.06106600,120,0,2
422,345,343,0.06190100,120,1,2
423,388,342,0.04487600,120,1,2
424,476,343,0.05958700,120,1,2
425,261,404,0.05851200,90,0,2
426,262,405,0.06124000,90,0,1
427,459,343,0.00776900,137,1,2
428,480,404,0.07612400,90,1,2
429,518,459,0.04396700,137,1,2
430,426,348,0.07157000,90,1,2
431,370,239,0.05991700,90,1,2
432,425,237,0.07966900,133,1,2
433,480,273,0.12165300,90,1,2
434,462,450,0.19074400,90,1,2
435,465,253,0.10008300,133,1,2
436,288,276,0.06455400,133,1,2
437,303,277,0.06876000,133,0,2
438,330,392,0.07736400,120,1,2
439,331,330,0.00801700,120,1,2
440,334,259,0.08281000,90,1,2
441,376,277,0.07446300,133,1,2
442,577,430,0.09512400,133,1,2
443,389,315,0.04455400,133,1,2
444,338,238,0.07685900,120,1,2
445,385,327,0.10347100,133,1,2
446,386,373,0.08314100,90,1,2
447,373,289,0.07975200,133,1,2
448,390,354,0.02024800,90,1,2
449,418,374,0.12132200,133,1,2
450,535,465,0.07322300,133,1,2
451,585,328,0.10455400,90,1,2
452,465,222,0.08263600,133,1,2
453,464,478,0.15504100,133,1,2
454,454,426,0.07809900,133,1,2
455,291,402,0.02281000,133,1,2
456,491,455,0.04438000,137,1,2
457,536,294,0.05272700,120,1,2
458,272,320,0.03041300,133,1,2
459,320,352,0.01933900,137,1,2
460,568,517,0.01471100,133,0,2
461,210,354,0.01933900,137,1,2
462,210,361,0.01991700,137,1,2
463,550,354,0.01082600,133,1,2
464,559,503,0.02066100,120,1,2
465,560,504,0.02066100,120,1,2
466,504,494,0.01776900,133,1,2
467,495,355,0.01900800,133,1,2
468,545,357,0.02694200,120,1,2
469,533,355,0.03396700,120,1,2
470,527,354,0.02719000,120,1,2
471,543,532,0.00942100,120,1,2
472,537,563,0.02528900,120,1,2
473,491,354,0.00512400,133,1,2
474,492,354,0.00668600,133,1,2
475,537,526,0.04801600,120,1,2
476,540,550,0.03966900,133,1,2
477,538,537,0.01057800,120,1,2
478,539,536,0.01057800,120,1,2
479,560,544,0.01760300,120,1,2
480,560,501,0.00305800,120,1,2
481,540,503,0.00694200,133,1,2
482,518,343,0.04446300,133,1,2
483,567,275,0.01579300,120,1,2
484,528,275,0.03471100,120,1,2
485,342,274,0.02825600,120,1,2
486,339,274,0.00528900,120,1,2
487,536,339,0.01958700,120,1,2
488,552,340,0.03214900,120,1,2
489,541,496,0.00165300,109,1,2
490,496,563,0.00720700,120,1,2
491,533,563,0.00354500,120,1,2
492,356,362,0.03917400,133,1,2
493,519,362,0.01413200,133,1,2
494,351,507,0.03562000,133,1,2
495,559,351,0.00148800,133,1,2
496,546,272,0.01165300,133,1,2
497,504,421,0.00586800,95,1,2
498,354,579,0.01694200,133,1,2
499,356,516,0.01281000,133,1,2
500,525,545,0.00190100,98,1,2
501,532,527,0.00793400,120,1,2
502,547,492,0.00991700,133,1,2
503,507,580,0.00174400,133,1,2
504,543,536,0.01066100,120,1,2
505,552,501,0.02462800,120,1,2
506,549,532,0.02231400,133,1,2
507,549,536,0.01893400,133,1,2
508,534,533,0.00686000,133,1,2
509,537,534,0.04132200,133,1,2
510,519,580,0.01139700,133,1,2
511,352,508,0.00148800,133,1,2
512,521,579,0.00694200,133,1,2
513,520,515,0.00785100,133,1,2
514,560,546,0.00991700,133,1,2
515,559,219,0.02975200,120,1,2
516,537,505,0.03876000,120,1,2
517,502,340,0.05355400,120,1,2
518,505,502,0.00851200,120,1,2
519,544,518,0.02206600,120,1,2
520,551,517,0.01231400,120,1,2
521,548,404,0.06355400,133,1,2
522,526,405,0.04017400,120,1,2
523,517,497,0.02785100,133,1,2
524,518,402,0.06644600,133,1,2
525,545,542,0.00371900,109,1,2
526,342,567,0.01331400,120,1,2
527,530,524,0.00231400,98,1,2
528,422,531,0.00231400,98,1,2
529,551,528,0.01099200,120,1,2
530,508,361,0.01272700,133,1,2
531,470,333,0.10785100,133,1,1
532,358,296,0.06975200,133,1,2
533,411,344,0.12000000,90,1,1
534,584,466,0.07628100,90,1,2
535,522,427,0.03719000,120,1,2
536,411,252,0.03124000,90,1,1
537,466,450,0.09586800,90,1,2
538,381,239,0.03075200,90,1,2
539,416,381,0.01966900,90,1,2
540,253,231,0.02982600,133,1,2
541,423,231,0.02544600,133,1,2
542,451,450,0.02090900,133,1,2
543,522,436,0.03925600,90,1,2
544,557,437,0.13933900,90,1,2
545,529,522,0.01157000,90,0,2
546,484,211,0.08272700,90,0,2
547,428,424,0.01420700,120,1,2
548,425,386,0.19198300,133,1,2
549,513,239,0.00925600,133,1,2
550,385,383,0.01298400,133,1,2
551,570,383,0.05512400,133,1,2
552,556,553,0.01933900,90,1,2
553,476,293,0.03041300,133,1,2
554,420,348,0.10124000,90,1,2
555,382,385,0.01446300,133,1,2
556,420,382,0.01206600,90,1,2
557,386,384,0.12860300,133,1,2
558,384,338,0.05586800,120,1,2
559,557,338,0.13512400,120,1,2
560,500,338,0.12768600,133,1,2
561,318,374,0.06405000,133,1,2
562,390,222,0.10818200,90,1,2
563,267,424,0.01090900,133,1,2
564,267,423,0.01132200,133,1,2
565,558,211,0.06843000,90,0,2
566,559,497,0.01736400,120,1,2
567,529,484,0.05743800,90,0,2
568,454,239,0.04298400,90,1,2
569,293,282,0.02917400,133,1,2
570,358,345,0.07520700,133,1,2
571,450,296,0.03793400,133,1,2
572,513,318,0.02256200,90,1,2
573,498,239,0.01139700,133,1,2
574,452,451,0.02074400,133,1,1
575,319,317,0.02281000,133,1,2
576,570,396,0.06479300,133,1,2
577,553,396,0.08462800,90,1,2
578,584,500,0.01752100,133,1,2
579,244,385,0.05661200,133,0,2
580,364,244,0.08809900,133,0,2
581,344,475,0.07157000,133,1,2
582,498,291,0.04471100,133,1,2
583,416,374,0.01752100,133,1,2
584,294,404,0.01776900,120,1,2
585,455,405,0.03420700,137,1,2
586,281,388,0.01851200,133,1,2
587,324,314,0.00727300,120,1,2
588,313,276,0.00958700,120,1,2
589,321,307,0.01661200,120,1,2
590,435,276,0.04636400,120,1,2
591,511,277,0.01487600,120,1,2
592,332,276,0.02272700,133,1,2
593,306,241,0.00281000,120,1,2
594,311,241,0.02636400,120,1,2
595,481,311,0.01387600,120,1,2
596,308,312,0.01190100,120,1,2
597,583,310,0.00198300,120,1,2
598,308,583,0.00991700,120,1,2
599,574,310,0.01644600,123,1,2
600,566,329,0.02387600,120,1,2
601,300,566,0.00644600,120,1,2
602,574,566,0.01818200,120,1,2
603,445,309,0.01239700,120,1,2
604,445,392,0.01793400,120,1,2
605,575,481,0.01298400,120,1,2
606,574,446,0.02263600,120,1,2
607,392,236,0.03628100,120,1,2
608,314,236,0.04701700,120,1,2
609,325,309,0.01612400,120,1,2
610,337,277,0.02801700,120,1,2
611,326,309,0.00860300,120,1,2
612,329,326,0.00033100,120,1,2
613,337,306,0.01124000,120,1,2
614,312,300,0.00677700,120,1,2
615,471,259,0.03231400,120,1,2
616,446,471,0.04785100,120,1,2
617,313,307,0.01371900,120,1,2
618,229,574,0.00429800,11,0,2
619,287,276,0.05198400,120,1,2
620,391,287,0.04668600,120,1,2
621,391,350,0.01017400,120,1,2
622,230,575,0.00429800,11,0,2
623,512,313,0.00825600,120,1,2
624,332,322,0.02471100,120,1,2
625,512,322,0.00818200,120,1,2
626,429,350,0.01446300,120,1,2
627,469,392,0.02537200,120,1,2
628,469,324,0.03057900,120,1,2
629,391,321,0.04115700,120,1,2
630,305,391,0.01975200,120,1,2
631,295,391,0.03860300,120,1,2
632,295,305,0.01809900,120,1,2
633,575,389,0.07214900,120,1,2
634,511,314,0.01256200,120,1,2
635,574,435,0.01495900,120,1,2
636,301,575,0.01520700,120,0,2
637,486,406,0.08867800,120,1,2
638,431,258,0.08223100,120,1,2
639,443,431,0.00471100,120,1,2
640,415,407,0.02139700,120,1,2
641,482,465,0.03544600,90,1,2
642,586,218,0.02612400,90,1,2
643,586,359,0.03768600,90,1,2
644,573,331,0.04652900,120,1,2
645,284,234,0.03038800,183,1,2
646,576,467,0.05387600,91,1,2
647,573,449,0.03272700,90,1,2
648,449,419,0.07331400,120,1,2
649,397,419,0.01256200,90,0,2
650,573,299,0.04363600,120,1,2
651,447,299,0.07942200,120,1,2
652,489,456,0.02628100,120,1,2
653,456,447,0.06181800,120,1,2
654,375,288,0.01347100,133,1,2
655,379,486,0.08512400,133,1,1
656,457,375,0.13263600,133,1,2
657,499,458,0.00843000,133,1,2
658,278,467,0.03727300,90,1,2
659,444,485,0.01247900,90,1,2
660,487,444,0.01174400,90,1,2
661,488,486,0.02447100,69,1,2
662,464,328,0.09471100,90,1,2
663,433,376,0.10603300,90,1,1
664,443,438,0.00785100,120,1,2
665,485,223,0.03893400,120,1,2
666,473,407,0.03479300,114,1,2
667,473,223,0.03198300,114,1,2
668,509,490,0.04214900,133,1,2
669,489,243,0.00942100,120,1,2
670,441,394,0.02420700,183,1,2
671,393,232,0.04446300,120,1,2
672,442,264,0.01111600,183,1,2
673,394,212,0.06380200,120,1,2
674,233,379,0.01157000,133,1,1
675,403,363,0.09314100,120,1,1
676,232,213,0.02214900,120,1,2
677,415,212,0.07247900,120,1,2
678,581,433,0.04768600,120,1,1
679,581,448,0.06331400,120,1,1
680,578,213,0.06694200,120,1,2
681,359,273,0.02793400,120,1,2
682,409,406,0.01586800,120,1,2
683,464,228,0.02768600,120,1,2
684,409,393,0.13701700,120,1,2
685,304,487,0.07893400,120,0,2
686,394,264,0.01272700,183,1,2
687,393,265,0.01206600,183,1,2
688,234,245,0.05314900,183,1,2
689,441,245,0.00719000,229,1,2
690,283,265,0.02272700,183,1,2
691,394,561,0.00008300,137,1,2
692,561,257,0.06314100,120,1,2
693,227,499,0.11719000,120,1,2
694,221,278,0.09347100,90,1,2
695,523,490,0.06247900,133,1,2
696,335,328,0.02322300,90,1,2
697,573,576,0.03933900,120,1,2
698,233,363,0.09438000,120,1,1
699,218,482,0.05933900,90,1,2
700,479,403,0.06438000,120,1,1
701,572,523,0.07933900,133,1,2
702,572,278,0.07281000,133,1,2
703,401,412,0.02619800,90,0,2
704,399,395,0.02544600,133,1,2
705,400,365,0.03000000,120,0,2
706,414,366,0.05405000,133,0,2
707,412,268,0.06438000,133,1,2
708,562,297,0.01867800,133,1,2
709,562,268,0.05387600,133,1,2
710,562,460,0.03495900,133,0,2
711,315,298,0.08743800,133,1,2
712,263,237,0.06272700,133,1,2
713,378,263,0.06495900,133,1,2
714,468,413,0.08223100,133,1,2
715,224,468,0.02298400,133,1,2
716,400,251,0.07413200,133,1,2
717,434,371,0.12760300,133,1,2
718,472,395,0.06024800,133,1,2
719,472,418,0.09966900,133,1,2
720,461,298,0.02950400,133,0,2
721,585,297,0.06380200,90,1,2
722,483,240,0.07157000,133,1,2
723,417,398,0.00619800,133,1,2
724,432,398,0.01710700,90,1,2
725,269,400,0.01000000,133,1,2
726,399,368,0.03099200,133,0,2
727,413,367,0.03462800,133,0,2
728,410,360,0.01298400,133,1,2
729,370,237,0.15900800,90,1,2
730,582,240,0.10420700,133,1,2
731,432,412,0.01603300,133,1,2
732,371,235,0.03000000,133,1,2
733,235,237,0.02214900,133,1,2
734,298,292,0.04298400,120,1,2
735,414,360,0.03776900,133,1,2
736,413,400,0.04115700,133,1,2
737,434,413,0.14528900,133,1,2
738,414,398,0.07429800,120,1,2
739,483,336,0.07239700,133,1,2
740,535,269,0.13371900,133,1,2
741,349,378,0.03157000,90,1,2
742,478,251,0.06694200,133,1,2
743,582,224,0.10124000,133,1,2
744,417,410,0.00818200,133,1,2
745,216,214,0.02256200,133,1,2
746,226,369,0.11628100,90,1,2
747,226,208,0.17736400,90,1,2
748,270,226,0.09000000,90,1,2
749,279,217,0.08719000,133,1,2
750,514,279,0.09124000,133,1,2
751,256,255,0.01991700,133,1,2
752,571,327,0.08190100,133,1,2
753,373,323,0.03380200,90,1,2
754,225,289,0.08214900,133,1,2
755,377,247,0.08966900,90,1,2
756,477,248,0.02387600,133,1,2
757,474,209,0.11710700,133,1,2
758,280,327,0.01214900,133,1,2
759,249,247,0.04272700,90,1,2
760,256,249,0.06314100,90,1,2
761,217,214,0.00851200,133,1,2
762,571,555,0.06909100,90,1,2
