Unit,Min Power (MW),Max Power (MW),Ramp-Down Limit (MW),Ramp-Up Limit (MW),Shutdown Ramp Limit (MW),Startup Ramp Limit (MW),Initial State,Bus,Always On,Minimum Uptime (h),Minimum Downtime (h),Price Min Power ($),Price Segment 1 ($/MW),Price Segment 2 ($/MW),Price Segment 3 ($/MW),Offer Segment 1 (MW),Offer Segment 2 (MW),Offer Segment 3 (MW),Startup Cost ($)
29,0.00,12.00,8.40,8.40,8.40,8.40,0,125,0,4,4,0.00,32.07,36.92,45.39,4.00,4.00,4.00,0.00
30,0.00,17.00,11.90,11.90,11.90,11.90,1,132,0,4,4,0.00,40.87,45.41,51.23,5.67,5.67,5.67,0.00
31,0.00,4.00,2.80,2.80,2.80,2.80,0,132,0,1,1,0.00,38.89,42.56,47.40,1.33,1.33,1.33,0.00
32,0.00,14.00,9.80,9.80,9.80,9.80,0,132,0,1,1,0.00,48.72,53.71,64.00,4.67,4.67,4.67,0.00
33,0.00,14.00,9.80,9.80,9.80,9.80,0,132,0,1,1,0.00,27.61,30.87,36.62,4.67,4.67,4.67,0.00
34,0.00,18.00,12.60,12.60,12.60,12.60,0,137,0,1,1,0.00,47.70,53.25,59.14,6.00,6.00,6.00,0.00
35,0.00,18.00,12.60,12.60,12.60,12.60,1,137,0,4,4,0.00,25.26,27.74,34.27,6.00,6.00,6.00,0.00
36,0.00,5.30,3.71,3.71,3.71,3.71,0,155,0,1,1,0.00,32.62,36.57,43.07,1.77,1.77,1.77,0.00
37,0.00,17.90,12.53,12.53,12.53,12.53,1,158,0,4,4,0.00,43.85,48.11,57.03,5.97,5.97,5.97,0.00
38,0.00,17.90,12.53,12.53,12.53,12.53,1,158,0,2,2,0.00,15.09,16.40,17.96,5.97,5.97,5.97,0.00
39,0.00,30.00,21.00,21.00,21.00,21.00,0,176,0,2,2,0.00,27.75,30.44,34.90,10.00,10.00,10.00,0.00
40,0.00,11.00,7.70,7.70,7.70,7.70,0,187,0,2,2,0.00,55.23,64.05,71.12,3.67,3.67,3.67,0.00
41,0.00,11.00,7.70,7.70,7.70,7.70,0,187,0,4,4,0.00,37.30,40.16,48.86,3.67,3.67,3.67,0.00
42,0.00,30.00,21.00,21.00,21.00,21.00,0,190,0,1,1,0.00,31.20,34.14,37.86,10.00,10.00,10.00,0.00
43,0.00,23.50,16.45,16.45,16.45,16.45,1,192,0,2,2,0.00,46.38,49.70,56.97,7.83,7.83,7.83,0.00
44,0.00,15.00,10.50,10.50,10.50,10.50,1,194,0,2,2,0.00,32.05,35.61,41.97,5.00,5.00,5.00,0.00
45,0.00,15.00,10.50,10.50,10.50,10.50,1,194,0,1,1,0.00,34.04,36.74,44.44,5.00,5.00,5.00,0.00
46,0.00,11.94,8.36,8.36,8.36,8.36,0,217,0,1,1,0.00,41.40,45.00,55.80,3.98,3.98,3.98,0.00
47,0.00,6.00,4.20,4.20,4.20,4.20,0,224,0,2,2,0.00,36.06,39.98,41.56,2.00,2.00,2.00,0.00
48,0.00,7.50,5.25,5.25,5.25,5.25,0,227,0,2,2,0.00,35.30,39.01,39.69,2.50,2.50,2.50,0.00
49,0.00,33.50,23.45,23.45,23.45,23.45,0,236,0,4,4,0.00,46.23,51.01,57.98,11.17,11.17,11.17,0.00
50,0.00,24.30,17.01,17.01,17.01,17.01,0,236,0,2,2,0.00,44.45,49.26,53.58,8.10,8.10,8.10,0.00
51,0.00,8.00,5.60,5.60,5.60,5.60,0,238,0,4,4,0.00,50.37,55.50,62.17,2.67,2.67,2.67,0.00
52,0.00,36.00,25.20,25.20,25.20,25.20,0,238,0,4,4,0.00,31.86,35.15,39.50,12.00,12.00,12.00,0.00
53,0.00,1.00,0.70,0.70,0.70,0.70,0,246,0,2,2,0.00,21.25,22.69,25.71,0.33,0.33,0.33,0.00
54,0.00,31.00,21.70,21.70,21.70,21.70,0,246,0,1,1,0.00,42.89,48.25,56.02,10.33,10.33,10.33,0.00
55,0.00,31.00,21.70,21.70,21.70,21.70,0,246,0,1,1,0.00,38.73,43.45,50.05,10.33,10.33,10.33,0.00
56,0.00,31.00,21.70,21.70,21.70,21.70,0,246,0,1,1,0.00,53.04,57.03,65.39,10.33,10.33,10.33,0.00
57,0.00,26.00,18.20,18.20,18.20,18.20,1,256,0,4,4,0.00,41.98,46.34,52.89,8.67,8.67,8.67,0.00
58,0.00,26.00,18.20,18.20,18.20,18.20,1,256,0,1,1,0.00,34.82,39.40,41.86,8.67,8.67,8.67,0.00
59,0.00,30.00,21.00,21.00,21.00,21.00,1,258,0,4,4,0.00,42.33,46.35,54.48,10.00,10.00,10.00,0.00
60,0.00,8.00,5.60,5.60,5.60,5.60,0,261,0,4,4,0.00,38.98,42.93,47.40,2.67,2.67,2.67,0.00
61,0.00,12.60,8.82,8.82,8.82,8.82,0,269,0,2,2,0.00,39.15,43.69,49.12,4.20,4.20,4.20,0.00
62,0.00,11.60,8.12,8.12,8.12,8.12,0,282,0,1,1,0.00,38.94,43.42,49.79,3.87,3.87,3.87,0.00
63,0.00,25.30,17.71,17.71,17.71,17.71,0,295,0,1,1,0.00,39.42,42.58,51.66,8.43,8.43,8.43,0.00
64,0.00,12.00,8.40,8.40,8.40,8.40,1,296,0,4,4,0.00,53.85,59.87,67.04,4.00,4.00,4.00,0.00
65,0.00,15.00,10.50,10.50,10.50,10.50,1,305,0,1,1,0.00,55.29,61.54,67.96,5.00,5.00,5.00,0.00
66,0.00,25.80,18.06,18.06,18.06,18.06,1,312,0,1,1,0.00,44.21,48.03,55.60,8.60,8.60,8.60,0.00
67,0.00,49.60,34.72,34.72,34.72,34.72,1,312,0,1,1,0.00,39.28,42.49,51.53,16.53,16.53,16.53,0.00
68,0.00,0.00,0.00,0.00,0.00,0.00,0,317,0,4,4,0.00,45.82,51.89,60.51,0.00,0.00,0.00,0.00
69,0.00,0.00,0.00,0.00,0.00,0.00,0,317,0,1,1,0.00,33.42,36.78,43.54,0.00,0.00,0.00,0.00
70,0.00,10.80,7.56,7.56,7.56,7.56,0,319,0,2,2,0.00,37.93,42.07,45.97,3.60,3.60,3.60,0.00
71,0.00,11.00,7.70,7.70,7.70,7.70,0,325,0,1,1,0.00,75.26,81.05,89.41,3.67,3.67,3.67,0.00
72,0.00,25.00,17.50,17.50,17.50,17.50,0,332,0,4,4,0.00,42.83,47.45,52.96,8.33,8.33,8.33,0.00
73,0.00,25.00,17.50,17.50,17.50,17.50,0,333,0,4,4,0.00,45.45,48.71,58.99,8.33,8.33,8.33,0.00
74,0.00,13.00,9.10,9.10,9.10,9.10,1,336,0,2,2,0.00,44.62,48.71,55.38,4.33,4.33,4.33,0.00
75,0.00,21.00,14.70,14.70,14.70,14.70,0,338,0,4,4,0.00,34.31,37.30,45.37,7.00,7.00,7.00,0.00
76,0.00,2.00,1.40,1.40,1.40,1.40,0,338,0,4,4,0.00,30.02,32.60,37.83,0.67,0.67,0.67,0.00
77,0.00,2.30,1.61,1.61,1.61,1.61,0,345,0,1,1,0.00,59.17,63.93,73.30,0.77,0.77,0.77,0.00
78,0.00,19.50,13.65,13.65,13.65,13.65,1,345,0,4,4,0.00,65.29,68.88,77.45,6.50,6.50,6.50,0.00
79,0.00,22.00,15.40,15.40,15.40,15.40,0,348,0,2,2,0.00,45.56,49.92,58.46,7.33,7.33,7.33,0.00
80,0.00,12.00,8.40,8.40,8.40,8.40,0,357,0,2,2,0.00,37.99,42.44,45.82,4.00,4.00,4.00,0.00
81,0.00,12.00,8.40,8.40,8.40,8.40,0,357,0,2,2,0.00,42.24,48.16,58.86,4.00,4.00,4.00,0.00
82,0.00,130.00,91.00,91.00,91.00,91.00,1,364,0,2,2,0.00,35.74,39.49,46.13,43.33,43.33,43.33,0.00
83,0.00,2.70,1.89,1.89,1.89,1.89,0,391,0,2,2,0.00,40.78,44.01,50.89,0.90,0.90,0.90,0.00
84,0.00,18.00,12.60,12.60,12.60,12.60,0,409,0,1,1,0.00,37.26,40.70,42.60,6.00,6.00,6.00,0.00
85,0.00,10.00,7.00,7.00,7.00,7.00,0,411,0,2,2,0.00,37.39,42.68,53.28,3.33,3.33,3.33,0.00
86,0.00,11.50,8.05,8.05,8.05,8.05,0,411,0,2,2,0.00,27.32,29.37,34.95,3.83,3.83,3.83,0.00
87,0.00,12.00,8.40,8.40,8.40,8.40,1,431,0,1,1,0.00,38.65,43.99,52.21,4.00,4.00,4.00,0.00
88,0.00,34.25,23.98,23.98,23.98,23.98,0,440,0,2,2,0.00,34.83,38.53,43.31,11.42,11.42,11.42,0.00
89,0.00,25.00,17.50,17.50,17.50,17.50,1,447,0,2,2,0.00,36.60,40.65,47.77,8.33,8.33,8.33,0.00
90,0.00,2.40,1.68,1.68,1.68,1.68,0,462,0,1,1,0.00,50.89,55.15,59.33,0.80,0.80,0.80,0.00
91,0.00,16.00,11.20,11.20,11.20,11.20,0,462,0,1,1,0.00,41.29,47.58,55.59,5.33,5.33,5.33,0.00
92,1.00,27.00,18.90,18.90,18.90,18.90,1,464,0,1,1,91.69,50.22,55.17,62.61,8.67,8.67,8.67,0.00
93,1.00,27.00,18.90,18.90,18.90,18.90,1,464,0,1,1,68.85,35.56,38.97,46.64,8.67,8.67,8.67,0.00
94,1.00,48.00,33.60,33.60,33.60,33.60,0,466,0,4,4,90.04,33.45,37.32,44.13,15.67,15.67,15.67,0.00
95,0.00,10.00,7.00,7.00,7.00,7.00,0,470,0,2,2,0.00,43.47,46.08,51.22,3.33,3.33,3.33,0.00
96,0.00,9.00,6.30,6.30,6.30,6.30,0,470,0,4,4,0.00,28.65,30.43,34.88,3.00,3.00,3.00,0.00
97,0.00,27.00,18.90,18.90,18.90,18.90,0,479,0,2,2,0.00,42.38,47.79,58.16,9.00,9.00,9.00,0.00
98,0.00,27.00,18.90,18.90,18.90,18.90,0,479,0,2,2,0.00,33.32,37.70,45.48,9.00,9.00,9.00,0.00
99,0.00,27.00,18.90,18.90,18.90,18.90,0,479,0,2,2,0.00,66.68,73.31,88.71,9.00,9.00,9.00,0.00
100,0.00,23.40,16.38,16.38,16.38,16.38,0,491,0,4,4,0.00,47.37,49.68,58.46,7.80,7.80,7.80,0.00
101,0.00,4.00,2.80,2.80,2.80,2.80,0,508,0,4,4,0.00,13.34,14.58,16.43,1.33,1.33,1.33,0.00
102,0.00,10.00,7.00,7.00,7.00,7.00,0,519,0,4,4,0.00,39.02,41.27,48.15,3.33,3.33,3.33,0.00
103,0.00,12.00,8.40,8.40,8.40,8.40,0,520,0,2,2,0.00,51.96,59.01,68.25,4.00,4.00,4.00,0.00
104,0.00,8.00,5.60,5.60,5.60,5.60,1,530,0,4,4,0.00,38.78,42.26,51.56,2.67,2.67,2.67,0.00
105,0.00,8.00,5.60,5.60,5.60,5.60,1,530,0,4,4,0.00,43.79,49.00,54.25,2.67,2.67,2.67,0.00
106,0.00,8.00,5.60,5.60,5.60,5.60,1,530,0,2,2,0.00,53.19,56.80,68.67,2.67,2.67,2.67,0.00
107,0.00,12.00,8.40,8.40,8.40,8.40,0,537,0,1,1,0.00,55.54,62.30,69.86,4.00,4.00,4.00,0.00
108,0.00,24.00,16.80,16.80,16.80,16.80,1,537,0,2,2,0.00,49.48,55.14,66.97,8.00,8.00,8.00,0.00
109,0.00,9.00,6.30,6.30,6.30,6.30,0,546,0,2,2,0.00,48.49,53.71,56.70,3.00,3.00,3.00,0.00
110,0.00,12.00,8.40,8.40,8.40,8.40,0,548,0,4,4,0.00,46.42,53.17,67.57,4.00,4.00,4.00,0.00
111,0.00,12.00,8.40,8.40,8.40,8.40,0,570,0,4,4,0.00,30.03,34.26,39.74,4.00,4.00,4.00,0.00
112,0.00,30.00,21.00,21.00,21.00,21.00,0,570,0,2,2,0.00,44.28,46.89,51.23,10.00,10.00,10.00,0.00
113,0.00,11.50,8.05,8.05,8.05,8.05,0,570,0,4,4,0.00,46.22,50.37,55.10,3.83,3.83,3.83,0.00
114,0.00,16.00,11.20,11.20,11.20,11.20,1,583,0,1,1,0.00,20.96,22.92,26.96,5.33,5.33,5.33,0.00
115,0.00,9.00,6.30,6.30,6.30,6.30,0,585,0,4,4,0.00,48.37,52.13,58.44,3.00,3.00,3.00,0.00
116,0.00,9.50,6.65,6.65,6.65,6.65,0,586,0,2,2,0.00,49.17,55.26,61.76,3.17,3.17,3.17,0.00
117,0.00,1.00,0.70,0.70,0.70,0.70,0,589,0,1,1,0.00,35.24,37.31,46.93,0.33,0.33,0.33,0.00
118,0.00,21.00,14.70,14.70,14.70,14.70,0,593,0,2,2,0.00,45.02,49.23,55.62,7.00,7.00,7.00,0.00
119,0.00,6.10,4.27,4.27,4.27,4.27,0,600,0,4,4,0.00,44.89,48.28,54.99,2.03,2.03,2.03,0.00
120,0.00,45.00,31.50,31.50,31.50,31.50,1,610,0,4,4,0.00,41.95,44.58,50.91,15.00,15.00,15.00,0.00
121,0.00,45.00,31.50,31.50,31.50,31.50,0,610,0,1,1,0.00,44.40,50.14,54.60,15.00,15.00,15.00,0.00
122,0.00,12.00,8.40,8.40,8.40,8.40,0,612,0,4,4,0.00,32.50,36.54,44.06,4.00,4.00,4.00,0.00
123,0.00,12.00,8.40,8.40,8.40,8.40,0,612,0,4,4,0.00,42.37,43.92,51.21,4.00,4.00,4.00,0.00
124,0.00,12.00,8.40,8.40,8.40,8.40,0,612,0,1,1,0.00,49.41,54.80,62.50,4.00,4.00,4.00,0.00
125,0.00,35.00,24.50,24.50,24.50,24.50,0,613,0,1,1,0.00,25.49,27.28,34.16,11.67,11.67,11.67,0.00
126,0.00,11.50,8.05,8.05,8.05,8.05,0,613,0,4,4,0.00,47.21,53.86,59.97,3.83,3.83,3.83,0.00
127,0.00,8.30,5.81,5.81,5.81,5.81,0,624,0,1,1,0.00,22.78,25.20,30.71,2.77,2.77,2.77,0.00
128,0.00,7.30,5.11,5.11,5.11,5.11,0,633,0,2,2,0.00,53.22,60.70,71.56,2.43,2.43,2.43,0.00
129,0.00,15.00,10.50,10.50,10.50,10.50,0,636,0,4,4,0.00,48.59,53.16,58.84,5.00,5.00,5.00,0.00
130,0.00,15.00,10.50,10.50,10.50,10.50,1,636,0,2,2,0.00,36.59,40.40,48.79,5.00,5.00,5.00,0.00
131,0.00,239.00,167.30,167.30,167.30,167.30,1,641,0,4,4,0.00,43.87,47.61,52.36,79.67,79.67,79.67,0.00
132,0.00,7.00,4.90,4.90,4.90,4.90,0,652,0,4,4,0.00,36.49,40.52,44.81,2.33,2.33,2.33,0.00
133,0.00,12.00,8.40,8.40,8.40,8.40,1,670,0,1,1,0.00,32.48,36.07,42.50,4.00,4.00,4.00,0.00
134,0.00,12.00,8.40,8.40,8.40,8.40,1,670,0,4,4,0.00,37.00,41.78,47.55,4.00,4.00,4.00,0.00
135,0.00,7.50,5.25,5.25,5.25,5.25,0,671,0,2,2,0.00,42.36,46.22,51.44,2.50,2.50,2.50,0.00
136,0.00,24.00,16.80,16.80,16.80,16.80,1,671,0,1,1,0.00,32.69,37.15,41.96,8.00,8.00,8.00,0.00
137,0.00,6.60,4.62,4.62,4.62,4.62,0,679,0,2,2,0.00,36.07,41.52,44.56,2.20,2.20,2.20,0.00
138,0.00,12.00,8.40,8.40,8.40,8.40,0,680,0,4,4,0.00,33.28,35.15,36.85,4.00,4.00,4.00,0.00
139,0.00,9.00,6.30,6.30,6.30,6.30,1,684,0,1,1,0.00,35.75,38.98,45.96,3.00,3.00,3.00,0.00
140,0.00,9.00,6.30,6.30,6.30,6.30,1,684,0,4,4,0.00,28.71,31.43,32.59,3.00,3.00,3.00,0.00
141,0.00,11.00,7.70,7.70,7.70,7.70,0,684,0,1,1,0.00,30.34,32.45,35.87,3.67,3.67,3.67,0.00
142,0.00,11.00,7.70,7.70,7.70,7.70,1,684,0,1,1,0.00,48.95,53.76,56.57,3.67,3.67,3.67,0.00
143,0.00,32.35,22.64,22.64,22.64,22.64,0,695,0,4,4,0.00,53.88,59.58,70.29,10.78,10.78,10.78,0.00
144,0.00,12.00,8.40,8.40,8.40,8.40,0,695,0,2,2,0.00,32.99,35.81,44.62,4.00,4.00,4.00,0.00
145,0.00,21.00,14.70,14.70,14.70,14.70,0,695,0,2,2,0.00,38.76,43.43,49.17,7.00,7.00,7.00,0.00
146,0.00,37.00,25.90,25.90,25.90,25.90,1,699,0,1,1,0.00,37.94,41.00,47.70,12.33,12.33,12.33,0.00
147,0.00,37.00,25.90,25.90,25.90,25.90,1,699,0,4,4,0.00,30.22,32.23,37.97,12.33,12.33,12.33,0.00
148,0.00,37.00,25.90,25.90,25.90,25.90,1,698,0,1,1,0.00,36.54,39.91,44.08,12.33,12.33,12.33,0.00
149,0.00,37.00,25.90,25.90,25.90,25.90,1,698,0,1,1,0.00,20.95,23.06,29.14,12.33,12.33,12.33,0.00
150,0.00,37.00,25.90,25.90,25.90,25.90,1,697,0,1,1,0.00,47.24,53.30,57.15,12.33,12.33,12.33,0.00
151,0.00,37.00,25.90,25.90,25.90,25.90,1,697,0,2,2,0.00,35.49,38.71,43.54,12.33,12.33,12.33,0.00
152,0.00,4.00,2.80,2.80,2.80,2.80,0,705,0,2,2,0.00,39.20,43.11,50.80,1.33,1.33,1.33,0.00
153,0.00,4.00,2.80,2.80,2.80,2.80,0,705,0,2,2,0.00,46.00,50.91,57.34,1.33,1.33,1.33,0.00
154,0.00,5.70,3.99,3.99,3.99,3.99,1,705,0,4,4,0.00,3.54,3.84,4.51,1.90,1.90,1.90,0.00
155,0.00,8.50,5.95,5.95,5.95,5.95,0,705,0,4,4,0.00,42.55,47.42,51.40,2.83,2.83,2.83,0.00
156,0.00,19.50,13.65,13.65,13.65,13.65,0,732,0,4,4,0.00,34.50,37.78,42.53,6.50,6.50,6.50,0.00
157,0.00,39.00,27.30,27.30,27.30,27.30,1,733,0,4,4,0.00,20.93,23.13,28.65,13.00,13.00,13.00,0.00
158,0.00,11.50,8.05,8.05,8.05,8.05,0,734,0,2,2,0.00,44.36,48.24,51.43,3.83,3.83,3.83,0.00
159,0.00,32.00,22.40,22.40,22.40,22.40,0,734,0,1,1,0.00,46.79,54.92,64.29,10.67,10.67,10.67,0.00
160,0.00,12.00,8.40,8.40,8.40,8.40,0,736,0,2,2,0.00,30.12,31.15,38.28,4.00,4.00,4.00,0.00
161,0.00,32.00,22.40,22.40,22.40,22.40,1,736,0,4,4,0.00,50.67,55.29,65.92,10.67,10.67,10.67,0.00
162,0.00,5.00,3.50,3.50,3.50,3.50,0,737,0,4,4,0.00,22.78,24.79,30.21,1.67,1.67,1.67,0.00
163,0.00,6.70,4.69,4.69,4.69,4.69,0,744,0,2,2,0.00,46.13,50.93,60.06,2.23,2.23,2.23,0.00
164,0.00,5.60,3.92,3.92,3.92,3.92,0,744,0,4,4,0.00,22.55,25.76,30.64,1.87,1.87,1.87,0.00
165,0.00,26.60,18.62,18.62,18.62,18.62,1,745,0,1,1,0.00,34.16,38.28,47.96,8.87,8.87,8.87,0.00
166,1.00,7.00,4.90,4.90,4.90,4.90,1,746,0,2,2,84.40,29.98,32.48,35.91,2.00,2.00,2.00,0.00
167,0.00,5.00,3.50,3.50,3.50,3.50,0,751,0,1,1,0.00,44.64,49.63,55.66,1.67,1.67,1.67,0.00
168,0.00,23.50,16.45,16.45,16.45,16.45,0,758,0,2,2,0.00,40.12,45.10,52.96,7.83,7.83,7.83,0.00
169,0.00,6.00,4.20,4.20,4.20,4.20,0,760,0,2,2,0.00,56.47,62.85,74.71,2.00,2.00,2.00,0.00
170,0.00,6.00,4.20,4.20,4.20,4.20,0,761,0,4,4,0.00,39.22,43.03,47.95,2.00,2.00,2.00,0.00
171,0.00,37.50,26.25,26.25,26.25,26.25,1,760,0,1,1,0.00,54.41,59.90,64.24,12.50,12.50,12.50,0.00
172,0.00,37.50,26.25,26.25,26.25,26.25,1,761,0,4,4,0.00,51.71,56.59,64.45,12.50,12.50,12.50,0.00
173,0.00,0.60,0.42,0.42,0.42,0.42,0,762,0,1,1,0.00,45.77,50.47,60.97,0.20,0.20,0.20,0.00
174,0.00,26.10,18.27,18.27,18.27,18.27,0,762,0,4,4,0.00,42.15,46.68,53.88,8.70,8.70,8.70,0.00
175,0.00,1.60,1.12,1.12,1.12,1.12,0,762,0,4,4,0.00,21.56,23.61,26.59,0.53,0.53,0.53,0.00
176,0.00,1.10,0.77,0.77,0.77,0.77,0,762,0,2,2,0.00,41.72,46.69,54.90,0.37,0.37,0.37,0.00
177,0.00,37.50,26.25,26.25,26.25,26.25,0,766,0,1,1,0.00,53.48,58.23,63.51,12.50,12.50,12.50,0.00
178,0.00,34.00,23.80,23.80,23.80,23.80,0,766,0,1,1,0.00,26.55,29.89,35.64,11.33,11.33,11.33,0.00
179,0.00,8.00,5.60,5.60,5.60,5.60,0,786,0,4,4,0.00,31.13,35.47,42.40,2.67,2.67,2.67,0.00
180,0.00,15.00,10.50,10.50,10.50,10.50,0,786,0,2,2,0.00,26.24,29.71,33.77,5.00,5.00,5.00,0.00
181,0.00,19.00,13.30,13.30,13.30,13.30,0,787,0,4,4,0.00,40.06,44.35,48.84,6.33,6.33,6.33,0.00
182,0.00,31.00,21.70,21.70,21.70,21.70,1,801,0,1,1,0.00,63.55,68.49,80.89,10.33,10.33,10.33,0.00
183,0.00,31.00,21.70,21.70,21.70,21.70,1,801,0,1,1,0.00,61.99,68.99,80.69,10.33,10.33,10.33,0.00
184,0.00,31.00,21.70,21.70,21.70,21.70,1,802,0,2,2,0.00,32.80,36.07,41.79,10.33,10.33,10.33,0.00
185,0.00,31.00,21.70,21.70,21.70,21.70,1,802,0,2,2,0.00,29.18,30.90,35.27,10.33,10.33,10.33,0.00
186,0.00,31.00,21.70,21.70,21.70,21.70,1,803,0,4,4,0.00,21.06,23.90,26.61,10.33,10.33,10.33,0.00
187,0.00,31.00,21.70,21.70,21.70,21.70,1,803,0,1,1,0.00,38.36,43.88,50.96,10.33,10.33,10.33,0.00
188,0.00,40.80,28.56,28.56,28.56,28.56,1,807,0,2,2,0.00,38.75,43.23,47.71,13.60,13.60,13.60,0.00
189,1.00,32.00,22.40,22.40,22.40,22.40,1,815,0,4,4,66.04,40.44,44.06,48.97,10.33,10.33,10.33,0.00
190,1.00,32.00,22.40,22.40,22.40,22.40,0,815,0,1,1,67.11,49.18,55.07,65.52,10.33,10.33,10.33,0.00
191,1.00,32.00,22.40,22.40,22.40,22.40,1,816,0,4,4,62.66,55.78,62.67,70.99,10.33,10.33,10.33,0.00
192,1.00,32.00,22.40,22.40,22.40,22.40,1,816,0,2,2,62.71,38.40,40.08,45.67,10.33,10.33,10.33,0.00
193,1.00,32.00,22.40,22.40,22.40,22.40,1,816,0,1,1,78.39,42.87,45.26,50.23,10.33,10.33,10.33,0.00
194,1.00,32.00,22.40,22.40,22.40,22.40,1,816,0,4,4,72.67,30.38,32.74,36.42,10.33,10.33,10.33,0.00
195,0.00,13.00,9.10,9.10,9.10,9.10,0,826,0,4,4,0.00,41.26,46.08,50.30,4.33,4.33,4.33,0.00
196,0.00,7.00,4.90,4.90,4.90,4.90,0,826,0,1,1,0.00,43.91,48.34,51.74,2.33,2.33,2.33,0.00
197,0.00,2.40,1.68,1.68,1.68,1.68,0,829,0,4,4,0.00,50.52,55.68,67.14,0.80,0.80,0.80,0.00
198,0.00,27.00,18.90,18.90,18.90,18.90,1,830,0,1,1,0.00,55.37,60.84,67.10,9.00,9.00,9.00,0.00
199,0.00,20.00,14.00,14.00,14.00,14.00,0,831,0,4,4,0.00,39.76,44.66,46.32,6.67,6.67,6.67,0.00
