Bus,Demand 1 (MW),Demand 2 (MW),Demand 3 (MW),Demand 4 (MW),Demand 5 (MW),Demand 6 (MW),Demand 7 (MW),Demand 8 (MW),Demand 9 (MW),Demand 10 (MW),Demand 11 (MW),Demand 12 (MW),Demand 13 (MW),Demand 14 (MW),Demand 15 (MW),Demand 16 (MW),Demand 17 (MW),Demand 18 (MW),Demand 19 (MW),Demand 20 (MW),Demand 21 (MW),Demand 22 (MW),Demand 23 (MW),Demand 24 (MW),Zone
31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
37,2.59,2.44,2.32,2.28,2.28,2.32,2.86,3.33,3.68,3.72,3.72,3.68,3.68,3.68,3.60,3.64,3.83,3.87,3.87,3.72,3.52,3.21,2.83,2.44,1
38,8.65,8.13,7.74,7.61,7.61,7.74,9.55,11.10,12.26,12.39,12.39,12.26,12.26,12.26,12.00,12.13,12.78,12.90,12.90,12.39,11.74,10.71,9.42,8.13,1
39,43.88,41.26,39.30,38.64,38.64,39.30,48.46,56.32,62.22,62.87,62.87,62.22,62.22,62.22,60.91,61.56,64.84,65.49,65.49,62.87,59.60,54.36,47.81,41.26,1
40,37.50,35.26,33.58,33.03,33.03,33.58,41.42,48.14,53.18,53.74,53.74,53.18,53.18,53.18,52.06,52.62,55.42,55.97,55.97,53.74,50.94,46.46,40.86,35.26,1
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
43,3.57,3.35,3.19,3.14,3.14,3.19,3.94,4.58,5.06,5.11,5.11,5.06,5.06,5.06,4.95,5.00,5.27,5.32,5.32,5.11,4.84,4.42,3.89,3.35,1
44,16.43,15.45,14.71,14.47,14.47,14.71,18.14,21.09,23.29,23.54,23.54,23.29,23.29,23.29,22.80,23.05,24.27,24.52,24.52,23.54,22.31,20.35,17.90,15.45,1
45,4.11,3.86,3.68,3.62,3.62,3.68,4.54,5.27,5.82,5.88,5.88,5.82,5.82,5.82,5.70,5.76,6.07,6.13,6.13,5.88,5.58,5.09,4.47,3.86,1
46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
48,41.72,39.23,37.36,36.74,36.74,37.36,46.08,53.55,59.15,59.78,59.78,59.15,59.15,59.15,57.91,58.53,61.64,62.27,62.27,59.78,56.66,51.68,45.45,39.23,1
49,10.70,10.06,9.58,9.42,9.42,9.58,11.82,13.73,15.17,15.33,15.33,15.17,15.17,15.17,14.85,15.01,15.81,15.97,15.97,15.33,14.53,13.25,11.66,10.06,1
50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
52,8.65,8.13,7.74,7.61,7.61,7.74,9.55,11.10,12.26,12.39,12.39,12.26,12.26,12.26,12.00,12.13,12.78,12.90,12.90,12.39,11.74,10.71,9.42,8.13,1
53,0.11,0.10,0.10,0.10,0.10,0.10,0.12,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.15,0.15,0.13,0.12,0.10,1
54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
55,52.96,49.80,47.43,46.63,46.63,47.43,58.49,67.98,75.09,75.88,75.88,75.09,75.09,75.09,73.51,74.30,78.25,79.04,79.04,75.88,71.93,65.61,57.70,49.80,1
56,84.95,79.88,76.07,74.81,74.81,76.07,93.82,109.04,120.45,121.72,121.72,120.45,120.45,120.45,117.91,119.18,125.52,126.79,126.79,121.72,115.38,105.24,92.56,79.88,1
57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
58,158.55,149.08,141.99,139.62,139.62,141.99,175.12,203.51,224.81,227.18,227.18,224.81,224.81,224.81,220.08,222.44,234.28,236.64,236.64,227.18,215.34,196.41,172.75,149.08,1
59,5.51,5.18,4.94,4.85,4.85,4.94,6.09,7.08,7.82,7.90,7.90,7.82,7.82,7.82,7.65,7.73,8.14,8.23,8.23,7.90,7.49,6.83,6.01,5.18,1
60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
61,44.74,42.07,40.07,39.40,39.40,40.07,49.42,57.43,63.44,64.11,64.11,63.44,63.44,63.44,62.11,62.78,66.11,66.78,66.78,64.11,60.77,55.43,48.75,42.07,1
62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
63,17.08,16.06,15.29,15.04,15.04,15.29,18.86,21.92,24.21,24.47,24.47,24.21,24.21,24.21,23.70,23.96,25.23,25.49,25.49,24.47,23.19,21.15,18.61,16.06,1
64,69.49,65.35,62.23,61.20,61.20,62.23,76.75,89.20,98.54,99.57,99.57,98.54,98.54,98.54,96.46,97.50,102.69,103.72,103.72,99.57,94.39,86.09,75.72,65.35,1
65,12.97,12.20,11.61,11.42,11.42,11.61,14.32,16.65,18.39,18.58,18.58,18.39,18.39,18.39,18.00,18.20,19.16,19.36,19.36,18.58,17.62,16.07,14.13,12.20,1
66,15.56,14.63,13.94,13.70,13.70,13.94,17.19,19.98,22.07,22.30,22.30,22.07,22.07,22.07,21.60,21.84,23.00,23.23,23.23,22.30,21.14,19.28,16.96,14.63,1
67,1.08,1.02,0.97,0.95,0.95,0.97,1.19,1.39,1.53,1.55,1.55,1.53,1.53,1.53,1.50,1.52,1.60,1.61,1.61,1.55,1.47,1.34,1.18,1.02,1
68,52.63,49.49,47.13,46.35,46.35,47.13,58.13,67.56,74.63,75.42,75.42,74.63,74.63,74.63,73.06,73.84,77.77,78.56,78.56,75.42,71.49,65.20,57.35,49.49,1
69,18.70,17.58,16.74,16.46,16.46,16.74,20.65,24.00,26.51,26.79,26.79,26.51,26.51,26.51,25.95,26.23,27.63,27.91,27.91,26.79,25.40,23.16,20.37,17.58,1
70,12.65,11.89,11.32,11.14,11.14,11.32,13.97,16.23,17.93,18.12,18.12,17.93,17.93,17.93,17.55,17.74,18.68,18.87,18.87,18.12,17.17,15.66,13.78,11.89,1
71,74.36,69.92,66.59,65.48,65.48,66.59,82.13,95.44,105.43,106.54,106.54,105.43,105.43,105.43,103.21,104.32,109.87,110.98,110.98,106.54,100.99,92.11,81.02,69.92,1
72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
74,57.61,54.17,51.59,50.73,50.73,51.59,63.62,73.94,81.68,82.54,82.54,81.68,81.68,81.68,79.96,80.82,85.12,85.98,85.98,82.54,78.24,71.36,62.76,54.17,1
75,27.02,25.41,24.20,23.79,23.79,24.20,29.84,34.68,38.31,38.71,38.71,38.31,38.31,38.31,37.50,37.91,39.92,40.33,40.33,38.71,36.70,33.47,29.44,25.41,1
76,9.73,9.15,8.71,8.57,8.57,8.71,10.74,12.49,13.79,13.94,13.94,13.79,13.79,13.79,13.50,13.65,14.37,14.52,14.52,13.94,13.21,12.05,10.60,9.15,1
77,44.10,41.46,39.49,38.83,38.83,39.49,48.70,56.60,62.52,63.18,63.18,62.52,62.52,62.52,61.21,61.87,65.16,65.81,65.81,63.18,59.89,54.63,48.04,41.46,1
78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
80,37.40,35.16,33.49,32.93,32.93,33.49,41.30,48.00,53.02,53.58,53.58,53.02,53.02,53.02,51.91,52.46,55.26,55.81,55.81,53.58,50.79,46.33,40.74,35.16,1
81,37.40,35.16,33.49,32.93,32.93,33.49,41.30,48.00,53.02,53.58,53.58,53.02,53.02,53.02,51.91,52.46,55.26,55.81,55.81,53.58,50.79,46.33,40.74,35.16,1
82,12.54,11.79,11.23,11.04,11.04,11.23,13.85,16.09,17.78,17.96,17.96,17.78,17.78,17.78,17.40,17.59,18.52,18.71,18.71,17.96,17.03,15.53,13.66,11.79,1
83,99.86,93.90,89.43,87.94,87.94,89.43,110.30,128.18,141.60,143.09,143.09,141.60,141.60,141.60,138.62,140.11,147.56,149.05,149.05,143.09,135.64,123.71,108.81,93.90,1
84,1.51,1.42,1.36,1.33,1.33,1.36,1.67,1.94,2.15,2.17,2.17,2.15,2.15,2.15,2.10,2.12,2.24,2.26,2.26,2.17,2.06,1.87,1.65,1.42,1
85,1.95,1.83,1.74,1.71,1.71,1.74,2.15,2.50,2.76,2.79,2.79,2.76,2.76,2.76,2.70,2.73,2.87,2.90,2.90,2.79,2.64,2.41,2.12,1.83,1
86,48.53,45.63,43.46,42.73,42.73,43.46,53.60,62.29,68.81,69.53,69.53,68.81,68.81,68.81,67.36,68.08,71.70,72.43,72.43,69.53,65.91,60.12,52.87,45.63,1
87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
88,17.18,16.16,15.39,15.13,15.13,15.39,18.98,22.06,24.37,24.62,24.62,24.37,24.37,24.37,23.85,24.11,25.39,25.65,25.65,24.62,23.34,21.29,18.72,16.16,1
89,27.78,26.12,24.87,24.46,24.46,24.87,30.68,35.65,39.38,39.80,39.80,39.38,39.38,39.38,38.55,38.97,41.04,41.46,41.46,39.80,37.73,34.41,30.26,26.12,1
90,0.43,0.41,0.39,0.38,0.38,0.39,0.48,0.55,0.61,0.62,0.62,0.61,0.61,0.61,0.60,0.61,0.64,0.65,0.65,0.62,0.59,0.54,0.47,0.41,1
91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
92,34.15,32.11,30.58,30.07,30.07,30.58,37.72,43.84,48.43,48.94,48.94,48.43,48.43,48.43,47.41,47.92,50.46,50.97,50.97,48.94,46.39,42.31,37.21,32.11,1
93,2.38,2.24,2.13,2.09,2.09,2.13,2.63,3.05,3.37,3.41,3.41,3.37,3.37,3.37,3.30,3.34,3.51,3.55,3.55,3.41,3.23,2.95,2.59,2.24,1
94,18.27,17.17,16.36,16.08,16.08,16.36,20.17,23.44,25.90,26.17,26.17,25.90,25.90,25.90,25.35,25.63,26.99,27.26,27.26,26.17,24.81,22.63,19.90,17.17,1
95,57.50,54.06,51.49,50.63,50.63,51.49,63.50,73.80,81.53,82.38,82.38,81.53,81.53,81.53,79.81,80.67,84.96,85.82,85.82,82.38,78.09,71.23,62.65,54.06,1
96,1.30,1.22,1.16,1.14,1.14,1.16,1.43,1.66,1.84,1.86,1.86,1.84,1.84,1.84,1.80,1.82,1.92,1.94,1.94,1.86,1.76,1.61,1.41,1.22,1
97,59.44,55.89,53.23,52.35,52.35,53.23,65.65,76.30,84.28,85.17,85.17,84.28,84.28,84.28,82.51,83.40,87.83,88.72,88.72,85.17,80.74,73.64,64.77,55.89,1
98,8.32,7.83,7.45,7.33,7.33,7.45,9.19,10.68,11.80,11.92,11.92,11.80,11.80,11.80,11.55,11.68,12.30,12.42,12.42,11.92,11.30,10.31,9.07,7.83,1
99,34.48,32.42,30.87,30.36,30.36,30.87,38.08,44.25,48.89,49.40,49.40,48.89,48.89,48.89,47.86,48.37,50.94,51.46,51.46,49.40,46.83,42.71,37.56,32.42,1
100,64.74,60.87,57.98,57.01,57.01,57.98,71.50,83.10,91.79,92.76,92.76,91.79,91.79,91.79,89.86,90.83,95.66,96.63,96.63,92.76,87.93,80.20,70.54,60.87,1
101,18.48,17.38,16.55,16.27,16.27,16.55,20.41,23.72,26.20,26.48,26.48,26.20,26.20,26.20,25.65,25.93,27.31,27.58,27.58,26.48,25.10,22.89,20.14,17.38,1
102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
103,14.05,13.21,12.58,12.37,12.37,12.58,15.52,18.03,19.92,20.13,20.13,19.92,19.92,19.92,19.50,19.71,20.76,20.97,20.97,20.13,19.08,17.41,15.31,13.21,1
104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
105,40.75,38.31,36.49,35.88,35.88,36.49,45.00,52.30,57.77,58.38,58.38,57.77,57.77,57.77,56.56,57.17,60.21,60.81,60.81,58.38,55.34,50.48,44.39,38.31,1
106,60.85,57.22,54.49,53.58,53.58,54.49,67.21,78.10,86.28,87.19,87.19,86.28,86.28,86.28,84.46,85.37,89.91,90.82,90.82,87.19,82.64,75.38,66.30,57.22,1
107,116.08,109.15,103.95,102.22,102.22,103.95,128.20,148.99,164.59,166.32,166.32,164.59,164.59,164.59,161.12,162.85,171.52,173.25,173.25,166.32,157.66,143.80,126.47,109.15,1
108,13.73,12.91,12.29,12.09,12.09,12.29,15.16,17.62,19.46,19.67,19.67,19.46,19.46,19.46,19.05,19.26,20.28,20.49,20.49,19.67,18.64,17.00,14.96,12.91,1
109,65.71,61.79,58.85,57.87,57.87,58.85,72.58,84.35,93.17,94.15,94.15,93.17,93.17,93.17,91.21,92.19,97.10,98.08,98.08,94.15,89.25,81.40,71.60,61.79,1
110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
111,40.31,37.91,36.10,35.50,35.50,36.10,44.52,51.75,57.16,57.76,57.76,57.16,57.16,57.16,55.96,56.56,59.57,60.17,60.17,57.76,54.75,49.94,43.92,37.91,1
112,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
113,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
114,13.94,13.11,12.49,12.28,12.28,12.49,15.40,17.90,19.77,19.98,19.98,19.77,19.77,19.77,19.35,19.56,20.60,20.81,20.81,19.98,18.94,17.27,15.19,13.11,1
115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
116,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
117,13.83,13.01,12.39,12.18,12.18,12.39,15.28,17.76,19.62,19.82,19.82,19.62,19.62,19.62,19.20,19.41,20.44,20.65,20.65,19.82,18.79,17.14,15.07,13.01,1
118,2.16,2.03,1.94,1.90,1.90,1.94,2.39,2.77,3.06,3.10,3.10,3.06,3.06,3.06,3.00,3.03,3.19,3.23,3.23,3.10,2.94,2.68,2.36,2.03,1
119,43.56,40.96,39.00,38.35,38.35,39.00,48.11,55.91,61.76,62.41,62.41,61.76,61.76,61.76,60.46,61.11,64.36,65.01,65.01,62.41,59.16,53.96,47.46,40.96,1
120,23.78,22.36,21.29,20.94,20.94,21.29,26.26,30.52,33.71,34.07,34.07,33.71,33.71,33.71,33.00,33.36,35.13,35.49,35.49,34.07,32.29,29.46,25.91,22.36,1
121,23.89,22.46,21.39,21.03,21.03,21.39,26.38,30.66,33.87,34.22,34.22,33.87,33.87,33.87,33.15,33.51,35.29,35.65,35.65,34.22,32.44,29.59,26.02,22.46,1
122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
123,11.89,11.18,10.65,10.47,10.47,10.65,13.13,15.26,16.86,17.03,17.03,16.86,16.86,16.86,16.50,16.68,17.57,17.74,17.74,17.03,16.15,14.73,12.95,11.18,1
124,9.62,9.04,8.61,8.47,8.47,8.61,10.62,12.35,13.64,13.78,13.78,13.64,13.64,13.64,13.35,13.50,14.21,14.36,14.36,13.78,13.06,11.92,10.48,9.04,1
125,12.54,11.79,11.23,11.04,11.04,11.23,13.85,16.09,17.78,17.96,17.96,17.78,17.78,17.78,17.40,17.59,18.52,18.71,18.71,17.96,17.03,15.53,13.66,11.79,1
126,0.43,0.41,0.39,0.38,0.38,0.39,0.48,0.55,0.61,0.62,0.62,0.61,0.61,0.61,0.60,0.61,0.64,0.65,0.65,0.62,0.59,0.54,0.47,0.41,1
127,11.56,10.87,10.36,10.18,10.18,10.36,12.77,14.84,16.40,16.57,16.57,16.40,16.40,16.40,16.05,16.22,17.09,17.26,17.26,16.57,15.71,14.33,12.60,10.87,1
128,14.48,13.62,12.97,12.75,12.75,12.97,16.00,18.59,20.53,20.75,20.75,20.53,20.53,20.53,20.10,20.32,21.40,21.62,21.62,20.75,19.67,17.94,15.78,13.62,1
129,18.37,17.28,16.45,16.18,16.18,16.45,20.29,23.58,26.05,26.33,26.33,26.05,26.05,26.05,25.50,25.78,27.15,27.42,27.42,26.33,24.95,22.76,20.02,17.28,1
130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
131,119.64,112.50,107.14,105.36,105.36,107.14,132.14,153.57,169.64,171.43,171.43,169.64,169.64,169.64,166.07,167.86,176.79,178.57,178.57,171.43,162.50,148.21,130.36,112.50,1
132,10.16,9.55,9.10,8.95,8.95,9.10,11.22,13.04,14.41,14.56,14.56,14.41,14.41,14.41,14.10,14.25,15.01,15.16,15.16,14.56,13.80,12.59,11.07,9.55,1
133,2.70,2.54,2.42,2.38,2.38,2.42,2.98,3.47,3.83,3.87,3.87,3.83,3.83,3.83,3.75,3.79,3.99,4.03,4.03,3.87,3.67,3.35,2.94,2.54,1
134,109.27,102.74,97.85,96.22,96.22,97.85,120.68,140.25,154.93,156.56,156.56,154.93,154.93,154.93,151.67,153.30,161.45,163.09,163.09,156.56,148.41,135.36,119.05,102.74,1
135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
